"","x"
"1",0.0234375
"2",0.066875
"3",0.095
"4",0.093125
"5",0.121875
"6",0.144375
"7",0.17
"8",0.1875
"9",0.289375
"10",0.39
"11",0.353125
"12",0.3596875
"13",0.33625
"14",0.320625
"15",0.3103125
"16",0.3146875
"17",0.3515625
"18",0.3428125
"19",0.345625
"20",0.390625
"21",0.3446875
"22",0.359375
"23",0.305625
"24",0.309375
"25",0.3546875
"26",0.3446875
"27",0.3540625
"28",0.379375
"29",0.313125
"30",0.3034375
"31",0.3034375
"32",0.3034375
"33",0.3034375
"34",0.3034375
"35",0.3034375
"36",0.3034375
"37",0.3034375
"38",0.3034375
"39",0.3034375
"40",0.3034375
"41",0.3034375
"42",0.3034375
"43",0.3034375
"44",0.3034375
"45",0.3034375
"46",0.3034375
"47",0.3034375
"48",0.3034375
"49",0.3034375
"50",0.3034375
"51",0.3034375
"52",0.3034375
"53",0.3034375
"54",0.3034375
"55",0.3034375
"56",0.3034375
"57",0.3034375
"58",0.3034375
"59",0.3034375
"60",0.3034375
"61",0.3034375
"62",0.3034375
"63",0.3034375
"64",0.3034375
"65",0.3034375
"66",0.3034375
"67",0.3034375
"68",0.3034375
"69",0.3034375
"70",0.3034375
"71",0.3034375
"72",0.3034375
"73",0.3034375
"74",0.3034375
"75",0.3034375
"76",0.3034375
"77",0.3034375
"78",0.3034375
"79",0.3034375
"80",0.3034375
"81",0.3034375
"82",0.3034375
"83",0.3034375
"84",0.3034375
"85",0.3034375
"86",0.3034375
"87",0.3034375
"88",0.3034375
"89",0.3034375
"90",0.3034375
"91",0.3034375
"92",0.3034375
"93",0.3034375
"94",0.3034375
"95",0.3034375
"96",0.3034375
"97",0.3034375
"98",0.3034375
"99",0.3034375
"100",0.3034375
"101",0.3034375
"102",0.3034375
"103",0.3034375
"104",0.3034375
"105",0.3034375
"106",0.3034375
"107",0.3034375
"108",0.3034375
"109",0.3034375
"110",0.3034375
"111",0.3034375
"112",0.3034375
"113",0.3034375
"114",0.3034375
"115",0.3034375
"116",0.3034375
"117",0.3034375
"118",0.3034375
"119",0.3034375
"120",0.3034375
"121",0.3034375
"122",0.3034375
"123",0.3034375
"124",0.3034375
"125",0.3034375
"126",0.3034375
"127",0.3034375
"128",0.3034375
"129",0.3034375
"130",0.3034375
"131",0.3034375
"132",0.3034375
"133",0.3034375
"134",0.3034375
"135",0.3034375
"136",0.3034375
"137",0.3034375
"138",0.3034375
"139",0.3034375
"140",0.3034375
"141",0.3034375
"142",0.3034375
"143",0.3034375
"144",0.3034375
"145",0.3034375
"146",0.3034375
"147",0.3034375
"148",0.3034375
"149",0.3034375
"150",0.3034375
"151",0.3034375
"152",0.3034375
"153",0.3034375
"154",0.3034375
"155",0.3034375
"156",0.3034375
"157",0.3034375
"158",0.3034375
"159",0.3034375
"160",0.3034375
"161",0.3034375
"162",0.3034375
"163",0.3034375
"164",0.3034375
"165",0.3034375
"166",0.3034375
"167",0.3034375
"168",0.3034375
"169",0.3034375
"170",0.3034375
"171",0.3034375
"172",0.3034375
"173",0.3034375
"174",0.3034375
"175",0.3034375
"176",0.3034375
"177",0.3034375
"178",0.3034375
"179",0.3034375
"180",0.3034375
"181",0.3034375
"182",0.3034375
"183",0.3034375
"184",0.3034375
"185",0.3034375
"186",0.3034375
"187",0.3034375
"188",0.3034375
"189",0.3034375
"190",0.3034375
"191",0.3034375
"192",0.3034375
"193",0.3034375
"194",0.3034375
"195",0.3034375
"196",0.3034375
"197",0.3034375
"198",0.3034375
"199",0.3034375
"200",0.3034375
"201",0.3034375
"202",0.3034375
"203",0.3034375
"204",0.3034375
"205",0.3034375
"206",0.3034375
"207",0.3034375
"208",0.3034375
"209",0.3034375
"210",0.3034375
"211",0.3034375
"212",0.3034375
"213",0.3034375
"214",0.3034375
"215",0.3034375
"216",0.3034375
"217",0.3034375
"218",0.3034375
"219",0.3034375
"220",0.3034375
"221",0.3034375
"222",0.3034375
"223",0.3034375
"224",0.3034375
"225",0.3034375
"226",0.3034375
"227",0.3034375
"228",0.3034375
"229",0.3034375
"230",0.3034375
"231",0.3034375
"232",0.3034375
"233",0.3034375
"234",0.3034375
"235",0.3034375
"236",0.3034375
"237",0.3034375
"238",0.3034375
"239",0.3034375
"240",0.3034375
"241",0.3034375
"242",0.3034375
"243",0.3034375
"244",0.3034375
"245",0.3034375
"246",0.3034375
"247",0.3034375
"248",0.3034375
"249",0.3034375
"250",0.3034375
"251",0.3034375
