"","x"
"157",0.63125
"158",0.63125
"159",0.63125
"160",0.63125
"161",0.63125
"162",0.63125
"163",0.63125
"164",0.63125
"165",0.63125
"166",0.63125
"167",0.63125
"168",0.63125
"169",0.63125
"170",0.63125
"171",0.63125
"172",0.63125
"173",0.63125
"174",0.63125
"175",0.63125
"176",0.63125
"177",0.63125
"178",0.63125
"179",0.63125
"180",0.63125
"181",0.63125
"182",0.63125
"183",0.63125
"184",0.63125
"185",0.63125
"186",0.63125
"187",0.63125
"188",0.63125
"189",0.63125
"190",0.63125
"191",0.63125
"192",0.63125
"193",0.63125
"194",0.63125
"195",0.63125
"196",0.63125
"197",0.63125
"198",0.63125
"199",0.63125
"200",0.63125
"201",0.63125
"202",0.63125
"203",0.63125
"204",0.63125
"205",0.63125
"206",0.63125
"207",0.63125
"208",0.63125
"209",0.63125
"210",0.63125
"211",0.63125
"212",0.63125
"213",0.63125
"214",0.63125
"215",0.63125
"216",0.63125
"217",0.63125
"218",0.63125
"219",0.63125
"220",0.63125
"221",0.63125
"222",0.63125
"223",0.63125
"224",0.63125
"225",0.63125
"226",0.63125
"227",0.63125
"228",0.63125
"229",0.63125
"230",0.63125
"231",0.63125
"232",0.63125
"233",0.63125
"234",0.63125
"235",0.63125
"236",0.63125
"237",0.63125
"238",0.63125
"239",0.63125
"240",0.63125
"241",0.63125
"242",0.63125
"243",0.63125
"244",0.63125
"245",0.63125
"246",0.63125
"247",0.63125
"248",0.63125
"249",0.63125
"250",0.63125
"251",0.63125
"252",0.63125
"253",0.63125
"254",0.63125
"255",0.63125
"256",0.63125
"257",0.63125
"258",0.63125
"259",0.63125
"260",0.63125
"261",0.63125
"262",0.63125
"263",0.63125
"264",0.63125
"265",0.63125
"266",0.63125
"267",0.63125
"268",0.63125
"269",0.63125
"270",0.63125
"271",0.63125
"272",0.63125
"273",0.63125
"274",0.63125
"275",0.63125
"276",0.63125
"277",0.63125
"278",0.63125
"279",0.63125
"280",0.63125
"281",0.63125
"282",0.63125
"283",0.63125
"284",0.63125
"285",0.63125
"286",0.63125
"287",0.63125
"288",0.63125
"289",0.63125
"290",0.63125
"291",0.63125
"292",0.63125
"293",0.63125
"294",0.63125
"295",0.63125
"296",0.63125
"297",0.63125
"298",0.63125
"299",0.63125
"300",0.63125
"301",0.63125
"302",0.63125
"303",0.63125
"304",0.63125
"305",0.63125
"306",0.63125
"307",0.63125
"308",0.63125
"309",0.63125
"310",0.63125
"311",0.63125
"312",0.63125
"313",0.63125
"314",0.63125
"315",0.63125
"316",0.63125
"317",0.63125
"318",0.63125
"319",0.63125
"320",0.63125
"321",0.63125
"322",0.63125
"323",0.63125
"324",0.63125
"325",0.63125
"326",0.63125
"327",0.63125
"328",0.63125
"329",0.63125
"330",0.63125
"331",0.63125
"332",0.63125
"333",0.63125
"334",0.63125
"335",0.63125
"336",0.63125
"337",0.63125
"338",0.63125
"339",0.63125
"340",0.63125
"341",0.63125
"342",0.63125
"343",0.63125
"344",0.63125
"345",0.63125
"346",0.63125
"347",0.63125
"348",0.63125
"349",0.63125
"350",0.63125
"351",0.63125
"352",0.63125
"353",0.63125
"354",0.63125
"355",0.63125
"356",0.63125
"357",0.63125
"358",0.63125
"359",0.63125
"360",0.63125
"361",0.63125
"362",0.63125
"363",0.63125
"364",0.63125
"365",0.63125
