"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP"
"47",47,165814.632410625,736.49427443685,628.924766416836,29.9851585203928,3.4704459736633,1767.79004671539,0.89139731135262,3166.55608937448,56.6596735803602,4.98142036744778,"Malawi","Thyolo","TA Chimaliro","119",168982.1885
"48",48,165546.57167748,724.205790506714,660.726209824906,33.8112818208206,3.98264135953212,2011.86227364133,1.02862536647166,3434.61682251977,64.4740824438129,5.72622592024552,"Malawi","Thyolo","TA Chimaliro","119",168982.1885
"49",49,165268.534560481,723.993831887507,680.751771047566,37.4724093590795,4.54872561854833,2265.70144679095,1.18575481556775,3712.65393951922,72.5926991985483,6.55865445814832,"Malawi","Thyolo","TA Chimaliro","119",168982.1885
"50",50,164983.954848963,729.221245674887,695.353937778889,40.8956001607739,5.16070614224261,2526.2375323908,1.36462888899964,3997.2336510366,80.9165145349319,7.47383776384045,"Malawi","Thyolo","TA Chimaliro","119",168982.1885
"51",51,164694.430609358,736.856241544987,707.42400868536,44.0660729522155,5.81018034662618,2792.03460274938,1.56678436331123,4286.75789064188,89.3997019100241,8.46597818603511,"Malawi","Thyolo","TA Chimaliro","119",168982.1885
"52",52,164400.726371061,745.509686136595,718.275037642501,46.9933293135896,6.48923921738683,3062.40138096218,1.79345566711197,4580.46212893937,98.0206162734613,9.52925914439546,"Malawi","Thyolo","TA Chimaliro","119",168982.1885
"53",53,164103.229342909,754.541393161283,728.499831790228,49.6959736406646,7.19079031566458,3336.98556800332,2.0456001795819,4877.95915709074,106.768573288382,10.6582110178643,"Malawi","Thyolo","TA Chimaliro","119",168982.1885
"54",54,163802.157349187,763.652652903735,738.362459906716,52.1950156786382,7.90862731758125,3615.58846489415,2.32393011262603,5179.03115081345,115.637813621129,11.8478347264464,"Malawi","Thyolo","TA Chimaliro","119",168982.1885
"55",55,163497.653612972,772.700419838808,747.976958917847,54.5110172276404,8.63739350371273,3898.08015283729,2.62894470283968,5483.53488702814,124.624746337725,13.0936197880826,"Malawi","Thyolo","TA Chimaliro","119",168982.1885
"56",56,163189.829934243,781.612616901922,757.388887116151,56.6629713949656,9.37250509575902,4184.36062501061,2.96096023719701,5791.35856575661,133.726690174109,14.3915185507469,"Malawi","Thyolo","TA Chimaliro","119",168982.1885
"57",57,162878.786182999,790.34985048598,766.612252988571,58.6679542428674,10.1100645029033,4474.34205799211,3.32013678849551,6102.40231700092,142.941303305687,15.7379047570614,"Malawi","Thyolo","TA Chimaliro","119",168982.1885
"58",58,162564.619511893,798.887315866654,775.647017724057,60.5410892876809,10.8467767300617,4767.94028691761,3.70650158117164,6416.56898810723,152.266312314322,17.1295295590712,"Malawi","Thyolo","TA Chimaliro","119",168982.1885
"59",59,162247.428136113,807.20720003048,784.486484641551,62.295689762313,11.5798649825711,5065.07115373632,4.11997073358764,6733.76036388682,161.69939987945,18.5634739774718,"Malawi","Thyolo","TA Chimaliro","119",168982.1885
"60",60,161927.313157053,815.294909040645,793.121003250438,63.9434282004868,12.3069978739004,5365.64863714281,4.56036743896498,7053.87534294724,171.238149597417,20.037106927145,"Malawi","Thyolo","TA Chimaliro","119",168982.1885
"61",61,161604.379399044,823.137432848768,801.539616922532,65.494479144567,13.0262344377649,5669.58390186048,5.02743574146131,7376.80910095558,180.880019281756,21.5480535805873,"Malawi","Thyolo","TA Chimaliro","119",168982.1885
"62",62,161278.735795876,830.722596698702,809.730858413475,66.957658192319,13.7359752328972,5976.78476302549,5.52085256143572,7702.45270412432,190.62232733574,23.094166856261,"Malawi","Thyolo","TA Chimaliro","119",168982.1885
"63",63,160950.495304883,838.038657353138,817.683199481589,68.3406430196449,14.4348955604233,6287.15555682031,6.0402428820336,8030.69319511714,200.462254011889,24.6734863781845,"Malawi","Thyolo","TA Chimaliro","119",168982.1885
"64",64,160619.77485588,845.074361662174,825.385065298156,69.6500761549654,15.1219134846947,6600.59704030312,6.58518721651778,8361.41364411964,210.396840723173,26.2842191543598,"Malawi","Thyolo","TA Chimaliro","119",168982.1885
"65",65,160286.695298638,851.818810406618,832.825032866696,70.8916854775944,15.7961532707163,6917.00628947108,7.15522986903462,8694.49320136175,220.422989736778,27.9247170167165,"Malawi","Thyolo","TA Chimaliro","119",168982.1885
"66",66,159951.381287189,858.261398781322,839.991957925587,72.0703976566226,16.4569120870209,7236.2766601125,7.74988624775764,9029.80721281082,230.537465692894,29.5934557202251,"Malawi","Thyolo","TA Chimaliro","119",168982.1885
"67",67,159613.961046879,864.39197254803,846.874890989791,73.1904388669065,17.1036320919354,7558.29786983084,8.36864879331224,9367.22745312082,240.736900658888,31.289017078214,"Malawi","Thyolo","TA Chimaliro","119",168982.1885
"68",68,159274.566234444,870.200796737184,853.463170188762,74.2554123086167,17.7358789196223,7882.95601599995,9.01099140193897,9706.62226555608,251.017796593714,33.010074945951,"Malawi","Thyolo","TA Chimaliro","119",168982.1885
"69",69,158933.331809216,875.678453859038,859.746589023464,75.2683786054981,18.3533192809742,8210.13357601494,9.67637399979895,10047.8566907837,261.376527323128,34.7553805752726,"Malawi","Thyolo","TA Chimaliro","119",168982.1885
"70",70,158590.395733703,880.816069610462,865.715238121847,76.2319251651031,18.9557038277436,8539.70958375789,10.3642458141838,10390.7927662972,271.809345832614,36.5237510236199,"Malawi","Thyolo","TA Chimaliro","119",168982.1885
"71",71,158245.898770777,885.605317153348,871.359563461976,77.148226562863,19.5428519032863,8871.55972193853,11.0740482031592,10735.2897292232,282.312388678615,38.3140587012052,"Malawi","Thyolo","TA Chimaliro","119",168982.1885
"72",72,157899.984338029,890.038273661734,876.670560941913,78.0190953573541,20.1146387691782,9205.55637632044,11.8052169202362,11081.2041619709,292.881678960668,40.1252224363894,"Malawi","Thyolo","TA Chimaliro","119",168982.1885
"73",73,157552.798241931,894.107642853308,881.639644238235,78.8460261291692,20.6709853145977,9541.56877559249,12.5571839411785,11428.390258069,303.51313183749,41.9562002816163,"Malawi","Thyolo","TA Chimaliro","119",168982.1885
"74",74,157204.488369482,897.806669442268,886.258732346097,79.6302501834824,21.211846918395,9879.46325255841,13.3293790693019,11776.700130518,314.202564159,43.8059810965665,"Malawi","Thyolo","TA Chimaliro","119",168982.1885
