time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,Elderly_Population,Adults_Population,Pediatrics_Population,new_E_e,new_I_e,new_H_e,new_C_e,new_D_e,new_E_a,new_I_a,new_H_a,new_C_a,new_D_a,new_E_p,new_I_p,new_H_p,new_C_p,new_D_p,S_all,E_all,I_all,H_all,C_all,R_all,D_all,new_E_all,new_I_all,new_H_all,new_C_all,new_D_all,UID,Lvl1,Lvl2,Lvl3,Lvl4,TA_Code,TA_Code2,Adults_Crit_of_Hosp,Adults_Critical_Care,Adults_FR_of_Crit,Adults_FR_of_Hosp,Adults_Hospitalization,Adults_IFR,Elderly_Crit_of_Hosp,Elderly_Critical_Care,Elderly_FR_of_Crit,Elderly_FR_of_Hosp,Elderly_Hospitalization,Elderly_IFR,Pediatrics_Crit_of_Hosp,Pediatrics_Critical_Care,Pediatrics_FR_of_Crit,Pediatrics_FR_of_Hosp,Pediatrics_Hospitalization,Pediatrics_IFR,start_day,start_date
60,1943.594,0,0,0,0,0,0,7603.004,1,0,0,0,0,0,11659.82,0,0,0,0,0,0,1943.594,7603.004,11659.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21206.417999999998,1,0,0,0,0,0,0,0,0,0,0,130,Sub-Saharan Africa,Malawi,Mchinji,TA Kazyozyo,20711,MW20711,0.1441596,0.003516485,0.2039088,0.02939542,0.01219650,0.000717042,0.2846686,0.03141609,0.5956822,0.1695720,0.05518011,0.01871400,0.05,8.98e-06,0.1,0.2240912,8.97956e-05,4.02e-05,60,2020-05-02
61,1943.5196836821867,0.06519254369975695,0.00832095558353517,4.1641791398443946e-5,7.377366009685021e-7,7.604277661378547e-4,1.1235915710723388e-8,7602.6957187763,1.0225366839917671,0.24868412131285644,4.158172986098484e-4,5.0538975682675765e-6,0.03663951391131033,3.328851089292307e-8,11659.621524315442,0.17499489816231176,0.021458456301721857,1.7084883336642076e-7,5.241046784627672e-10,0.0020221587201965313,1.3270864728278245e-12,1943.594,7603.004,11659.82,0.07431631781332726,0.009123774113570307,4.4299614797377196e-5,7.565988660215697e-7,1.1235915710723388e-8,0.30828122369985067,0.28574453970808356,4.5200739295738753e-4,5.217149525103502e-6,3.328851089292307e-8,0.1984756845577067,0.023480786395394943,1.8159634415943096e-7,5.373755396505099e-10,1.3270864728278245e-12,21205.83692677393,1.2627241258538358,0.27846353319811346,4.5762993884165874e-4,5.792158273914541e-6,0.03942210039764472,4.452575369011929e-8,0.5810732260708846,0.3183491002170488,4.964886040989242e-4,5.974285766664722e-6,4.452575369011929e-8,130,Sub-Saharan Africa,Malawi,Mchinji,TA Kazyozyo,20711,MW20711,0.1441596,0.003516485,0.2039088,0.02939542,0.01219650,0.000717042,0.2846686,0.03141609,0.5956822,0.1695720,0.05518011,0.01871400,0.05,8.98e-06,0.1,0.2240912,8.97956e-05,4.02e-05,60,2020-05-02
62,1943.4133645388335,0.14226074309758244,0.032151174147883974,3.040241714543291e-4,1.066216514004129e-5,0.00590852912198297,3.284624235028632e-7,7602.221473411874,1.1849586646554822,0.4590755048057068,0.001431876805624723,3.477603309250534e-5,0.1370252951139743,4.7071210443490565e-7,11659.288738117484,0.4242272409342688,0.09027547705105181,1.336448568225127e-6,8.015733196548405e-9,0.016757820024947488,4.0680011537950845e-11,1943.594,7603.004,11659.82,0.1063191433531756,0.02925094395535012,2.991162233552456e-4,1.045697174464831e-5,3.1722650779213984e-7,0.47424536442576937,0.3118233837620543,0.0012371153912833462,3.186732785378915e-5,4.374235935419826e-7,0.33278619795783015,0.08355385518587313,1.323302890330057e-6,7.885157773567533e-9,3.935292506512302e-11,21204.92357606819,1.7514466486873335,0.5815021560046426,0.0017372374256472774,4.544621396574318e-5,0.15969164426090476,7.992152079493068e-7,0.9133507057367751,0.4246281829032776,0.0015375549175289218,4.233218475621103e-5,7.546894542591876e-7,130,Sub-Saharan Africa,Malawi,Mchinji,TA Kazyozyo,20711,MW20711,0.1441596,0.003516485,0.2039088,0.02939542,0.01219650,0.000717042,0.2846686,0.03141609,0.5956822,0.1695720,0.05518011,0.01871400,0.05,8.98e-06,0.1,0.2240912,8.97956e-05,4.02e-05,60,2020-05-02
63,1943.2604843189954,0.24104400246694688,0.07179922476127475,9.53727885929789e-4,4.9355155270862585e-5,0.019667064081007886,2.306654132751016e-6,7601.513525119132,1.5120054958636797,0.6782365585381549,0.002874588386748505,1.0301483196568279e-4,0.2972530887727886,2.134474468576263e-6,11658.768313297745,0.776066234855144,0.21655907185352286,4.461427021746121e-6,3.9113788104016904e-8,0.059056894704704814,2.9875332954206586e-10,1943.594,7603.004,11659.82,0.1528802198381527,0.05409696046878826,7.972924352009173e-4,4.201387450470695e-5,1.978191709248153e-6,0.7079482927420031,0.38090146153380555,0.001972666883749256,7.63981444443673e-5,1.6637623641413574e-6,0.5204248197387642,0.16858582581788895,3.7985542153680608e-6,3.367878809235336e-8,2.58073318004115e-10,21203.542322735873,2.5291157331857708,0.9665948551529525,0.0038327776997000404,1.524091010246494e-4,0.3759770475585013,4.441427354656821e-6,1.38125333231892,0.6035842478204827,0.0027737578731655416,1.184456977371666e-4,3.6422121467075146e-6,130,Sub-Saharan Africa,Malawi,Mchinji,TA Kazyozyo,20711,MW20711,0.1441596,0.003516485,0.2039088,0.02939542,0.01219650,0.000717042,0.2846686,0.03141609,0.5956822,0.1695720,0.05518011,0.01871400,0.05,8.98e-06,0.1,0.2240912,8.97956e-05,4.02e-05,60,2020-05-02
64,1943.0392339344423,0.37529142482167444,0.13042585106103322,0.002145200686610329,1.445553129402794e-4,0.04674995905889546,9.074616494545458e-6,7600.470347384199,2.051905012195361,0.950634880981292,0.004747702304524172,2.1933450338754504e-4,0.526139555578699,6.130237757016452e-6,11657.981303780505,1.274319375886013,0.41685061354042646,1.0597750900015602e-5,1.202183378309418e-7,0.14751551087237916,1.2254434398764737e-9,1943.594,7603.004,11659.82,0.22125038455305912,0.08700296219833156,0.001565809336280212,1.0656185751800882e-4,6.767962361794442e-6,1.0431777349331242,0.5032782186014431,0.0028159266534947785,1.3591550685617288e-4,3.995763288440189e-6,0.7870095172402216,0.2887563762093527,7.943752894844029e-6,9.037145082872739e-8,9.266901103344078e-10,21201.490885099145,3.701515812903048,1.4979113455827517,0.006903500742034516,3.640100346656554e-4,0.7204050255099735,1.5206079695001786e-5,2.051437636726405,0.8790375570091273,0.004389679742669835,2.4256773582501042e-4,1.0764652340344966e-5,130,Sub-Saharan Africa,Malawi,Mchinji,TA Kazyozyo,20711,MW20711,0.1441596,0.003516485,0.2039088,0.02939542,0.01219650,0.000717042,0.2846686,0.03141609,0.5956822,0.1695720,0.05518011,0.01871400,0.05,8.98e-06,0.1,0.2240912,8.97956e-05,4.02e-05,60,2020-05-02
65,1942.7176084837936,0.564278853176391,0.214500376979234,0.004066097215013096,3.319686472783383e-4,0.0931881058979521,2.6114290588288232e-5,7598.9418565299175,2.8835045843247733,1.3254681027051787,0.007196999836480287,3.948065640284876e-4,0.8455651601994204,1.3816452725406711e-5,11656.811194591137,1.9848795273376831,0.7171789520646472,2.1045538254371937e-5,2.8830103794593697e-7,0.30672559195278776,3.664827827250236e-9,1943.594,7603.004,11659.82,0.32162545064875303,0.13263802229403643,0.0026797390720032124,2.1601864450717764e-4,1.7039674093742774e-5,1.5284908542816993,0.6968912821522868,0.003927981134014983,2.1316643659936556e-4,7.68621496839026e-6,1.1701091893683042,0.45954903791663404,1.4297318234361388e-5,1.9247654400025265e-7,2.439384387373762e-9,21198.47065960485,5.432662964838848,2.25714743174906,0.011284142589747755,7.270635123447719e-4,1.2454788580501603,3.9934408141522194e-5,3.0202254942987565,1.2890783423629573,0.006622017524252556,4.2937755765054346e-4,2.472832844652041e-5,130,Sub-Saharan Africa,Malawi,Mchinji,TA Kazyozyo,20711,MW20711,0.1441596,0.003516485,0.2039088,0.02939542,0.01219650,0.000717042,0.2846686,0.03141609,0.5956822,0.1695720,0.05518011,0.01871400,0.05,8.98e-06,0.1,0.2240912,8.97956e-05,4.02e-05,60,2020-05-02
66,1942.2489316928973,0.8353654259684491,0.3346624795281954,0.006981822079846169,6.580541065837227e-4,0.16733858470298185,6.194071646750865e-5,7596.707740814365,4.127681033839491,1.8644848663639602,0.010505665299738823,6.464927461882607e-4,1.292914226295493,2.6901089501092178e-5,11655.086718249013,3.0053139976102266,1.1573654058818579,3.7561608558299546e-5,5.937693789567519e-7,0.5705641831131532,9.002920085992977e-9,1943.594,7603.004,11659.82,0.46867679089632475,0.1975902181042667,0.004272491933434457,3.8622898194485997e-4,3.582642587922042e-5,2.2341157155524343,0.9899392660377164,0.0054996763002646805,3.1585524585847093e-4,1.3084636775685467e-5,1.724476342124035,0.7040418718514916,2.3693055575639077e-5,3.588492635855734e-7,5.3380922587427416e-9,21194.043390756276,7.968360457418167,3.356512751774013,0.01752504898814329,0.0013051406221509401,2.030816994111628,8.885080888868682e-5,4.427268848572794,1.8915713559934746,0.009795861289274777,7.024430770669165e-4,4.891640074716463e-5,130,Sub-Saharan Africa,Malawi,Mchinji,TA Kazyozyo,20711,MW20711,0.1441596,0.003516485,0.2039088,0.02939542,0.01219650,0.000717042,0.2846686,0.03141609,0.5956822,0.1695720,0.05518011,0.01871400,0.05,8.98e-06,0.1,0.2240912,8.97956e-05,4.02e-05,60,2020-05-02
67,1941.5354834360223,1.254151053477702,0.5102701400840101,0.011301026835446258,0.0011858942196034028,0.28147935221674014,1.2909714337596914e-4,7593.303880530917,6.090397777409829,2.6662563753580755,0.015132952067750968,0.0010018455269471297,1.9272828698044748,4.764891735104459e-5,11652.446723920966,4.576500275939557,1.8086916181149535,6.272974864857516e-5,1.106123604637839e-6,0.9880203297405534,1.9366957497184703e-8,1943.594,7603.004,11659.82,0.7134482568749263,0.29466262936567333,0.0065694662749745695,6.405787963542064e-4,6.715642690846049e-5,3.4038602834480116,1.4411435398776735,0.007798100974671318,4.571033077063038e-4,2.074782784995241e-5,2.6399943280466687,1.0688080497173384,3.748803208600008e-5,6.159945997862236e-7,1.0364037411191725e-8,21187.286087887907,11.921049106827088,4.985218133557039,0.0264967086518458,0.00218884587015517,3.1967825517617685,1.767654276845109e-4,6.757302868369607,2.804614218960685,0.014405055281731888,0.0010982980986602965,8.79146187958241e-5,130,Sub-Saharan Africa,Malawi,Mchinji,TA Kazyozyo,20711,MW20711,0.1441596,0.003516485,0.2039088,0.02939542,0.01219650,0.000717042,0.2846686,0.03141609,0.5956822,0.1695720,0.05518011,0.01871400,0.05,8.98e-06,0.1,0.2240912,8.97956e-05,4.02e-05,60,2020-05-02
68,1940.476769876209,1.8720063094550405,0.7705761631413899,0.01769188377983133,0.0020068537335262734,0.45470312985392647,2.4578382670912907e-4,7588.252873037677,9.011506546613614,3.873528256662157,0.021819404251376424,0.0015052847416354839,2.842688246615991,7.922343981057385e-5,11648.518023171482,6.888657824679017,2.7789600755374666,1.0065902279151275e-4,1.9256660119845844e-6,1.634256305686342,3.7929487756335215e-8,1943.594,7603.004,11659.82,1.058713559813441,0.44085830383610247,0.0099628947141208,0.0010168469910577921,1.1668668333315993e-4,5.051007493239922,2.1298987240361376,0.01125281828738152,6.582855109710328e-4,3.157452245952926e-5,3.928700749484051,1.6165432007445908,5.8032628341451965e-5,1.0051677099257185e-6,1.8562530259150512e-8,21177.247666085368,17.77217068074767,7.423064495341014,0.039611947053999265,0.003514064141173742,4.931647682156259,3.250451960074593e-4,10.038421802537414,4.187300228616831,0.021273745629843775,0.0016761376697387506,1.4827976832294834e-4,130,Sub-Saharan Africa,Malawi,Mchinji,TA Kazyozyo,20711,MW20711,0.1441596,0.003516485,0.2039088,0.02939542,0.01219650,0.000717042,0.2846686,0.03141609,0.5956822,0.1695720,0.05518011,0.01871400,0.05,8.98e-06,0.1,0.2240912,8.97956e-05,4.02e-05,60,2020-05-02
69,1938.9055657444023,2.7862637571381574,1.1559006219247252,0.02715167291470008,0.003256984100883089,0.7154226617629695,4.385577556930649e-4,7580.759374564015,13.351057827837428,5.679889483725756,0.03165113988153258,0.002226816239104478,4.17967394135072,1.2622695203206216e-4,11642.678854794221,10.303507193775719,4.2172336131496655,1.5741433441368645e-4,3.200366201722772e-6,2.6202437147575743,6.93956339478825e-8,1943.594,7603.004,11659.82,1.571204131806553,0.6569466841234362,0.014988144272711551,0.0015737491173925169,1.9277392898393582e-4,7.49349847366193,3.1539471924381157,0.0164358322266903,9.520439237177238e-4,4.700351222148831e-5,5.839168377260648,2.4243190081639465,8.854254465547652e-5,1.589361651665141e-6,3.146614619154729e-8,21162.34379510264,26.440828778751303,11.053023718800146,0.058960227130646345,0.00548700070618929,7.515340317871264,5.648541033590749e-4,14.903870982729131,6.235212884725499,0.03151251904405733,0.0025273824027619058,2.3980890735161568e-4,130,Sub-Saharan Africa,Malawi,Mchinji,TA Kazyozyo,20711,MW20711,0.1441596,0.003516485,0.2039088,0.02939542,0.01219650,0.000717042,0.2846686,0.03141609,0.5956822,0.1695720,0.05518011,0.01871400,0.05,8.98e-06,0.1,0.2240912,8.97956e-05,4.02e-05,60,2020-05-02
70,1936.5750811012147,4.139903448617871,1.7263140218210566,0.04115444984602252,0.005138283024785525,1.1056622920544188,7.464034208437053e-4,7569.649669245443,19.786864780008443,8.371802445679066,0.04621092968216475,0.0032730444424906905,6.14598407028879,1.9548445708202577e-4,11634.009719590968,15.35421735236372,6.3463891736326605,2.419229673400153e-4,5.1480925995709195e-6,4.10942669124712,1.207290640006242e-7,1943.594,7603.004,11659.82,2.330484643187674,0.9768449517079603,0.022426937736436378,0.0023980940625666584,3.0784566515064046e-4,11.109705318572196,4.673898366401181,0.024173284985348455,0.001385877620430625,6.92575050499636e-5,8.669135203253973,3.6184250446659707,1.337298468939008e-4,2.4610606983785987e-6,5.1333430052741696e-8,21140.234469937626,39.280985580990034,16.444505641132782,0.08760730249552728,0.008416475559875786,11.36107305359033,9.420086069897317e-4,22.109325165013843,9.269168362775112,0.04673395256867873,0.003786432743695662,3.771545036306568e-4,130,Sub-Saharan Africa,Malawi,Mchinji,TA Kazyozyo,20711,MW20711,0.1441596,0.003516485,0.2039088,0.02939542,0.01219650,0.000717042,0.2846686,0.03141609,0.5956822,0.1695720,0.05518011,0.01871400,0.05,8.98e-06,0.1,0.2240912,8.97956e-05,4.02e-05,60,2020-05-02
