"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP"
"96",96,12503.3350735498,186.720731753698,228.513497479778,34.9961201941254,17.0749503012218,14006.4312498023,25.7383669190724,14498.4749164502,405.602766036542,60.8169786334165,"Malawi","Kasungu","TA Mwase","204",27002.80999
"97",97,12447.272398528,173.531528870706,212.906677313755,33.1794982034136,16.7179817886914,14092.842111561,26.3597937343503,14554.537591472,408.0465557604,61.5161171165529,"Malawi","Kasungu","TA Mwase","204",27002.80999
"98",98,12395.2846318498,161.178206172116,198.214773290736,31.4187258024403,16.3470735986484,14173.3987490446,26.967830241594,14606.5253581501,410.322574854578,62.1785592634014,"Malawi","Kasungu","TA Mwase","204",27002.80999
"99",99,12347.096588396,149.62191251426,184.405962112262,29.716599802125,15.9642101168501,14248.4427165661,27.5620004923536,14654.7134016039,412.44078350066,62.8054805913618,"Malawi","Kasungu","TA Mwase","204",27002.80999
"100",100,12302.4485326796,138.823374549383,171.446104056146,28.0752436286869,15.5713043061557,14318.3035305402,28.1419002397553,14699.3614573203,414.410775824394,63.3981070508552,"Malawi","Kasungu","TA Mwase","204",27002.80999
"101",101,12261.0957824774,128.743377766832,159.299419143328,26.4961677355666,15.1701890452738,14383.2978597457,28.7071940858639,14740.7142075225,416.241757984766,63.9577015160505,"Malawi","Kasungu","TA Mwase","204",27002.80999
"102",102,12222.8082682921,119.343116363208,147.929079971857,24.9803261124954,14.7626105623176,14443.7289762054,29.2576124925949,14779.0017217079,417.942533712454,64.485552138503,"Malawi","Kasungu","TA Mwase","204",27002.80999
"103",103,12187.3700275532,110.584469471052,137.29773808335,23.5281727499882,14.3502233178237,14499.8864103094,29.7929485151309,14814.4399624468,419.521495762585,64.9829616786552,"Malawi","Kasungu","TA Mwase","204",27002.80999
"104",104,12154.5786301756,102.430271969463,127.367964554451,22.1397192707481,13.9345858963327,14552.0457638597,30.313054273672,14847.2313598244,420.986621970502,65.4512374012023,"Malawi","Kasungu","TA Mwase","204",27002.80999
"105",105,12124.2445864659,94.8445019263409,118.10259658465,20.814587631357,13.5171586708676,14600.4687213206,30.817837400313,14877.5654035341,422.345476923897,65.891682701083,"Malawi","Kasungu","TA Mwase","204",27002.80999
"106",106,12096.1907461788,87.792409596749,109.465051374893,19.5520600836559,13.0993025291946,14645.4031628329,31.3072574038394,14905.6192438212,423.60521651487,66.3055896517579,"Malawi","Kasungu","TA Mwase","204",27002.80999
"107",107,12070.251683165,81.2406224039104,101.419566934944,18.3511264028318,12.6822786232488,14687.0833904636,31.7813220064492,14931.5583068349,424.77259570291,66.69423252894,"Malawi","Kasungu","TA Mwase","204",27002.80999
"108",108,12046.2730764317,75.1572225764866,93.9313851863771,17.2105280068154,12.2672490395592,14725.7304452738,32.2400834851946,14955.5369135683,425.853978830456,67.0588622633452,"Malawi","Kasungu","TA Mwase","204",27002.80999
"109",109,12024.1111033116,69.5117842541726,86.9669072336744,16.1287983580022,11.8552782772754,14761.5524835117,32.6836350536232,14977.6988866884,426.855351558473,67.4007017693662,"Malawi","Kasungu","TA Mwase","204",27002.80999
"110",110,12003.631842569,64.2753906757138,80.4938067278499,15.104300019837,11.4473354062798,14794.7452072907,33.1121073105429,14998.178147431,427.782334296341,67.7209420679039,"Malawi","Kasungu","TA Mwase","204",27002.80999
"111",111,11984.7106897033,59.4206395291178,74.4811016916852,14.1352585056154,11.0442967925341,14825.4923389985,33.5256647792674,15017.0993002967,428.640196817634,68.0207391302062,"Malawi","Kasungu","TA Mwase","204",27002.80999
"112",112,11967.2317935725,54.921626441469,68.8992066755343,13.2197926728741,10.6469493004233,14853.9661187813,33.924502555941,15034.5781964275,429.433873457877,68.3012113840824,"Malawi","Kasungu","TA Mwase","204",27002.80999
"113",113,11951.0875144876,50.7539144814319,63.7199636591727,12.3559419042674,10.25599387525,14880.3278185095,34.308843082767,15050.7224755124,430.167978708883,68.5634378125401,"Malawi","Kasungu","TA Mwase","204",27002.80999
"114",114,11936.1779023474,46.8944991812871,58.9166469975957,11.541690395747,9.87204941579043,14904.7282686034,34.6789330587859,15065.6320876526,430.846823112501,68.8084565762477,"Malawi","Kasungu","TA Mwase","204",27002.80999
"115",115,11922.4101990649,43.3217641329051,54.4639548740827,10.7749885484118,9.49565686643557,14927.3083860159,35.0350404972935,15079.399790935,431.474429114782,69.0372641047953,"Malawi","Kasungu","TA Mwase","204",27002.80999
"116",116,11909.6983662144,40.0154283200866,50.3379912272049,10.0537716309002,9.12728346151341,14948.1996972092,35.3774519366088,15092.1116237855,432.0545467062,69.250814600752,"Malawi","Kasungu","TA Mwase","204",27002.80999
"117",117,11897.9626356762,36.9564922975861,46.5162338609852,9.37597604041051,8.76732705726194,14967.5248552587,35.7064698088154,15103.8473543238,432.590668830649,69.4500198998484,"Malawi","Kasungu","TA Mwase","204",27002.80999
"118",118,11887.1290843216,34.1271820214612,42.9774941774641,8.73955329552608,8.41612050087387,14985.3981457144,36.0224099686838,15114.6809056784,433.086046411043,69.635749640456,"Malawi","Kasungu","TA Mwase","204",27002.80999
"119",119,11877.1292334741,31.510889033532,39.7018734959028,8.14248189542495,8.07393599301876,15001.9259767248,36.3255993831854,15124.6807565259,433.543702864696,69.8088316994676,"Malawi","Kasungu","TA Mwase","204",27002.80999
"120",120,11867.8996712297,29.0921110658385,36.6707136331241,7.58277731276141,7.74098940235331,15017.2073533755,36.6163739806926,15133.9103187703,433.966448113562,69.9700528515512,"Malawi","Kasungu","TA Mwase","204",27002.80999
"121",121,11859.3816969979,26.8563937410831,33.8665432042624,7.05850030169006,7.417444499181,15031.3343345984,36.8950766575049,15142.4282930021,434.356892046248,70.1201596149245,"Malawi","Kasungu","TA Mwase","204",27002.80999
