time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,Elderly_Population,Adults_Population,Pediatrics_Population,new_E_e,new_I_e,new_H_e,new_C_e,new_D_e,new_E_a,new_I_a,new_H_a,new_C_a,new_D_a,new_E_p,new_I_p,new_H_p,new_C_p,new_D_p,S_all,E_all,I_all,H_all,C_all,R_all,D_all,new_E_all,new_I_all,new_H_all,new_C_all,new_D_all,UID,Lvl1,Lvl2,Lvl3,Lvl4,TA_Code,TA_Code2,Adults_Crit_of_Hosp,Adults_Critical_Care,Adults_FR_of_Crit,Adults_FR_of_Hosp,Adults_Hospitalization,Adults_IFR,Elderly_Crit_of_Hosp,Elderly_Critical_Care,Elderly_FR_of_Crit,Elderly_FR_of_Hosp,Elderly_Hospitalization,Elderly_IFR,Pediatrics_Crit_of_Hosp,Pediatrics_Critical_Care,Pediatrics_FR_of_Crit,Pediatrics_FR_of_Hosp,Pediatrics_Hospitalization,Pediatrics_IFR,start_day,start_date
42,1943.594,0,0,0,0,0,0,7603.004,1,0,0,0,0,0,11659.82,0,0,0,0,0,0,1943.594,7603.004,11659.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21206.417999999998,1,0,0,0,0,0,0,0,0,0,0,431,Sub-Saharan Africa,Malawi,Zomba City,Mtiya Ward,31435,MW31435,0.1398041,0.003224316,0.2070736,0.02894973,0.01153155,0.000667671,0.2480661,0.02555139,0.5955474,0.1477351,0.05150118,0.01521707,0.05,1.05e-05,0.1,0.2114290,1.04672e-04,4.43e-05,42,2020-04-14
43,1943.489066210633,0.09255028853061449,0.011315889498886622,5.172567055290279e-5,7.881660160943242e-7,0.0010150856336723644,1.1867739153637966e-8,7602.536556737475,1.1655809051275097,0.2635421329283126,4.0686526379753125e-4,4.744517701133409e-6,0.0379085831480601,3.153845563365835e-8,11659.497660144238,0.28681283968372034,0.0325915536197572,2.8956587890484617e-7,8.633554231241068e-10,0.002935172024153973,2.1386938879665213e-12,1943.594,7603.004,11659.82,0.10493378936712361,0.012383500836509118,5.4983243668936914e-5,8.080934583594322e-7,1.1867739153637966e-8,0.46744326252519386,0.3018623573976842,4.418915844797822e-4,4.8968232392934795e-6,3.153845563365835e-8,0.3223398557620385,0.03552701607831815,3.0726072646249206e-7,8.847423778822945e-10,2.1386938879665213e-12,21205.523283092345,1.5449440333418445,0.3074495760469564,4.588805002293389e-4,5.533547072650858e-6,0.041858840805886435,4.340833348118428e-8,0.894716907654356,0.3497728743125115,4.971820888751816e-4,5.705801440030794e-6,4.340833348118428e-8,431,Sub-Saharan Africa,Malawi,Zomba City,Mtiya Ward,31435,MW31435,0.1398041,0.003224316,0.2070736,0.02894973,0.01153155,0.000667671,0.2480661,0.02555139,0.5955474,0.1477351,0.05150118,0.01521707,0.05,1.05e-05,0.1,0.2114290,1.04672e-04,4.43e-05,42,2020-04-14
44,1943.2928621910075,0.24284905195617087,0.04931735870107469,4.1070901158424695e-4,1.212013714333999e-5,0.008548204267596986,3.6491912869348406e-7,7601.557326753884,1.7420374425164997,0.5517809041566738,0.0015028523959617814,3.4101693505763576e-5,0.151317485726812,4.596255600897496e-7,11658.74137466329,0.88546992254369,0.1651250165819132,2.6221954644531437e-6,1.4865260778685397e-8,0.028027760449207243,7.248547860000404e-11,1943.594,7603.004,11659.82,0.1962040196253838,0.04590525619982744,4.0705435684708477e-4,1.192478941644909e-5,3.530513895398461e-7,0.9792299835908125,0.4027734462018224,0.0013207623311902166,3.142449440214612e-5,4.2808710445609124e-7,0.7562854809475539,0.15762839808758433,2.6267370494488332e-6,1.4705373195026787e-8,7.034678471203752e-11,21203.59156360818,2.8703564170163607,0.7662232794396617,0.0019161836030104815,4.6236695909882254e-5,0.18789345044361622,8.246171742618336e-7,1.9317194841637502,0.6063071004892342,0.0017304434250867502,4.336398919179023e-5,7.812088407806494e-7,431,Sub-Saharan Africa,Malawi,Zomba City,Mtiya Ward,31435,MW31435,0.1398041,0.003224316,0.2070736,0.02894973,0.01153155,0.000667671,0.2480661,0.02555139,0.5955474,0.1477351,0.05150118,0.01521707,0.05,1.05e-05,0.1,0.2114290,1.04672e-04,4.43e-05,42,2020-04-14
45,1942.9106213642867,0.5203078679760568,0.1298352614295868,0.0014472509101905162,6.101013199741425e-5,0.03172451603071213,2.7292346215063764e-6,7599.583379546367,3.0542776976968744,0.99794162979142,0.003396574029520268,1.0852194849265875e-4,0.3648938468028909,2.1833607748303624e-6,11657.152384242763,2.0710668802703616,0.4819466177429153,1.0233478977941375e-5,8.22096319731371e-8,0.11459194294207573,5.898802986547873e-10,1943.594,7603.004,11659.82,0.3822408267208175,0.10478201070093163,0.001249630192227013,5.2859981954152786e-5,2.3643154928128923e-6,1.9739472075170852,0.6617069523367105,0.0024855820905250368,8.274451851179727e-5,1.7237352147406127e-6,1.5889904205268977,0.40339346280022603,9.061649901500847e-6,7.25183194006308e-8,5.173948200547833e-10,21199.646385153417,5.645652445943293,1.6097235089639221,0.004854058418688726,1.6961429012204613e-4,0.5112103057756787,4.9131852766353935e-6,3.9451784547648003,1.1698824258378682,0.0037442739326535505,1.3567701878535067e-4,4.08856810237356e-6,431,Sub-Saharan Africa,Malawi,Zomba City,Mtiya Ward,31435,MW31435,0.1398041,0.003224316,0.2070736,0.02894973,0.01153155,0.000667671,0.2480661,0.02555139,0.5955474,0.1477351,0.05150118,0.01521707,0.05,1.05e-05,0.1,0.2114290,1.04672e-04,4.43e-05,42,2020-04-14
46,1942.0999623378816,1.1081969399327205,0.29479558954845386,0.0038058457507985878,1.9952863749809232e-4,0.08702812419153869,1.1634057635735066e-5,7595.361442757598,6.03068409021854,1.8508243970170475,0.006702904239672305,2.574238683971971e-4,0.7540817150883307,6.711970338810192e-6,11653.695894814904,4.6153331691573065,1.1706069566835215,2.9051860254516263e-5,2.902102183042966e-7,0.3381357144754065,2.701742304824317e-9,1943.594,7603.004,11659.82,0.8106590264051192,0.2227699544484555,0.002977263971332872,1.5347083844929153e-4,8.90482301422869e-6,4.221936788769199,1.245530396247533,0.004527835766447555,1.7077148494289412e-4,4.528609563979829e-6,3.4564894278591964,0.9122231389722515,2.3400765404912366e-5,2.2911920641687386e-7,2.1118620061695295e-9,21191.157299910385,11.754214199308567,3.316226943249023,0.01053780185072541,4.5724271611359373e-4,1.179245553755276,1.8348729716850084e-5,8.489085243033514,2.38052348966824,0.007528500503185339,3.244714425986025e-4,1.3435544440214689e-5,431,Sub-Saharan Africa,Malawi,Zomba City,Mtiya Ward,31435,MW31435,0.1398041,0.003224316,0.2070736,0.02894973,0.01153155,0.000667671,0.2480661,0.02555139,0.5955474,0.1477351,0.05150118,0.01521707,0.05,1.05e-05,0.1,0.2114290,1.04672e-04,4.43e-05,42,2020-04-14
47,1940.4266136008002,2.313287088713877,0.6359210208433119,0.008849120936296369,5.298923212012443e-4,0.20876216160254377,3.711478277322295e-5,7586.637488459281,12.250432153799993,3.6056459959304976,0.012972105585514314,5.410805657018294e-4,1.4969035513341027,1.6653504210083036e-5,11646.502066245357,9.833744993929937,2.628636082374202,7.134107497468632e-5,8.189980683634692e-7,0.8554805091054536,9.156868023817931e-9,1943.594,7603.004,11659.82,1.673348737081369,0.4682585883002126,0.006547507602901025,3.731490692787949e-4,2.548072513748788e-5,8.72395429831704,2.5042062347355865,0.008641566397214756,3.316663608786207e-4,9.941533871272845e-6,7.193828569546895,1.9754167447742645,5.415599686471693e-5,5.933391072273437e-7,6.455125718993615e-9,21173.56616830544,24.397464236443806,6.870203099148012,0.02189256759678537,0.0010717918849714372,2.5611462220421,5.37774438513298e-5,17.591131604945303,4.947881567810064,0.015243229996980499,7.05408769264643e-4,3.542871413447972e-5,431,Sub-Saharan Africa,Malawi,Zomba City,Mtiya Ward,31435,MW31435,0.1398041,0.003224316,0.2070736,0.02894973,0.01153155,0.000667671,0.2480661,0.02555139,0.5955474,0.1477351,0.05150118,0.01521707,0.05,1.05e-05,0.1,0.2114290,1.04672e-04,4.43e-05,42,2020-04-14
48,1936.9719297285321,4.794834717405676,1.338930801951653,0.019390259565116207,0.0012599880232163404,0.4675542266083002,1.0027791427030309e-4,7568.639701438759,25.128673660076828,7.23840023454487,0.025491679087268383,0.0010896264834536437,2.9706063918076593,3.696924252354912e-5,11631.608066430734,20.567506668976378,5.657157401810654,1.6203110055699042e-4,2.038958357006856e-6,1.9871054024102204,2.6006026236322288e-8,1943.594,7603.004,11659.82,3.454683872268106,0.9731362435763069,0.013911831566325951,8.361546513046851e-4,6.316313149708014e-5,17.997787020521173,5.119545514244338,0.01714500793449073,6.466546979777594e-4,2.0315738313466084e-5,14.893999814623385,4.160238139576943,1.1845906299774553e-4,1.3884518707720716e-6,1.684915821250436e-8,21137.219697598026,50.491015046458884,14.234488438307178,0.04504396975294158,0.002351653465026991,5.42526602082618,1.3727316282008853e-4,36.346470707412664,10.25291989739759,0.03117529856381443,0.0014841978011532165,8.349571896875873e-5,431,Sub-Saharan Africa,Malawi,Zomba City,Mtiya Ward,31435,MW31435,0.1398041,0.003224316,0.2070736,0.02894973,0.01153155,0.000667671,0.2480661,0.02555139,0.5955474,0.1477351,0.05150118,0.01521707,0.05,1.05e-05,0.1,0.2114290,1.04672e-04,4.43e-05,42,2020-04-14
49,1929.8594707886996,9.895193492868943,2.7863475378783304,0.041222695009570376,0.0028155771062615487,1.0087050625172769,2.448459205801405e-4,7531.634201323951,51.61908225177479,14.741586527180106,0.05103632916777652,0.0021776566909587993,5.955838274811169,7.763642650193952e-5,11600.89752588892,42.6247773031929,11.90777550656461,3.521308424565125e-4,4.7079045752196395e-6,4.389564396506932,6.606454245352723e-8,1943.594,7603.004,11659.82,7.11245893983255,2.012100164369283,0.02908186289123974,0.0017983371939570547,1.445680063098374e-4,37.005500114808456,10.515091523110492,0.03473193576048694,0.0012844202059323249,4.06671839783904e-5,30.710540541813316,8.653269907596794,2.514903695071656e-4,3.0695313803821744e-6,4.005851621720494e-8,21062.39119800157,104.13905304783664,29.435709571623047,0.09261115501980341,0.0049979417017955675,11.354107733835379,3.2254841162453353e-4,74.82849959645432,21.18046159507657,0.06406528902123385,0.0030858269312697617,1.85275248804445e-4,431,Sub-Saharan Africa,Malawi,Zomba City,Mtiya Ward,31435,MW31435,0.1398041,0.003224316,0.2070736,0.02894973,0.01153155,0.000667671,0.2480661,0.02555139,0.5955474,0.1477351,0.05150118,0.01521707,0.05,1.05e-05,0.1,0.2114290,1.04672e-04,4.43e-05,42,2020-04-14
50,1915.3098857578475,20.30460875113834,5.756339567901158,0.08622742865742576,0.006070508730052077,2.130307049605343,5.609361211407173e-4,7456.097441781824,105.595871234226,30.14894888125836,0.1034524479907875,0.004375176819878845,12.05375136463987,1.5911324197257214e-4,11537.959256621883,87.70117552483458,24.75029315615143,7.461334271679765e-4,1.0377755656581154e-5,9.408518029948576,1.559953039902344e-7,1943.594,7603.004,11659.82,14.549585030852086,4.14016977258269,0.060265534551569126,0.003785687363060743,3.160902005605768e-4,75.53675954212667,21.55997055967547,0.07094910915325459,0.0025909880334284104,8.147681547063262e-5,62.93826926703696,17.861871045395276,5.253857586460628e-4,6.5691586967299415e-6,8.993076153670717e-8,20909.366584161555,213.60165551019892,60.65558160531094,0.19042601007538124,0.010456063305587503,23.59257644419379,7.202053584172797e-4,153.02461384001572,43.562011377653434,0.13174002946346977,0.006383244555185884,3.976569467927461e-4,431,Sub-Saharan Africa,Malawi,Zomba City,Mtiya Ward,31435,MW31435,0.1398041,0.003224316,0.2070736,0.02894973,0.01153155,0.000667671,0.2480661,0.02555139,0.5955474,0.1477351,0.05150118,0.01521707,0.05,1.05e-05,0.1,0.2114290,1.04672e-04,4.43e-05,42,2020-04-14
51,1885.9346019721472,41.2292528688148,11.799514089893584,0.17848678078940514,0.012811420057721932,4.43809913279418,0.0012337355038398582,7304.212321612512,213.61820726242235,61.445215780152985,0.2106754233839211,0.008850508941719175,24.508405951817814,0.00032346077105893265,11410.463598646405,178.63641016299638,50.93568336831593,0.001556303576385633,2.2219987489558547e-5,19.78272894791683,3.5079871098413584e-7,1943.594,7603.004,11659.82,29.375283785700276,8.450639668023818,0.12398729582948899,0.00787062725406079,6.727993826991409e-4,151.88512016931236,43.86278414111601,0.14491142190453798,0.00526899934492503,1.6434752908636052e-4,127.49565797547803,36.56042333731622,0.0010859754672758813,1.379026590291124e-5,1.9480340699390144e-7,20600.610522231065,433.4838702942335,124.18041323836249,0.39071850774971184,0.021684148986930666,48.72923403252882,0.001557547073609775,308.75606193049066,88.87384714645606,0.26998469320130286,0.013153416864888731,8.373417151924953e-4,431,Sub-Saharan Africa,Malawi,Zomba City,Mtiya Ward,31435,MW31435,0.1398041,0.003224316,0.2070736,0.02894973,0.01153155,0.000667671,0.2480661,0.02555139,0.5955474,0.1477351,0.05150118,0.01521707,0.05,1.05e-05,0.1,0.2114290,1.04672e-04,4.43e-05,42,2020-04-14
