"","time","Susceptible","Exposed","Infected","Recovered","Hospitalized","Critical","Deaths","Incidence","New_Hospitalized","New_Crit","Population"
"32",33,2419021.44450486,8665.16737706868,5136.43689801136,74218.8092211526,476.286357046998,430.08327024088,818.556254918822,89726.3583784394,7785.64712702028,1804.94186750183,7526414.4086499
"33",34,2416212.88576935,8948.65916026242,6057.91510314032,75779.3641507629,510.104358254533,408.160374018025,849.694967512878,92534.9171139511,7942.39499494347,1835.35910398819,7526414.4086499
"34",35,2413405.61387185,9176.97706185595,6796.82698654677,77559.6494702995,557.102489666458,391.234394452536,879.379608633792,95342.1890114551,8122.60723627017,1868.34205967242,7526414.4086499
"35",36,2476173.7669091,10980.9225847298,7566.49275513563,79533.5030704428,611.368460923739,379.384931299611,907.986045664217,99959.6778481957,8322.77890502869,1904.60395529985,7728580.3342719
"36",37,2467756.23086189,15643.9383465812,8979.85927515506,81785.1763507868,679.671771020793,372.658580869855,935.889570995264,108377.213895409,8551.98288108345,1944.82456728678,7728580.3342719
"37",38,2500419.01419183,20448.7957169501,11290.2710372193,84534.6878434366,781.419078516583,371.979631748909,963.496197695417,118366.673505567,8835.48483444185,1990.61359273656,7856573.0630922
"38",39,3502776.3776621,23788.7961197044,14050.327030449,87967.9878615669,928.349863581825,379.32086271249,991.322542282018,128079.131280297,9195.18383760892,2044.81572192426,10892809.5268272
"39",40,3496083.66092076,23599.1168982261,16543.6072408561,92125.4064221896,1113.88876885527,396.758508506918,1020.04318300021,134771.848021634,9635.42544594228,2110.64529469451,10892809.5268272
"40",41,3594674.89112508,20459.8113726015,17905.8689969482,96825.420378607,1307.55890399005,424.959633017973,1050.44462715394,137946.091912319,10132.0363943502,2190.09662196806,11198114.9491122
"41",42,3759161.79269485,17986.5666468911,18188.6017080076,101765.032903291,1472.30534028907,462.038507661793,1083.26861591583,140923.847722056,10645.1453179852,2282.53765054796,11700562.9212507
"42",43,3782066.72738907,17655.3346507428,18047.464008989,106745.87301755,1591.00060279972,504.379404862868,1119.0405278834,145628.127212828,11147.7294797791,2385.24513366844,11783399.5638057
"43",44,3881979.35562315,19445.310053899,18155.473747174,111743.684989295,1669.1657781192,548.389097702621,1158.00567865521,152676.073344845,11634.0942145623,2495.0507137356,12104362.286904
"44",45,3871707.2544807,23653.0537930086,18942.8012564992,116878.923270017,1725.46189371633,591.70893513517,1200.18133891113,162948.174487288,12114.9380547621,2609.64091555396,12104362.286904
"45",46,4304048.12543736,34810.5642322145,21378.587998916,122426.776827924,1789.66245983951,633.686037772962,1245.46770246103,182230.799259128,12617.8817119249,2728.21540356035,13459322.7740895
"46",47,4273735.02519665,52549.7129212678,27109.9569890802,129045.414955627,1922.56600434515,676.390247218724,1293.80438229991,212543.899499839,13212.5561042763,2852.76764268748,13459322.7740895
"47",48,4250488.58892209,59512.205948367,34576.0937848057,137505.870206172,2179.05312979208,725.634016739215,1345.42468852255,235790.335774399,13979.1965090587,2989.53319296082,13459322.7740895
"48",49,4250615.69265032,61865.6987908942,41077.8776580927,147875.120462588,2528.25947605088,787.429556063269,1401.03164248417,255480.472586173,14915.531135204,3145.74432678714,13518783.4957095
"49",50,4231337.6521238,63219.9003874017,46467.7616232005,159886.95244806,2912.9299917848,864.267676573149,1461.64598566745,274758.513112688,15980.1350793457,3325.65555765235,13518783.4957095
"50",51,4281831.71239455,63766.6774487675,50676.5690628648,173261.035155333,3283.43722639173,955.198435403296,1528.33550837634,293409.314837136,17125.9696058333,3530.17180694873,13726281.0816951
"51",52,4418760.54741445,67904.0236562756,54373.3499943376,187770.074763753,3603.2391310651,1056.32198284401,1601.97329696578,316245.046825241,18307.8271804808,3756.93583481489,14205592.7827191
"52",53,4391389.19108501,74881.840492533,58641.1020497254,203442.449029696,3869.28228177656,1162.59198435017,1683.0733165964,343616.403154677,19508.9089071734,4001.8585533631,14205592.7827191
"53",54,4363887.73931162,80175.6699173484,63415.3109777004,220456.317027013,4092.87863924167,1269.8272405939,1771.78712617125,371117.854928068,20728.6395220098,4261.12818375456,14205592.7827191
"54",55,4470125.1207234,84850.671589294,68164.7658272881,238876.773729584,4269.18444819155,1374.53632284268,1867.97371109281,399337.971628293,21951.3195009874,4531.15504683247,14608983.2770551
"55",56,4438338.40199353,91496.3048308328,73132.1454604891,258728.539642646,4389.37590790103,1473.04713349074,1971.211382805,431124.690358164,23155.0061632396,4807.72365759573,14608983.2770551
"56",57,4402434.55402695,100076.766132838,78774.5769470586,280142.533527072,4457.88224246208,1561.92170748148,2080.7917678238,467028.538324736,24330.3706276468,5086.399229643,14608983.2770551
"57",58,4457338.86463156,110551.08104398,85402.7004963448,303345.682433813,4489.91566297314,1638.73808658421,2195.76772743648,507554.954451132,25481.4242000948,5363.39042308905,14895302.4572481
"58",59,4468940.34338338,120725.007476639,93029.7795501753,328617.726271981,4506.8029630424,1702.56549723225,2315.04942814159,550823.005187211,26623.0142447675,5636.18417147153,15059956.0457118
"59",60,4451792.04018469,128611.027256592,100972.46372128,356144.335757412,4521.6340245671,1753.84296217068,2437.51954787554,594365.898269896,27766.4184692825,5903.61324872318,15139148.8153638
"60",61,4505165.3529615,137558.564153685,109011.225788779,385956.770833156,4536.38347399736,1793.51246364833,2562.10848582727,641342.641199094,28913.3703968673,6165.10782448026,15440207.9824818
"61",62,4559777.46421499,145777.542294469,117218.414465621,418095.44391763,4560.45841630925,1822.92547537681,2687.82607019728,690085.687639603,30074.1933819098,6420.64495356087,15750282.4555638
"62",63,4512913.94887106,150239.698702412,124995.058321131,452526.065583223,4607.0806998827,1844.40078115922,2813.821895719,736949.202983527,31266.2331282231,6671.39600562434,15750282.4555638
"63",64,4469062.49840372,150992.418868044,131423.804709392,488986.349722032,4674.85842185749,1860.68864553701,2939.45608400484,780800.653450866,32493.9179839553,6919.29334063702,15750282.4555638
"64",65,5268431.2272234,148561.817330415,136073.469142046,527028.328141747,4753.37726069648,1873.90821852048,3064.29937958254,821255.299473007,33750.8592152229,7165.94885058581,18269959.5800892
"65",66,5232666.783102,142660.332531617,138463.121991986,566093.342560984,4829.42169104952,1885.33889101022,3188.08592775864,857019.743594407,35024.9915276787,7412.34758804891,18269959.5800892
"66",67,5602008.10675768,135635.637366999,138594.4522186,605530.79906982,4886.52965564962,1895.27522173683,3310.65488642473,889743.458419229,36297.1115600453,7658.58941177319,19476244.6955307
"67",68,5568249.36803983,131292.721067187,137266.899408043,644796.84751584,4920.34557752607,1903.38365405422,3431.88991443002,923502.19713708,37557.1727627876,7904.13423194495,19476244.6955307
"68",69,5534700.58170502,127838.694033701,135318.621915878,683596.089090126,4945.86802795157,1909.88490752272,3551.71549671542,957050.983471896,38815.9264289324,8148.97608630736,19476244.6955307
"69",70,5648168.20411373,126494.326700664,133196.085617589,721787.329880175,4983.89576350386,1916.29500398407,3670.16918526158,991935.215151179,40094.6882221802,8394.51141267437,19921327.2577947
"70",71,6118627.98583098,131775.100956778,132077.787915187,759431.678750407,5063.70947074902,1925.46174561953,3787.49227569167,1033939.35311443,41429.1047284623,8643.73837061718,21458800.0168362
"71",72,6360380.13798108,139151.646952078,133062.858726819,796955.52430941,5237.2593604387,1942.49423495208,3904.2483875361,1080124.16197123,42887.7854836693,8902.39970031202,22322682.8998569
"72",73,6604415.6550854,137445.323407397,134602.042978859,834772.401471613,5530.81357305686,1974.7141653785,4021.50148461084,1118213.93008092,44525.1182724065,9179.25008864482,23169085.7554989
"73",74,7108787.02381857,127005.416900051,134040.275676863,872687.976035928,5888.22039045905,2027.32044248413,4140.83030395006,1145649.18074974,46309.60015482,9481.76386511364,24764577.6137049
"74",75,7081087.63218911,119635.458909443,131188.259030884,910087.64212523,6214.92352020471,2099.17054758214,4263.9772458574,1173348.5723792,48150.6153191372,9811.34595072312,24764577.6137049
"75",76,7361815.87404306,122418.919545208,128433.691548064,946672.794346056,6466.33961998924,2184.20240515061,4392.38028798299,1210421.47475245,49988.652263964,10163.9866616786,25718035.0463865
"76",77,7554704.70787868,135487.449880121,128510.364686141,982846.244415619,6681.17752825861,2276.9348159872,4526.99042170178,1260177.31374783,51846.8557127881,10535.4735587054,26446014.0648795
"77",78,7552551.22260281,148358.582343402,132038.898540948,1019503.93651568,6939.32470082842,2376.98009917968,4668.49664696059,1313731.373847,53805.9977388525,10926.2958629895,26600242.7893494
"78",79,7497338.88783852,159664.122079203,137481.641745124,1057367.03571208,7279.7747169338,2488.27061936176,4817.70873859665,1368943.7086113,55922.0753881096,11341.5231836745,26600242.7893494
"79",80,7434248.41401603,174965.374677661,144974.697403919,1096947.06885739,7710.80189706213,2615.35586024411,4975.72873750627,1432034.18243378,58224.8457852451,11787.3965067549,26600242.7893494
"80",81,7909207.67678546,183833.858774298,153827.403621311,1138783.85614015,8242.89317545845,2763.03375661087,5143.9643851219,1492429.17585295,60749.2245972579,12270.9847079222,28206404.5579152
"81",82,7985386.13863461,185624.035848632,161461.446416745,1182926.00905361,8830.77604299827,2934.56188835901,5324.11018744867,1546933.1074378,63471.002922743,12798.3634944405,28598469.7382172
"82",83,7927681.96363959,189672.465698333,168031.209627619,1229049.30318364,9406.08351064014,3128.16579586513,5517.88661672373,1604637.28243282,66326.6189120203,13370.6813725446,28598469.7382172
"83",84,7927729.68243407,187855.419602103,173321.591871552,1276923.03488196,9926.94695638192,3338.46423259396,5726.70000175282,1656923.32654634,69265.7876741259,13985.0066368753,28755480.0269412
"84",85,7878767.18540813,183803.879613238,176335.495292774,1326074.08130049,10332.7514308294,3557.02417095113,5951.42276400299,1705885.82357228,72207.1289238875,14634.5057587981,28755480.0269412
"85",86,8801253.47771433,187068.669011047,178427.561333313,1376041.17446079,10579.131190705,3772.00530348188,6192.13867160563,1761889.87097095,75070.836053105,15307.6541579177,31691149.0460558
"86",87,9024079.32715685,199822.368317312,182099.89270992,1426911.73408694,10692.8932671237,3971.98448959949,6448.01093653258,1829752.07880743,77845.6306193326,15991.8342722447,32563249.2178928
"87",88,9399074.29282405,212456.824986487,188300.421822561,1479275.74436139,10749.5705036613,4150.64703675436,6717.5042603748,1901449.91397123,80583.0897480302,16678.3955290309,33903381.6203858
"88",89,9333242.99206181,216859.386755334,194960.961570713,1533566.77511183,10789.2258324178,4306.85552464364,6998.80893852267,1967281.21473346,83315.5503915498,17363.4312797107,33903381.6203858
"89",90,9458771.19352737,221537.972528721,200938.480378294,1589704.19375154,10792.2986288205,4440.18327218999,7290.07105241389,2034494.40861198,86017.327998329,18043.6943455323,34481677.806418
"90",91,9384057.17647762,231669.970792028,207235.765659547,1647623.37858121,10749.6167132587,4549.13526705869,7589.34964862437,2109208.42566173,88668.1468389255,18714.7393362337,34481677.806418
"91",92,9296300.53798427,250767.431509753,215567.722787496,1707612.16147334,10698.4344706412,4633.4903362201,7894.61457761649,2196965.06415507,91297.4046329834,19373.2539925399,34481677.806418
"92",93,9193836.99432775,277756.934246399,227805.667130768,1770443.44967716,10729.7081367611,4697.66950822996,8203.97011227766,2299428.60781159,94004.2460919786,20020.794369595,34481677.806418
"93",94,9178235.62372817,294625.10370884,242798.59863945,1837077.84516315,10944.2972347178,4753.12484025749,8516.11630076427,2398505.29588718,96923.7636819106,20666.9369681991,34732112.758846
"94",95,9092432.10091964,295800.875083534,256075.323708366,1907658.72601433,11338.6428934304,4814.25940633198,8830.7815897135,2484308.81869571,100100.590786791,21325.9109355196,34732112.758846
"95",96,9203868.77791927,289622.897561798,265411.157442395,1981392.10711691,11814.9102715193,4890.15816753915,9148.63319123402,2562063.08075139,103470.545981676,22008.1624308242,35299748.576012
"96",97,9678061.20496973,274172.423792983,269536.418284138,2057093.69088849,12254.1809891546,4981.41717518915,9470.73459898203,2627285.08972893,106920.483997573,22716.2598849987,36918054.884096
"97",98,9619473.4899309,256915.766196724,268419.825316589,2133333.06321074,12549.3141266989,5080.68783692047,9797.92408010088,2685872.80476777,110319.86454838,23444.3868297087,36918054.884096
"98",99,9563242.61267973,241958.467400012,263544.448656424,2208871.68225657,12646.5727456898,5175.95398444484,10130.3329757987,2742103.68201894,113570.877978014,24180.80151558,36918054.884096
"99",100,10467395.9725986,231281.109887909,256705.643093957,2282895.83217433,12550.7706996855,5255.1456490866,10467.2160088759,2798911.96151385,116628.400004944,24912.1582189815,39801119.8023373
"100",101,10652223.3223033,225447.572305143,249540.375936105,2355053.66352071,12309.6669758447,5309.62391993126,10807.0887044478,2858220.23936218,119497.203049335,25627.220537279,40533562.6849963
"101",102,10637962.4535051,224706.680897189,243339.490128937,2425377.5648103,11992.2550210056,5335.92252217649,11148.0560517098,2921649.22043132,122218.343071912,26319.1594681077,40681094.0218093
"102",103,10564242.5406745,233111.486515758,239727.075586038,2494279.80935193,11677.3182959871,5335.98713684838,11488.2053753845,2995369.13326195,124861.152311808,26986.4637562021,40681094.0218093
"103",104,10487157.5275286,242219.194999775,239332.466235369,2562565.20928486,11445.0747680062,5316.95764963814,11825.9924702008,3072454.14640785,127516.838756544,27633.390708859,40681094.0218093
"104",105,10996346.1926955,251492.692678873,241114.093601993,2630952.10755685,11335.75215095,5289.19386909157,12160.556085431,3152079.66094319,130252.475059442,28268.5472352905,42447662.5609159
"105",106,11138204.1756222,272985.059358843,246267.009656138,2700125.44404788,11368.8229304511,5263.04228339932,12491.8109722658,3248231.45924897,133120.121807356,28901.8391095686,43161736.9046134
"106",107,11871686.6457652,290432.052524116,255609.008429485,2771214.75608882,11600.9775971627,5250.00004665976,12820.4478151753,3346640.52950142,136218.970807486,29545.6572872849,45657564.5257999
"107",108,11790909.9798051,288240.074001169,264236.988885366,2844810.6722399,12006.2911321037,5261.85013455682,13148.0320684215,3427417.19546152,139572.968530037,30214.1977194154,45657564.5257999
"108",109,12529155.2637399,285230.893150787,269637.190076519,2920336.33018089,12435.7659262671,5301.94129541177,13476.7047034805,3506118.12633335,143058.721237252,30914.2538470642,48108529.1702197
"109",110,12490841.2340897,288494.696457953,273613.422557812,2997204.8048052,12785.2892040548,5363.43070725296,13808.401412276,3590968.34714455,146562.856853593,31642.1581503773,48248146.7437027
"110",111,12477190.3051767,303980.350630468,279185.771717481,3075416.2754287,13066.0905627303,5437.15242201159,14144.3613631562,3690927.30512455,150075.751369285,32390.8241570594,48507079.8309037
"111",112,12481117.9954566,319749.095078199,287514.981111187,3155609.4860147,13355.9216835337,5518.77508475664,14485.2602516615,3795926.82622404,153667.416106147,33157.1116802555,48833897.4650419
"112",113,12377841.7270391,330104.98202,296946.166605436,3238318.02231525,13699.8602809907,5609.11840272191,14831.6380170859,3899203.09464148,157392.165883051,33942.8465440221,48833897.4650419
"113",114,12971841.2145575,339242.51737051,306387.862610714,3323664.02054439,14092.1460189725,5709.92828595025,15184.1355915871,4003966.92442212,161257.584378306,34750.9818064693,50930250.4169389
"114",115,12863484.5339377,349284.17870413,315820.456286624,3411642.89781509,14524.0236040989,5822.25182321581,15543.4828088041,4112323.60504196,165265.654723002,35583.9412061957,50930250.4169389
"115",116,13371413.5090066,354812.538244353,325145.512318956,3502264.80643785,14998.7328900172,5947.5635619961,15910.4904209284,4218752.9708741,169429.847625063,36444.7200958182,52773442.4396422
"116",117,13469620.591514,346883.495799955,331664.986092479,3595196.36182815,15481.5112238541,6087.18276822272,16286.0957766134,4311264.96848927,173723.438337992,37336.3670628828,53345671.6800097
"117",118,13464284.9212046,336918.450712632,334122.906864639,3689462.84565093,15876.4961888878,6237.46099987426,16671.1875456797,4398953.68396265,178040.911473309,38256.8659075109,53592739.8155017
"118",119,13788006.997305,330196.050300589,333807.64238776,3784136.34117286,16118.9319068805,6389.04245618585,17066.1659399523,4487373.51516423,182286.225456774,39197.6480997298,54829210.5374077
"119",120,13688653.3839238,334878.613750139,333224.805221977,3878750.05873804,16212.3339877452,6531.30129470322,17470.6745528063,4586727.12854541,186423.51863015,40147.5721653324,54829210.5374077
"120",121,13578296.8102593,347705.716696316,335322.710216154,3973608.46669228,16245.7283799539,6658.02323588081,17883.7159893173,4697083.7022099,190514.124550994,41098.7937104634,54829210.5374077
"121",122,13572316.5986421,354186.922782615,339424.350334963,4069374.02816565,16323.0658858237,6771.06763033545,18304.154736914,4804040.9325363,194661.068626761,42051.2681490227,55132159.5935353
"122",123,13474733.985353,350783.568146318,342889.852831821,4166219.22282756,16465.8164277977,6876.52360972653,18731.218982206,4901623.54582543,198901.41984042,43009.7480984518,55132159.5935353
"123",124,13386472.2688111,340314.07601835,343489.761511051,4263664.81538737,16616.4070340436,6978.29198624809,19164.567430252,4989885.26236732,203188.038333102,43977.4786966402,55132159.5935353
"124",125,13327020.3490186,334637.816006222,341820.05052242,4360971.86184637,16701.1342767286,7074.81373897689,19603.9718190923,5080464.99320981,207439.229231181,44952.3968170838,55225561.0266853
"125",126,13274084.120743,331071.481713298,339661.93493713,4457799.24488179,16704.5022033746,7161.64111273026,20048.9696191171,5172102.12046744,211619.870914243,45929.125146955,55341672.7236313
"126",127,13190682.8419964,321182.243131238,336335.351969414,4553971.40535808,16626.3908939727,7234.86607646264,20498.7957848641,5255503.39921403,215710.104434557,46902.2939368492,55341672.7236313
"127",128,13126727.731866,311683.834458453,331250.088260767,4649055.46302067,16433.1596717218,7289.72593911584,20952.3875732434,5336318.00592397,219652.050983831,47865.1639542363,55392260.2133698
"128",129,13044870.7981392,305422.389366574,325538.257148333,4742724.8021922,16108.0055009332,7319.87597519779,21408.2624674737,5418174.93965071,223397.214778258,48808.7042111964,55392260.2133698
"129",130,12963118.3909649,300643.375915917,319873.803667863,4834909.26310195,15663.4610700956,7319.62238828781,21864.4736808854,5499927.346825,226926.390915935,49723.7600566223,55392260.2133698
"130",131,13008746.944455,298341.960772597,314750.341828395,4925671.2992708,15122.2064645268,7285.09136616722,22318.7071535201,5583137.95885601,230235.052954157,50602.3937193653,55778822.7099331
"131",132,13251367.4136986,297837.119798108,310589.784747728,5015206.57393075,14516.1343142218,7214.6755498592,22768.4302386071,5667776.07557927,233334.766906059,51438.5871828534,56760643.4678335
"132",133,13166400.2043668,297723.494537991,307406.269923613,5103772.47257791,13877.4607122533,7109.16350624783,23211.0666530034,5752743.28491102,236245.69062494,52228.6697120819,56760643.4678335
"133",134,13081064.1589346,297979.552135342,305015.328493742,5191596.08318236,13229.7177152046,6971.13658042162,23644.1552361179,5838079.33034319,238986.340534081,52970.9828449371,56760643.4678335
"134",135,13169375.0681264,299607.643308457,303447.518703372,5278880.55447435,12591.2691605263,6804.25823679038,24065.4550572117,5925032.06394071,241575.122836252,53665.345175654,57286506.3962014
"135",136,13079246.7981429,303625.894219288,302958.679815187,5365870.74517048,11983.4981585005,6613.13252679915,24473.0190339505,6015160.3339242,244038.29475992,54313.0312638495,57286506.3962014
"136",137,12984431.1374513,310753.927083799,303982.031982988,5452901.06796895,11434.7449639052,6403.58209175911,24865.2755244127,6109975.99461581,246415.24655614,54917.182155455,57286506.3962014
"137",138,12884232.2070722,320779.190581531,306930.936562283,5540425.22330841,10980.066623157,6183.00737688495,25241.1355427102,6210174.92499497,248760.076799622,55483.3398213036,57286506.3962014
"138",139,12781698.2568065,330227.247266839,311676.882592076,5628957.38332279,10651.4612381242,5960.41772037288,25600.1181204582,6312708.87526066,251132.585527488,56019.6848014842,57286506.3962014
"139",140,13165748.3758406,335138.553435098,317012.140136456,5718844.80589004,10451.248416936,5745.15878848571,25942.4357839258,6412754.72245094,253567.829042901,56535.9049004741,58738929.2948745
"140",141,13065340.5710474,339214.680217977,322043.931692763,5810127.46086561,10343.029033744,5544.12674960293,26268.9186844588,6513162.52724415,256057.434236649,57040.2819299542,58738929.2948745
"141",142,13498357.6457005,342125.018758644,326734.404282003,5902750.30034286,10285.6928701469,5360.47052546325,26580.7648009258,6613448.04058005,258578.036284967,57537.9766586505,60338918.0588415
"142",143,13396954.0908671,345371.227894296,330932.572132403,5996622.54666675,10240.4632577027,5194.12037432086,26879.2760879074,6714851.59541339,261098.685496316,58031.1179286114,60338918.0588415
"143",144,13538927.7686248,352458.898833956,335342.537401635,6091707.76128099,10183.0884459123,5042.61050066033,27165.6417506507,6821501.9372138,263594.55177989,58519.2655279919,61084880.1175159
"144",145,13422081.8175117,366765.026213316,341279.193809917,6188233.72325905,10124.5266163394,4903.19100722321,27440.8284210918,6938347.88832694,266074.068760721,59001.3412912385,61084880.1175159
"145",146,13294600.926504,386620.494089088,350198.208043823,6286809.57526169,10117.7511676514,4775.68878788156,27705.6629844581,7065828.77933459,268595.754965779,59478.6309907318,61084880.1175159
"146",147,13170957.0111664,402099.257017261,361373.390626966,6388187.73020082,10220.4639104591,4664.2474670117,27961.1082214721,7194106.59744399,271238.214692052,59956.9866222698,61098790.8258312
"147",148,13039665.5686551,416477.557657058,373343.800307664,6492754.28713545,10438.7466178316,4574.73283491629,28208.5154023865,7325398.03995531,274036.626084724,60444.6530894538,61098790.8258312
"148",149,12907993.4875275,427402.597265214,385653.513645609,6600692.41788745,10759.8689792844,4511.70058774202,28449.6227176533,7457070.12108295,277005.631808911,60949.2284693534,61098790.8258312
"149",150,12781511.5089641,431113.867567801,396620.934337776,6711904.20690464,11148.5381125591,4477.71645320856,28686.4362702819,7583552.09964627,280132.079562941,61476.7777827269,61098790.8258312
"150",151,12771239.1295655,429687.632808215,405112.882165971,6825886.07728692,11538.9995310111,4471.62344270213,28921.0253651312,7705215.64359995,283359.190812251,62029.7488121281,61432991.3194963
"151",152,12853624.5817091,425700.197658035,410709.499977948,6941923.89990742,11861.5987074981,4487.81922126498,29155.2120963736,7823430.63556854,286608.924145005,62605.7202873948,62034837.6518328
"152",153,12735814.7470042,422380.023033513,413981.731530046,7059311.2742725,12067.5726967575,4517.19195828896,29390.2687822744,7941240.47027338,289808.739658657,63197.8223442535,62034837.6518328
"153",154,12647609.130189,419998.733299959,415742.164366703,7177526.47943151,12143.3921398066,4549.61903141959,29626.7479282012,8059178.5451976,292913.590021088,63796.9433299236,62124044.0261599
"154",155,12529235.7849128,418601.348938629,416592.595645087,7296224.99242004,12100.7831335478,4576.25941381627,29864.5019227,8177551.89047382,295903.738159388,64394.0498952414,62124044.0261599
"155",156,12409264.090593,418973.677187301,417093.139575022,7415204.95972124,11966.8007544999,4590.76655601727,30102.8319995355,8297523.58479361,298779.739238827,64981.6456958274,62124044.0261599
