time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,UID,Lvl1,Lvl2,Lvl3,Lvl4,TA_Code,TA_Code2,Adults_Crit_of_Hosp,Adults_Critical_Care,Adults_FR_of_Crit,Adults_FR_of_Hosp,Adults_Hospitalization,Adults_IFR,Adults_Population,Elderly_Crit_of_Hosp,Elderly_Critical_Care,Elderly_FR_of_Crit,Elderly_FR_of_Hosp,Elderly_Hospitalization,Elderly_IFR,Elderly_Population,Pediatrics_Crit_of_Hosp,Pediatrics_Critical_Care,Pediatrics_FR_of_Crit,Pediatrics_FR_of_Hosp,Pediatrics_Hospitalization,Pediatrics_IFR,Pediatrics_Population,start_day,start_date
108,338.13323532772614,2.8643104057479127,9.056535482715274,4.1201662236922525,15.575181044852721,7827.5712902678615,144.85949624742116,8004.046979672287,894.1175127918377,258.7197366547897,1441.6785886614007,12.357257313514863,39.22280734989528,3.9300998970446352,7.422263643907959,35198.83507159718,23.76984153710841,35284.53734133861,863.8436147768691,123.95223360235207,2186.4692762809727,18.542192605963617,58.60692566751036,0.04401738888479465,0.028606505063158805,51656.17432697578,0.44639457578316083,51733.842463719004,9.544039005811175,0.4750010808463185, 18,Sub-Saharan Africa,Malawi,Dowa,TA Msakambewa,20406,MW20406,0.1441450,0.003534055,0.2039805,0.02940277,0.02451736,0.000720878,36727.21593,0.2906972,0.03252169,0.5957752,0.1731902,0.1118748,0.01937561, 8342.180215,0.05,9.24e-06,1,0.2215992,0.000184759,4.09e-05, 53920.31174,33,2020-04-05
109,337.9209009649457,2.336289496958841,7.4466506033535,3.4404850566395297,14.002147426105989,7831.07381932735,145.9599221246625,8004.259314035067,894.380445438675,258.9937518511689,1440.7644984984865,10.07755776990225,32.23966139360118,3.2806330703865565,6.671707438764733,35210.23249900679,23.949372822144763,35285.45143150151,864.0931263722114,124.0818168469913,2185.0942248734,15.124467272193325,48.190522759143086,0.036756980847124726,0.02571758847510305,51671.390263511494,0.4497870144142451,51735.21751512659,9.546849038634079,0.475504602889347, 18,Sub-Saharan Africa,Malawi,Dowa,TA Msakambewa,20406,MW20406,0.1441450,0.003534055,0.2039805,0.02940277,0.02451736,0.000720878,36727.21593,0.2906972,0.03252169,0.5957752,0.1731902,0.1118748,0.01937561, 8342.180215,0.05,9.24e-06,1,0.2215992,0.000184759,4.09e-05, 53920.31174,33,2020-04-05
110,337.746803830791,1.9063871077000158,6.118824730840115,2.8698952439429735,12.571425000245247,7834.018317159614,146.9485619268824,8004.4334111692215,894.5965680184792,259.22244694087414,1440.0150279771458,8.221883889806566,26.48243774055043,2.735620609504173,5.989198690012556,35219.66111667002,24.110644423026145,35286.20090202286,864.2981495602558,124.18993073560584,2183.966770535779,12.34174896550627,39.59882134873749,0.030661744962151037,0.023089995284164857,51683.89781254862,0.45283486108685567,51736.34496946421,9.549158872382552,0.47592485637101944, 18,Sub-Saharan Africa,Malawi,Dowa,TA Msakambewa,20406,MW20406,0.1441450,0.003534055,0.2039805,0.02940277,0.02451736,0.000720878,36727.21593,0.2906972,0.03252169,0.5957752,0.1731902,0.1118748,0.01937561, 8342.180215,0.05,9.24e-06,1,0.2215992,0.000184759,4.09e-05, 53920.31174,33,2020-04-05
111,337.60409619522244,1.5561507327946547,5.024866616122554,2.391514874375166,11.273140496775412,7836.494800456801,147.83564562792432,8004.57611880479,894.7741023763546,259.4131195155806,1439.400693644025,6.710397186991082,21.741125638430315,2.278860053202334,5.36999257940159,35227.45953011063,24.255330787378778,35286.81523635598,864.4665135355694,124.28003931121556,2183.042577520754,10.074632008462483,32.52012120880626,0.025551394484498814,0.020705601031235886,51694.17258261973,0.4555696467035814,51737.269162479235,9.551056349180836,0.47627524773481617, 18,Sub-Saharan Africa,Malawi,Dowa,TA Msakambewa,20406,MW20406,0.1441450,0.003534055,0.2039805,0.02940277,0.02451736,0.000720878,36727.21593,0.2906972,0.03252169,0.5957752,0.1731902,0.1118748,0.01937561, 8342.180215,0.05,9.24e-06,1,0.2215992,0.000184759,4.09e-05, 53920.31174,33,2020-04-05
112,337.4871461326096,1.2706592753843162,4.124447466177347,1.990950848390222,10.097515917287476,7838.578824277142,148.63067108302388,8004.693068867403,894.9198596532352,259.57193358862395,1438.897247445795,5.47856020858107,17.840108950599298,1.8965439199111045,4.809395157423013,35233.90908834879,24.384985968964585,35287.31868255421,864.6047007284145,124.35506726316149,2182.2851806087256,8.226559691303267,26.693563691119827,0.021272218007091476,0.018546454925195584,51702.60859668962,0.4580206462749784,51738.02655939126,9.552614242010563,0.4765671012001728, 18,Sub-Saharan Africa,Malawi,Dowa,TA Msakambewa,20406,MW20406,0.1441450,0.003534055,0.2039805,0.02940277,0.02451736,0.000720878,36727.21593,0.2906972,0.03252169,0.5957752,0.1731902,0.1118748,0.01937561, 8342.180215,0.05,9.24e-06,1,0.2215992,0.000184759,4.09e-05, 53920.31174,33,2020-04-05
113,337.3913231782087,1.0378264605862497,3.3839290922282053,1.655952473386169,9.035016863588112,7840.333750924351,149.34241600766683,8004.788891821804,895.0394732966652,259.7040880294691,1438.4847535518677,4.474113490029392,14.633005986048433,1.5769254990231365,4.30283346945218,35239.24325228906,24.501045714576023,35287.731176448135,864.7180700694482,124.41748028410369,2181.664597833428,6.719317583684212,21.90155720372423,0.017693380898122314,0.016595052418993537,51709.53176403013,0.46021491569283635,51738.647142166556,9.55389274313471,0.47680996811182863, 18,Sub-Saharan Africa,Malawi,Dowa,TA Msakambewa,20406,MW20406,0.1441450,0.003534055,0.2039805,0.02940277,0.02451736,0.000720878,36727.21593,0.2906972,0.03252169,0.5957752,0.1731902,0.1118748,0.01937561, 8342.180215,0.05,9.24e-06,1,0.2215992,0.000184759,4.09e-05, 53920.31174,33,2020-04-05
114,337.31282507810187,0.84785978826317,2.775344123035677,1.3761155543190338,8.076456893260088,7841.812652910354,149.97896065268213,8004.867389921911,895.1375930610992,259.81395897908425,1438.146842224237,3.6547286175953513,11.998189811802076,1.3100333904416488,3.845904756150778,35243.65539991936,24.604831280476002,35288.06908777577,864.8110426536897,124.46935298025063,2181.156209104438,5.489533105536777,17.963184584104777,0.014703765927987313,0.014834527009194206,51715.211097551466,0.46217736149766264,51739.15553089555,9.554941536065115,0.47701188850685566, 18,Sub-Saharan Africa,Malawi,Dowa,TA Msakambewa,20406,MW20406,0.1441450,0.003534055,0.2039805,0.02940277,0.02451736,0.000720878,36727.21593,0.2906972,0.03252169,0.5957752,0.1731902,0.1118748,0.01937561, 8342.180215,0.05,9.24e-06,1,0.2215992,0.000184759,4.09e-05, 53920.31174,33,2020-04-05
115,337.2485293728274,0.692808688404226,2.2754879114078737,1.142617512279075,7.213075392309002,7843.059979612976,150.54771650981124,8004.931685627184,895.2180537547588,259.9052259044676,1437.8700706734567,2.986048877985901,9.834804735861184,1.0874160596520834,3.434413054190415,35247.30562237674,24.697554222181342,35288.34585932656,864.8872631140641,124.51242895365797,2180.7397955287256,4.485752180563171,14.728332043791713,0.012209145162225541,0.013248793387097712,51719.868471479094,0.4639308292498597,51739.57194447127,9.555801597901365,0.4771796226369562, 18,Sub-Saharan Africa,Malawi,Dowa,TA Msakambewa,20406,MW20406,0.1441450,0.003534055,0.2039805,0.02940277,0.02451736,0.000720878,36727.21593,0.2906972,0.03252169,0.5957752,0.1731902,0.1118748,0.01937561, 8342.180215,0.05,9.24e-06,1,0.2215992,0.000184759,4.09e-05, 53920.31174,33,2020-04-05
116,337.195873653567,0.5662144468581976,1.865147999550132,0.9479917802260691,6.436586744285421,7844.112940252521,151.05546012300772,8004.984341346445,895.2840140038451,259.98097751954407,1437.6434074204171,2.440171960605718,8.0593922075395,0.9019243552949904,3.0643921572741792,35250.32631989567,24.780322003262224,35288.5725225796,864.9497321876421,124.54817125999344,2180.398764279403,3.6661742911219566,12.072706922368408,0.010129771200460533,0.011822637858624111,51723.68664589037,0.4654962076577054,51739.91297572058,9.556506681527043,0.47731884551632836, 18,Sub-Saharan Africa,Malawi,Dowa,TA Msakambewa,20406,MW20406,0.1441450,0.003534055,0.2039805,0.02940277,0.02451736,0.000720878,36727.21593,0.2906972,0.03252169,0.5957752,0.1731902,0.1118748,0.01937561, 8342.180215,0.05,9.24e-06,1,0.2215992,0.000184759,4.09e-05, 53920.31174,33,2020-04-05
117,337.15275574555,0.46282479665121085,1.5284436596110753,0.7859304684538826,5.739210330214807,7845.00268034712,151.50836965241407,8005.027459254462,895.3380732383098,260.0438031571976,1437.4578024861187,1.9944133787757885,6.6030018985086905,0.7475213812994832,2.7321194764658516,35252.82692733668,24.854144042213647,35288.758127513895,865.0009183997649,124.57780591322646,2180.1195024319104,2.996805877081041,9.89356690859664,0.00839827020732226,0.010541773547231887,51726.81603219743,0.4668925412041693,51740.19223756807,9.557084565235337,0.4774343147514, 18,Sub-Saharan Africa,Malawi,Dowa,TA Msakambewa,20406,MW20406,0.1441450,0.003534055,0.2039805,0.02940277,0.02451736,0.000720878,36727.21593,0.2906972,0.03252169,0.5957752,0.1731902,0.1118748,0.01937561, 8342.180215,0.05,9.24e-06,1,0.2215992,0.000184759,4.09e-05, 53920.31174,33,2020-04-05
