"","x"
"1",0.0571875
"2",0.0571875
"3",0.1553125
"4",0.174375
"5",0.17125
"6",0.2228125
"7",0.2034375
"8",0.4540625
"9",0.5971875
"10",0.64875
"11",0.655625
"12",0.664375
"13",0.6840625
"14",0.6128125
"15",0.5959375
"16",0.656875
"17",0.6553125
"18",0.6453125
"19",0.64375
"20",0.668125
"21",0.5934375
"22",0.5865625
"23",0.6440625
"24",0.764375
"25",0.6478125
"26",0.665625
"27",0.7078125
"28",0.6028125
"29",0.6090625
"30",0.726875
"31",0.6596875
"32",0.6465625
"33",0.66125
"34",0.68
"35",0.616875
"36",0.6
"37",0.6503125
"38",0.6575
"39",0.6634375
"40",0.6675
"41",0.66625
"42",0.6078125
"43",0.591875
"44",0.66
"45",0.64125
"46",0.6496875
"47",0.63125
"48",0.6803125
"49",0.595
"50",0.5775
"51",0.3678125
"52",0.359375
"53",0.346875
"54",0.336875
"55",0.3684375
"56",0.296875
"57",0.3696875
"58",0.3265625
"59",0.331875
"60",0.3171875
"61",0.318125
"62",0.3509375
"63",0.273125
"64",0.366875
"65",0.3090625
"66",0.30125
"67",0.2965625
"68",0.2940625
"69",0.331875
"70",0.25
"71",0.3425
"72",0.3815625
"73",0.3815625
"74",0.3815625
"75",0.3815625
"76",0.3815625
"77",0.3815625
"78",0.3815625
"79",0.3815625
"80",0.3815625
"81",0.3815625
"82",0.3815625
"83",0.3815625
"84",0.3815625
"85",0.3815625
"86",0.3815625
"87",0.3815625
"88",0.3815625
"89",0.3815625
"90",0.3815625
"91",0.3815625
"92",0.3815625
"93",0.3815625
"94",0.3815625
"95",0.3815625
"96",0.3815625
"97",0.3815625
"98",0.3815625
"99",0.3815625
"100",0.3815625
"101",0.3815625
"102",0.3815625
"103",0.3815625
"104",0.3815625
"105",0.3815625
"106",0.3815625
"107",0.3815625
"108",0.3815625
"109",0.3815625
"110",0.3815625
"111",0.3815625
"112",0.3815625
"113",0.3815625
"114",0.3815625
"115",0.3815625
"116",0.3815625
"117",0.3815625
"118",0.3815625
"119",0.3815625
"120",0.3815625
"121",0.3815625
"122",0.3815625
"123",0.3815625
"124",0.3815625
"125",0.3815625
"126",0.3815625
"127",0.3815625
"128",0.3815625
"129",0.3815625
"130",0.3815625
"131",0.3815625
"132",0.3815625
"133",0.3815625
"134",0.3815625
"135",0.3815625
"136",0.3815625
"137",0.3815625
"138",0.3815625
"139",0.3815625
"140",0.3815625
"141",0.3815625
"142",0.3815625
"143",0.3815625
"144",0.3815625
"145",0.3815625
