"","x"
"1",0.079375
"2",0.12875
"3",0.1434375
"4",0.170625
"5",0.1384375
"6",0.140625
"7",0.25
"8",0.2590625
"9",0.2159375
"10",0.1884375
"11",0.13125
"12",0.1196875
"13",0.2715625
"14",0.5096875
"15",0.56125
"16",0.5753125
"17",0.530625
"18",0.5571875
"19",0.5521875
"20",0.586875
"21",0.5375
"22",0.5703125
"23",0.5865625
"24",0.594375
"25",0.6153125
"26",0.566875
"27",0.7471875
"28",0.551875
"29",0.5878125
"30",0.7446875
"31",0.570625
"32",0.5925
"33",0.5503125
"34",0.5509375
"35",0.5703125
"36",0.5809375
"37",0.5478125
"38",0.54375
"39",0.57125
"40",0.5415625
"41",0.5296875
"42",0.46875
"43",0.510625
"44",0.5125
"45",0.4953125
"46",0.5165625
"47",0.3940625
"48",0.6415625
"49",0.405625
"50",0.4740625
"51",0.6590625
"52",0.269375
"53",0.28875
"54",0.248125
"55",0.2675
"56",0.2734375
"57",0.3465625
"58",0.298125
"59",0.260625
"60",0.310625
"61",0.2628125
"62",0.2815625
"63",0.2746875
"64",0.3703125
"65",0.2984375
"66",0.2771875
"67",0.2175
"68",0.5184375
"69",0.3171875
"70",0.273125
"71",0.36125
"72",0.5509375
"73",0.5509375
"74",0.5509375
"75",0.5509375
"76",0.5509375
"77",0.5509375
"78",0.5509375
"79",0.5509375
"80",0.5509375
"81",0.5509375
"82",0.5509375
"83",0.5509375
"84",0.5509375
"85",0.5509375
"86",0.5509375
"87",0.5509375
"88",0.5509375
"89",0.5509375
"90",0.5509375
"91",0.5509375
"92",0.5509375
"93",0.5509375
"94",0.5509375
"95",0.5509375
"96",0.5509375
"97",0.5509375
"98",0.5509375
"99",0.5509375
"100",0.5509375
"101",0.5509375
"102",0.5509375
"103",0.5509375
"104",0.5509375
"105",0.5509375
"106",0.5509375
"107",0.5509375
"108",0.5509375
"109",0.5509375
"110",0.5509375
"111",0.5509375
"112",0.5509375
"113",0.5509375
"114",0.5509375
"115",0.5509375
"116",0.5509375
"117",0.5509375
"118",0.5509375
"119",0.5509375
"120",0.5509375
"121",0.5509375
"122",0.5509375
"123",0.5509375
"124",0.5509375
"125",0.5509375
"126",0.5509375
"127",0.5509375
"128",0.5509375
"129",0.5509375
"130",0.5509375
"131",0.5509375
"132",0.5509375
"133",0.5509375
"134",0.5509375
"135",0.5509375
"136",0.5509375
"137",0.5509375
"138",0.5509375
"139",0.5509375
"140",0.5509375
"141",0.5509375
"142",0.5509375
"143",0.5509375
"144",0.5509375
"145",0.5509375
"146",0.5509375
"147",0.5509375
"148",0.5509375
"149",0.5509375
"150",0.5509375
"151",0.5509375
"152",0.5509375
"153",0.5509375
"154",0.5509375
"155",0.5509375
"156",0.5509375
"157",0.5509375
"158",0.5509375
"159",0.5509375
"160",0.5509375
"161",0.5509375
"162",0.5509375
"163",0.5509375
"164",0.5509375
"165",0.5509375
"166",0.5509375
"167",0.5509375
"168",0.5509375
"169",0.5509375
"170",0.5509375
"171",0.5509375
"172",0.5509375
"173",0.5509375
"174",0.5509375
"175",0.5509375
"176",0.5509375
"177",0.5509375
"178",0.5509375
"179",0.5509375
"180",0.5509375
"181",0.5509375
"182",0.5509375
"183",0.5509375
"184",0.5509375
"185",0.5509375
"186",0.5509375
"187",0.5509375
"188",0.5509375
"189",0.5509375
"190",0.5509375
"191",0.5509375
"192",0.5509375
"193",0.5509375
"194",0.5509375
"195",0.5509375
"196",0.5509375
"197",0.5509375
"198",0.5509375
"199",0.5509375
"200",0.5509375
"201",0.5509375
"202",0.5509375
"203",0.5509375
"204",0.5509375
"205",0.5509375
"206",0.5509375
"207",0.5509375
"208",0.5509375
"209",0.5509375
"210",0.5509375
"211",0.5509375
"212",0.5509375
"213",0.5509375
"214",0.5509375
"215",0.5509375
"216",0.5509375
"217",0.5509375
"218",0.5509375
"219",0.5509375
"220",0.5509375
"221",0.5509375
"222",0.5509375
"223",0.5509375
"224",0.5509375
"225",0.5509375
"226",0.5509375
"227",0.5509375
"228",0.5509375
"229",0.5509375
"230",0.5509375
"231",0.5509375
"232",0.5509375
"233",0.5509375
"234",0.5509375
"235",0.5509375
"236",0.5509375
"237",0.5509375
"238",0.5509375
"239",0.5509375
"240",0.5509375
"241",0.5509375
"242",0.5509375
"243",0.5509375
"244",0.5509375
"245",0.5509375
"246",0.5509375
"247",0.5509375
"248",0.5509375
"249",0.5509375
"250",0.5509375
"251",0.5509375
"252",0.5509375
"253",0.5509375
"254",0.5509375
"255",0.5509375
"256",0.5509375
"257",0.5509375
"258",0.5509375
"259",0.5509375
"260",0.5509375
"261",0.5509375
"262",0.5509375
"263",0.5509375
"264",0.5509375
"265",0.5509375
"266",0.5509375
"267",0.5509375
"268",0.5509375
"269",0.5509375
"270",0.5509375
"271",0.5509375
"272",0.5509375
"273",0.5509375
"274",0.5509375
"275",0.5509375
"276",0.5509375
"277",0.5509375
"278",0.5509375
"279",0.5509375
"280",0.5509375
"281",0.5509375
"282",0.5509375
"283",0.5509375
"284",0.5509375
"285",0.5509375
"286",0.5509375
"287",0.5509375
"288",0.5509375
"289",0.5509375
"290",0.5509375
"291",0.5509375
"292",0.5509375
"293",0.5509375
"294",0.5509375
"295",0.5509375
"296",0.5509375
"297",0.5509375
"298",0.5509375
"299",0.5509375
"300",0.5509375
"301",0.5509375
"302",0.5509375
"303",0.5509375
"304",0.5509375
"305",0.5509375
"306",0.5509375
"307",0.5509375
"308",0.5509375
"309",0.5509375
"310",0.5509375
"311",0.5509375
"312",0.5509375
"313",0.5509375
"314",0.5509375
"315",0.5509375
"316",0.5509375
"317",0.5509375
"318",0.5509375
"319",0.5509375
"320",0.5509375
"321",0.5509375
"322",0.5509375
"323",0.5509375
"324",0.5509375
"325",0.5509375
"326",0.5509375
"327",0.5509375
"328",0.5509375
"329",0.5509375
"330",0.5509375
"331",0.5509375
"332",0.5509375
"333",0.5509375
"334",0.5509375
"335",0.5509375
"336",0.5509375
"337",0.5509375
"338",0.5509375
"339",0.5509375
"340",0.5509375
"341",0.5509375
"342",0.5509375
"343",0.5509375
"344",0.5509375
"345",0.5509375
"346",0.5509375
"347",0.5509375
"348",0.5509375
"349",0.5509375
"350",0.5509375
"351",0.5509375
"352",0.5509375
"353",0.5509375
"354",0.5509375
"355",0.5509375
"356",0.5509375
"357",0.5509375
"358",0.5509375
"359",0.5509375
"360",0.5509375
"361",0.5509375
"362",0.5509375
"363",0.5509375
"364",0.5509375
"365",0.5509375
