"","runNum","Population","Incidence","Recovered","Deaths","Peak_Hospital","Peak_Crit","Cumulative_Hospital","Cumulative_Critical"
"37",37,18841350.6633035,13698828.8882928,13670436.4356753,28392.4526174859,58403.707928293,14714.2541816684,415699.293212705,48040.0936400919
"38",38,18841350.6633035,15140923.7374752,15083390.1238062,57533.6136689907,121132.663601351,32969.2109058184,480168.723661518,98200.2120734253
"39",39,18841350.6633035,16739828.688477,16673317.4848866,66511.2035904058,176159.641660359,40391.9984406975,500045.598449044,114152.46630667
"40",40,18841350.6633035,7081771.93120501,7060040.90915348,21731.0220515292,31790.7901415722,7068.00023679323,218769.016174136,36467.2859997816
"41",41,18841350.6633035,15439706.0890354,15387462.269886,52243.8191494387,167723.090254764,26102.5078404608,473201.241429325,88175.1615383586
"42",42,18841350.6633035,14076345.4449338,14028243.322183,48102.1227507969,88244.4072006034,24571.8894817295,421211.623810407,82441.2146275276
"43",43,18841350.6633035,16815894.6528858,16769266.9810953,46627.671790503,104044.782410343,36921.5170675529,457705.235955558,78261.8573228064
"44",44,18841350.6633035,5588757.71625445,5575680.15870727,13077.5575471825,15275.5104066146,4158.24995078787,166061.450274943,25274.9944791281
"45",45,18841350.6633035,15857038.4112848,15813307.2601899,43731.1510948627,103960.3241031,29587.0762204252,412655.770849322,73886.9465363009
"46",46,18841350.6633035,14184646.5556503,14138043.7591474,46602.7965029481,76797.912539201,22717.4070251369,420583.083018415,79195.2401436563
"47",47,18841350.6633035,15923148.8938479,15880984.1690362,42164.7248117424,155257.083288863,30024.5526739157,440901.03913327,71517.4650955803
"48",48,18841350.6633035,16073299.2549695,16037164.7771604,36134.4778090783,141407.493820815,21976.626970412,501011.281602289,61437.3060559043
"49",49,18841350.6633035,17904974.7793756,17853865.7227445,51109.0566310998,207028.76005178,36484.3528553273,546981.025037222,88154.3568796845
"50",50,18841350.6633035,11974511.9103028,11936163.5463238,38348.3639790274,75396.7623328359,19449.8826129638,348034.837591992,65844.9115777195
"51",51,18841350.6633035,11862323.8307319,11831605.6886941,30718.1420378253,45386.3988539331,12238.0363611319,310760.415483421,52248.8081464185
"52",52,18841350.6633035,15710421.7088102,15658710.4876401,51711.2211701373,108846.737108694,30574.5391647914,414173.103523195,87758.4043051116
"53",53,18841350.6633035,9377792.91648214,9349054.67588188,28738.2406002605,23920.8376433803,12014.0097807403,279161.88862128,49151.532083172
"54",54,18841350.6633035,9946500.75404112,9913917.01864268,32583.7353984374,40587.9280780363,12855.1486468829,268401.784274817,54745.1214267425
"55",55,18841350.6633035,9310056.6414188,9282016.45303685,28040.1883819492,32671.1277829625,12471.4733772698,298724.081930806,48099.5116520965
"56",56,18841350.6633035,15295008.7424148,15246890.5216299,48118.2207849403,76076.4291927837,28464.5310923884,426112.403345129,81001.2621622174
"57",57,18841350.6633035,6863805.52829758,6847080.52147073,16725.0068268527,16303.8911549608,4254.67367332385,219776.718270359,29384.585128855
"58",58,18841350.6633035,9395126.25961183,9359343.20215244,35783.0574593853,53450.5210628095,14568.2103663177,309050.88851852,60903.4439780419
"59",59,18841350.6633035,15866895.7218573,15795868.2080019,71027.5138553546,192035.98206231,44021.481659579,544004.512907898,120160.608533724
"60",60,18841350.6633035,16946589.3196668,16910354.706998,36234.6126688099,171401.109303444,21284.7258097982,495732.526371724,61500.2516099746
"61",61,18841350.6633035,13268230.0757835,13228161.9058869,40068.1698965854,57531.5182092586,18052.7094530853,422484.255778261,68495.687109939
"62",62,18841350.6633035,8312349.53453332,8290281.08451612,22068.4500171954,9445.2968071329,8518.94733655836,203460.11722703,38109.633218324
"63",63,18841350.6633035,8972673.36430573,8946747.80615782,25925.5581479073,33935.7064868394,9216.54604455446,257763.199745494,45250.0947013642
"64",64,18841350.6633035,18099428.0125976,18051048.3086628,48379.7039348309,164434.372500562,30575.6753606572,492592.059439026,81900.1562026926
"65",65,18841350.6633035,11637447.0482707,11602279.7713017,35167.2769689656,38902.3893378149,14653.1930402691,335146.48658035,59342.1363462628
"66",66,18841350.6633035,8265223.60086486,8236486.63659372,28736.9642711437,21308.452497761,10270.9380378394,270126.491419944,49174.9638344757
"67",67,18841350.6633035,13776074.7048576,13739088.5988726,36986.1059849636,97175.0773380423,20080.1394901907,380771.427807692,62916.6763808843
"68",68,18841350.6633035,14927373.670182,14876318.1908332,51055.4793488438,89317.3289297115,27109.4821602959,461346.210159733,86283.8018981507
"69",69,18841350.6633035,17654802.5699075,17605798.7182093,49003.8516982378,200706.161463859,33189.5647871122,491453.536048555,82283.3311014694
"70",70,18841350.6633035,10325153.8254478,10289119.9187272,36033.9067205886,51273.158678619,14557.2816523464,294255.078599467,60958.2709484071
"71",71,18841350.6633035,13030774.4210548,12995851.2335812,34923.1874736169,76061.17734571,19269.0026254609,375304.580485173,59607.922097638
"72",72,18841350.6633035,7114848.04994757,7096362.57230932,18485.4776382523,15231.3691946513,5086.27488497359,195270.146109487,32605.6631955476
"73",73,18841350.6633035,7879685.15079271,7855750.25639746,23934.8943952483,19982.9861049446,7068.19359694181,234367.706892881,42018.7328776306
"74",74,18841350.6633035,9148121.12436081,9121646.29495931,26474.8294015012,39513.6666403158,10993.1323492903,250351.097116995,45127.5061185778
"75",75,18841350.6633035,8418464.83579567,8391449.23180834,27015.6039873268,23205.8669355857,8163.89953331264,229999.346850994,48048.1173635472
"76",76,18841350.6633035,12975047.9685804,12932018.5171885,43029.4513918931,83158.3398509117,21476.084374842,381086.961897409,73596.3067830075
"77",77,18841350.6633035,12453102.1821233,12420204.5043842,32897.6777391161,87875.2809524655,16693.346984548,403239.920444318,55833.3943395324
"78",78,18841350.6633035,6587484.56338253,6572020.95634157,15463.6070409613,17667.8810342237,5497.98094859257,194529.441808911,31140.7897824046
"79",79,18841350.6633035,7915643.00375982,7890979.83770373,24663.1660560895,41724.3027166599,8918.43555135991,248564.971674304,42261.5164558745
"80",80,18841350.6633035,14714723.4441747,14674203.9766157,40519.4675589956,113344.660565629,24501.5260424878,410578.465988507,69603.0549729388
"81",81,18841350.6633035,17629165.8757371,17572412.4384963,56753.4372407859,139103.454190573,40088.4330115954,573716.343547071,97581.3000983105
"82",82,18841350.6633035,17131920.0163077,17063077.5837548,68842.4325528949,198186.604845221,46774.0307578727,552404.851633869,116251.360389711
"83",83,18841350.6633035,16319259.4264515,16281166.3689215,38093.0575299884,118529.230875656,22932.1030059682,509938.09745823,65384.3444076036
"84",84,18841350.6633035,6864923.20852766,6843823.59692518,21099.6116024831,24421.434543906,7253.82122364389,201406.903065244,37073.3013242154
"85",85,18841350.6633035,16124515.4250892,16085595.7523269,38919.6727623235,123968.105229327,27626.547861859,434257.895721002,66109.1529017756
"86",86,18841350.6633035,9321659.96154697,9305715.55088468,15944.4106622876,31925.1397479764,5031.4688199521,270233.39529077,27444.8452291931
"87",87,18841350.6633035,12838240.2069303,12800017.5510028,38222.6559274919,72269.8649993331,20769.7279180472,374198.844662051,65725.3114874873
"88",88,18841350.6633035,11621595.4618711,11597405.7035099,24189.7583612353,54186.9204449293,11304.8200705729,373373.848220421,40926.044414726
"89",89,18841350.6633035,15738784.4217411,15705410.9511132,33373.4706279016,117349.897377947,18125.3495686533,459615.34287666,56507.6740329016
"90",90,18841350.6633035,15067173.5994598,15010341.4473393,56832.1521205426,99322.4375132553,32839.4343689772,509018.589481568,96234.6528654671
"91",91,18841350.6633035,10284891.3753021,10250874.2808078,34017.094494275,34586.6077760653,8900.80394270985,288355.125053247,58034.9174370236
"92",92,18841350.6633035,18270920.3178718,18227898.9967936,43021.3210782448,212660.151483999,30259.8490804405,539859.224626507,72558.3227157448
"93",93,18841350.6633035,13577310.6650529,13542306.0074734,35004.6575794728,82819.751234612,16880.6321136703,380066.028277666,59025.9657187964
"94",94,18841350.6633035,11473397.8259793,11442891.1491878,30506.6767915196,60740.5853552464,12711.166610335,343533.894875687,51783.3713747593
"95",95,18841350.6633035,10087345.8481965,10065176.4763895,22169.3718069753,30796.5355480314,11224.0033579626,257269.644216434,38106.6283299954
"96",96,18841350.6633035,14654224.5242482,14614232.3980436,39992.1262045942,87391.9145894045,20798.7348349434,329653.013930004,67512.2408883351
"97",97,18841350.6633035,16400285.0220038,16360540.811697,39744.2103067813,159542.971212025,22279.8790755959,495924.469165641,67755.795766933
"98",98,18841350.6633035,615362.362252416,614277.212377459,1085.149874957,3628.71037318521,913.766684918853,20257.664051701,2756.09379831464
"99",99,18841350.6633035,16466789.5802976,16409486.5389849,57303.0413127389,163460.134483894,37648.7043099694,502031.35889995,96157.6648243061
"100",100,18841350.6633035,6175839.56055699,6159445.10248559,16394.4580713982,12731.1389417814,4548.97350195455,171409.17776017,29421.6313117049
"101",101,18841350.6633035,15315311.0106633,15283963.3063466,31347.7043166946,92638.3439058491,17679.087884408,428578.609292396,53213.3548201143
"102",102,18841350.6633035,13336867.573675,13298677.5678226,38190.0058523979,67661.4780536927,22552.4057392544,333279.018639727,65557.0959679787
"103",103,18841350.6633035,16578124.0283825,16539531.2305222,38592.7978603009,101531.806235513,25558.6018796025,457216.339281716,65520.868852702
"104",104,18841350.6633035,15345332.5131473,15300821.1783536,44511.3347937096,110833.337911567,27185.97765352,434107.026800062,76074.928392565
"105",105,18841350.6633035,16709300.9144309,16670641.8367439,38659.0776870135,123825.410024144,22682.4942584505,508493.137849967,65755.9685259828
"106",106,18841350.6633035,16100365.9402199,16060112.0116727,40253.9285471628,103187.335602968,27816.2712751539,420409.726026776,67730.817369032
"107",107,18841350.6633035,13603114.1494123,13567384.6301528,35729.5192594786,106715.570043074,20673.6329564331,411835.830225866,61103.4993843363
"108",108,18841350.6633035,15311422.8852656,15269353.8029148,42069.0823508301,165322.685395644,30649.3815527163,435776.187754701,72096.5597098983
"109",109,18841350.6633035,14274160.363471,14227771.4842157,46388.8792553171,76686.4712587505,25454.8778168068,391557.32111629,78710.5800192867
"110",110,18841350.6633035,11100428.1640625,11071527.3438714,28900.8201910792,49702.8877467366,14774.5909475346,315988.835856394,49051.9990340136
"111",111,18841350.6633035,16309927.5255694,16254575.449469,55352.0761003716,175464.02825592,35995.6436512349,538208.792801313,94223.320926385
"112",112,18841350.6633035,16025500.0262746,15967563.0292708,57936.9970038064,141032.661767554,38136.8979072749,446369.935090527,97589.1058856706
"113",113,18841350.6633035,5654969.49195682,5639463.79027823,15505.7016785854,15631.1469790326,4709.55141829839,174582.113599582,26781.2150997999
"114",114,18841350.6633035,10210618.2574807,10177404.5589651,33213.6985155887,31501.4579221549,11055.088842124,298902.222585245,56641.9675691276
"115",115,18841350.6633035,17461126.5304318,17415303.8923304,45822.6381014381,176870.341832314,32107.4756311917,488284.404799381,78057.2312769693
"116",116,18841350.6633035,15812407.5442266,15776269.0952204,36138.449006243,84293.0621251062,22903.1978256187,428136.393234954,61180.8324992097
"117",117,18841350.6633035,13824870.8130674,13772112.5676625,52758.2454049277,130814.53369285,26015.3281655366,465159.44079381,89011.6412868932
"118",118,18841350.6633035,17550297.4946613,17485859.3872826,64438.1073787242,181146.579513162,41818.913532329,569879.301494018,108845.722926059
"119",119,18841350.6633035,12339045.8013881,12304921.7289315,34124.0724566464,77205.0455430774,14221.9343784406,349891.001483683,57608.4654916001
"120",120,18841350.6633035,16149531.4731305,16105019.8608727,44511.6122578155,158060.23306647,29048.8581759533,528850.097178732,76054.345608007
"121",121,18841350.6633035,13165136.6218049,13130978.2188335,34158.4029713573,85266.2282874182,21472.5401465996,405527.538925214,57873.5599697461
"122",122,18841350.6633035,16538441.1165502,16488529.259781,49911.8567691686,131308.96025374,29020.0014071143,459889.527580762,85213.0069343419
"123",123,18841350.6633035,15211790.4956943,15156734.8952827,55055.6004115971,104549.6469998,28378.8398865988,483860.928062371,93052.4309571373
"124",124,18841350.6633035,16993932.7471568,16926970.7031693,66962.0439875129,159154.745921059,50560.699232442,492128.827687839,114854.495141277
"125",125,18841350.6633035,13746448.6590323,13704677.8227841,41770.8362481971,97616.47553811,22749.3619234522,407015.225005497,71068.1789923291
"126",126,18841350.6633035,13625250.6167886,13589730.7646171,35519.8521715009,58272.1009125605,18871.5599567879,372415.507690294,60061.291827608
"127",127,18841350.6633035,17749502.8976295,17711128.4052243,38374.4924052158,190179.890861563,28415.6547390035,479523.039070487,65356.0678398913
"128",128,18841350.6633035,15098287.2636061,15060197.6800576,38089.5835485396,65403.7501562454,21611.1493946949,420910.946186668,65083.3348572657
"129",129,18841350.6633035,9240649.25796376,9201180.28468161,39468.9732821478,29649.8403196374,11870.3055287882,271705.689484078,66877.4917332985
"130",130,18841350.6633035,16172959.5799715,16127618.1811355,45341.3988359769,121250.591351772,26959.9381499554,441162.246474956,77073.5688967747
"131",131,18841350.6633035,14053685.6113181,14014464.3376199,39221.273698223,72855.4284714457,21514.0794493052,409516.22461234,66765.437484243
"132",132,18841350.6633035,17453027.3330638,17380620.8945152,72406.4385485834,117361.956106874,53077.2584945063,514696.915225999,122936.726469616
"133",133,18841350.6633035,16985237.6933947,16929323.4404877,55914.2529070282,146975.079523017,37981.4732524055,505948.408276504,95387.3937364001
"134",134,18841350.6633035,16882690.5314071,16843799.6857314,38890.8456756503,146306.040457995,21980.8849823802,517340.917466642,66544.3831100796
"135",135,18841350.6633035,15727459.3278716,15688099.6280401,39359.6998315005,116627.49554815,23097.190901246,408518.992018703,66212.1654397846
"136",136,18841350.6633035,17026485.4965046,16977595.7961975,48889.7003071449,131641.886883475,32518.2093871508,465202.56312537,83074.0837964622
"137",137,18841350.6633035,16814857.0594634,16744059.04395,70798.0155133672,155826.634804389,47193.9481167124,516330.231114352,120600.371561293
"138",138,18841350.6633035,17986147.8168678,17937416.9197204,48730.8971473774,146484.021458298,35757.6455539888,558353.426801981,82957.9693143878
"139",139,18841350.6633035,13907870.7686017,13874488.9243272,33381.8442745456,96674.9667130074,19278.7409491236,383511.056665964,56984.8227732049
"140",140,18841350.6633035,10847247.9521686,10815005.1215649,32242.8306036982,44935.0415979214,15232.6525908101,334565.298603997,54461.0414216749
"141",141,18841350.6633035,13933260.7727613,13899701.7854947,33558.987266632,103718.044045174,20414.750594899,403511.99417338,56384.2413916089
"142",142,18841350.6633035,16002862.1500701,15961809.3726109,41052.7774592411,107771.138673452,23640.5235296384,383356.649623912,70051.4020687437
"143",143,18841350.6633035,10705243.4220337,10667791.7111481,37451.7108856117,61090.1974452611,21508.7369701783,310992.910452479,64047.4835521437
"144",144,18841350.6633035,12893836.6905467,12862209.2664266,31627.424120111,48443.1773822481,15976.4412402657,279238.53889249,53717.4111437364
"145",145,18841350.6633035,13345159.3066425,13314268.505911,30890.8007315169,62099.7139055743,15249.945307171,350998.861161576,53181.6496193768
"146",146,18841350.6633035,17564540.2258888,17509990.9218281,54549.3040606896,162636.96971845,34988.45170757,541754.183044838,93001.911369073
"147",147,18841350.6633035,13616001.244929,13564903.057218,51098.1877109696,59696.5816981289,28719.0223869207,412525.585036007,86920.4029509812
"148",148,18841350.6633035,15517132.3293414,15479782.6862831,37349.6430583094,111248.26576063,21756.8233200545,384357.500325142,63413.3372000872
"149",149,18841350.6633035,5880.55612479664,5867.61651725652,12.939607540125,28.3287933292197,6.43299300428594,200.489953526485,28.603304636955
"150",150,18841350.6633035,13799290.9393888,13767286.3025888,32004.6367999623,112003.388947595,18626.6720499594,422101.654138727,54186.6047347923
"151",151,18841350.6633035,7314266.89031451,7292362.88326729,21904.0070472201,19380.178883136,7065.44086004495,213038.447677372,38752.6779804221
"152",152,18841350.6633035,10758936.9377128,10734238.930687,24698.0070258193,53260.8789283266,9002.60101254716,316708.482024113,42198.8183836149
"153",153,18841350.6633035,16054014.0812927,16006864.4235299,47149.6577627935,119491.005288739,34961.4421033149,474190.83213496,79171.4665719195
"154",154,18841350.6633035,8764685.32115725,8734668.02233868,30017.2988185718,38878.7124084517,9709.70551906524,268660.642030169,50673.6752373621
"155",155,18841350.6633035,9592512.86333413,9566892.23533683,25620.627997296,28337.043150183,10183.5425086837,224444.136158417,43346.4452832817
"156",156,18841350.6633035,16115601.7988945,16070129.9702988,45471.8285956818,143240.557464097,31549.9212125932,458930.473831676,77794.7187591613
"157",157,18841350.6633035,14853908.2606834,14797702.6874587,56205.573224666,123162.566449548,32997.0586254378,453910.993932943,95519.0169126311
"158",158,18841350.6633035,13421699.5443099,13383271.4807667,38428.0635432097,72468.9674108362,19725.3826326852,425984.294180362,65856.6957548141
"159",159,18841350.6633035,16630382.4866055,16582587.0265892,47795.4600162702,132743.213497752,34102.5194533264,522195.837392456,81720.3403474066
"160",160,18841350.6633035,10266614.8019616,10228716.8703046,37897.931656971,50407.120615933,18186.91779415,314585.284139652,64957.0758898214
"161",161,18841350.6633035,15250386.6601838,15211717.9620296,38668.6981541894,93720.9285472284,23954.2257664032,381962.066465935,65280.5458093586
"162",162,18841350.6633035,15431867.141657,15396823.2014806,35043.9401764472,106979.960602142,19997.712388241,399700.224246831,59640.8316495576
"163",163,18841350.6633035,14506778.2265181,14473951.2259849,32827.0005331825,61131.542975194,16215.5822422931,388626.275665698,56849.3369005625
"164",164,18841350.6633035,11817511.4463909,11783273.1046987,34238.3416921741,61431.0409534556,16381.7159559642,356378.946119743,59487.6901844677
"165",165,18841350.6633035,17609066.6790995,17541877.6039753,67189.075124194,182143.177083644,51873.5158079447,529725.710638612,113959.561893776
"166",166,18841350.6633035,15529351.8340881,15486314.7348811,43037.0992069759,103356.236209844,25555.0976976523,439893.169974072,73165.7225861623
"167",167,18841350.6633035,15454242.8734294,15397469.7225359,56773.1508935365,98255.762363565,31911.7875733323,474615.582041194,95296.3637684007
"168",168,18841350.6633035,16092971.7993265,16052433.8163748,40537.9829517111,112051.317578143,23382.9152897575,474528.562301458,68622.187518911
"169",169,18841350.6633035,15843871.6485369,15795021.9831751,48849.665361769,122503.932943579,29224.4888739022,467115.853745624,83058.2021388002
"170",170,18841350.6633035,14103278.1010522,14054913.0994955,48365.0015567163,107163.920333419,27460.6492678847,411667.395601016,81589.747437952
"171",171,18841350.6633035,15914821.6521697,15862648.7835202,52172.8686495147,116341.229389978,35298.5813139657,445813.765724891,88546.2260981012
"172",172,18841350.6633035,17610179.0771571,17562512.6209316,47666.4562255157,148076.517727397,41454.2280617155,496814.378624603,81075.1442068879
"173",173,18841350.6633035,4.48665879762865,4.4754146960079,0.0112441016207493,0.0336329433670892,0.0062426650071462,0.118769926641888,0.0191734807200072
"174",174,18841350.6633035,12883682.6144607,12838266.9896843,45415.6247763967,75524.6306344257,21773.0521261242,387575.068452963,77861.2808390779
"175",175,18841350.6633035,18207390.4385553,18137422.7602353,69967.6783199666,211588.810108981,52641.2128901632,570200.042596845,118256.047919284
"176",176,18841350.6633035,15127288.2008441,15079815.4572423,47472.7436018289,133961.321697734,25525.4847287502,443930.003404845,80024.1574890001
"177",177,18841350.6633035,9586770.43351235,9556825.45406719,29944.9794451568,33523.5151456063,8695.19028153425,259726.845244105,51021.8496356836
"178",178,18841350.6633035,10564127.9468291,10536142.7741395,27985.1726896067,36757.7539103775,13122.2379326247,305711.554389767,47492.244304133
"179",179,18841350.6633035,14463264.5826199,14418965.2014718,44299.3811481124,55541.8248494797,23663.9841983555,360858.182859113,75256.179335153
"180",180,18841350.6633035,15808460.5824209,15752122.7319526,56337.8504682817,86718.6598462728,38527.774765968,514105.903878761,94306.4999016732
"181",181,18841350.6633035,17413709.4993685,17354099.7779801,59609.721388392,199665.738017483,41553.1329279636,526997.447864766,100990.570047677
"182",182,18841350.6633035,16212381.2205677,16172806.6852934,39574.5352743377,136565.532816314,28605.4682842042,516038.45225657,67084.1667988222
"183",183,18841350.6633035,15927715.3477024,15872254.7409369,55460.606765514,126102.438084851,31751.2566358819,527838.390428928,94042.5280439678
"184",184,18841350.6633035,15885747.8267822,15847086.4279985,38661.3987837114,79428.3819085206,19185.5324807487,399815.72582383,66091.1625016224
"185",185,18841350.6633035,12754984.9000576,12711464.3022281,43520.5978295409,54825.0524561479,25053.4077690391,346638.669282134,73805.8389185766
"186",186,18841350.6633035,16237362.3623409,16185174.2249669,52188.1373739514,132041.795586502,40008.6107197966,478163.033420425,89087.1828741222
"187",187,18841350.6633035,13838945.2117502,13802573.8062367,36371.4055134605,80385.2472784457,19287.5324991807,373674.481628241,61572.856919731
"188",188,18841350.6633035,13599375.1847443,13566212.5639167,33162.6208275567,108765.11300019,18258.9238574641,417408.280401576,56378.8881789767
"189",189,18841350.6633035,13391858.0812705,13352664.446605,39193.6346654597,72096.0819365715,20471.8386613517,313389.321544888,65989.9409648429
"190",190,18841350.6633035,10912105.6523885,10873703.243968,38402.4084204796,47221.9118324238,15619.1445995798,375553.887876252,65584.7228493507
"191",191,18841350.6633035,9673112.76770947,9641175.06014,31937.7075694717,43813.6894831185,10869.4262659992,269846.477556192,53815.9804452295
"192",192,18841350.6633035,15646202.2272281,15609526.6716902,36675.5555379207,103957.574635477,23781.5048195503,421055.358873712,62698.3633329906
"193",193,18841350.6633035,13148230.4038596,13104344.6977621,43885.7060974673,79056.1862139336,21040.6843974908,385019.312163473,75364.1654942489
"194",194,18841350.6633035,6669391.4936653,6658445.41322788,10946.080437425,24860.943327156,5573.66090532636,201215.655553738,23821.026449383
"195",195,18841350.6633035,16300801.5311784,16252148.7369741,48652.7942042773,141902.231724596,27862.1331537301,489416.038205323,82850.9919957907
"196",196,18841350.6633035,10467848.6481961,10440453.0937043,27395.5544918027,41185.5897342293,10223.242909339,296342.499546638,46415.522724874
"197",197,18841350.6633035,18131671.6277745,18068944.8193604,62726.8084140685,166198.766023379,44318.4208666804,611917.238220109,107240.200647332
"198",198,18841350.6633035,17714966.8013547,17667430.3729481,47536.4284066217,202649.395829354,30171.4596385042,508967.903831691,80065.3819608613
"199",199,18841350.6633035,16027979.3657309,15984002.9261844,43976.4395465055,85573.9798835285,30009.6361929968,414888.029650406,74111.7426342762
"200",200,18841350.6633035,11114633.8577839,11082355.3980935,32278.4596903636,47712.0099004867,14561.913041307,295850.724349935,54475.9466766674
"201",201,18841350.6633035,17006301.4522605,16942431.8289497,63869.6233107667,151995.342743244,41692.4339116681,481370.82495161,108457.066031071
"202",202,18841350.6633035,15789320.5266486,15745095.1254866,44225.4011619888,119325.443052095,20581.9789954837,508884.611835617,74996.0536155872
"203",203,18841350.6633035,18030466.0737459,17981507.2787773,48958.7949686259,184104.373910067,37026.0328005674,479816.655522344,82693.2070068119
"204",204,18841350.6633035,14754919.0786126,14711544.6010305,43374.4775820643,91314.1713654419,24008.9715312089,423016.247305978,73458.9403314495
"205",205,18841350.6633035,13107065.435159,13071156.8236447,35908.6115143129,52658.1748802022,20859.9087605847,345401.63493737,61417.2202793734
"206",206,18841350.6633035,12715218.8811218,12672972.4747566,42246.4063651685,63944.9807770564,21994.6536645072,366366.91753411,71173.7607991983
"207",207,18841350.6633035,11387586.8176758,11360812.601256,26774.2164198417,27752.0633764223,9493.51572483523,314294.494116068,45338.004266977
