"","runNum","Population","Incidence","Recovered","Deaths","Peak_Hospital","Peak_Crit","Cumulative_Hospital","Cumulative_Critical"
"24",24,18841350.6633035,13880316.3643353,13824245.9498166,56070.4145187211,94691.0122572326,32672.1877067577,429449.264496118,95308.7574103634
"25",25,18841350.6633035,16918145.0883752,16882798.213449,35346.8749262295,164416.036247935,20902.5336061592,483926.516637242,59499.2953416361
"26",26,18841350.6633035,13401683.6261489,13379203.3185388,22480.3076100594,129912.1255137,12066.1062303982,393130.624916878,38220.0089141503
"27",27,18841350.6633035,13020707.2180192,12980941.0635485,39766.1544707137,84152.0831578726,21417.214920503,420149.595602445,67262.870693397
"28",28,18841350.6633035,13371810.0886378,13314827.5544942,56982.5341435521,45288.423044984,30998.8449853321,409253.000242178,96495.0127531264
"29",29,18841350.6633035,9004931.27397802,8973535.97583493,31395.2981430933,34535.0742073971,8805.83655519447,275557.446065434,53465.4790607148
"30",30,18841350.6633035,13401998.1049057,13357876.2023568,44121.9025488523,90579.9676771422,24990.8311931977,430597.417928327,75527.5588342529
"31",31,18841350.6633035,12071259.3613119,12033682.3330115,37577.0283003504,73288.3757930149,14482.9301561465,342839.142558631,63909.0522301421
"32",32,18841350.6633035,14963800.6208055,14898049.5751898,65751.045615739,130716.182486835,41361.648809474,464270.540984086,110851.600258688
"33",33,18841350.6633035,11532279.4826301,11498505.3735812,33774.1090488944,77095.0128631503,15517.0080034674,319975.602522899,57515.9955692929
"34",34,18841350.6633035,12292503.4454648,12276434.5057976,16068.9396671836,66540.3620728868,8496.4297007146,329276.086186709,27347.9678071358
"35",35,18841350.6633035,15358271.6891597,15311017.6658072,47254.0233524821,100669.594493835,28351.7627982527,410640.021003296,79905.6002061628
"36",36,18841350.6633035,16072022.383586,16018505.8517983,53516.5317877185,126705.503371984,31698.6062913064,483277.546982251,90292.2795240204
"37",37,18841350.6633035,14686993.4329809,14647002.6338252,39990.7991557371,86662.1202799121,21835.7680233345,484947.516193077,67829.6216683983
"38",38,18841350.6633035,15307042.9407609,15265583.4303978,41459.5103630722,83744.598937709,24107.2383065624,384418.665491255,70753.2498969159
"39",39,18841350.6633035,11128736.554844,11086090.4155698,42646.1392741535,59860.8907997527,21224.2588021202,319087.806643122,72140.5524339277
"40",40,18841350.6633035,15913725.9262299,15861663.202691,52062.7235388725,102198.283447286,31323.22736991,506414.021957888,88269.8221804313
"41",41,18841350.6633035,16667422.0733101,16618308.0393861,49114.0339239704,118723.777322275,34164.530887132,457286.66264459,83916.5439440012
"42",42,18841350.6633035,9270468.76049632,9250279.81811612,20188.9423802024,41076.4415990148,9111.97705227259,276841.559480516,34475.9641406605
"43",43,18841350.6633035,14526900.3424863,14479577.3091492,47323.0333370868,65126.4668207523,23037.2013340836,439849.578523459,80713.6686044953
"44",44,18841350.6633035,15872295.914185,15830193.1799859,42102.7341990872,142906.967767891,25730.2583234227,441760.293984449,70777.0890351305
"45",45,18841350.6633035,16367495.6026055,16320246.351124,47249.2514814689,152476.27001974,29213.1282763596,464619.316247941,80540.3832782805
"46",46,18841350.6633035,10592791.9734878,10561864.7414151,30927.2320727328,49304.0369730534,11028.5625103511,294873.829052006,52632.812025062
"47",47,18841350.6633035,10216385.7236717,10187734.6089583,28651.1147134104,55625.2579966871,12233.3410200607,327504.125213232,48319.6972228122
"48",48,18841350.6633035,16069331.2660541,16019657.5424032,49673.7236509406,154320.81853285,29417.7448868313,494424.289370434,85036.3016053656
"49",49,18841350.6633035,16987443.0807032,16933284.08784,54158.9928632268,135894.847795015,32240.9970514218,497456.255534434,91439.1865025872
"50",50,18841350.6633035,11701106.0671463,11674903.7116038,26202.355542484,49805.1279743022,10137.7679812354,277267.035244212,44678.6256788793
"51",51,18841350.6633035,18270629.9061274,18217797.1513876,52832.7547397546,182020.264020196,41121.838621046,466697.497608251,88654.050624885
"52",52,18841350.6633035,15850629.7300374,15795254.612619,55375.1174184331,189492.729866666,35054.2549616917,540232.997854253,94178.9034570267
"53",53,18841350.6633035,17073294.3460311,17003450.7762777,69843.569753379,117899.897277067,48266.6234795749,500291.213305039,119145.921568986
"54",54,18841350.6633035,15614893.2754889,15569540.8568277,45352.4186612426,94569.0516573171,22191.8416031693,464360.428280145,77402.9349018743
"55",55,18841350.6633035,12064115.4137102,12021014.3687852,43101.044925033,40015.7637202051,15307.2183808964,337784.918334028,72825.7420017906
"56",56,18841350.6633035,13815311.4309828,13763081.7887739,52229.6422089097,79093.4741984094,22145.6303485032,413313.742663639,90781.3565585924
"57",57,18841350.6633035,17027253.4744589,16969200.5617833,58052.9126756381,159928.788403817,38392.2635636851,519854.316559655,98623.9844810233
"58",58,18841350.6633035,13300264.9016468,13260529.0335892,39735.8680575713,87792.4517499243,22330.6579073855,362052.221780084,67443.8418007046
"59",59,18841350.6633035,24496.7320477864,24459.4861962243,37.2458515621218,100.821974488938,26.1123712791089,639.748730558407,89.6922740839266
"60",60,18841350.6633035,16962693.6804693,16909572.5087634,53121.1717059139,186201.776350818,43907.6998564513,473968.968686909,90169.1967997452
"61",61,18841350.6633035,16502266.7589329,16448163.6833833,54103.0755495793,128819.530786317,32669.1929930332,511915.686102947,90967.7611406298
"62",62,18841350.6633035,9449312.94631847,9428576.67652956,20736.2697889139,36534.6694763306,7215.46731897262,233721.353135714,35424.7732596945
"63",63,18841350.6633035,17258091.6923836,17211140.8523787,46950.8400049379,156438.62787715,29586.2194250477,454023.357571505,79514.3234788445
"64",64,18841350.6633035,14925581.8984522,14873191.2660649,52390.6323873259,101460.619157809,28164.996199691,490305.500686992,89254.5344484877
"65",65,18841350.6633035,16704777.6680318,16652035.754324,52741.9137078248,147505.900595061,34469.8038283628,547112.931560235,89159.9875087296
"66",66,18841350.6633035,11358468.8031368,11318587.287738,39881.5153988079,60126.4931923327,20720.7246551851,383913.473734152,68122.305287228
"67",67,18841350.6633035,15165847.7356871,15135499.9822518,30347.7534353032,69674.9179495986,16527.0099399435,374273.796069294,51866.4863573918
"68",68,18841350.6633035,16833647.3742385,16785327.7556347,48319.6186038457,146913.689696793,30033.3643248044,471900.252870595,81799.7724499152
"69",69,18841350.6633035,16752143.6412739,16696024.4907017,56119.1505722212,149760.653930709,31518.7001045949,462247.94465801,96425.3471275885
"70",70,18841350.6633035,13855846.6361079,13812177.8723071,43668.7638007859,110469.691885804,15196.5426454296,379155.767164134,73380.8767169617
"71",71,18841350.6633035,213247.098939316,212935.474513168,311.624426148322,1523.387442505,208.79222918511,5739.98865511321,730.561098106087
"72",72,18841350.6633035,14707507.4754305,14663033.8044621,44473.670968443,104045.277232869,24882.4382310207,388684.635073268,75617.4204815648
"73",73,18841350.6633035,7730146.33071213,7710398.3371067,19747.9936054322,17805.0733881012,8248.05077782508,234458.944721741,39575.1564828377
"74",74,18841350.6633035,15937361.1648022,15912189.6379959,25171.5268063107,139948.102867623,14960.3799377377,434923.125805483,42627.6141115177
"75",75,18841350.6633035,15750431.0915076,15697953.6271403,52477.4643672647,145459.39860104,28640.2708082011,513203.746302196,89561.9071980342
"76",76,18841350.6633035,15393965.818948,15344934.2692996,49031.5496484339,131351.685665624,30393.6566738307,460366.250812944,82913.633140969
"77",77,18841350.6633035,17003057.7066799,16948826.1836682,54231.5230116751,145421.406765264,30713.5691688269,488678.628390812,92392.3687992908
"78",78,18841350.6633035,14455298.8337407,14416001.1875844,39297.646156306,108900.101562757,19629.4381708862,424615.390117276,67269.9519791704
"79",79,18841350.6633035,15858551.2084402,15824189.8476991,34361.3607410698,161417.712141592,24987.344918906,412710.389279056,58825.4429042607
"80",80,18841350.6633035,15959630.2528056,15917017.8430364,42612.409769178,107908.399372888,24600.6721172324,357935.705040563,72105.8888137939
"81",81,18841350.6633035,13144980.5501711,13093698.641355,51281.908816137,89895.3338334466,29687.3288480773,409859.355669452,87622.0530015564
"82",82,18841350.6633035,15987096.7131217,15944162.6939647,42934.0191570297,85247.3707031931,25678.114988691,401177.098344049,73257.1661532097
"83",83,18841350.6633035,14633887.6900008,14598475.36294,35412.3270608382,117255.59970725,17651.6518809978,415272.620042968,60552.3230357046
"84",84,18841350.6633035,14004015.9188135,13976797.8726329,27218.0461806366,78945.2430527497,14892.1764278959,391365.160747245,45893.7057903474
"85",85,18841350.6633035,13933405.0495541,13883264.2836311,50140.7659229833,98315.0394861813,29663.6031751732,424342.708072026,85164.8591924851
"86",86,18841350.6633035,14744345.9776081,14701070.6879905,43275.2896176008,111598.266228638,23297.8523323048,399410.901974356,73228.932677088
"87",87,18841350.6633035,16103293.6352673,16037950.0113708,65343.6238965437,180020.237679284,45208.5028748781,517175.568967423,111870.648674101
"88",88,18841350.6633035,9232756.28416896,9211659.26789143,21097.0162775324,33244.3752480181,7911.93120174284,274614.40879812,36501.0587477366
"89",89,18841350.6633035,10865216.2044473,10827795.6840193,37420.520428026,39247.4578305735,13653.8691605338,347643.650211505,64052.3539792908
"90",90,18841350.6633035,15404032.2672507,15351850.4931579,52181.7740928261,131535.199826123,26906.9192666664,438839.718236952,88928.6774006937
"91",91,18841350.6633035,13450481.4994984,13423130.9921948,27350.5073036247,42999.4123398022,13634.4009759537,349084.504197253,46449.6299594194
"92",92,18841350.6633035,14061625.7245139,14020882.1195635,40743.604950392,100716.758978525,22156.656937908,390540.096492787,69461.3596805186
"93",93,18841350.6633035,10686169.5604947,10655698.5125082,30471.0479864598,47793.5276785606,14005.4186236944,296044.991834063,51998.5200431755
"94",94,18841350.6633035,15246288.7659772,15192252.3556255,54036.4103517119,129253.816432309,32272.8158514121,455570.984422016,91983.144532022
"95",95,18841350.6633035,15463357.5134521,15427378.0937635,35979.4196885747,87935.4163035661,23462.1708018225,434681.756685359,61854.2625855577
"96",96,18841350.6633035,12849139.3263349,12808437.1327407,40702.1935941958,62303.0806261954,26244.8331643801,339967.063675405,68906.0852457947
"97",97,18841350.6633035,14932219.5218407,14882642.2671916,49577.2546490533,108702.92832998,31794.3974189456,426550.354078224,84396.7401245035
"98",98,18841350.6633035,17374666.2220241,17334491.9377352,40174.2842889037,154176.219671577,35657.0987847012,479392.576905567,68525.6468337812
"99",99,18841350.6633035,462.350784800276,461.146089032825,1.20469576745102,1.28821055238652,0.352962028325218,13.6389460984848,2.39208207721394
"100",100,18841350.6633035,10814528.9831689,10778492.0647644,36036.9184045201,35958.2974762565,16672.1480360488,310125.136141174,61185.9385791324
"101",101,18841350.6633035,15859623.8366317,15817178.0274652,42445.8091664687,104389.764505119,22078.6099896956,452567.288486604,71960.3238683197
"102",102,18841350.6633035,16797294.3809565,16744538.5637757,52755.8171808468,133286.495113515,39223.4411114077,553507.151007201,89550.624471812
"103",103,18841350.6633035,11534015.6579717,11490607.626555,43408.0314167426,34495.9672895778,23114.8586465273,338312.315337572,74739.5805300222
"104",104,18841350.6633035,16756741.957167,16707243.6085091,49498.348657886,141056.084042336,31692.0929451247,467531.915514984,84230.6703385247
"105",105,18841350.6633035,12358422.8558032,12319500.0772227,38922.7785804557,89230.2695181233,20474.3803724023,403833.509883131,66267.3716923826
"106",106,18841350.6633035,16866793.2939802,16808557.9355454,58235.3584348441,138506.699676648,37742.5622369109,511831.670127172,99119.2072227316
"107",107,18841350.6633035,203.440992839021,202.852037204121,0.588955634900383,0.354888384368645,0.148035979592132,6.87851749346954,1.14796153069548
"108",108,18841350.6633035,11817503.1348097,11785839.9386573,31663.1961523697,56796.5566666982,15428.8313043716,350321.694188357,53672.1852112016
"109",109,18841350.6633035,13041261.2495577,13001156.5062963,40104.7432613871,96259.8185739994,21580.4352696705,402098.678952695,68486.6327137656
"110",110,18841350.6633035,9508622.8450355,9479771.28374929,28851.5612862135,38103.1636096857,9739.26886937847,272146.991315776,50069.6519027393
"111",111,18841350.6633035,23.810020308356,23.7407547921837,0.0692655161723443,0.0576178161526642,0.0202685199508536,0.720461819431035,0.120969219198206
"112",112,18841350.6633035,14485824.3083002,14454388.3113572,31435.9969429645,96497.9020819284,20325.6862541354,409783.557780462,53235.9791175452
"113",113,18841350.6633035,14046691.3642508,14007056.5214127,39634.8428381162,96506.0578289115,15666.450959229,394218.002572654,67071.8672423548
"114",114,18841350.6633035,11974519.4066024,11931329.2898936,43190.1167088129,72332.7221907804,21715.7133880077,355466.152444053,73646.302073805
"115",115,18841350.6633035,14149758.627279,14094732.5927609,55026.0345180733,95979.9749412626,31731.8084385408,414523.937150594,93552.4199489812
"116",116,18841350.6633035,7237758.74703997,7217137.19946862,20621.5475713461,20706.9007613357,8109.95254325257,206934.898984323,39554.7119075997
"117",117,18841350.6633035,13886142.3219021,13844700.0232201,41442.2986819835,128055.723318358,22068.9448039943,408692.894984884,70677.6206067808
"118",118,18841350.6633035,13636853.7087695,13583059.7582757,53793.9504938104,118006.383112405,28176.2134812395,423342.316097865,90702.0392494232
"119",119,18841350.6633035,13204076.5249872,13164129.2416912,39947.2832960154,66450.1823777741,22063.2727871395,380911.994414193,68144.2598176186
"120",120,18841350.6633035,14438637.7849897,14398463.6300192,40174.1549704573,103683.400842502,24330.316442398,431691.432659435,68295.1072235232
"121",121,18841350.6633035,15123130.6074069,15088453.6538615,34676.9535453648,102295.08561527,20507.0698815987,434937.57838309,58902.8469538404
"122",122,18841350.6633035,16154276.0912902,16115744.9029484,38531.1883417707,75569.1927009719,21353.7436316756,493236.45834869,64864.6261682548
"123",123,18841350.6633035,15158108.2214002,15113631.5214479,44476.6999522901,114247.448524802,27087.6356101583,407574.324120991,75830.4029455417
"124",124,18841350.6633035,11436398.7115592,11398578.7342419,37819.9773173486,48216.0272680262,17079.7154035118,354528.057160151,64286.643068996
"125",125,18841350.6633035,18083331.3805687,18027908.2832506,55423.0973180714,209974.022559231,39577.577217135,523033.361727081,95121.798296113
"126",126,18841350.6633035,13199532.6248672,13164698.452387,34834.1724802119,80959.476164484,18136.8227346488,370948.857944439,59579.7683239418
"127",127,18841350.6633035,16456690.9542927,16408579.4226423,48111.5316503691,138202.629874637,30008.5270667147,410613.538410374,81185.8016785907
"128",128,18841350.6633035,9577144.12648834,9548482.67216801,28661.4543203305,45596.3381581744,11450.3079539878,297208.900471537,48638.5863258344
"129",129,18841350.6633035,13847018.6638604,13817655.1216284,29363.5422319966,80033.1451437147,16301.5711316138,310227.435701411,50386.1740354296
"130",130,18841350.6633035,11415865.6829907,11381882.4432144,33983.2397763236,61334.0885562438,15434.9896291834,336418.254247017,57887.9380347464
"131",131,18841350.6633035,9878462.77878396,9851627.22804238,26835.5507415815,43665.679747765,10345.6293725757,272651.667006483,45056.6429873597
"132",132,18841350.6633035,14564380.2186547,14519185.5343812,45194.684273515,104602.711621142,24159.6856594236,413806.211723106,76674.0551911183
"133",133,18841350.6633035,16449750.181664,16411082.0555059,38668.1261580876,126167.166713235,25792.6938906714,430613.448552129,65782.1930130163
"134",134,18841350.6633035,9892289.04593202,9867192.24623713,25096.7996948904,31885.2538917368,10170.4989620359,302224.945572549,42250.5005038362
"135",135,18841350.6633035,349.806938306651,349.130991008893,0.675947297757591,1.17733619489217,0.162554281253508,10.4165976229395,1.31388200852427
"136",136,18841350.6633035,15602142.3997198,15560987.1959112,41155.2038086489,99226.1551138024,19797.6794328153,455298.826376458,69826.379493165
"137",137,18841350.6633035,16839122.4389353,16793948.5058477,45173.9330875962,132198.446311686,30080.4499613204,454458.590004028,76577.3382006951
"138",138,18841350.6633035,16819772.2562821,16761144.6234201,58627.632862005,94764.541906442,41327.5769121267,495354.675201313,99675.2481377725
"139",139,18841350.6633035,18557638.9408176,18503286.0871718,54352.8536457733,232077.286514766,39721.9041139909,516162.323292494,90871.4863874751
"140",140,18841350.6633035,10533123.8587891,10509594.0534556,23529.8053334798,57951.6660856398,9449.92517746097,288516.436805074,40164.2373703462
"141",141,18841350.6633035,12099702.2684343,12058697.4310099,41004.8374244141,57999.6862091059,16642.3630560474,364279.008063014,69626.6547983902
"142",142,18841350.6633035,15691843.9895621,15636199.8134066,55644.1761555309,102051.825989304,33216.9346124886,427226.856575379,93677.1072482552
"143",143,18841350.6633035,14633279.55036,14590028.5099431,43251.0404168911,149778.123228481,28383.8733721614,457608.419020787,74075.9843482318
"144",144,18841350.6633035,6263571.94908793,6249093.51004982,14478.4390381083,18093.5561216951,6331.6214503746,155454.612091827,29544.8151709876
"145",145,18841350.6633035,16306385.5614871,16265138.6484029,41246.9130841599,142255.73292648,27739.1698222008,431901.577893989,70011.9057734122
"146",146,18841350.6633035,12923730.1562586,12888524.4611819,35205.6950767386,41235.6064189509,18839.2075928326,342897.294284377,60149.2733211141
"147",147,18841350.6633035,12489954.9241466,12443277.6731416,46677.2510049844,75231.400643697,23427.6876193382,407875.768014992,79428.3878442002
"148",148,18841350.6633035,16570640.0592479,16531422.4501022,39217.6091457122,73519.3518481682,20428.1255328267,456055.41644121,67032.9421961904
"149",149,18841350.6633035,10579907.9728132,10554017.1378253,25890.8349879034,36724.5680504773,10761.6452593345,316319.526489549,44273.7163489527
"150",150,18841350.6633035,16347816.2997944,16312455.9136727,35360.3861216914,141503.494516198,21046.4966278173,480358.914297574,60370.5950766621
"151",151,18841350.6633035,15629004.635851,15571283.8725292,57720.7633217542,137169.668957842,35015.2028635408,529831.2915343,98251.7575563753
"152",152,18841350.6633035,15367179.9381516,15325987.4152313,41192.5229203119,101217.14008244,28426.3848283496,441254.341451067,70394.3491387515
"153",153,18841350.6633035,797987.390627278,796706.223513002,1281.16711427567,4518.84288117059,1237.84817569884,23430.1781525015,3433.72587027161
"154",154,18841350.6633035,9174298.88538345,9145810.16985215,28488.715531296,35100.3397430049,13480.2906137428,275527.06330422,48737.7147082329
"155",155,18841350.6633035,12891054.9847521,12855010.9768854,36044.0078667041,85905.2641433794,20910.3710621842,388607.16550181,61016.7407905323
"156",156,18841350.6633035,15123859.6708755,15075777.0005048,48082.6703707215,93686.4216525846,24358.2202504263,441756.464418698,80858.9959658294
"157",157,18841350.6633035,15260178.1576523,15210935.4757214,49242.6819308729,120639.150112225,33472.5041132858,498698.488946271,83736.1259255713
"158",158,18841350.6633035,14564347.5984467,14530074.3122506,34273.2861960537,85206.8131209591,19795.9486366628,403696.395607627,57922.7724289565
"159",159,18841350.6633035,10717870.5413944,10691158.6372313,26711.9041631031,54489.867604438,10671.9736607195,307855.650935339,45411.4678383576
"160",160,18841350.6633035,14716862.5808136,14663479.8978746,53382.6829389646,112133.588438069,32253.7573915283,444660.082893788,90063.5292787325
"161",161,18841350.6633035,18460869.0813224,18407425.9579898,53443.1233325912,250398.236667134,38130.9908513358,499771.048065989,91067.562231309
"162",162,18841350.6633035,16554449.5641823,16489897.1961254,64552.3680569152,166903.875857531,49125.4705175099,503615.20963264,109533.706475574
"163",163,18841350.6633035,15119893.6889876,15064270.4744777,55623.2145098658,92256.3204018847,26585.3661151869,450032.421535536,95393.7460556941
"164",164,18841350.6633035,11533430.8017886,11486386.4001564,47044.401632156,56839.6235500952,19160.2412936231,368437.263114559,79121.1759254103
"165",165,18841350.6633035,16858127.7560274,16805434.6129902,52693.1430372012,137800.341612916,31106.8000552617,511926.812719574,89060.1995902953
"166",166,18841350.6633035,12743099.578722,12692454.7024854,50644.8762365684,56948.668335175,22610.0716619404,418781.842516945,86975.6301132051
"167",167,18841350.6633035,10711277.6772184,10675920.3152143,35357.3620041012,38647.2995920583,12696.4433557868,306931.249678315,59528.5066071636
"168",168,18841350.6633035,13768275.6885125,13728614.1027435,39661.5857690314,75475.2382473942,22872.9588298864,368684.574319701,66933.910032303
"169",169,18841350.6633035,12827773.3729028,12799854.1876793,27919.1852235307,48816.9832229514,12258.9235753347,354788.311230374,47423.481644883
"170",170,18841350.6633035,6.87406443864301,6.85210418460075,0.0219602540422597,0.0420079676461155,0.0106149949116695,0.18930586254455,0.0371515738761059
"171",171,18841350.6633035,11117602.6994282,11079948.3788237,37654.3206044872,55900.2312065597,14830.4818408733,378046.027016768,64297.4713694567
"172",172,18841350.6633035,16738842.3066774,16670415.6435749,68426.6631025171,230839.062127592,48875.8092741488,589736.294648003,117453.219164637
"173",173,18841350.6633035,14099492.9972376,14052389.5653928,47103.4318448317,86397.8188437441,24091.2101880595,419730.445786946,80582.4043118694
"174",174,18841350.6633035,13227103.2278722,13181119.1248085,45984.1030637426,91289.9073503241,26165.3982531898,408510.676382703,77387.5189562031
"175",175,18841350.6633035,15409274.4592528,15356149.885013,53124.574239774,125174.81361672,27287.0408451533,481516.22883762,90189.007379475
"176",176,18841350.6633035,16707697.9155732,16644263.8579612,63434.0576119586,154695.833928848,39310.5871295349,529068.005532902,107156.369515502
"177",177,18841350.6633035,17790707.8239931,17733078.6357074,57629.1882857128,260237.718879882,40122.3140428828,541055.481824048,97200.8081696691
"178",178,18841350.6633035,15640535.7824527,15592226.9544412,48308.8280114703,130636.718427276,32918.2141987716,453306.73202421,82814.572688258
"179",179,18841350.6633035,13296601.4399432,13251822.9312501,44778.5086931161,92321.2971089156,21137.5792161804,445798.263165748,76019.4448326665
"180",180,18841350.6633035,15960766.645014,15920388.2129133,40378.4321007094,113060.192250981,25497.6096342676,491867.827713195,68500.8128088546
"181",181,18841350.6633035,17135645.7496101,17078184.851888,57460.8977220642,170806.517400529,30968.457530322,542485.219921687,97991.9185058949
"182",182,18841350.6633035,11175488.1136801,11139641.2029758,35846.9107042698,62487.230014356,14538.6798526836,324909.084942972,60871.4199540192
"183",183,18841350.6633035,12298868.7755271,12268157.8852038,30710.8903232853,91644.0095138892,12341.94143929,407959.194915014,52555.7417518192
"184",184,18841350.6633035,12097101.007758,12060398.4168614,36702.5908966458,104157.012231896,20809.0798735922,396312.710085957,62324.051135787
"185",185,18841350.6633035,14159630.9200186,14119096.7578407,40534.162177923,77706.7036094673,20317.0662872443,376297.73056252,68950.9549298055
"186",186,18841350.6633035,17262921.0706307,17199123.3383997,63797.7322309786,137709.634842328,42492.5420716261,529531.541794428,108131.133972694
"187",187,18841350.6633035,10614540.9852014,10592918.9156184,21622.0695829958,36656.1071328249,7965.35066377657,329576.705864864,37064.3494443875
"188",188,18841350.6633035,13579755.3955274,13537673.0730773,42082.3224500675,87363.6809907864,18485.1005532977,410926.840683507,71732.9590955019
"189",189,18841350.6633035,18392848.1005639,18337677.0763318,55171.0242320707,244747.214575517,43238.3144190127,513722.432182095,94305.7083451318
"190",190,18841350.6633035,14515276.258858,14472532.4717165,42743.787141521,97865.209691919,23321.0490359911,414505.421787139,72029.7438141173
"191",191,18841350.6633035,13691218.8893672,13641115.4908058,50103.3985614199,93883.8171385371,23409.0165856986,403578.711589689,85268.4024578709
"192",192,18841350.6633035,13588988.643997,13552369.6436309,36619.0003660514,98473.4257047315,19083.9304999032,401956.886400929,62389.8785065533
"193",193,18841350.6633035,15382678.2178157,15332038.8972147,50639.3206010454,132107.477732936,25246.0051620379,467552.24267653,85926.4839652701
"194",194,18841350.6633035,16611844.5618684,16555876.3892541,55968.1726142499,139737.576117956,37427.4318106555,506925.083228855,95432.7695203245
"195",195,18841350.6633035,166123.087243006,165812.683511876,310.403731130208,937.928818943173,278.710286475492,5089.43935790729,809.309619202966
"196",196,18841350.6633035,16803818.2163874,16755365.3266256,48452.8897617595,132920.296048123,29831.2453459977,519309.999538343,81708.9619913629
"197",197,18841350.6633035,13498757.0450646,13453111.9582101,45645.0868544939,67952.0664037154,23581.177640942,464067.305809586,77217.8596872372
"198",198,18841350.6633035,11873218.5345615,11837580.932261,35637.6023004909,72011.8577993838,21031.9722361824,304522.188508191,60417.9108084748
"199",199,18841350.6633035,17176033.5058914,17130548.1530985,45485.3527929492,130930.416659153,29734.1521275622,533255.316370792,76719.0222419543
"200",200,18841350.6633035,16435312.6232291,16401038.451869,34274.1713600563,114507.576302151,19988.7184012677,429704.185324885,58290.314437854
"201",201,18841350.6633035,14116073.2351144,14055904.1539464,60169.0811680389,117905.439181604,29174.5285112807,461986.227251898,102148.134068898
"202",202,18841350.6633035,14682609.2653799,14645234.6421807,37374.6231992146,91359.9460094788,22031.9826167407,359711.960214114,63243.9700716493
"203",203,18841350.6633035,15094640.662061,15040041.9672672,54598.6947937827,137718.096103835,31158.8813523046,500624.923216609,93755.4367257072
"204",204,18841350.6633035,15698488.6661295,15658737.9021875,39750.7639420043,102368.441934197,21090.7857584273,389626.808843067,67231.6664446677
"205",205,18841350.6633035,16270338.5947329,16217301.8975543,53036.6971786139,153830.895145261,35764.5180193163,501919.374575588,91055.1358355162
"206",206,18841350.6633035,16555822.9741848,16504846.9476014,50976.0265834482,149596.733924833,29392.1632994957,499883.767283075,85890.5988499401
"207",207,18841350.6633035,13362704.9614776,13316998.2416267,45706.7198508636,87602.1527530232,22802.9461335103,435215.483888181,77968.4843653937
