"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP","start"
"1",1,68502.93201,0,1,0,0,0,0,0,0,0,"Malawi","Thyolo","TA Kwethemule","67",68503.93201,54
"2",2,68502.4607145598,0.387724356930406,0.753987907454677,0.0104436088152603,0.00013482185199612,0.319003016207334,1.72890563480732e-06,0.471295440165307,0.0111427266408591,0.000137747802498777,"Malawi","Thyolo","TA Kwethemule","67",68503.93201,54
"3",3,68502.0729640888,0.584675828309796,0.673626140222947,0.0178241533801649,0.000468885594451882,0.582438520164236,1.23835117081258e-05,0.859045911183303,0.0203102768163471,0.000489843095877969,"Malawi","Thyolo","TA Kwethemule","67",68503.93201,54
"4",4,68501.7066297925,0.702015868976179,0.666434928959252,0.0238707307629973,0.000940631237607313,0.832080003561375,3.80439623411697e-05,1.22538020745975,0.0289715339329382,0.00100501575258265,"Malawi","Thyolo","TA Kwethemule","67",68503.93201,54
"5",5,68501.333880637,0.787698771471534,0.69282825959393,0.0293536555402795,0.0015203610916881,1.08664513222216,8.31830967698562e-05,1.59812936301636,0.0377845053790599,0.0016611377881753,"Malawi","Thyolo","TA Kwethemule","67",68503.93201,54
"6",6,68500.9415344973,0.862533662361646,0.735960386505373,0.0346300229134731,0.00219290087176232,1.35500705114743,0.000151478930795824,1.99047550273048,0.0470608634461638,0.00244925948658823,"Malawi","Thyolo","TA Kwethemule","67",68503.93201,54
"7",7,68500.5226092923,0.935679425019728,0.788771454946486,0.0398784073458034,0.00295007372947945,1.64187515360308,0.000246193025434956,2.40940070767001,0.0569656970178166,0.00336672377215353,"Malawi","Thyolo","TA Kwethemule","67",68503.93201,54
"8",8,68500.0726854831,1.0113033182315,0.848422643357051,0.0451999773427547,0.00378740191255072,1.9502408162795,0.000370359745249113,2.85932451686861,0.0676035117393252,0.00441418816447716,"Malawi","Thyolo","TA Kwethemule","67",68503.93201,54
"9",9,68499.5883330353,1.09144712481962,0.913902998610961,0.05066225584597,0.00470263322860818,2.28243506003144,0.000526892147011254,3.34367696468361,0.0790554212222302,0.00559433044524959,"Malawi","Thyolo","TA Kwethemule","67",68503.93201,54
"10",10,68499.0664277951,1.17725835786705,0.985003772560351,0.0563181375340925,0.00569506338451475,2.64058822344726,0.000718650121526047,3.86558220491479,0.0913953102777502,0.0069112863188264,"Malawi","Thyolo","TA Kwethemule","67",68503.93201,54
"11",11,68498.5038484516,1.26952080287176,1.06187898244355,0.062214286492674,0.00676520794473015,3.02683377793513,0.000948490743129993,4.42816154843097,0.10469700013229,0.00837040658064966,"Malawi","Thyolo","TA Kwethemule","67",68503.93201,54
"12",12,68497.8973354187,1.3688853248199,1.14485701672668,0.0683949794827587,0.00791463208430567,3.44340331829945,0.00121930993455452,5.03467458134766,0.119037585508469,0.00997815738266673,"Malawi","Thyolo","TA Kwethemule","67",68503.93201,54
"13",13,68497.2434178007,1.47597006892881,1.23436237132164,0.0749039599993067,0.00914586136574378,3.89267585719651,0.00153408045625703,5.68859219926827,0.134499162149664,0.0117420953022484,"Malawi","Thyolo","TA Kwethemule","67",68503.93201,54
