"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP","start"
"1",1,24484.11887,0,1,0,0,0,0,0,0,0,"Malawi","Karonga","TA Mwakaboko","91",24485.11887,176
"2",2,24483.4965799129,0.512447307140863,0.777049511694765,0.00898554230436534,0.000103761838047135,0.323702638680056,1.3254307773063e-06,0.622290087088874,0.00958402181427646,0.000106009227987145,"Malawi","Karonga","TA Mwakaboko","91",24485.11887,176
"3",3,24482.9567555218,0.796381143107353,0.744241611154765,0.0157418583816837,0.000365721471290528,0.605374573456194,9.57061706610426e-06,1.16211447818835,0.0178981692471275,0.000381949333870996,"Malawi","Karonga","TA Mwakaboko","91",24485.11887,176
"4",4,24482.4061715766,1.0001895327466,0.796557937083996,0.0218693512286006,0.00074820282443589,0.893303641641708,2.97578625424018e-05,1.71269842338789,0.0263782196249841,0.000798660020736935,"Malawi","Karonga","TA Mwakaboko","91",24485.11887,176
"5",5,24481.8006622329,1.18535358785076,0.893061554985097,0.0280770151441755,0.00123905059208286,1.21041050284972,6.60556424250977e-05,2.31820776706426,0.0357044468421821,0.00135105401678736,"Malawi","Karonga","TA Mwakaboko","91",24485.11887,176
"6",6,24481.114785376,1.37866750840755,1.01879057244979,0.0347222739060843,0.00183766637277932,1.56994417973281,0.000122423160368216,3.00408462402938,0.0462687959945123,0.00204524611496315,"Malawi","Karonga","TA Mwakaboko","91",24485.11887,176
"7",7,24480.3294687378,1.59328286414461,1.16946100924928,0.0420295126777927,0.00254947893796358,1.98187547849004,0.000202918715069079,3.78940126221475,0.0583651488098701,0.00289354630586702,"Malawi","Karonga","TA Mwakaboko","91",24485.11887,176
"8",8,24479.4268651271,1.83722023033723,1.34534819378265,0.0501795484882278,0.00338383341499565,2.45556119031004,0.000311876536345137,4.69200487286949,0.0722685701925166,0.0039126488026477,"Malawi","Karonga","TA Mwakaboko","91",24485.11887,176
"9",9,24478.3880793196,2.11684954675194,1.54886329727876,0.0593474170796009,0.0043532839590747,3.00092309984077,0.000454035475383663,5.73079068038552,0.0882703337127776,0.00512314291908665,"Malawi","Karonga","TA Mwakaboko","91",24485.11887,176
"10",10,24477.1920215106,2.43835144314012,1.78362460010458,0.0697195723545088,0.00547348382638532,3.62904473578953,0.000634654154849808,6.92684848936998,0.106695602736039,0.0065495983903565,"Malawi","Karonga","TA Mwakaboko","91",24485.11887,176
"11",11,24475.8146808475,2.80837494469087,2.05413669229091,0.0815030621979689,0.00676334999108938,4.35255147601802,0.000859627313324987,8.30418915250219,0.127914649308155,0.00822092726272223,"Malawi","Karonga","TA Mwakaboko","91",24485.11887,176
