time,Adult_Susceptible,Adult_Exposed,Adult_Infected,Adult_Hospitalizations,Adult_Critical,Adult_Recovered,Adult_Dead,Adult_New_Incidence,Adult_New_Hospitalization,Adult_New_Critical,Elderly_Susceptible,Elderly_Exposed,Elderly_Infected,Elderly_Hospitalizations,Elderly_Critical,Elderly_Recovered,Elderly_Dead,Elderly_New_Incidence,Elderly_New_Hospitalization,Elderly_New_Critical,Pediatric_Susceptible,Pediatric_Exposed,Pediatric_Infected,Pediatric_Hospitalizations,Pediatric_Critical,Pediatric_Recovered,Pediatric_Dead,Pediatric_New_Incidence,Pediatric_New_Hospitalization,Pediatric_New_Critical,Total_Susceptible,Total_Exposed,Total_Infected,Total_Hospitalizations,Total_Critical,Total_Recovered,Total_Dead,Total_New_Incidence,Total_New_Hospitalization,Total_New_Critical,Population
23,251524.782676792,8.924419016546084,7.9946762798785755,0.131234643347217,0.011477842264087735,10.089014206687953,7.512192999745626e-4,8.151573208023889,0.2387389111797603,0.015113300718395638,49467.78460761491,0.8802158517888384,0.5140769428514106,0.029303053914736893,0.0037978509733431914,0.4227605806837492,5.881048888000922e-4,1.8507423851008775,0.04803364344578579,0.0047854195744743136,350365.9575288467,2.8415314542951795,1.6339039424386037,1.6883093114386795e-4,4.261640271861122e-6,1.4289815498673872,1.1141207056929484e-6,5.9045911532932935,2.763461506949495e-4,5.375760977554073e-6,651358.5248132537,12.646166322630101,10.14265716516859,0.16070652819309775,0.015279954877702787,11.940756337239089,0.0013404383094803476,15.906906746418061,0.28704890077624107,0.019904096053847506,651393.43172
24,259442.7612256526,9.04544627227475,8.105706520497208,0.1500301046139869,0.014804695317026864,12.373317003686322,0.001089751054333124,9.690394347443624,0.29277409914652563,0.02008019116892252,51511.90290194189,0.9725950242169403,0.6176592558606876,0.03803476691810551,0.005394912496443628,0.5738461502830663,9.279483379188203e-4,2.208458058113161,0.06516187693635841,0.006953146149293943,362666.17939579114,3.1929502308866358,1.9809656338284019,2.199397058814037e-4,6.0450847332781685e-6,1.9453106053520255,1.7539543571410396e-6,7.119454208812037,3.75920487689788e-4,7.79903909041921e-6,673620.8435233857,13.210991527378328,10.704331410186297,0.1882848112379738,0.02020565289820377,14.892473759321414,0.0020194533466090852,19.01830661436882,0.3583118965705739,0.027041136357306882,673659.86183
25,383349.62904155767,14.205184191088744,8.224520427745764,0.16541508965833976,0.01830841724211532,14.693393778154928,0.0015165384733209378,11.308338442363207,0.3476516731890858,0.02565232507668089,80174.18334421904,1.068112720812582,0.7188670235767514,0.04761475364551736,0.007371965296709443,0.7527885686182976,0.00140074902097983,2.596155780970837,0.08543291211420131,0.009724118897941964,552459.9821708858,3.534774427567823,2.3278368182940836,2.7659095767604806e-4,8.25414576204326e-6,2.5608303800687775,2.6431532540342125e-6,8.423729114187378,4.945369379975976e-4,1.0897299016077474e-5,1015983.7945566626,18.808071339469148,11.2712242696166,0.21330643426153317,0.025688636684586805,18.007012726842003,0.0029199306475548017,22.328223337521422,0.4335791222412847,0.035387341273638934,1016032.12278
26,612531.5307931515,18.424466315409074,9.467398959480677,0.1821123819655291,0.02192044905794863,17.22049396874102,0.0020347740160196995,13.318426848670265,0.40769603008072314,0.031777047045749164,128176.07109835437,1.2876335101532368,0.8353230232096971,0.05799811464538911,0.009737119427131487,0.9607347639866433,0.0020351142083137124,3.153461645630411,0.10899601566454202,0.013154480461641227,882144.4796080762,4.092615275640635,2.701927569966155,3.379543915397761e-4,1.0897356410045038e-5,3.2780563909108036,3.8355775810658924e-6,10.072951923843126,6.326130713619948e-4,1.4732933991110932e-5,1622852.081499582,23.804715101202945,13.004649552656529,0.24044845100245799,0.03166846584149016,21.45928512363847,0.004073723801914478,26.544840418143803,0.5173246588166271,0.0449462604413815,1622910.62634
27,746587.803075018,22.962974490179782,11.356855639687613,0.20503827505079614,0.025775887019225972,20.19750219526656,0.0026484948467424517,15.750794982050714,0.47886517273309337,0.03860980503179406,145780.94484386742,1.5840361449999245,0.9877941462761344,0.06980826551003917,0.01252030669263806,1.2047864911598984,0.002860777963642514,3.8618061326022763,0.13674306860500424,0.0173240855566256,1041333.3812272195,4.823742392018776,3.144643784302532,4.052551505483521e-4,1.3984656918428233e-5,4.111251978473403,5.38596597446934e-6,12.080062780568154,7.926676084063038e-4,1.9370622892897576e-5,1933702.129146105,29.370753027198482,15.489293570266279,0.27525179571138364,0.03831017836878246,25.51354066489986,0.005514658776359435,31.692663895221145,0.6164009089465039,0.055953261211312555,1933772.8218099999
28,969278.8037775991,31.81345348603042,13.810549587456679,0.23634159033663904,0.03009901480739466,23.79451220157502,0.0033665207965383305,18.68832240100269,0.5651571293922923,0.0464188797808428,173758.38725699496,1.9465241885547278,1.1850024943938011,0.08389834246226634,0.015801669983328367,1.4956447862792843,0.003911523369527146,4.730783005042935,0.16998960164969593,0.02236979620025574,1301450.7545637952,5.736508202962383,3.683151848950132,4.809315407458877e-4,1.7547468441627017e-5,5.084030322293954,7.351514225411531e-6,14.504196204729883,9.789111940866587e-4,2.489898266703855e-5,2444487.9455983895,39.49648587754753,18.678703930800612,0.32072086433965125,0.04591823225916465,30.37418731014826,0.007285395680290888,37.9233016107755,0.7361256422360749,0.06881357496376558,2444576.8689
29,1096576.8189931076,36.195354542671346,17.6530662020576,0.28016044859191075,0.03517337511690109,28.296978290234613,0.004204033829135618,22.464936892501505,0.6732317226815152,0.055562865165077725,191757.21175440185,2.4252979578130924,1.439004979999594,0.10117187438742574,0.01971021053843857,1.846481618452344,0.005228956957941794,5.836895598148836,0.21031916538969184,0.028490465782368683,1459379.868152827,6.979473685369987,4.3584153423825684,5.683533444221465e-4,2.164721313674745e-5,6.228878349647167,9.79514580361033e-6,17.567367173103086,0.0011972005232293022,3.1442358940357785e-5,2747713.8989003366,45.60012618585442,23.450486524439764,0.3819006763237586,0.05490523286847641,36.372338258334125,0.009442785932881023,45.86919966375343,0.8847480885944363,0.08408477330638676,2747819.7681
30,1385663.0419613328,45.09208724813567,21.563372535812864,0.3374189976021304,0.04136331318395563,33.896031691778866,0.005184880762127613,26.93545866727561,0.8074441321236875,0.06652301471179937,248234.02366821474,2.940702248518999,1.7539118372596854,0.12261177259862924,0.02442212469403267,2.2734677462930963,0.006866055912138133,7.1219817852765805,0.25963646852292666,0.03595123130234202,1859404.8817456309,8.40428983485932,5.199056974419394,6.720740555772896e-4,2.638579741891217e-5,7.590156310104821,1.2789879651019091e-5,21.19421436911618,0.001455587596975915,3.9175677069931266e-5,3493301.9473751783,56.43707933151399,28.51634134749194,0.46070284425633695,0.06581182367540721,43.75965574817678,0.012063726553916763,55.251654821668374,1.06853618824359,0.10251342169121133,3493431.19903
31,1625779.627532411,51.66463185236342,26.531773711989576,0.408842184381098,0.048971548483140115,40.76388670753995,0.006341584214587026,32.42444758897177,0.9718318356267761,0.07976058872665714,297921.8551233755,3.580502217769789,2.1354583223496393,0.14899892061867895,0.030146962134175826,2.79320987423402,0.008890327403387573,8.697206624509692,0.3198622669990316,0.045074976402684944,2215660.4776082286,10.177266146113693,6.231081165481645,7.965451601834808e-4,3.1906153727645626e-5,9.217879584487674,1.64241934752561e-5,25.627071771590398,0.0017631521042415154,4.833034720290173e-5,4139361.9602640145,65.4224002162469,34.89831319982086,0.5586376501599604,0.07915041677104359,52.774976166261645,0.015248335811449855,66.74872598507186,1.2934572547300491,0.12488389547654498,4139515.70899
32,1910889.514812798,65.9208909488852,31.8533248229802,0.49540803702150715,0.05832612163591341,49.089182433400566,0.007714837970004204,39.424847201893385,1.1711317116130862,0.0958013119589656,346890.4364881043,4.470123364283123,2.6146712316948375,0.1814606876038572,0.03712570147313344,3.427085109819605,0.011385800800716658,10.741851895675273,0.39348601661058796,0.05624375248181631,2587105.4676454808,12.645718882587513,7.538864819342953,9.476924336108732e-4,3.839283755397375e-5,11.176973925396105,2.0806663332149592e-005,31.36256451926107,0.0021316824513333403,5.9199500886123336e-5,4844885.418946383,83.03673319575583,42.00686087401799,0.6778164170589752,0.09549021594660081,63.69324146861628,0.019121445434053013,81.52926361682972,1.5667494106750075,0.15210426394166804,4845074.94821
33,2117171.451919183,69.13038364650352,39.11478727384624,0.6010272268198259,0.0697651930095769,59.21762367733232,0.009353799330489122,48.14294081684196,1.4133546305447575,0.11522188816448586,383932.5027993128,5.4836739841108075,3.212575313518591,0.22175020261407188,0.045667936503298735,4.204836378127341,0.014456872311289809,13.182960687185398,0.4839952965769593,0.06994241984097763,2859093.529367261,15.626486769385506,9.202730075227072,0.0011344714054013303,4.609764123572973e-5,13.55949925226363,2.6073043390184643e-5,38.389922738966234,0.0025778850979196184,7.217068462591436e-5,5360197.484085757,90.24054439999982,51.530092662591905,0.8239119008392991,0.11547922715411137,76.98195930772329,0.023836744685169116,99.71582424299359,1.8999278122196364,0.1852364786900894,5360417.19991
34,2441352.934736914,79.58288602885922,45.402358770375145,0.7229159689049811,0.08366459306080518,71.25434024494044,0.011317479879794938,58.05748308602037,1.700506890077629,0.13868391538908467,453578.1813868797,6.485019251279632,3.912220970279117,0.2712145795865964,0.05615138490027062,5.156903196001965,0.018233738232680978,15.899743120280261,0.5948817514197382,0.08676727806238009,3322433.189983775,18.757264258147956,11.214036542788062,0.0013655634067119295,5.5350792791753636e-5,16.468342114503887,3.239551401628226e-5,46.44109622515343,0.003120489542872648,8.774630680803588e-5,6217364.306107569,104.8251695382868,60.528616283442325,0.9954961118982893,0.13987132875386757,92.87958555544628,0.0295836136264922,120.39832243145406,2.2985091310402397,0.2255389397582728,6217623.70443
35,2838001.199011696,86.89263991103839,52.568106227140426,0.858032566780569,0.10017447091733034,85.21052340391984,0.013671723869002011,69.64314830366554,2.0329507491019196,0.16665557394132005,532295.6906369487,7.655838571636423,4.709618061947498,0.3304189780917628,0.06896293079921696,6.309409045495954,0.02287546332463733,19.09712305129549,0.7290793979615702,0.10737226084966353,3876127.8447831934,22.343270893968388,13.563766651476948,0.0016466473199093642,6.65268295142835e-5,19.99933609597891,3.99908258608456e-5,55.90812680639954,0.0037770004274119465,1.0651765537512908e-4,7246424.734431839,116.8917493766432,70.84149094056487,1.1900981921922413,0.1692039285460616,111.51926854539471,0.036587178019500184,144.64839816136057,2.7658071474909014,0.2741343524463587,7246725.38283
36,3286593.8955767658,99.77013154737688,59.710289854518656,1.0060213500724458,0.11943483449540236,101.19730964792835,0.016485999660490778,82.81967323405222,2.4137174049211483,0.19961215344243344,629939.1997914707,8.951057914632036,5.616585562024516,0.400105767196119,0.0844828317863384,7.691056971066812,0.028569482583524968,22.771858529289347,0.8898537782285477,0.13245230725613036,4525904.425276265,26.27700850782563,16.266899999216037,0.0019827810823783844,8.001802926778824e-5,24.25215330593806,4.912368164056259e-5,66.79817373577302,0.004565615300545401,1.291417109083508e-4,8442437.5206445,134.99819796983454,81.59377541575921,1.408109898350943,0.20399768431100856,133.14051992493322,0.04510460592565631,172.38970549911457,3.3081367984502412,0.33219360240947216,8442788.91035
37,3718769.8158279615,110.21137081724488,68.0807551304253,1.1685018898862989,0.14156183574336315,119.40038951694214,0.01983284805466104,98.02241203829664,2.8476793218484455,0.23802032443754362,723317.7281544773,10.520189792878405,6.656884556724005,0.48126644557992926,0.10310425786917612,9.334088536540031,0.03553193306321852,27.131065522654765,1.0809295560630774,0.16276345706973597,5147198.151141446,30.81114937049755,19.355254278346948,0.0023786105970697497,9.622661392876194e-5,29.330799958880295,6.01085427290641e-5,79.49973855347852,0.0055053137302262705,1.5633515665782602e-4,9589285.695123885,151.54270998062083,94.09289396549626,1.6521469460632978,0.24476232022646804,158.06527801236246,0.05542488966060863,204.65321611442994,3.934114191641749,0.4009401166639374,9589691.34834
38,4067816.970297842,113.82154276153369,76.85169051478613,1.3470216692468042,0.1667572541675082,140.04087116579575,0.02378879288940414,115.25167215841928,3.3403319092854646,0.2824526085776716,806147.4679434631,12.247839606505595,7.850026964125595,0.5754830976301407,0.12526840474483006,11.278038626222378,0.04400983760945317,32.120666536837994,1.3069510941454225,0.1991616273380864,5680879.668675424,35.807683769068944,22.864251273723916,0.0028396879134511004,1.1556776084857975e-4,35.35160096713589,7.331099623200202e-5,94.02656457659928,0.006617263055062736,1.8887875708058178e-4,10554844.106916727,161.87706613710824,107.56596875263564,1.925344454790396,0.2921412266731868,186.670510759154,0.06787194149508932,241.39890327185657,4.65390026648595,0.4818031146728386,10555302.50582
39,4374925.455799483,115.59786762038529,84.4962115337032,1.535399495207233,0.19512628711594823,162.997170979546,0.02843460152826076,134.85021051748592,3.888906344547779,0.3334065599901024,880163.5779392193,14.226853968349205,9.20955806231575,0.6843183142754654,0.1514782191014469,13.565617035344518,0.05428518132153358,37.89211078070792,1.5729371560095067,0.24262317526704694,6146576.3243766185,41.55093514099108,26.84134164473523,0.003371735509494998,1.384732627447632e-4,42.43985723798398,8.914914845268584e-5,110.83573338163099,0.007924183733443979,2.2762241119744905e-4,11401665.358115321,171.37565672972556,120.54711124075418,2.223089544992193,0.3467429794801399,219.00264525287452,0.08280893199824703,283.57805467982485,5.46976768429073,0.5762573576683467,11402178.93617
40,4621238.216404341,117.34289007343739,90.81466661919558,1.7242322028181751,0.22647805564887907,187.92827874499451,0.03384996262165444,156.07039565871617,4.485275647884774,0.39107939460516833,940065.3043084168,16.135289744065943,10.71352002973843,0.8091327529437676,0.18229146087881165,16.241027835905843,0.06667975968226428,44.14794158321506,1.8840953066033101,0.29424609263862583,6522643.249697316,47.3082858253837,31.259337854978416,0.003980538192058931,1.6539594967001113e-4,50.73023497234761,1.0809674070572606e-4,129.30211268359218,0.009450391999573675,2.734926903757372e-4,12083946.770410074,180.786465642887,132.7875245039124,2.537345493954002,0.40893491247736075,254.89954155324796,0.10063781904462445,329.5204499255234,6.3788213464876575,0.6855989799341698,12084518.29086
41,5166443.77214955,135.9957627078406,96.12028799752275,1.9065769419734466,0.260360283625091,214.5100766577579,0.040105861814511465,178.8331704505343,5.121658103637483,0.4553654479743003,1069093.031253108,18.011421026567003,12.313533934128081,0.9497446603613606,0.21825224559635606,19.337307985397555,0.08155703979959225,50.91181689184995,2.2442468199524153,0.3551846650255546,7336984.302940431,53.06403950481326,36.01001546716719,0.004666492181172135,1.9677382793396856e-4,60.33261064694637,1.3068385127473629e-4,149.41165956878723,0.011215645765346232,3.274576792087049e-4,13572521.106343089,207.07122323922087,144.44383739881803,2.8609880945159794,0.478809303049381,294.17999529010183,0.12179358546537845,379.1566469111715,7.3771205693552435,0.8108775706790636,13573170.26299
42,5525314.673320393,149.33309014917302,104.4245444757761,2.0915277795692626,0.2963570563446667,243.06676940280332,0.04726074316130424,204.25954960682765,5.806144313396006,0.526135018066602,1155050.067213199,20.24368579393908,14.029791202524791,1.1054855594102666,0.2598095775637166,22.88208696858542,0.09931769886742597,58.620176800890704,2.6565713140919076,0.4265605093263199,7884529.619909838,59.55416649553109,41.10688337184448,0.005427062320460439,2.3297336862871269e-4,71.33903276827864,1.5749115301782142e-4,172.00590016249635,0.01323635275339112,3.9046452164653416e-4,14564894.36044343,229.1309424386432,159.56121905014538,3.20244040129999,0.556399607277012,337.28788913966736,0.14673593318174805,434.8856265702147,8.475951980241305,0.9530859919145684,14565624.24607
43,5990178.0528856935,159.60802733097407,113.8333442911796,2.290341049432414,0.3345552223023543,274.1514677017898,0.05536871128205766,232.27310430696025,6.552377915110109,0.6037406246729712,1268890.6860750352,22.736272644209393,15.909197920917556,1.277146728589543,0.3073739934725149,26.914640075613782,0.12039360189660628,67.26502496469939,3.125712895194586,0.5095091022247795,8608945.874537319,66.63836176784355,46.62827786766745,0.0062635543849344,2.7430873871641076e-4,83.86111604214847,1.8914122083079295e-4,197.13448268200395,0.015532553575878474,4.634499595472038e-4,15868014.613498047,248.982661743027,176.3708200797646,3.5737513324068915,0.6422035245135856,384.927223819552,0.17595145439949475,496.6726119536636,9.693623363880574,1.1137131768572979,15868829.28611
44,6157737.103374669,160.5303039075957,123.40828037845887,2.5036652845289766,0.37519980997390867,307.9336570351184,0.06448891554253458,262.8155953312184,7.364685846069883,0.6887180477920538,1309490.6866216299,25.42402728149992,17.967203582546315,1.4661855733664024,0.3614044210529213,31.481948742706475,0.14524876899607944,76.84601837016811,3.657288713170385,0.6052682547738162,8866362.691930557,74.21197005974899,52.60269649104893,0.007179106773523144,3.21087255664323e-4,98.02512640305204,2.2629519047928434e-4,224.84751944306964,0.01812675569639529,5.473824461436074e-4,16333590.481926857,260.1663012488446,193.97818045205412,3.9770299646689025,0.7369253182824943,437.440732180877,0.2099639797290933,564.5091331444562,11.040101314936663,1.2945336850120137,16334486.99106
45,6297559.664790736,155.91710573983644,131.0327647587445,2.722097596997579,0.4183721091939737,344.14104368963945,0.0746853709774706,295.30606926538934,8.236377385017937,0.7814633654261722,1343854.353956466,28.02371103859702,20.16990975623925,1.6736068422139583,0.42241373863106163,36.629888251835936,0.17438390643852572,87.09391353395576,4.256803275756645,0.7151912682480043,9087926.305089677,81.7595468780801,58.971473151947386,0.008175449089653541,3.736124757584208e-4,113.95528157868073,2.69652982571017e-4,254.69512032325622,0.021040758256242298,6.432654583294378e-4,16729340.323836878,265.70036365651356,210.1741476669311,4.403879888301191,0.8411594603007937,494.7262135201561,0.24933893039856736,637.0951031226014,12.514221419030823,1.4972978991325059,16730316.41894
46,6491023.345034019,165.01128716072446,136.50983530862237,2.931105423429489,0.4636982213871389,382.16612141859883,0.08601844894595372,334.1680659817082,9.152334430530185,0.8818998489114304,1389786.7309384563,31.690444620905716,22.61113674103747,1.9002346499563956,0.4909073119494023,42.40411108547892,0.20833713448347413,99.30517154381138,4.929715752520304,0.8406866830083064,9390722.7333609,92.96667438457754,66.11176288944928,0.00925761769421629,4.3216958971628165e-4,131.79556208867095,3.1994981219036117e-4,290.8840090997939,0.024300005732349146,7.521194019066428e-4,17271532.809333377,289.6684061662077,225.23273493910912,4.8405976910801005,0.9550377029262574,556.3657945927487,0.2946755332416182,724.3572466253135,14.106350188782839,1.7233386513216433,17272610.16658
47,6644626.827269774,176.4977327221384,142.93586088645813,3.1307673820767827,0.5105528819624989,421.90199172591974,0.09853462872881848,376.0754402272843,10.109845253929171,0.9896315703143723,1425827.3971070366,35.29768169232757,25.34756818347245,2.1502515347289273,0.5675238345141534,48.88348936152012,0.2476883569525191,112.49420296351576,5.685523067636545,0.9833664496043123,9633396.112963583,104.22521483356081,74.26633619270447,0.010451481049955729,4.97208599201961e-4,151.82721873551478,3.7796516348247004e-4,330.33009641659277,0.027954956303644352,8.751737626844309e-4,17703850.337340392,316.0206292480268,242.54976526263505,5.291470397855666,1.0785739250758544,622.6126998229546,0.34660095084482007,818.8997396073928,15.82332327786936,1.9738731936813692,17705038.23708
48,6736741.639656692,182.06527716612362,150.6266935395537,3.3300193160039417,0.5585963517186973,463.66060945193215,0.11226748382927434,421.3534633091613,11.116626589428716,1.1044849076442786,1447414.936302475,38.98618333588649,28.310101934782278,2.4257279351412686,0.6530560425248074,56.13757639137562,0.29307188544996704,126.80571752516046,6.532457663517153,1.1450878361466181,9775924.73565069,115.77331909134992,83.22787147205797,0.01177275603474691,5.693889017023166e-4,174.30739205165418,4.4454942125456034e-4,373.3213693094198,0.03205152249388445,0.001013938322956877,17960081.311609857,336.82477959336,262.16466694639394,5.767520007179957,1.212221783145207,694.1055778949619,0.40578391870049596,921.4805501437415,17.681135775439753,2.2505866821138536,17961381.79216
