"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP","start"
"1",1,77058.49695,0,1,0,0,0,0,0,0,0,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"2",2,77058.1370481279,0.295862995407755,0.736850346622931,0.00959210590664504,0.000129181420785875,0.317465581795403,1.66096599115413e-06,0.359901872119512,0.0102366745778469,0.000131989173120661,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"3",3,77057.8529091337,0.436011864075906,0.622527260778176,0.0160487871680843,0.000444775052659401,0.568996354258931,1.18249726442722e-05,0.644040866306401,0.0183184624179304,0.000464764380994578,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"4",4,77057.6009408446,0.505456344377246,0.575983726986741,0.0208945491296888,0.000879182011910678,0.792759350339046,3.60026308043255e-05,0.896009155475437,0.0254852412856892,0.000940042060363005,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"5",5,77057.3612771635,0.54285552564504,0.560366453395689,0.0248455483073168,0.0013952999217765,1.00613217143655,7.7837859662478e-05,1.13567283656604,0.0323020597428531,0.00152687963705427,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"6",6,77057.1248398081,0.56579209706237,0.55891790001978,0.0282476990729908,0.00197081358870088,1.21704177433038,0.000139907903978773,1.3721101919782,0.0390271317274692,0.00220731857805262,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"7",7,77056.8874557365,0.582263674557143,0.564019716987803,0.0312761815472059,0.00259093437066925,1.42911963722169,0.000224118850763012,1.60949426353528,0.0457791522559371,0.00296979235442743,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"8",8,77056.6471814306,0.595909665061961,0.572209107573618,0.0340264658542219,0.00324499418245736,1.64404642359582,0.000331913215534255,1.84976856948361,0.0526134021860796,0.0038060713573219,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"9",9,77056.4030867464,0.608386918733805,0.581913721617484,0.0365559281941986,0.00392480666977679,1.86261749002324,0.000464388400452538,2.09386325363895,0.0595563389874684,0.00470982431767724,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"10",10,77056.1547012441,0.620451251313547,0.592420459081419,0.0389030123730152,0.00462384167023094,2.08522781990715,0.000622371558121245,2.34224875590349,0.0666213447717439,0.00567591931945812,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"11",11,77055.9017626557,0.632448747962361,0.60340702850598,0.0410961255286396,0.00533678026024117,2.31209219023277,0.000806471866524051,2.59518734435652,0.0738158806335778,0.00670006721387665,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"12",12,77055.6441028062,0.644538555434895,0.614729523352196,0.0431578392206773,0.00605925232102221,2.54334490365139,0.00101711992978227,2.85284719390996,0.0811447314067067,0.00777862578972268,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"13",13,77055.3815948121,0.656795961256145,0.626324141716129,0.0451069755101361,0.00678766361438737,2.7790858465234,0.00125459930309011,3.11535518792329,0.0886115075144385,0.00890848013997153,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"14",14,77055.1141300943,0.669257229028939,0.638164440164865,0.0469596504598965,0.00751907179384548,3.01940044171179,0.00151907263907475,3.38281990579841,0.0962192988148417,0.0100869628715604,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"15",15,77054.8416070677,0.681941717557927,0.650240242393609,0.0487299391706206,0.00825107474535208,3.26436935234266,0.00181060614863159,3.6553429323588,0.103970996278809,0.0113117837955518,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"16",16,77054.5639269138,0.694859957462967,0.66254994673067,0.0504301575725147,0.0089817521903339,3.51407208767409,0.00212918458097061,3.93302308621154,0.111869412264055,0.0125809968529281,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"17",17,77054.2809905323,0.708019635787738,0.675094818484107,0.0520711997530946,0.00970958255475764,3.76858950116022,0.00247473004078286,4.2159594677807,0.119917367213214,0.0138929487928265,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"18",18,77053.9926978622,0.721426768016381,0.68787787944305,0.0536626876643398,0.0104333955014465,4.02800429296468,0.00284711427212112,4.50425213786202,0.128117708958935,0.0152462524699373,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"19",19,77053.6989474147,0.735086644739386,0.7009030036895,0.0552131659155174,0.011152312465134,4.29240128672826,0.00324617185124845,4.79800258538905,0.136473326029788,0.0166397496811894,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"20",20,77053.3996359413,0.749004325390319,0.714174453810092,0.0567302117197194,0.0118657104991551,4.5618676479297,0.00367170939738018,5.09731405874636,0.144987157078987,0.0180724905825865,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"21",21,77053.0946583595,0.763184785009795,0.727696740874488,0.0582205677299478,0.0125731800705193,4.8364928521724,0.00412351470637097,5.40229164056352,0.153662193013514,0.0195437069241698,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"22",22,77052.7839076781,0.777633023838511,0.741474521510165,0.0596902490068003,0.0132744911121556,5.11636867239842,0.00460136413167682,5.71304232199772,0.162501479109564,0.021052790579288,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"23",23,77052.4672748423,0.792354099659249,0.75551257940089,0.0611445864999951,0.013969576179015,5.40158928825419,0.00510502781672655,6.02967515781006,0.171508119431358,0.0225992855456739,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"24",24,77052.1446487709,0.807353150322005,0.769815799389386,0.0625883481418571,0.0146584945492291,5.6922511606793,0.00563427613467432,6.35230122921645,0.180685275774377,0.024182862932577,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"25",25,77051.8159163286,0.822635413358175,0.78438915027991,0.0640258122213548,0.0153414099042069,5.98845300161328,0.00618888409926395,6.68103367147619,0.1900361684529,0.0258033060971312,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"26",26,77051.4809622486,0.838206208226684,0.799237709452861,0.0654608029144158,0.0160185787372407,6.29029581797827,0.00676863418601523,7.01598775149549,0.199564078513325,0.0274605038219894,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"27",27,77051.1396691032,0.854070946665421,0.81436665504874,0.0668967534255762,0.0166903316990404,6.59788289024347,0.00737331981943179,7.35728089690168,0.209272348564477,0.0291544375557492,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"28",28,77050.7919172535,0.870235154820321,0.829781248295227,0.0683367530773867,0.0173570600838037,6.91131978243077,0.00800274783767574,7.70503274654519,0.219164384218239,0.0308851720653919,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"29",29,77050.4375848171,0.886704458540866,0.845486851025134,0.0697835881740808,0.0180192043023015,7.23071434045478,0.00865674047384411,8.059365182971,0.229243655017449,0.0326528472585842,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"30",30,77050.076547726,0.90348457272756,0.861488931039497,0.0712397876586904,0.018677242718598,7.55617660363797,0.00933513622775556,8.42040227401006,0.239513692773977,0.0344576684940947,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"31",31,77049.708679195,0.920581345599925,0.877793065257887,0.0727076111878183,0.0193316885371113,7.8878192995236,0.0100377949897558,8.78827080509609,0.249978106739637,0.0362999121303066,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"32",32,77049.3338505728,0.938000712267027,0.894404910065014,0.0741891622824432,0.0199830720282137,8.22575697871749,0.0107645919081842,9.16309942726837,0.260640559330325,0.038179897384179,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"33",33,77048.9519305111,0.955748724551724,0.911330245586872,0.0756863370242654,0.0206319439821148,8.57010681335558,0.0115154244323541,9.54501948893291,0.271504789830782,0.040098001690819,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
"34",34,77048.5627852975,0.973831541234892,0.928574955624815,0.0772008822840856,0.021278866103654,8.92098824750114,0.0122902097908828,9.93416470253947,0.282574604899023,0.0420546468355586,"Malawi","Nsanje","TA Mlolo","191",77059.49695,54
