Shape_Leng,Shape_Area,ADM3_EN,ADM3_PCODE,ADM3_REF,ADM3ALT1EN,ADM3ALT2EN,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,date,validOn,validTo,_UNcount,_UNsum,_UNmean,sqkm,PopDensity
1.38860489813,0.08712844853,Nkhotakota Game Reserve,MW20207,,,,Nkhotakota,MW202,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,125298,597.49141252237,0.004768563045878,1046.694,0.571
0.12682963994,0.00037331702,Nkolokoti Ward,MW31534,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,540,45463.8681436777,84.192348414218,4.427,10269.679
0.16166083908,0.00133141443,Nsanje Boma,MW31120,,,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,1899,24146.5828720331,12.7154201537826,15.697,1538.293
0.13820643251,0.00076831710,Ntcheu Boma,MW20920,,,,Ntcheu,MW209,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,1106,20454.1165661812,18.4937762804531,9.151,2235.178
0.07655265077,0.00038266510,Ntchisi Boma,MW20320,,,,Ntchisi,MW203,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,550,8498.62627637386,15.4520477752252,4.586,1853.168
0.12602034332,0.00044889889,Nyambadwe Ward,MW31538,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,645,11710.8520187438,18.1563597189826,5.323,2200.047
1.23295805127,0.05823274132,Nyika National Park - Chitipa,MW10106,,,,Chitipa,MW101,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,83829,202.960453341657,0.002421124591032,705.328,0.288
1.16153779191,0.04603022226,Nyika National Park - Karonga,MW10206,,,,Karonga,MW102,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,66281,207.753671696002,0.003134437798102,557.601,0.373
1.80936143810,0.15133000851,Nyika National Park - Rumphi,MW10410,,,,Rumphi,MW104,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,217062,516.150499297331,0.0023778943311,1831.198,0.282
0.07154774541,0.00022641221,Phalombe Boma,MW30920,,Phalombe,,Phalombe,MW309,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,324,7470.05529534817,23.0557262202104,2.684,2783.180
0.13973514950,0.00103262317,Rumphi Boma,MW10420,,,,Rumphi,MW104,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,1481,17673.539221853,11.9335173678954,12.483,1415.809
0.06431346243,0.00014136404,Sadzi Ward,MW31442,,,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,208,14647.032225132,70.4184241592884,1.679,8723.664
0.19064454753,0.00139951205,Salima Town,MW20520,,Salima Township,,Salima,MW205,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,2011,37262.9159744978,18.52954548707,16.744,2225.449
1.37799569905,0.06111312374,SC Chakhaza,MW20402,,STA Chakhaza,,Dowa,MW204,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,87949,174873.460419701,1.98835075350148,732.366,238.779
0.49039083746,0.00960356757,SC Chamba,MW30204,,TA Chamba,,Machinga,MW302,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,13827,29964.6867250543,2.16711410465425,114.201,262.386
0.39996601312,0.00761099015,SC Champiti,MW20905,,STA Champiti,,Ntcheu,MW209,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,10961,21515.4013128579,1.96290496422387,90.613,237.443
0.42025001591,0.00865992119,SC Chapinduka,MW10406,,S/C Chapinduka,,Rumphi,MW104,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,12417,2926.34907411286,0.235672793276384,104.702,27.949
0.33188667853,0.00581434400,SC Chauma,MW20805,,S/C Chauma,,Dedza,MW208,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,8367,28367.4156051278,3.39039268616324,69.473,408.323
0.83423241055,0.02768745224,SC Chikweo,MW30207,,TA Chikweo,,Machinga,MW302,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,37547,86602.0843329976,2.30649810458885,329.759,262.622
0.80737599220,0.02026430015,SC Chilikumwendo,MW20802,,STA Chilikumwendo,,Dedza,MW208,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,29168,87244.8293853849,2.99111455654776,241.879,360.696
1.12012051618,0.04414811597,SC Chilooko,MW20305,,STA Chilooko,,Ntchisi,MW203,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,63535,86265.614550574,1.3577652404277,529.491,162.922
0.91374186633,0.02623500681,SC Chilowamatambe,MW20109,,STA Chilowamatambe,,Kasungu,MW201,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,37770,49378.4997196198,1.30734709345035,314.708,156.903
0.30537125556,0.00398177507,SC Chisikwa,MW20104,,STA Chisikwa,,Kasungu,MW201,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,5648,9199.4744509235,1.62880213366209,47.897,192.068
1.10464721503,0.03110779805,SC Chitekwele,MW20605,,STA Chitekwele,,Lilongwe,MW206,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,44803,63179.7985750298,1.41016893009463,371.961,169.856
0.44687668011,0.00589032519,SC Chiwalo,MW30209,,STA Chiwalo,,Machinga,MW302,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,8469,35797.0981131047,4.2268388373013,70.175,510.112
2.13452893446,0.05284358878,SC Chowe,MW30106,,TA Chowe,,Mangochi,MW301,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,75572,152293.381876619,2.01520909697532,630.100,241.697
0.91258632275,0.03540677407,SC Dambe,MW20706,,STA  Dambe,,Mchinji,MW207,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,50972,88692.008799918,1.74001429804438,423.989,209.185
0.48383814889,0.00651944203,SC Fukamalaza,MW10307,,STA Fukamalaza,,Nkhata Bay,MW103,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,9352,12147.4792965502,1.29891780330947,78.615,154.519
1.18850474088,0.06187178917,SC Goodson Ganya,MW20908,,STA Goodson Ganya,,Ntcheu,MW209,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,89082,160060.853214374,1.7967810917399,737.615,216.998
0.55883928824,0.01334772547,SC Jaravikuba Munthali,MW10504,,,,Mzimba,MW105,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,19232,23471.5833667442,1.22044422664019,161.331,145.487
1.15022397768,0.02856876342,SC Juma,MW30806,,TA Juma,,Mulanje,MW308,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,41133,110963.935662061,2.69768642360297,338.782,327.538
0.61038595204,0.01116439311,SC Kachulu,MW10405,,S/C Kachulu,,Rumphi,MW104,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,16072,12845.3430327459,0.799237371375428,135.108,95.075
1.22149861059,0.04623934265,SC Kafuzila,MW20202,,STA Kafuzila,,Nkhotakota,MW202,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,66466,28689.5824436562,0.431642982030756,556.435,51.560
0.28805312700,0.00479538672,SC Kambalame,MW20506,,TA Kambalame,,Salima,MW205,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,6761,26131.623637192,3.86505304499215,57.300,456.049
0.72263732825,0.02223149970,SC Kambwiri,MW20504,,STA Kambwiri,,Salima,MW205,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,31934,46073.4195076867,1.44277007289055,265.876,173.289
0.70188447548,0.01630178662,SC Kamenya Gwaza,MW20808,,S/C Kamenya Gwaza,,Dedza,MW208,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,23470,44044.337320148,1.87662280869825,194.570,226.368
2.07707943009,0.08050470868,SC Kampingo Sibande,MW10503,,S/C Kampingo Sibande,,Mzimba,MW105,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,115920,97078.7447463959,0.837463291463042,970.956,99.983
1.54856157659,0.05429933594,SC Kawamba,MW20107,,STA Kawamba,,Kasungu,MW201,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,78127,42143.0188636002,0.539416832383174,650.993,64.737
1.13450551976,0.03696855952,SC Kayembe,MW20403,,TA Kayembe,,Dowa,MW204,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,53220,129615.941504925,2.43547428607526,442.626,292.834
1.75180617055,0.08021758746,SC Khosolo Gwaza Jere,MW10508,,,,Mzimba,MW105,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,115480,59086.1246839397,0.511656777657947,964.567,61.257
0.58485337401,0.01274683990,SC Kwethemule,MW30706,,STA Kwethemule,,Thyolo,MW307,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,18367,68503.9320087358,3.72972897091174,150.848,454.126
0.88044763366,0.01116991250,SC Laston Njema,MW30802,,Laston Njema,,Mulanje,MW308,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,15679,95297.1441988591,6.07801162056631,132.284,720.398
0.95448875441,0.03046943471,SC Lukwa,MW20106,,TA Lukwa,,Kasungu,MW201,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,43872,39170.3402394796,0.892832335874352,365.549,107.155
0.88506778045,0.02371360383,SC M'nyanja,MW20103,SC Mnyanja,STA M'nyanja,,Kasungu,MW201,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,34152,56852.0085012354,1.66467581697222,284.897,199.553
0.44987461043,0.00559654526,SC Makoka,MW31109,,STA Makoko,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,7940,11959.0368726552,1.50617592854599,65.952,181.329
0.99429947081,0.04220876970,SC Makwangwala,MW20904,,STA Makwangwala,,Ntcheu,MW209,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,60776,118752.752027329,1.95394155632699,502.669,236.244
0.56592693712,0.01406268554,SC Malanda,MW10304,,STA Malanda,,Nkhata Bay,MW103,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,20205,23722.3931200318,1.1740852818625,169.530,139.930
1.54730900442,0.03929965267,SC Mavwere,MW20702,,STA Mavwere,,Mchinji,MW207,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,55785,133090.239655954,2.38577107924988,469.804,283.289
0.59930183795,0.01106918099,SC Mbawela,MW30703,,STA Mbawela,,Thyolo,MW307,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,15919,61214.1798404818,3.84535334132055,130.954,467.448
0.80727205710,0.02693076036,SC Mbenje,MW31106,,TA Mbenje,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,38025,66056.7314010412,1.73719214729891,318.021,207.712
1.04231409160,0.03842597459,SC Mbiza,MW30305,,STA Mbiza,,Zomba,MW303,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,55318,188240.227034897,3.40287477918393,456.029,412.781
1.51361143148,0.06569657441,SC Mbwana Nyambi,MW30105,,TA Mbwana Nyambi,,Mangochi,MW301,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,93882,116280.269162455,1.23857895190191,783.399,148.430
1.23057295303,0.04793541500,SC Mduwa,MW20704,,STA Mduwa,,Mchinji,MW207,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,69021,116713.627548845,1.69098720025564,573.701,203.440
0.48117137680,0.00692372226,SC Mkondowe,MW10311,,STA Mkondowe,,Nkhata Bay,MW103,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,9901,2102.36273407022,0.212338423802669,83.681,25.124
1.08015092118,0.03219396640,SC Mkukula,MW20405,,STA Mkukula,,Dowa,MW204,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,46377,118457.0334212,2.55421940662829,385.239,307.490
0.41203773306,0.00449007057,SC Mkumbira,MW10308,,STA Mkumbira,,Nkhata Bay,MW103,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,6413,16564.6880924217,2.58298582448491,54.171,305.785
1.15771577587,0.00999346350,SC Mkumbira,MW30303,,TA Mkumbira,,Zomba,MW303,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,4888,2847.91747500049,0.582634507978824,118.765,23.979
1.03540417543,0.03312617400,SC Mlomba,MW30206,,TA Mlomba,,Machinga,MW302,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,33148,68486.7649409124,2.06609041091204,394.083,173.788
0.63045776939,0.01340748191,SC Mphonde,MW20204,,STA Mphonde,,Nkhotakota,MW202,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,19043,36242.9827940432,1.90321812708309,161.010,225.098
0.60702205026,0.01339974297,SC Mphuka,MW30705,,STA Mphuka,,Thyolo,MW307,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,19292,82409.1974694021,4.27167724805111,158.636,519.486
0.79990981422,0.01459649515,SC Mponela,MW20407,,STA Mponela,,Dowa,MW204,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,21038,78561.8535658866,3.73428337132268,174.787,449.472
0.66887423847,0.01796118557,SC Mposa,MW30205,,TA Mposa,,Machinga,MW302,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,21936,30122.4326604401,1.37319623725566,213.584,141.033
0.46090033358,0.00193433681,SC Msosa,MW20510,,STA Msosa,,Salima,MW205,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,2439,7393.14624271356,3.03122027171527,23.170,319.083
0.69393549658,0.01524143369,SC Mtema,MW20609,,STA  Mtema,,Lilongwe,MW206,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,21938,77593.5056241453,3.53694528325943,182.332,425.562
0.45886563732,0.01106917044,SC Mwahenga,MW10403,,S/C Mwahenga,,Rumphi,MW104,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,15937,16175.0506043023,1.01493697711629,133.883,120.815
0.80690291003,0.02122060992,SC Mwakaboko,MW10202,,STA Mwakaboko,,Karonga,MW102,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,29773,24485.1188676208,0.822393405690418,257.604,95.049
0.97357431347,0.02073646653,SC Mwalweni,MW10404,,S/C Mwalweni,,Rumphi,MW104,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,29811,21256.8291534892,0.713053206986992,250.925,84.714
0.97318682904,0.03565231431,SC Mwankhunikira,MW10407,,S/C Mwankhunikira,,Rumphi,MW104,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,51337,30476.2767260845,0.593651298791993,431.061,70.701
0.74159856540,0.02019867056,SC Mwansambo,MW20206,,TA Mwansambo,,Nkhotakota,MW202,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,29087,35720.1751913184,1.22804604088831,242.136,147.521
0.57295210574,0.01446709103,SC Mwanza,MW20508,,STA Mwanza,,Salima,MW205,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,20832,40168.7175868452,1.92822185036699,173.210,231.908
0.88493280105,0.02098438169,SC Mwirang'ombe,MW10205,SC Mwirangombe,STA Mwirang'ombe,,Karonga,MW102,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,29879,42130.0894999802,1.41002341109074,254.241,165.709
0.93818539899,0.03190319304,SC Namabvi,MW30109,,STA Namabvi,,Mangochi,MW301,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,45690,37972.5026400915,0.83109001182078,381.186,99.617
0.54913320249,0.01329625403,SC Ngokwe,MW30208,,TA Ngokwe,,Machinga,MW302,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,18149,35668.8641223237,1.96533495632397,158.443,225.121
0.46366396080,0.00893057837,SC Njewa,MW20613,,STA Njewa,,Lilongwe,MW206,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,12845,50564.0079337358,3.93647395358006,106.772,473.570
0.86657911061,0.02396845411,SC Njombwa,MW20108,,STA Njombwa,,Kasungu,MW201,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,34475,67366.2561010569,1.95406109067605,287.390,234.407
0.87348969491,0.01982677737,SC Nthondo,MW20303,,STA Nthondo,,Ntchisi,MW203,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,28537,28838.7638128858,1.01057447569421,237.736,121.306
0.64141534430,0.01724428000,SC Nyaluwanga,MW10310,,STA Nyaluwanga,,Nkhata Bay,MW103,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,24823,11007.0091014206,0.443419776071411,208.214,52.864
0.90344999490,0.02547639583,SC Simlemba,MW20102,,STA Simlemba,,Kasungu,MW201,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,36673,39647.347650595,1.08110456331893,306.049,129.546
0.83316596785,0.02749179928,SC Sitola,MW30202,,TA Sitola,,Machinga,MW302,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,39415,52182.1974540063,1.32391722577715,326.931,159.612
0.30790295339,0.00512095428,SC Thukuta,MW30702,,STA Thukuta,,Thyolo,MW307,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,7202,23217.6751560867,3.22378161012034,60.547,383.465
0.56200227562,0.00609243056,SC Tsabango,MW20611,,STA Tsabango,,Lilongwe,MW206,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,8779,73435.9120876193,8.36495182681619,72.825,1008.389
0.93180153090,0.03950366541,SC Zilakoma,MW10305,,STA Zilakoma,,Nkhata Bay,MW103,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,56864,12872.8273927692,0.22637920991786,475.705,27.061
0.09832403310,0.00031110184,Soche East Ward,MW31551,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,449,12929.3307358772,28.7958368282342,3.688,3505.784
0.14062555423,0.00087999985,Soche West Ward,MW31552,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,1266,72755.4097621441,57.4687280901612,10.432,6974.253
0.21927768548,0.00147990003,South Lunzu Ward,MW31532,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,2128,60105.4975099117,28.2450646193194,17.551,3424.620
0.25553899474,0.00208592983,TA Boghoyo,MW10313,,,,Nkhata Bay,MW103,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,2962,1134.18841633818,0.382913037251241,25.207,44.995
0.97682692878,0.01761386645,TA Bvumbwe,MW30710,,,,Thyolo,MW307,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,25317,126405.476193311,4.99290896209309,208.679,605.741
1.24483651182,0.03120640840,TA Chadza,MW20601,,,,Lilongwe,MW206,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,44929,175833.449997745,3.91358476702676,372.747,471.723
0.47902544627,0.00922195796,TA Chakhumbira,MW20907,,,,Ntcheu,MW209,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,13280,33121.2775362283,2.49407210363165,109.987,301.138
0.59288478092,0.01023661912,TA Changata,MW30704,,STA Chingata,,Thyolo,MW307,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,14736,55182.5993110566,3.74474751025085,121.109,455.644
2.06311344521,0.07058457778,TA Chapananga,MW31003,,,,Chikwawa,MW310,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,100930,133729.553593307,1.32497328438826,836.226,159.920
0.67222443500,0.02151305772,TA Chigaru,MW30503,,,,Blantyre,MW305,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,30866,54548.7561653145,1.76727649080912,255.488,213.508
0.70879575364,0.02037736547,TA Chikho,MW20302,,,,Ntchisi,MW203,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,29355,41627.7876249626,1.41808167688512,244.114,170.526
0.65604591472,0.01504991857,TA Chikowi,MW30304,,,,Zomba,MW303,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,21672,79783.4869839046,3.68140859098858,178.697,446.474
1.58977287480,0.06540669165,TA Chikulamayembe,MW10401,,,,Rumphi,MW104,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,94182,87018.3442508272,0.923938164944758,790.793,110.039
0.63586270377,0.01260725206,TA Chikumbu,MW30803,,,,Mulanje,MW308,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,18157,92019.938095428,5.06801443495225,149.299,616.347
0.87423852330,0.02353277672,TA Chimaliro,MW30709,,,,Thyolo,MW307,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,33874,168982.188516777,4.98855135256471,278.767,606.177
0.32866672774,0.00302174376,TA Chimombo,MW31102,,,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,4344,13151.0870472342,3.02741414531173,35.605,369.361
1.06153358958,0.03367647214,TA Chimutu,MW20607,,,,Lilongwe,MW206,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,48494,138622.98164054,2.85855944324123,402.776,344.169
1.67566390446,0.07477693067,TA Chimwala,MW30102,,,,Mangochi,MW301,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,106350,153855.372829403,1.44668897817962,891.295,172.620
1.98109564977,0.14558982152,TA Chindi,MW10505,,,,Mzimba,MW105,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,209348,193821.672577545,0.925834842356006,1756.656,110.336
2.06350015776,0.13056561701,TA Chiseka,MW20603,,,,Lilongwe,MW206,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,186285,333454.303447582,1.79002229619981,1558.751,213.924
0.55532946725,0.00513617258,TA Chitera,MW30405,,,,Chiradzulu,MW304,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,7403,23022.4132186547,3.10987616083408,60.955,377.695
0.48413178570,0.00992008286,TA Chitukula,MW20608,,,,Lilongwe,MW206,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,14278,40030.4762892127,2.80364730979218,118.700,337.241
0.64811307842,0.01866440345,TA Chiwalo,MW30903,,STA Chiwalo (STA Chiwalo) (TA Nazom,,Phalombe,MW309,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,23902,46923.204555735,1.96314971783679,221.538,211.807
1.28718523264,0.04378230559,TA Chiwere,MW20404,,,,Dowa,MW204,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,63046,117028.173089502,1.85623470306605,523.964,223.352
1.22794121544,0.04825832607,TA Chulu,MW20110,,,,Kasungu,MW201,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,69441,89251.0837905055,1.28527935643936,579.763,153.944
0.90978713806,0.02402158386,TA Dambe,MW31301,,,,Neno,MW313,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,34285,34861.0776209789,1.01680261399968,285.384,122.155
1.28721713635,0.03014962710,TA Dzoole,MW20401,,,,Dowa,MW204,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,43400,116322.287597239,2.68023704141104,361.044,322.183
0.65504270750,0.01771946050,TA Fukamapiri,MW10302,,,,Nkhata Bay,MW103,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,25505,23297.8799557956,0.913463240768304,213.503,109.122
1.32109535887,0.04696042387,TA Jalasi,MW30104,,,,Mangochi,MW301,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,67093,103506.086931494,1.54272557392714,560.457,184.682
1.12634441691,0.04395621833,TA Kabudula,MW20615,,,,Lilongwe,MW206,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,63279,173614.555289224,2.74363620299347,525.805,330.188
2.04959735292,0.14157136849,TA Kabunduli,MW10301,,,,Nkhata Bay,MW103,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,203791,52918.6318457816,0.259671093648795,1707.080,31.000
1.13018683022,0.05808953422,TA Kachindamoto,MW20807,,,,Dedza,MW208,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,82837,137041.407187339,1.65435019601553,693.510,197.606
0.77073580082,0.01755195406,TA Kadewere,MW30403,,,,Chiradzulu,MW304,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,25278,104595.76593709,4.13781810020927,208.136,502.536
1.17131245249,0.06259554802,TA Kalembo,MW31204,,,,Balaka,MW312,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,89229,179251.261844642,2.00889017970214,745.329,240.500
1.34894126987,0.05100526706,TA Kalolo,MW20602,,,,Lilongwe,MW206,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,73403,206410.250012347,2.8120138143175,609.629,338.583
1.14995507095,0.03404513706,TA Kaluluma,MW20101,,,,Kasungu,MW201,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,48910,71351.4995915219,1.45883254122924,409.304,174.324
0.32811533484,0.00422415192,TA Kalumba,MW20612,,,,Lilongwe,MW206,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,6079,36369.021418741,5.98273094567215,50.473,720.564
0.69522202412,0.01678353517,TA Kalumbu,MW20610,,,,Lilongwe,MW206,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,24174,83525.7892152965,3.45519108195981,200.481,416.627
1.16049526959,0.04382995236,TA Kalumo,MW20304,,,,Ntchisi,MW203,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,63123,133407.2834809,2.11344966938992,525.279,253.974
1.11328659638,0.03607899864,TA Kameme,MW10105,,,,Chitipa,MW101,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,50277,27441.1085217202,0.545798447037814,438.144,62.630
1.38250271592,0.03298844369,TA Kanduku,MW30601,,,,Mwanza,MW306,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,47483,61661.9391957561,1.29861085432168,391.375,157.552
1.74413312072,0.05043729446,TA Kanyenda,MW20201,,,,Nkhotakota,MW202,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,71510,109421.343451252,1.53015443226475,606.447,180.430
1.15284620697,0.02192131567,TA Kaomba,MW20105,,,,Kasungu,MW201,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,31538,57557.3087888956,1.82501454717787,263.081,218.782
0.80323082617,0.02803684852,TA Kapelula,MW20113,,,,Kasungu,MW201,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,40375,75132.4507426658,1.86086565306912,336.583,223.221
1.11020626705,0.01795860259,TA Kapeni,MW30501,,Senior TA Kapeni,,Blantyre,MW305,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,25859,105171.556269415,4.06711614019934,213.075,493.589
1.08307051449,0.05117703839,TA Kaphuka,MW20803,,,,Dedza,MW208,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,73679,184662.923605883,2.50631690991848,611.061,302.200
0.52952799003,0.01123239036,TA Kapichi,MW30707,,,,Thyolo,MW307,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,16119,70462.1684971247,4.3713734411021,132.966,529.926
1.11610623073,0.03736375251,TA Karonga,MW20502,,,,Salima,MW205,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,53752,79268.2566589351,1.47470339073774,447.091,177.298
0.64738134709,0.01503135493,TA Kasakula,MW20301,,,,Ntchisi,MW203,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,21649,22903.683497779,1.05795572533507,180.157,127.132
1.06428693833,0.03437858668,TA Kasisi,MW31006,,,,Chikwawa,MW310,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,48673,38585.8698271053,0.792757171883905,407.305,94.735
1.02319123652,0.04836810639,TA Kasumbu,MW20806,,,,Dedza,MW208,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,69657,100114.504491476,1.43724973070152,577.670,173.307
0.91834523958,0.03677979878,TA Katuli,MW30107,,,,Mangochi,MW301,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,51731,57725.9120724545,1.11588625915707,439.313,131.400
