"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP","start"
"1",1,27001.80999,0,1,0,0,0,0,0,0,0,"Malawi","Kasungu","TA Mwase","204",27002.80999,93
"2",2,27001.3387080014,0.387713135020384,0.753985950771196,0.00889592813385294,9.56485687638337e-05,0.320590114703808,1.22142640374223e-06,0.471281998624408,0.00949144111153307,9.77243674547985e-05,"Malawi","Kasungu","TA Mwase","204",27002.80999,93
"3",3,27000.9509742909,0.584654159888458,0.673619460149301,0.0151826823861653,0.00033264772367893,0.585218010367557,8.748619506591e-06,0.859015709134667,0.0173003755348651,0.000347515891637222,"Malawi","Kasungu","TA Mwase","204",27002.80999,93
"4",4,27000.584662213,0.7019825003534,0.666421530773179,0.0203330995058534,0.000667323184674443,0.83589645615163,2.6877010263085e-05,1.225327786979,0.0246779825320388,0.00071300032293691,"Malawi","Kasungu","TA Mwase","204",27002.80999,93
"5",5,27000.2119428958,0.787651055322277,0.692806133078977,0.0250033246569654,0.00107860493721104,1.09144921971747,5.87664727232718e-05,1.59804710418562,0.0321847354929196,0.00117847781270959,"Malawi","Kasungu","TA Mwase","204",27002.80999,93
"6",6,26999.8196364571,0.862467929836751,0.735927139153387,0.0294975192528868,0.00155572630771778,1.36079821297429,0.000107015312634839,1.99035354283766,0.0400860947877006,0.00173759747506768,"Malawi","Kasungu","TA Mwase","204",27002.80999,93
"7",7,26999.4007633315,0.935591080862128,0.788724129612351,0.0339677762360797,0.00209288467518409,1.64867686955707,0.000173927566975165,2.40922666850979,0.0485226547233082,0.00238847237063884,"Malawi","Kasungu","TA Mwase","204",27002.80999,93
"8",8,26998.9509069211,1.01118677968287,0.848357594888066,0.038500249203416,0.0026869014177983,1.95808990696798,0.000261646700095728,2.85908307886023,0.0575833974488213,0.00313156666810724,"Malawi","Kasungu","TA Mwase","204",27002.80999,93
"9",9,26998.4666406846,1.09129567577364,0.913815775468944,0.0431524270802094,0.00333617644408344,2.29137703024401,0.000372230398726938,3.34334931540962,0.067337371351394,0.00396877728851202,"Malawi","Kasungu","TA Mwase","204",27002.80999,93
"10",10,26997.944844631,1.17706395144734,0.984888979793329,0.0479693324793773,0.00404020734355292,2.65067519926467,0.000507698696835247,3.8651453690251,0.0778474576119374,0.00490303484348764,"Malawi","Kasungu","TA Mwase","204",27002.80999,93
"11",11,26997.3824024104,1.26927381998717,1.0617301185722,0.0529906740091994,0.00479935656319879,3.03812355093028,0.000670069527272746,4.42758758958933,0.0891764719173857,0.00593813123132995,"Malawi","Kasungu","TA Mwase","204",27002.80999,93
"12",12,26996.7760603403,1.3685742900253,1.14466627736989,0.0582541189286692,0.0056147305161885,3.45595885469234,0.000861388134279818,5.03392965966667,0.101390005034215,0.00707864873186844,"Malawi","Kasungu","TA Mwase","204",27002.80999,93
"13",13,26996.1223545522,1.47558131270353,1.23412041468342,0.0637968710203506,0.00648811614511721,3.906564979382,0.00108375388276878,5.68763544781719,0.114557891756349,0.00832994213175624,"Malawi","Kasungu","TA Mwase","204",27002.80999,93
"14",14,26995.4175760251,1.59092242761382,1.33057717728075,0.0696565071652275,0.00742192251976869,4.39249659826029,0.00133934198595866,6.39241397482581,0.12875491660708,0.00969811724807093,"Malawi","Kasungu","TA Mwase","204",27002.80999,93
"15",15,26994.6577363278,1.71525717244959,1.43457270978861,0.075871495453804,0.00841916919048193,4.91650269807702,0.00163042717687671,7.15225367213638,0.144061506128,0.0111900595110979,"Malawi","Kasungu","TA Mwase","204",27002.80999,93
"16",16,26993.8385363873,1.84929085735799,1.54669017715526,0.0824816309711339,0.00948347821592922,5.48154806169086,0.00195940731322437,7.97145361270439,0.160564360542898,0.0128134661082791,"Malawi","Kasungu","TA Mwase","204",27002.80999,93
"17",17,26992.9553415385,1.99378089622859,1.66756083625878,0.0895283706774168,0.0106190644120878,6.09083046830961,0.00232882557451119,8.854648461461,0.178356959098577,0.014576873956932,"Malawi","Kasungu","TA Mwase","204",27002.80999,93
"18",18,26992.0031623334,2.14954185345213,1.79786465627498,0.0970551224918434,0.0118307200772253,6.74779392515603,0.00274138914359073,9.8068276665958,0.197539949538119,0.0164896761782691,"Malawi","Kasungu","TA Mwase","204",27002.80999,93
"19",19,26990.9766209375,2.31745004315069,1.93833567667573,0.105107552201197,0.0131238362646728,7.45615196137424,0.0031999928072692,10.8333690624738,0.218221829057479,0.0185621834791057,"Malawi","Kasungu","TA Mwase","204",27002.80999,93
"20",20,26989.8699219558,2.49844942704958,2.08976472633278,0.113733901104948,0.0145044107429732,8.21990783815899,0.00370774076618361,11.9400680441555,0.24051953632866,0.0208056691776199,"Malawi","Kasungu","TA Mwase","204",27002.80999,93
"21",21,26988.6768202387,2.69355712139242,2.25300341396138,0.122985300642236,0.0159790653979102,9.04337689071902,0.00426796912823409,13.1331697612412,0.264559105120851,0.023232424832685,"Malawi","Kasungu","TA Mwase","204",27002.80999,93
"22",22,26987.3905866084,2.90386800038116,2.42896961595482,0.132916083784848,0.0175550694770997,9.93121035253403,0.00488426940838421,14.4194033915404,0.290476360713265,0.025855823426073,"Malawi","Kasungu","TA Mwase","204",27002.80999,93
"23",23,26986.0039703864,3.13056134844796,2.6186518439725,0.143584127625369,0.0192403672074278,10.8884214135513,0.00556051275618675,15.8060196135607,0.318417681686987,0.0286903881542664,"Malawi","Kasungu","TA Mwase","204",27002.80999,93
