time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,UID,Lvl1,Lvl2,Lvl3,Lvl4,TA_Code,TA_Code2,Adults_Crit_of_Hosp,Adults_Critical_Care,Adults_FR_of_Crit,Adults_FR_of_Hosp,Adults_Hospitalization,Adults_IFR,Adults_Population,Elderly_Crit_of_Hosp,Elderly_Critical_Care,Elderly_FR_of_Crit,Elderly_FR_of_Hosp,Elderly_Hospitalization,Elderly_IFR,Elderly_Population,Pediatrics_Crit_of_Hosp,Pediatrics_Critical_Care,Pediatrics_FR_of_Crit,Pediatrics_FR_of_Hosp,Pediatrics_Hospitalization,Pediatrics_IFR,Pediatrics_Population,start_day,start_date
48,4030.570375,0,0,0,0,0,0,0,0,0,15922.71786,1,0,0,0,0,0,0,0,0,26193.17142,0,0,0,0,0,0,0,0,0,391,Sub-Saharan Africa,Malawi,Phalombe,TA Chiwalo,30903,MW30903,0.1420505,0.003421937,0.2055983,0.02920535,0.02408957,0.000703544,16922.71786,0.3004284,0.03386460,0.5958807,0.1790195,0.1127210,0.02017926, 4030.570375,0.05,8.10e-06,1,0.2337413,0.000162040,3.79e-05, 26193.17142,48,2020-04-20
49,4030.490686638307,0.06969824527952742,0.009101260868239702,9.414166281272486e-5,1.7723936606204942e-6,7.929143725576768e-4,2.711585903042862e-8,0.07968836169265717,1.0019268587555159e-4,1.8178991771281246e-6,15922.550449766559,0.8982751191900591,0.23350348417685968,7.889043397377668e-4,9.55430550048824e-6,0.03483310757855427,6.385413733048092e-8,0.16741023344484898,8.583506469763966e-4,9.864882666401e-6,26193.01743693994,0.13540881675190838,0.016957376457040162,2.463909828734535e-7,7.609582395867352e-10,0.0016166196798415235,1.9347844599744666e-11,0.15398306006007903,2.6199710455718306e-7,7.803060841864799e-10,391,Sub-Saharan Africa,Malawi,Phalombe,TA Chiwalo,30903,MW30903,0.1420505,0.003421937,0.2055983,0.02920535,0.02408957,0.000703544,16922.71786,0.3004284,0.03386460,0.5958807,0.1790195,0.1127210,0.02017926, 4030.570375,0.05,8.10e-06,1,0.2337413,0.000162040,3.79e-05, 26193.17142,48,2020-04-20
50,4030.3907748320053,0.13974294120243724,0.03323214239600089,6.598021473735313e-4,2.4833875745577483e-5,0.005939674570218953,7.738019901148014e-7,0.1796001679937663,7.467861381257872e-4,2.6132461167315097e-5,15922.32171293338,0.8753657193446599,0.3942301346363289,0.0025725451943623785,6.334571838651679e-5,0.123914443201109,8.785283090609537e-7,0.39614706662315596,0.003048564295528366,6.761875133017906e-5,26192.786554618982,0.30430685638464366,0.0676574405917991,1.8530860249418882e-6,1.1291102392726402e-8,0.012899219083712965,5.791792524176254e-10,0.3848653810164623,2.0904916578447682e-6,1.1870281645144029e-8,391,Sub-Saharan Africa,Malawi,Phalombe,TA Chiwalo,30903,MW30903,0.1420505,0.003421937,0.2055983,0.02920535,0.02408957,0.000703544,16922.71786,0.3004284,0.03386460,0.5958807,0.1790195,0.1127210,0.02017926, 4030.570375,0.05,8.10e-06,1,0.2337413,0.000162040,3.79e-05, 26193.17142,48,2020-04-20
51,4030.265878752219,0.21423211595362815,0.06925859454399974,0.0019694764702014493,1.1079518036521176e-4,0.01891998490394104,5.2807280496814335e-6,0.30449624778018525,0.0023677651680271508,1.1965723622585876e-4,15922.020313300774,0.9216342949126634,0.5184499009053426,0.004809505076951504,1.7907955716955345e-4,0.25247006423853646,3.854538997642822e-6,0.6975466992296611,0.006202160998310306,1.978274699569783e-4,26192.46474766438,0.5106515724378083,0.1524952048117564,5.906298105169504e-6,5.319225346939846e-8,0.04351959473673028,4.136915137287284e-9,0.7066723356135687,7.052881477303218e-6,5.7329168606685725e-8,391,Sub-Saharan Africa,Malawi,Phalombe,TA Chiwalo,30903,MW30903,0.1420505,0.003421937,0.2055983,0.02920535,0.02408957,0.000703544,16922.71786,0.3004284,0.03386460,0.5958807,0.1790195,0.1127210,0.02017926, 4030.570375,0.05,8.10e-06,1,0.2337413,0.000162040,3.79e-05, 26193.17142,48,2020-04-20
52,4030.109178416583,0.2980360767514592,0.11594867937980083,0.004175229567948141,3.107106206684814e-4,0.042705781486230186,2.010561039354826e-5,0.46119658341650044,0.005321764383419578,3.4445162015637933e-4,15921.63034020724,1.033829444775648,0.6318873299917681,0.007262799150082254,3.5993439692698554e-4,0.41416964184835947,1.0642602369355833e-5,1.087519792765154,0.010161053328267772,4.1169845513834146e-4,26192.033416834194,0.7614236353860439,0.27313419618525525,1.3293604474096113e-5,1.5698661585111118e-7,0.10343186718961897,1.6447258359073897e-8,1.1380031657992662,1.6762281958299814e-5,1.7343387421018504e-7,391,Sub-Saharan Africa,Malawi,Phalombe,TA Chiwalo,30903,MW30903,0.1420505,0.003421937,0.2055983,0.02920535,0.02408957,0.000703544,16922.71786,0.3004284,0.03386460,0.5958807,0.1790195,0.1127210,0.02017926, 4030.570375,0.05,8.10e-06,1,0.2337413,0.000162040,3.79e-05, 26193.17142,48,2020-04-20
53,4029.911678138877,0.3967124949653319,0.1736756897959054,0.007384718958330748,6.784274515445433e-4,0.0801897970286042,5.573292279910415e-5,0.6586968611225159,0.009954242308119683,7.719577887397302e-4,15921.13044751113,1.2142583135205067,0.7537954025015079,0.009882478512280846,6.042214830526455e-4,0.6088491747068465,2.2898151351258905e-5,1.5874124888755454,0.014920086513769241,7.155947354154271e-4,26191.46795964787,1.0671221019830228,0.4330066368747218,2.4810371095519305e-5,3.593886698037507e-7,0.20330639601878528,4.7485506085670845e-8,1.7034603521218008,3.294785461330773e-5,4.068741758894216e-7,391,Sub-Saharan Africa,Malawi,Phalombe,TA Chiwalo,30903,MW30903,0.1420505,0.003421937,0.2055983,0.02920535,0.02408957,0.000703544,16922.71786,0.3004284,0.03386460,0.5958807,0.1790195,0.1127210,0.02017926, 4030.570375,0.05,8.10e-06,1,0.2337413,0.000162040,3.79e-05, 26193.17142,48,2020-04-20
54,4029.6618578126986,0.5166430055233108,0.2442039982872744,0.011713482041120476,0.0012690934767045166,0.1345609034600103,1.2670451261160838e-4,0.9085171873010321,0.016645530753226664,0.0014817275033001225,15920.492667176535,1.470442386577291,0.8998982959668732,0.012734383936672276,9.109090245534685e-4,0.8411646151499923,4.223281585750151e-5,2.2251928234712395,0.020593020488512654,0.001116323251507201,26190.7361267202,1.4423251483031971,0.6378191666056424,4.1263407329960534e-5,7.021122653006234e-7,0.35510688722917433,1.1213428168383085e-7,2.4352932797918907,5.754833826964961e-5,8.142465469844543e-7,391,Sub-Saharan Africa,Malawi,Phalombe,TA Chiwalo,30903,MW30903,0.1420505,0.003421937,0.2055983,0.02920535,0.02408957,0.000703544,16922.71786,0.3004284,0.03386460,0.5958807,0.1790195,0.1127210,0.02017926, 4030.570375,0.05,8.10e-06,1,0.2337413,0.000162040,3.79e-05, 26193.17142,48,2020-04-20
55,4029.3451072466178,0.6653251106389831,0.3305832778862507,0.017320979507223146,0.0021409351480069323,0.20964568376995618,2.517664314034091e-4,1.2252677533818237,0.025853616965999644,0.0025634466195202893,15919.680837293132,1.81519821994884,1.084565694772178,0.015960266864891638,0.0012826584066721633,1.1199455925827204,7.027430012416903e-5,3.037022706875426,0.02739607528171907,0.0016244623035145452,26189.796035854175,1.9064126201419784,0.8960909651628134,6.357288852624246e-5,1.2320290477078458e-6,0.5728155247869438,2.3080482722674375e-7,3.3753841458141363,9.282956602493424e-5,1.4628338749345895e-6,391,Sub-Saharan Africa,Malawi,Phalombe,TA Chiwalo,30903,MW30903,0.1420505,0.003421937,0.2055983,0.02920535,0.02408957,0.000703544,16922.71786,0.3004284,0.03386460,0.5958807,0.1790195,0.1127210,0.02017926, 4030.570375,0.05,8.10e-06,1,0.2337413,0.000162040,3.79e-05, 26193.17142,48,2020-04-20
56,4028.942938024962,0.8517852200311983,0.43715786638353193,0.02443734428101016,0.003359004746548576,0.3102433118599323,4.542277356385445e-4,1.62743697503786,0.03815536961948779,0.004121284403598292,15918.648555579242,2.2671126432079873,1.3225180546182773,0.01975838215337945,0.0017275429770469788,1.4580790122645872,1.0878554449435582e-4,4.069304420765772,0.035644703725911886,0.0022566599225390177,26188.593695382853,2.484538587873679,1.219768688183341,9.287526459254522e-5,2.0025104529411384e-6,0.8733220331529986,4.301536148752017e-7,4.577724617138679,1.41528545948872e-4,2.4326640678163397e-6,391,Sub-Saharan Africa,Malawi,Phalombe,TA Chiwalo,30903,MW30903,0.1420505,0.003421937,0.2055983,0.02920535,0.02408957,0.000703544,16922.71786,0.3004284,0.03386460,0.5958807,0.1790195,0.1127210,0.02017926, 4030.570375,0.05,8.10e-06,1,0.2337413,0.000162040,3.79e-05, 26193.17142,48,2020-04-20
57,4028.4319466381085,1.0871059831984553,0.5696912988846508,0.03338622969413429,0.005000197012912339,0.4424820030843377,7.626500169209312e-4,2.1384283618914113,0.05428993694707199,0.006280067324068468,15917.336543228144,2.8514150826815023,1.6302790575177697,0.024377794314934934,0.0022601728523603875,1.8728248456752072,1.5981882164935776e-4,5.381316771863424,0.04576109235905781,0.0030375081788166754,26187.059872592774,3.2089355532973824,1.6249717975012101,1.3063117474645388e-4,3.0758455138349298e-6,1.2775056053592648,7.440354859167957e-7,6.111547407213603,2.0702879474148836e-4,3.819880999751725e-6,391,Sub-Saharan Africa,Malawi,Phalombe,TA Chiwalo,30903,MW30903,0.1420505,0.003421937,0.2055983,0.02920535,0.02408957,0.000703544,16922.71786,0.3004284,0.03386460,0.5958807,0.1790195,0.1127210,0.02017926, 4030.570375,0.05,8.10e-06,1,0.2337413,0.000162040,3.79e-05, 26193.17142,48,2020-04-20
