"","lvl3","ID","Population","Incidence","Recovered","Deaths","Peak_Hospital","Peak_Crit","Cumulative_Hospital","Cumulative_Critical"
"1","Balaka",2,18421.567,14213.7730320079,14180.2697705848,33.5032614231441,141.626302749925,26.2957146964551,345.101740857627,56.2694778630134
"2","Balaka",138,106003.7062,55111.1627371064,54726.4436639798,384.71907312662,1047.87198488144,301.772275091503,2133.06892996844,645.644165805595
"3","Balaka",220,123650.1551,82273.6468922246,81784.9777762435,488.669115981143,1321.30636414992,383.233532791827,2702.391521194,820.20954442139
"4","Blantyre",114,30727.19773,22592.7133062739,22477.2602494716,115.453056802328,317.188830787916,90.6009341747999,647.096801014808,193.807702386607
"5","Blantyre",149,54299.06619,41120.9146889431,40939.8439868691,181.070702074025,519.652584796816,142.105499907251,1061.03705228146,303.973305020365
"6","Blantyre",163,45325.89409,33064.4278039201,32895.769316012,168.658487908129,475.65909011689,132.288072955448,971.961209094448,283.14113339268
"7","Blantyre",164,27192.98808,19786.5195673923,19695.1036388218,91.4159285705461,251.983160869198,71.7087242530657,514.941219882158,153.432683005096
"8","Blantyre",169,20067.90063,14832.043112979,14757.9780114653,74.065101513672,206.619169770605,58.1252471214888,420.936407816826,124.339952998374
"9","Blantyre",173,13807.74633,10227.0728524582,10174.5970607265,52.4757917317333,146.233045223902,41.1762070654228,298.159410120189,88.0790268528885
"10","Blantyre",176,11034.11391,8190.57458306715,8144.92085391849,45.6537291486617,126.018677741965,35.8185735363761,257.216145479835,76.6308840176581
"11","Blantyre",230,44336.54164,32362.0978998116,32195.3047840685,166.793115743142,464.044372460317,130.80108135524,948.481534565134,279.941023262677
"12","Blantyre City",3,432258.0512,393264.483316071,392414.840090734,849.643225337011,3872.50083091308,667.280043492713,9547.34657336097,1427.88186633916
"13","Chikwawa",6,2223.110487,1871.04053960058,1864.43261664155,6.60792295903078,19.621242279972,5.17879503215742,46.22326836996,11.0875653910197
"14","Chikwawa",16,1199.632089,874.289714998628,869.669923149874,4.61979184875359,12.5738626851373,3.62463685429304,25.5869908754765,7.7505349364979
"15","Chikwawa",22,21164.97471,15495.8473276,15421.2134717075,74.6338558925099,208.999178144481,58.528752794051,426.536422358439,125.213957503669
"16","Chikwawa",113,76785.00197,54007.4229978732,53760.0275263314,247.395471541803,681.991099335274,193.942411970774,1390.16963966761,414.93678307974
"17","Chikwawa",157,22481.9591,16312.0183488576,16240.9970064109,71.0213424467171,195.639083922785,55.701946073684,399.100414650375,119.16276763575
"18","Chikwawa",177,41479.2525,30467.6647477419,30310.0917941821,157.572953559779,424.816785936312,123.585240009521,866.734091333412,264.333370126472
"19","Chikwawa",185,22934.63482,16830.6405732938,16757.452041487,73.1885318068343,206.60485360391,57.4122563672457,421.374024170537,122.820203539371
"20","Chiradzulu",8,970.9949365,795.720241402966,792.967317410083,2.75292399288294,8.48157821745193,2.15966086938885,19.8783473117549,4.61888596970297
"21","Chiradzulu",125,12670.93839,9410.16714941438,9355.14684571158,55.0203037027968,149.576024873582,43.141187997775,304.922860711462,92.3264861248392
"22","Chiradzulu",137,56859.57751,41268.8907060845,41002.7121815808,266.178524503742,718.282959355389,208.737572337052,1464.4780746773,446.692315436294
"23","Chiradzulu",168,38775.07943,28664.9186326576,28507.5584117714,157.360220886218,439.447549526929,123.505720375915,895.837011222151,264.131780735194
"24","Chiradzulu",194,37743.28114,26267.3606773771,26109.039276789,158.321400588132,439.730708580382,124.259631572984,894.638336293218,265.660323925056
"25","Chiradzulu",210,24571.1098,18143.1848112623,18030.6463797624,112.538431499881,306.59545945685,88.3076057604468,625.333314142869,188.897786615034
"26","Chiradzulu",218,30066.75353,22144.3888860914,22001.7445225168,142.644363574563,383.602354244644,111.872287279907,783.699465199858,239.349567459747
"27","Chitipa",9,10928.19068,8488.58201080337,8465.65672219444,22.9252886089257,86.6350139150538,17.9926632403367,206.821342247358,38.4812664234156
"28","Chitipa",144,15872.86026,9815.45336430876,9762.41775965657,53.0356046521875,151.629111771972,41.5846026392478,308.791784298538,88.9690941415551
"29","Chitipa",200,63693.50018,38773.4861213117,38555.8548907093,217.631230602378,619.561779892615,170.72334993689,1262.69246360842,365.054698587775
"30","Chitipa",205,18199.49155,12467.4512206465,12386.8608722228,80.5903484236564,224.646460117448,63.1823456350807,457.938523108175,135.143135113959
"31","Chitipa",206,17505.3775,12011.3323114893,11952.5086904055,58.8236210837982,162.740019373875,46.107656851308,331.490884592678,98.6294306252985
"32","Chitipa",222,27922.17985,18308.3454887784,18218.6344706709,89.7110181074635,251.157308048702,70.3182040191696,512.309571896182,150.413961206707
"33","Dedza",10,12512.56169,10880.7431887705,10854.9750675084,25.7681212621338,106.649251613225,20.2154582287804,261.795165701997,43.2793401568367
"34","Dedza",45,15768.30467,11652.3471906207,11582.0734246863,70.2737659343886,190.270977036649,55.0848403678555,387.923236755146,117.842086489739
"35","Dedza",47,48100.82034,34645.1516655634,34449.8166377324,195.335027831041,517.066520639134,153.048726059907,1054.68556972324,327.571386575322
"36","Dedza",63,23132.27391,16481.5351165936,16391.8684273981,89.6666891954986,249.158739767469,70.3100771325355,508.97247788059,150.429843205907
"37","Dedza",136,79193.52328,50783.4449080717,50539.7543685059,243.690539565848,684.938382559028,191.188334672037,1395.7840202331,408.984539457168
"38","Dedza",150,98848.02643,68458.3938965425,68055.0357692079,403.358127334624,1107.56528523522,316.242151578289,2261.59556269648,676.591579901858
"39","Dedza",154,57074.03855,34198.1935806339,34018.9905556973,179.203024936604,497.492681841104,140.604127636158,1014.39431483705,300.689681216442
