"","time","S","E","I","H","C","R","D","hosp","crits","TA","ID","POP"
"1",1,185159,0,1,0,0,0,0,0,0,"Centre-Ouest","283",185160
"2",2,185158.262532551,0.607737954152387,0.794514540008949,0.0100383899109614,0.000122705918820183,0.325052290519671,0.00000156837216776323,0.0107044781469575,0.00012535965507542,"Centre-Ouest","283",185160
"3",3,185157.597766235,0.965709265669181,0.799139659319244,0.0179301667835733,0.000436841279377978,0.619006438075697,0.0000113937494679454,0.020353722271879,0.000456119870689177,"Centre-Ouest","283",185160
"4",4,185156.883151909,1.25293220473339,0.901701511562263,0.0255864614096008,0.000906894104991277,0.935685271100553,0.0000357480794028317,0.030726560976851,0.000967381007472885,"Centre-Ouest","283",185160
"5",5,185156.05564459,1.5434622746069,1.06253189812468,0.0338905089450046,0.00152934058412898,1.30286112644812,0.0000802616564874443,0.0427381249529362,0.00166514589367475,"Centre-Ouest","283",185160
"6",6,185155.071846687,1.87202958828442,1.27057090817782,0.0433570771786018,0.00231602387108358,1.73972896829181,0.00015074760490263,0.057018372360845,0.00257109367705361,"Centre-Ouest","283",185160
"7",7,185153.892012411,2.25950558230546,1.52662489975519,0.0543920415646228,0.0032882559249787,2.26392316826279,0.00025364091704994,0.074144271634126,0.00371742453127116,"Centre-Ouest","283",185160
"8",8,185152.473095641,2.72296109856692,1.8371002377721,0.067399304695728,0.00447516160046817,2.89457224707381,0.000396309672407017,0.0947407204191853,0.00514573033892472,"Centre-Ouest","283",185160
"9",9,185150.765112353,3.27985123718872,2.2118022045701,0.0828304087130418,0.00591379438950876,3.65390265934162,0.000587342419851793,0.119533356673143,0.00690759669347459,"Centre-Ouest","283",185160
"10",10,185148.708588246,3.94999921918078,2.66334282714164,0.101213718708066,0.00765009795500915,4.56836903396256,0.000836856526566051,0.14938562329876,0.00906608616917566,"Centre-Ouest","283",185160
"11",11,185146.232180779,4.75681609333238,3.20721748487774,0.123177868783302,0.0097403938518196,5.66971052754024,0.00115685292226612,0.18533330840731,0.0116978262807386,"Centre-Ouest","283",185160
"12",12,185143.250091969,5.72831207329169,3.86220368428642,0.149475367104217,0.0122533070656871,6.99610196592801,0.00156163342531967,0.228622133523458,0.0148956411515247,"Centre-Ouest","283",185160
"13",13,185139.659052362,6.89814433667293,4.6509567879362,0.181009301775795,0.0152721470743936,8.59349676689203,0.00206829805302554,0.28075158209001,0.0187717740397053,"Centre-Ouest","283",185160
"14",14,185135.33474276,8.30680589432081,5.600770638644,0.218864674114426,0.0188977967233574,10.5172208988489,0.00269733774217273,0.343526911382129,0.0234617791161525,"Centre-Ouest","283",185160
"15",15,185130.127480442,10.0030385488894,6.74451424379539,0.264346030310064,0.023252225950154,12.8338951609173,0.00347334840069436,0.419121873719359,0.0291292433873708,"Centre-Ouest","283",185160
"16",16,185123.857001638,12.0455284321883,8.12177558121447,0.319022927861174,0.0284827671243854,15.623762759117,0.00442589401816251,0.510154659340746,0.0359715224461419,"Centre-Ouest","283",185160
"17",17,185117.480841697,13.5210706699405,9.61195765241889,0.384089911175021,0.034762903962291,18.9616866979745,0.00559046732544933,0.619060700624181,0.0442221548532435,"Centre-Ouest","283",185160
"18",18,185110.015749266,15.4308839094393,11.1742113748468,0.459008378202206,0.0422605302029788,22.8708775169005,0.00700902390315079,0.746570685690947,0.0541200245423465,"Centre-Ouest","283",185160
"19",19,185101.369333973,17.7149461080058,12.911456429875,0.544118663077025,0.0511281753399377,27.4002872943337,0.00872935579162652,0.894265074729995,0.0658985266795276,"Centre-Ouest","283",185160
"20",20,185091.391813501,20.3793053692098,14.8872113061891,0.640638689310082,0.0615281122845503,32.6286980137843,0.0108050080589468,1.06470541060573,0.0798105341570592,"Centre-Ouest","283",185160
"21",21,185079.893288427,23.4611483317078,17.1524792030188,0.750286988579946,0.0736467305367496,38.6558543841288,0.0132959345002366,1.26113960336013,0.0961438802284885,"Centre-Ouest","283",185160
"22",22,185066.648137237,27.0154249165102,19.7570660069015,0.875155076618928,0.0877027264189836,45.6002444870527,0.0162695492708933,1.48742727891577,0.1152313281399,"Centre-Ouest","283",185160
"23",23,185051.393845427,31.1102382752524,22.7547179760424,1.01768350298262,0.10395325892523,53.5997595219653,0.0198020374963432,1.7480603204472,0.137458944572879,"Centre-Ouest","283",185160
"24",24,185033.827150757,35.8259031164847,26.2058339209602,1.18068377231134,0.122699766644698,62.8137487839944,0.0239798821650984,2.0482294248817,0.163274500120474,"Centre-Ouest","283",185160
"25",25,185013.598623673,41.2555765142505,30.1793253378299,1.36738286891424,0.144294228971964,73.4258957637573,0.0289016134919001,2.39391762351401,0.193196690476154,"Centre-Ouest","283",185160
"26",26,184990.305971795,47.5067133714425,34.7542351219345,1.5814829061389,0.169146298516786,85.6477706857214,0.0346798214712248,2.79201592266048,0.227825674149016,"Centre-Ouest","283",185160
"27",27,184963.486429748,54.7029390332346,40.0213528748195,1.82723035927543,0.197731271260863,99.7228733271881,0.0414433865653929,3.25045494028119,0.267854817016721,"Centre-Ouest","283",185160
"28",28,184932.607690154,62.986376522943,46.0850352767065,2.10949918099794,0.230599572900906,115.931459183776,0.0493401086498321,3.77836206179134,0.314084626928675,"Centre-Ouest","283",185160
"29",29,184897.057628016,72.520324574852,53.0652147162113,2.43388524984113,0.268387557535795,134.596020214456,0.0585396708949339,4.38623991317942,0.367438567376812,"Centre-Ouest","283",185160
"30",30,184856.132519826,83.4923133489088,61.0996996341957,2.80681462517603,0.311829992534882,156.087585533174,0.0692370403646734,5.0861715263004,0.428981296286363,"Centre-Ouest","283",185160
"31",31,184809.023766678,96.117541699848,70.3467518728377,3.23566567048327,0.361774222820789,180.832843548313,0.0816563079945252,5.89205224612573,0.499939327665046,"Centre-Ouest","283",185160
"32",32,184754.801816038,110.643031325079,80.9881870556983,3.72891714045015,0.419197434945325,209.322795651215,0.0960553547082882,6.8198714996942,0.581726190899032,"Centre-Ouest","283",185160
"33",33,184692.399609593,127.351867993577,93.2325557414224,4.29630086279729,0.485224604447845,242.121710515009,0.112730689738224,7.88800433854686,0.675968564704919,"Centre-Ouest","283",185160
"34",34,184620.592121916,146.56838421022,107.31909362221,4.94899063117616,0.561150832409141,279.878235311321,0.132023476753893,9.11757319282672,0.784538810087827,"Centre-Ouest","283",185160
"35",35,184537.973774444,168.663851007118,123.522035535684,5.69981137798761,0.648466221824988,323.337735163957,0.15432624929626,10.5328495976039,0.909591209445886,"Centre-Ouest","283",185160
"36",36,184442.932836741,194.062881987295,142.155457431276,6.56347714608187,0.748884323668081,373.356371762078,0.180090609004624,12.1617125211023,1.05360343828024,"Centre-Ouest","283",185160
"37",37,184333.622451607,223.250518663669,163.578796253906,7.55686089942762,0.864374762096192,430.917161737724,0.209836076466117,14.0361711000691,1.21942416632584,"Centre-Ouest","283",185160
"38",38,184207.928022864,256.780099965909,188.203000572701,8.69929965647175,0.997200407238181,497.148216314528,0.244160219307604,16.1929583440317,1.4103273673953,"Centre-Ouest","283",185160
"39",39,184063.430559137,295.282028365672,216.497302337268,10.0129398493937,1.14995967423422,573.343460386949,0.283750249333016,18.6742055107958,1.63007424114935,"Centre-Ouest","283",185160
"40",40,183897.365801671,339.47320526119,248.996805300335,11.5231239643947,1.32563463931154,660.98603287637,0.329396286930063,21.5282036608609,1.88298377297617,"Centre-Ouest","283",185160
"41",41,183706.578842546,390.167166668875,286.310850732596,13.2588227220576,1.5276456063502,761.774665207,0.382006517171959,24.8102620332917,2.17401294516978,"Centre-Ouest","283",185160
"42",42,183487.473905326,448.28511039137,329.131937737966,15.2531190054629,1.75991270110373,877.653390355594,0.442624482881179,28.583674722515,2.50884759157187,"Centre-Ouest","283",185160
"43",43,183235.959320062,514.867288047564,378.245445782503,17.5437428852277,2.02692553759226,1010.84482883735,0.512448847363208,32.9208035463704,2.89400550314744,"Centre-Ouest","283",185160
"44",44,182947.388154864,591.084375971034,434.540075061279,20.1736549592713,2.33382124887989,1163.88706210327,0.592855792523719,37.9042773657028,3.33695235709821,"Centre-Ouest","283",185160
"45",45,182616.494121768,678.249183582429,499.018370714082,23.1916893439335,2.68647185921155,1339.67473818294,0.685424549894631,43.6283288561928,3.84623228831849,"Centre-Ouest","283",185160
"46",46,182237.32408606,777.827425754903,572.807528922081,26.6532431440125,3.09158152787442,1541.50416827605,0.791966315203031,50.2002606313587,4.43161405763909,"Centre-Ouest","283",185160
"47",47,181803.16850194,891.446556267172,657.170265727816,30.6210032762938,3.55679416801273,1773.12232171474,0.914556905907501,57.7420374965652,5.10425392824608,"Centre-Ouest","283",185160
"48",48,181306.490433424,1020.9029404684,753.514289764661,35.1657187723899,4.09081197404439,2038.78023180018,1.05557379585283,66.3920214966752,5.87687685692685,"Centre-Ouest","283",185160
"49",49,180738.857919811,1168.16451412053,863.400344213704,40.3669708629188,4.70352308261517,2343.28899067566,1.21773723377444,76.3067899910859,6.76397372885895,"Centre-Ouest","283",185160
"50",50,180090.881003621,1335.3676314361,988.548138996175,46.3139394411691,5.40614048281509,2692.07898933397,1.40415668851076,87.6630577699163,7.78201885462269,"Centre-Ouest","283",185160
"51",51,179352.159078883,1524.80670811266,1130.83742849635,53.1061289063735,6.21134975869821,3091.26092307333,1.6183827696563,100.65965470633,8.94970556413939,"Centre-Ouest","283",185160
"52",52,178511.246282189,1738.91303670947,1292.30447742931,60.8539689419557,7.13345850715065,3547.68431340103,1.86446282239132,115.519420278247,10.2881896927828,"Centre-Ouest","283",185160
"53",53,177555.637504717,1980.21769354576,1475.13055960382,69.6793171542544,8.18856430372547,4068.99935263882,2.14700803637733,132.491202020545,11.8213710976283,"Centre-Ouest","283",185160
"54",54,176471.795014437,2251.30240753169,1681.61791792864,79.715619345172,9.394696242828,4663.70308720995,2.47125730459983,151.851341981155,13.576143248858,"Centre-Ouest","283",185160
"55",55,175245.21549971,2554.72356365773,1914.15515973407,91.1077969064516,10.7719680583994,5341.18285796832,2.84315396499135,173.905067653106,15.5826761997439,"Centre-Ouest","283",185160
"56",56,173860.561561906,2892.90796832885,2175.16801387949,104.011554665212,12.3427066039643,6111.73876967317,3.26942494368043,198.987194023601,17.8746789796235,"Centre-Ouest","283",185160
"57",57,172301.859299844,3268.02943447492,2467.04263788217,118.592184605621,14.1315509612584,6986.58722802749,3.75766420446338,227.462204151579,20.4896399017234,"Centre-Ouest","283",185160
"58",58,170552.794911907,3681.84340614759,2792.02844504675,135.022417571901,16.1655050779121,7977.82889461192,4.31641963674449,259.723161720529,23.4690262180375,"Centre-Ouest","283",185160
"59",59,168597.109553231,4135.48380062702,3152.12180399432,153.479244632839,18.4739354165505,9098.37638190601,4.95528019251256,296.189303314441,26.8584292070004,"Centre-Ouest","283",185160
"60",60,166419.105656634,4629.24398632819,3548.90323568613,174.139689093536,21.0884728983506,10361.8339974429,5.68496191683215,337.302062869616,30.7076116834079,"Centre-Ouest","283",185160
"61",61,164004.284283319,5162.30895246457,3983.36318656611,197.17489978116,24.0428151087855,11782.3084745794,6.51738818119703,383.518835332786,35.0704459615811,"Centre-Ouest","283",185160
"62",62,161340.094921161,5732.48409575106,4455.69053682697,222.74280152803,27.3723850379103,13374.1494995327,7.4657601621566,435.304447525006,40.0046918477601,"Centre-Ouest","283",185160
"63",63,158416.784713494,6335.93238198273,4965.03562633231,250.979150264871,31.1138214097223,15151.6096946131,8.5446119027231,493.120000169974,45.5715801351397,"Centre-Ouest","283",185160
"64",64,155228.335141019,6966.91298653883,5509.28378390169,281.986603100729,35.3042832156395,17128.4073594369,9.76984278719545,557.408534633747,51.8351720857959,"Centre-Ouest","283",185160
"65",65,151773.405449532,7617.61396142889,6084.80959592162,315.822698440504,39.9805194145781,19317.2090547438,11.1587205184552,628.578096737312,58.8614341684448,"Centre-Ouest","283",185160
"66",66,148056.236349359,8278.05786729745,6686.28707862872,352.486506656881,45.1777192839008,21729.0246337859,12.729844987802,706.98195403534,66.7170272759879,"Centre-Ouest","283",185160
"67",67,144087.423461639,8936.15819587652,7306.54214465045,391.904980582349,50.9281188825359,24372.5400318677,14.5030665016555,792.896806683653,75.4677748255747,"Centre-Ouest","283",185160
"68",68,139884.469505013,9577.94647516739,7936.5035573735,433.919573614671,57.2593670564134,27253.4021755952,16.499346179212,886.499468357433,85.1767925523756,"Centre-Ouest","283",185160
"69",69,135472.002131131,10187.9965721249,8565.27500361719,478.274781410187,64.1927297340557,30373.5182270638,18.7405549189683,987.844059230252,95.9023526500514,"Centre-Ouest","283",185160
"70",70,130881.592799893,10750.0554184321,9180.35422662915,524.609546471607,71.7411496077634,33730.3976580405,21.2492009254122,1096.84065117283,107.695482418317,"Centre-Ouest","283",185160
"71",71,126151.114855175,11247.8494972663,9768.01615878059,572.453260256326,79.9072890509815,37316.6108537878,24.0480856830284,1213.23777810658,120.59742507724,"Centre-Ouest","283",185160
"72",72,121323.652142577,11666.0116018979,10313.847497344,621.22751027801,88.6816744911311,41119.4196811276,27.1598922844115,1336.61062225702,134.637087577968,"Centre-Ouest","283",185160
"73",73,116445.985081376,11991.0605005418,10803.4225208418,670.254635099268,98.0410491567169,45120.6295083623,30.606704622351,1466.3564939122,149.828579807354,"Centre-Ouest","283",185160
"74",74,111566.754126847,12212.3212198928,11223.0764084352,718.773840940747,107.947108873493,49296.7178254125,34.4094695978233,1601.69939578327,166.169040422704,"Centre-Ouest","283",185160
"75",75,106734.509686504,12322.6699802138,11560.6741374156,765.963979434825,118.345784553954,53619.2489947315,38.5874371456808,1741.70395389032,183.636971846693,"Centre-Ouest","283",185160
"76",76,101995.670333984,12319.0637312167,11806.3763943394,810.973406081716,129.167129904247,58055.5914480799,43.15755639351,1885.29925054005,202.191106255603,"Centre-Ouest","283",185160
"77",77,97392.7701607996,12202.6936105304,11953.2380622754,852.953514404285,140.325982875564,62569.8847599539,48.1339091606717,2031.31077993595,221.770108492828,"Centre-Ouest","283",185160
"78",78,92963.002380466,11978.8472129441,11997.6097537583,891.09420732772,151.72336264145,67124.1959080037,53.5271748585962,2178.49853148202,242.293067640243,"Centre-Ouest","283",185160
"79",79,88737.1591700737,11656.4613506704,11939.3233075515,924.659046223804,163.24860661002,71679.804365704,59.3441531663422,2325.59920229292,263.66082638208,"Centre-Ouest","283",185160
"80",80,84739.0823907295,11247.3912627568,11781.6459435571,953.016481379463,174.782110039852,76198.4944308577,65.5873806795197,2471.36853787856,285.758071978439,"Centre-Ouest","283",185160
"81",81,80985.5517254762,10765.5690245296,11530.959478486,975.665685443554,186.198579610308,80643.8006458958,72.254860558331,2614.62202257745,308.45613239139,"Centre-Ouest","283",185160
"82",82,77486.5812381423,10226.0859517965,11196.2700108553,992.254548066307,197.370571820168,84982.0977621269,79.3399171923489,2754.27036855409,331.616268771718,"Centre-Ouest","283",185160
"83",83,74246.0394476626,9644.29241952648,10788.6058898508,1002.58851576566,208.172150123154,89183.4703922474,86.8311848236509,2889.34768527139,355.093313344434,"Centre-Ouest","283",185160
"84",84,71262.4483866078,9035.05028470474,10320.3066197122,1006.63189421518,218.482403744222,93222.3676850826,94.7127259330046,3019.03254306797,378.739388538296,"Centre-Ouest","283",185160
"85",85,68529.9185130292,8412.12276695657,9804.33024253168,1004.50011213498,228.188690112306,97077.9753933387,102.96428189636,3142.65971897006,402.40757353743,"Centre-Ouest","283",185160
"86",86,66039.1052432678,7787.7133286942,9253.65349374791,996.444947603752,237.189440246077,100734.331917264,111.561629176529,3259.7235315226,425.955312354875,"Centre-Ouest","283",185160
"87",87,63778.1051752311,7172.23237283115,8680.70476325624,982.835590027668,245.396377809514,104180.248687102,120.477033742081,3369.87477896922,449.247401779588,"Centre-Ouest","283",185160
"88",88,61733.2571254315,6574.20809229405,8096.93407896615,964.136557366299,252.736107859587,107409.048270904,129.679767178708,3472.91173824446,472.158453401173,"Centre-Ouest","283",185160
"89",89,59889.8830238153,6000.27498442149,7512.54928999792,940.881960507566,259.151173107838,110418.122876906,139.136691243582,3568.76529712898,494.574938956293,"Centre-Ouest","283",185160
"90",90,58232.8206977225,5455.32968843576,6936.31809301869,913.653220874072,264.600319035291,113208.465144015,148.812836898866,3657.48328630798,516.396435186924,"Centre-Ouest","283",185160
"91",91,56746.9058115308,4942.70070961117,6375.49626608818,883.055682113556,269.058382383911,115784.111136337,158.672011935601,3739.21196139728,537.536540451029,"Centre-Ouest","283",185160
"92",92,55417.3151678964,4464.36300521818,5835.85095875708,849.698446817793,272.515608437976,118151.579429948,168.677382924542,3814.17744410681,557.923176683489,"Centre-Ouest","283",185160
"93",93,54229.8139702017,4021.16469517756,5321.74046944671,814.177338160878,274.976604552854,120319.334900478,178.792021982529,3882.66803922903,577.498468071212,"Centre-Ouest","283",185160
"94",94,53170.9284478901,3613.05023996166,4836.24236767027,777.060716354499,276.458995397071,122297.279814501,188.979418225123,3945.0175040351,596.218261689532,"Centre-Ouest","283",185160
"95",95,52228.0493592865,3239.26112297158,4381.30958977996,738.878932292523,276.991880074742,124096.305187788,199.203927806957,4001.59035004247,614.051346107436,"Centre-Ouest","283",185160
"96",96,51389.4861004278,2898.51629361312,3957.93641053912,700.116778119301,276.614181089858,125727.899069419,209.431166791748,4052.76905302811,630.978465100553,"Centre-Ouest","283",185160
"97",97,50644.4829328955,2589.16817509201,3566.32261043607,661.208722035275,275.372957565866,127203.816258766,219.628343209223,4098.9433106142,646.991192721772,"Centre-Ouest","283",185160
"98",98,49983.2078322971,2309.33768771599,3206.040349612,622.536340842566,273.321659370515,128535.791588407,229.764541754755,4140.50075783414,662.090669147036,"Centre-Ouest","283",185160
"99",99,49396.7166496975,2056.99746459961,2876.17016027135,584.428776304419,270.518639154944,129735.357408859,239.810901113345,4177.82111156057,676.28641275233,"Centre-Ouest","283",185160
"100",100,48876.9114978904,1830.06993547118,2575.4283892927,547.163490628649,267.025613720572,130813.660286966,249.740786030741,4211.27029758905,689.595072630443,"Centre-Ouest","283",185160
"101",101,48416.4859424729,1626.48853309768,2302.27238583986,510.968975988674,262.90632390328,131781.347957083,259.529881614065,4241.19688737113,702.03924803486,"Centre-Ouest","283",185160
"102",102,48008.8713947954,1444.23214756047,2055.00623593286,476.027979356067,258.225315822109,132648.480679136,269.156247396894,4267.92933318258,713.646361108308,"Centre-Ouest","283",185160
"103",103,47648.1754876208,1281.36584557427,1831.84121848653,442.481629169134,253.046915956367,133424.488579604,278.600323588704,4291.77470513382,724.447642534132,"Centre-Ouest","283",185160
"104",104,47329.1247566921,1136.06163797121,1630.95790007294,410.433628011246,247.434324302364,134118.142843001,287.844909948487,4313.01787547479,734.477188946509,"Centre-Ouest","283",185160
"105",105,47047.0102208313,1006.60621341156,1450.55712520852,379.954480708653,241.448890591388,134737.547961279,296.875107969682,4331.92138115149,743.771141323457,"Centre-Ouest","283",185160
"106",106,46797.6315956536,891.414076132334,1288.88479636744,351.085973123444,235.149512396454,135290.155804428,305.678241898368,4348.72599440469,752.36694945383,"Centre-Ouest","283",185160
"107",107,46577.2498307104,789.022993536802,1144.26481736607,323.845086528494,228.592182041676,135782.781330954,314.24375886209,4363.65133179574,760.302749861431,"Centre-Ouest","283",185160
"108",108,46382.5389461601,698.096580199662,1015.10914934216,298.228005883798,221.829638176077,136221.634565107,322.563115130671,4376.89698857974,767.616824928473,"Centre-Ouest","283",185160
"109",109,46210.5440862921,617.418035816563,899.930640076146,274.213619897621,214.911131510109,136612.352835485,330.629650922495,4388.64366847602,774.34715680027,"Centre-Ouest","283",185160
"110",110,46058.6426412236,545.883669390816,797.349014834369,251.766735299788,207.88227969147,136960.037201092,338.438458467799,4399.05444066238,780.53105901991,"Centre-Ouest","283",185160
"111",111,45924.5084840941,482.498017844282,706.08917891094,230.840986567664,200.78500064458,137269.292083785,345.98624815286,4408.27609187859,786.204883379369,"Centre-Ouest","283",185160
"112",112,45806.080168191,426.363841590286,624.98344105253,211.381359083178,193.65751065475,137544.262469826,353.27120960201,4416.44039046529,791.403782949984,"Centre-Ouest","283",185160
"113",113,45701.5316156492,376.675896765655,552.965978956158,193.326430806506,186.534377732261,137788.672823401,360.292876689239,4423.66539797351,796.161537041803,"Centre-Ouest","283",185160
"114",114,45609.2461395374,332.712935371559,489.068488682374,176.610275654048,179.446619285132,138005.863547229,367.05199424067,4430.05669311098,800.51042333265,"Centre-Ouest","283",185160
"115",115,45527.7930957446,293.829937466813,432.414893118743,161.164084305578,172.421834811433,138198.825765905,373.550388647488,4435.70853434782,804.481131633343,"Centre-Ouest","283",185160
"116",116,45455.9069681263,259.451371983486,382.214697393448,146.917531461596,165.484362364237,138370.23422353,379.790845140825,4440.70495518055,808.102712697795,"Centre-Ouest","283",185160
"117",117,45392.4688848551,229.064305573503,337.756972181122,133.79989356924,158.655454200893,138522.477498462,385.776991157898,4445.12076656231,811.402556524039,"Centre-Ouest","283",185160
"118",118,45336.4898815538,202.212284875514,298.40376072576,121.740981640637,151.953465324835,138657.686440128,391.513185751063,4449.02249725751,814.406393772583,"Centre-Ouest","283",185160
