time,Adult_Susceptible,Adult_Exposed,Adult_Infected,Adult_Hospitalizations,Adult_Critical,Adult_Recovered,Adult_Dead,Adult_New_Incidence,Adult_New_Hospitalization,Adult_New_Critical,Elderly_Susceptible,Elderly_Exposed,Elderly_Infected,Elderly_Hospitalizations,Elderly_Critical,Elderly_Recovered,Elderly_Dead,Elderly_New_Incidence,Elderly_New_Hospitalization,Elderly_New_Critical,Pediatric_Susceptible,Pediatric_Exposed,Pediatric_Infected,Pediatric_Hospitalizations,Pediatric_Critical,Pediatric_Recovered,Pediatric_Dead,Pediatric_New_Incidence,Pediatric_New_Hospitalization,Pediatric_New_Critical,Population
10,14738.62045,1,0,0,0,0,0,0,0,0,1639.224887,0,0,0,0,0,0,0,0,0,16854.00354,0,0,0,0,0,0,0,0,0,33232.848877
11,16756.08078110382,1.9580348093564213,0.24066616442292732,7.724765897371413e-4,9.148845365674113e-6,0.03551623552209961,6.144558194039573e-8,0.23499889618213304,8.401037986772752e-4,9.445336730087937e-6,1859.8803680482774,0.042508127730304754,0.005467132850551988,5.1593017436062216e-5,7.997202091647918e-7,4.7728621288259854e-4,1.2191329282568408e-8,0.04850495172271386,5.489390585699118e-5,8.201935318117936e-7,19151.503517361605,0.1345010427111155,0.01647097826261192,2.84514660236628e-7,8.720439469726611e-10,0.0015503320168961546,2.2060966205468108e-11,0.15252263839938873,3.0239675850019064e-7,8.941049131781293e-10,37769.900692999996
12,44080.3340959141,3.9894169641621935,0.6667440789806082,0.003362058232832625,7.092679145875157e-5,0.1651691394927927,9.182457808568956e-7,0.8247640859056661,0.0039016580420284915,7.535744705424126e-5,4847.410095856712,0.13218547169529865,0.026119772414881892,4.2219536483934113e-4,1.2217228986627962e-5,0.004139121174232789,3.654094337762921e-7,0.16287914328767303,4.7385387667925815e-4,1.2830874080355012e-5,50254.15082097477,0.458898386471729,0.08569853802054675,2.51218792902736e-6,1.4232230268852504e-8,0.014409573623941074,6.998727911378078e-10,0.559009025236249,2.810829990227167e-6,1.493210305999032e-8,99187.44166499999
13,44078.992485979674,4.175990250748125,1.5068393354218115,0.009167133616189357,2.590226749070281e-4,0.4741134754025856,4.802462955785891e-6,2.1663740203265744,0.011188063608393651,2.8219383625625996e-4,4847.156675735727,0.3214611864498605,0.0765404368407202,0.0016135692971582748,6.503136984957659e-5,0.016616212327999334,2.827987874113195e-6,0.4162992642734619,0.001894741920824743,6.978051868550758e-5,50253.20221771406,1.179320303157019,0.26713730616124787,1.0210211222209091e-5,8.021677078094905e-8,0.06114438050189232,5.6987807786205425e-9,1.507612285946933,1.1928522253400483e-5,8.591555155956958e-8,99187.44166499999
14,128547.6771645344,6.864461033069003,2.248812681979736,0.01821870714877003,6.737814462715786e-4,1.0015129464638544,1.6315497916098342e-5,4.133695465605551,0.023608273952517387,7.524967453815489e-4,25391.561792082437,0.5497098451768688,0.1660619429461105,0.0043928028506113855,2.2454937079257283e-4,0.04738411269016747,1.2664525483363236e-5,0.7677859175600339,0.005384099100878383,2.458174369776353e-4,179875.53745881497,2.1818649197580147,0.6176432487927275,2.936437665905412e-5,2.911979202663699e-7,0.18309333419276377,2.6704137242910596e-8,2.9826311850222225,3.572241780923973e-5,3.1790205750928036e-7,333828.660528
15,148711.79303991442,11.053028458184723,3.532446949817331,0.031315828618714764,0.0013978080254178494,1.8141986870527413,4.235386043821499e-5,7.432430085559366,0.04278707482595501,0.0016021495412881636,27723.462952095666,0.9831312578015957,0.31590865589840383,0.009640282771456996,5.948870742760844e-4,0.10866638612222634,4.1434661950962655e-5,1.4179829043299097,0.012320018678166938,6.644701245159246e-4,203204.79413108176,3.882467930811769,1.2161352829026948,6.738298288730343e-5,8.067732435702431e-7,0.4375374237157468,9.106776097154458e-8,5.536208918254102,8.533980297813918e-5,8.978410045417878e-7,379663.436745
16,160368.12834296582,16.084623851775603,5.636484050679069,0.051607723908148405,0.0025801006654991533,3.1029986693746356,9.2637775004894015e-005,12.87838703417796,0.07325953927282039,0.003027158005875255,28999.771645723282,1.6686374124410759,0.5676622855021448,0.01899678483761399,0.0013434448515501046,0.22177382806649643,1.1052101432039152e-4,2.4785242767132014,0.025147824200173953,0.0015290472684199227,216483.33742876543,6.650072515192043,2.2199878429139415,1.359710602582653e-4,1.8774085128024413e-6,0.9163627767051583,2.5132463739005485e-7,9.78656123460455,1.7854572326211522e-4,2.128733150192496e-6,405888.38089
17,213946.18526129506,24.5670587811976,8.642848294442791,0.08246784624977493,0.004462103528675868,5.106829748259837,1.8193128566371876e-4,21.40384870496434,0.1206255497256672,0.0053404505318922465,39770.0003696025,2.682647088055385,0.9678882169888884,0.03488778038781108,0.0027429126431187012,0.4195369288360696,2.574705866760527e-4,4.107960397497949,0.047607538771682466,0.00317529061457292,292011.3244572424,10.902080530023545,3.845193065716352,2.5345961923435584e-4,3.899798266898622e-6,1.7648612027182544,5.99781799776783e-7,16.512392757657445,3.434512205678639e-4,4.499580066675403e-6,545786.53429
18,213934.33368944388,28.848796074236446,13.104702862048493,0.1287398770900841,0.007384416174226394,8.165464903508827,3.3242307584563195e-4,33.255420556133814,0.1929230405850214,0.008990018898314989,39767.7023160183,4.029000680892249,1.5631156635455352,0.06047275122065841,0.005202555054803343,0.747677295659488,5.450353254855137e-4,6.406013981698205,0.08487426955356402,0.006117840815086744,292001.89951885585,16.457559387345196,6.288178584145881,4.4489020093797874e-4,7.4823843005472e-6,3.1911395092113732,1.290949365038027e-6,25.937331144237135,6.203568742496815e-4,8.773333665585098e-6,545786.53429
19,251483.44890119007,37.90057451169306,17.873010511729955,0.1916335620390056,0.011775939254222713,12.507777728405346,5.765568311494607e-4,49.485348809952626,0.2955320118706574,0.014561778007309574,49460.13494396985,5.738360380222576,2.389489417624294,0.09929343272247365,0.009287376218965655,1.2629082346120022,0.0010721887435795618,9.500411030143876,0.1433519592967381,0.011087901676530783,350332.7765971437,23.89246941714808,9.738937891906351,7.382868533407649e-4,1.347538099686704e-5,5.45336121461921,2.5704623620016215e-6,39.085522856370424,0.0010592037205181364,1.6045843358868533e-5,651393.431725
