"","TA","ID","Population","Incidences","Recovered","Deaths","Peak_Hospital","Peak_Crit"
"74","Likoma",189,1,1,1,0,0,0
"75","Lilongwe",51,57954,48898.2654217797,48710.7255251895,187.539896590215,427.761912330933,116.175756290341
"76","Lilongwe",89,66477,56089.4518856267,55912.1088045217,177.343081105009,455.456824944242,110.244786036921
"77","Lilongwe",99,45555,38436.7410668556,38338.8196253235,97.9214415320594,289.511121489463,61.1153791803958
"78","Lilongwe",106,35055,29577.4918792141,29517.3871730822,60.1047061319171,206.465767778574,37.7107573187507
"79","Lilongwe",110,172340,145410.158820612,144919.737314722,490.421505890284,1205.16970591435,304.501303727161
"80","Lilongwe",121,137796,116264.051578607,115882.77779757,381.273781036588,982.009058802412,237.146891112789
"81","Lilongwe",124,349655,295017.634341865,294068.17408712,949.460254745443,2395.71508028307,590.1124623492
"82","Lilongwe",126,44053,37169.4546854565,37049.1565851345,120.298100321968,307.834867221205,74.7634511091509
"83","Lilongwe",134,175098,147737.172222206,147270.700357682,466.471864524421,1201.57554459967,289.793315929684
"84","Lilongwe",139,216131,182358.337696371,181749.062852621,609.27484375009,1509.49153686836,378.206114003981
"85","Lilongwe",141,32511,27431.0246824383,27365.5191978577,65.5054845805643,198.376688600393,40.9336324930671
"86","Lilongwe",142,88406,74591.7894999444,74305.8252086844,285.964291259971,656.255000144015,177.282579619391
"87","Lilongwe",160,152146,128371.680014743,127987.401303395,384.278711347956,1007.67808487895,238.818207869293
"88","Lilongwe",182,129131,108953.083845192,108621.668075933,331.415769259319,874.223606116344,206.11251346573
"89","Lilongwe",186,145652,122892.458316262,122435.400325105,457.057991156958,1080.37565810421,283.520818097362
"90","Lilongwe City",1,1055723,890754.395086143,889401.517351371,1352.87773477173,5888.30456455634,858.067960574454
"91","Machinga",18,118229,99754.6232406228,99421.2719565758,333.351284046978,804.490506980691,206.896779604332
"92","Machinga",19,34828,29385.9619474787,29330.222319714,55.7396277647451,199.571066721005,35.0266144487902
"93","Machinga",21,1,1,1,0,0,0
"94","Machinga",42,33978,28668.7886088815,28573.3229868959,95.4656219856282,231.737435880074,59.2627650312765
"95","Machinga",46,83265,70254.137833783,70041.2565271917,212.881306591321,523.710572353599,132.155653968988
"96","Machinga",52,29726,25081.2090724167,25001.0685953177,80.1404770989929,196.543388993602,49.7849756173457
"97","Machinga",83,57149,48219.0596882969,48070.7263528109,148.333335486023,371.509240873758,92.146187619155
"98","Machinga",87,33914,28614.7892062193,28525.1244018701,89.664804349209,224.560103935368,55.734387941699
"99","Machinga",98,39617,33426.6300452863,33330.8522098607,95.7778354256394,244.723174267322,59.5334851242087
"100","Machinga",104,60159,50758.7021591188,50582.8601944397,175.841964679084,412.492442722988,109.096695260242
"101","Machinga",158,177282,149579.912719969,149068.24951958,511.663200389451,1195.41618369253,317.290527839992
"102","Machinga",225,74401,62775.2247327565,62561.9406046678,213.284128088696,498.309787825537,132.317191684185
"103","Mangochi",15,3883,3276.47508985138,3264.66077479269,11.814315058691,27.8967858412751,7.33353664508465
"104","Mangochi",23,58764,49581.6913661833,49495.7116305027,85.9797356806009,319.835135378626,54.1373335108771
"105","Mangochi",25,19823,16725.6649898391,16695.7706717808,29.8943180582955,114.121776865073,18.8473215229625
"106","Mangochi",53,167100,140988.968187872,140502.190287905,486.777899966952,1130.23872561248,301.871168963109
"107","Mangochi",78,123245,103986.817088175,103627.967748895,358.84933927959,832.800633091539,222.428512457814
"108","Mangochi",97,50224,42376.1663832242,42237.7428301176,138.423553106614,333.381466641919,85.9047173929503
"109","Mangochi",122,170805,144115.00354186,143646.560651162,468.442890697822,1145.05002055993,290.911803319636
"110","Mangochi",133,113488,95754.4507056152,95387.5510735946,366.899632020609,806.518528045913,227.260816692526
"111","Mangochi",155,75930,64065.2913419605,63842.0156754353,223.275666525236,522.37955933048,138.443084601715
"112","Mangochi",175,106239,89638.1789421997,89332.879133327,305.299808872693,715.52464200763,189.389710202182
"113","Mangochi",197,165365,139525.08788422,139107.687952026,417.399932193831,1061.53363791669,259.547165535084
"114","Mchinji",24,26808,22619.1913218431,22582.323964679,36.8673571640771,151.596858098337,23.3037619090438
"115","Mchinji",54,81940,69136.1862277298,68952.9257523087,183.260475421152,516.685664196089,114.109588631104
"116","Mchinji",74,137172,115737.545295907,115377.606303336,359.938992571242,937.313921769975,223.832688538216
"117","Mchinji",79,121121,102194.715595392,101908.596221651,286.11937374052,786.016238036252,178.091028465823
"118","Mchinji",187,130951,110488.636509444,110192.426756564,296.209752879556,833.037813272454,184.49713801186
"119","Mchinji",192,55619,46928.1396053854,46796.8659065431,131.273698842298,364.7462799263,81.7339281644277
"120","Mchinji",239,142016,119824.612536912,119500.163023448,324.449513464399,922.668163007425,202.248953180406
"121","Mulanje",26,22847,19277.1340341857,19235.9717716713,41.1622625143627,141.550986944872,25.8252326560836
"122","Mulanje",27,138470,116832.73149209,116399.092762321,433.638729768608,1011.40903592967,269.182222257532
"123","Mulanje",58,119514,100838.827164588,100478.438465364,360.388699224338,865.088644949092,223.821947865649
"124","Mulanje",68,100417,84725.9306186161,84476.7381287408,249.192489875337,654.650385802558,155.075055051953
"125","Mulanje",118,108315,91389.793450457,91026.1246302052,363.668820251817,823.617810235182,225.661429373013
"126","Mulanje",171,234365,197743.017411343,197057.168177386,685.849233956934,1670.01625593315,426.160213809286
"127","Mulanje",223,63829,53855.224003855,53626.9051558103,228.318848044702,495.7094364339,141.487903968486
"128","Mwanza",29,21691,18301.7726307033,18273.3950532206,28.3775774826587,119.933536752954,17.9758574607766
"129","Mwanza",145,46568,39291.4635196026,39170.9037803575,120.55973924509,310.361157344549,74.9572202084024
"130","Mwanza",221,65092,54920.8692780247,54756.4443830801,164.42489494463,431.172479113212,102.278274623565
"131","Mzimba",30,31467,26550.1697647003,26494.1357036513,56.0340610490185,191.148443016828,35.1585562298156
"132","Mzimba",57,22405,18904.2032463957,18834.4506287221,69.752617673623,165.481887932135,43.2703786042299
"133","Mzimba",64,86851,73279.7706622373,73006.0289083967,273.741753840582,638.79345717565,169.616057266575
"134","Mzimba",66,55693,46990.576597531,46861.2836318413,129.292965689725,358.878572837663,80.4502423721751
"135","Mzimba",123,200635,169283.708009246,168630.975753078,652.732256167617,1477.09469197352,404.299126688851
"136","Mzimba",170,178416,150536.661786989,149944.403693392,592.258093596914,1350.15367664815,366.703590939243
"137","Mzimba",172,100057,84422.1847713582,84110.13192257,312.052848788149,738.26599781202,193.474794289162
"138","Mzimba",196,64069,54057.720841749,53908.7024587024,149.018383046615,419.816085004669,92.8254520873397
"139","Mzimba",199,210743,177812.271925357,177209.664447076,602.607478280668,1505.89119629796,374.166507395539
"140","Mzimba",207,103567,87383.7010539628,87104.8260084815,278.875045481296,714.55558406279,173.220548493453
"141","Mzimba",208,49601,41850.516797058,41701.3133988307,149.203398227312,361.322270060861,92.5734849939749
"142","Mzuzu City",5,203815,171966.784894615,171662.480317499,304.304577116233,1185.09987019595,191.945569743395
"143","Neno",31,1,1,1,0,0,0
"144","Neno",130,32254,27214.1800104512,27132.0664334565,82.1135769947331,209.631767383987,51.0200871072402
"145","Neno",190,37729,31833.6465502408,31736.5221083491,97.1244418917215,250.839226988331,60.4046359301603
"146","Neno",216,35362,29836.5219946873,29742.8522476294,93.669747057878,240.991130801019,58.2452970020176
"147","Neno",231,57118,48192.9039117546,48056.0387302764,136.865181478206,381.551668318734,85.2714664638448
"148","Nkhata Bay",32,1,1,1,0,0,0
"149","Nkhata Bay",55,7426,6265.84144055943,6240.08412858296,25.7573119764688,55.3859116058001,15.9400877861541
"150","Nkhata Bay",73,31827,26853.9120748926,26762.5159503825,91.3961245101448,226.378369590445,56.7186401203542
"151","Nkhata Bay",80,1,1,1,0,0,0
"152","Nkhata Bay",82,1,1,1,0,0,0
"153","Nkhata Bay",102,5566,4696.48638165246,4682.75975860683,13.7266230456318,36.7114911661564,8.53805016303793
"154","Nkhata Bay",107,20321,17145.8447734401,17091.2377204595,54.6070529805785,135.936844432792,33.9042817977861
"155","Nkhata Bay",108,1,1,1,0,0,0
"156","Nkhata Bay",132,25445,21469.1671572794,21395.591087217,73.5760700623543,176.945700498898,45.6461694367667
"157","Nkhata Bay",135,56944,48046.0939584584,47891.7861604965,154.307797961875,395.393843720988,95.8519343947636
"158","Nkhata Bay",181,13615,11487.7379927836,11439.2444142117,48.4935785718526,102.626220583471,30.0007289376915
"159","Nkhata Bay",183,1,1,1,0,0,0
"160","Nkhata Bay",235,34749,29319.3066335386,29222.2665003058,97.0401332328444,241.63053731862,60.2215270320765
"161","Nkhotakota",33,37379,31538.3370867074,31451.0814587116,87.255627995773,246.774477789668,54.4378977975259
"162","Nkhotakota",34,4762,4018.12245886216,4006.8955827806,11.2268760815554,29.4324510036485,6.97680448699213
"163","Nkhotakota",60,26662,22496.0044914473,22427.5426673498,68.4618240975019,175.022436629975,42.5283290392897
"164","Nkhotakota",84,28796,24296.532154365,24220.5308856305,76.0012687345253,189.202410373363,47.1720392357934
"165","Nkhotakota",94,36676,30945.1880161033,30849.5887689194,95.5992471838861,242.9253919683,59.4509376379308
"166","Nkhotakota",146,137628,116122.303437987,115861.054640109,261.248797878143,833.205709135247,163.33030897506
"167","Nkhotakota",180,75853,64000.3275514668,63801.2489337913,199.078617675475,499.346555507233,123.629356259925
"168","Nkhotakota",201,103416,87256.2966346947,86993.7763418706,262.520292824131,673.455638924735,163.077111713937
"169","Nsanje",28,8422,7106.20736235166,7082.2796029534,23.9277593982641,56.6508514492143,14.8406841633006
"170","Nsanje",35,30549,25775.5995693255,25699.1555199125,76.4440494129915,203.753140688863,47.59104492726
"171","Nsanje",71,10263,8659.52518496207,8627.39900537313,32.1261795889398,71.6663203026985,19.8990239888325
"172","Nsanje",76,67203,56702.0115517476,56506.4432058754,195.56834587219,463.87353045079,121.395490493125
"173","Nsanje",120,15455,13040.2164411832,12987.648143583,52.5682976001714,113.565828646596,32.5416210932183
"174","Nsanje",179,21112,17813.2403069442,17739.5493387584,73.6909681857923,158.657550935574,45.6215960242076
"175","Nsanje",191,87576,73891.4900658966,73613.7092228444,277.780843052211,625.670293937056,172.152091774248
"176","Nsanje",212,40275,33981.807589863,33857.6793888677,124.12820099531,282.909042773282,76.9125243200369
"177","Nsanje",215,16978,14325.2307767479,14266.0647295987,59.1660471491569,126.958570141255,36.6426372037007
"178","Nsanje",224,5447,4596.08120798396,4581.45936311366,14.6218448703032,36.4913981346624,9.07583297683014
"179","Nsanje",233,51323,43303.427976649,43140.7121076059,162.715869043137,366.194325267817,100.843660842061
"180","Ntcheu",36,22268,18788.6110189058,18757.4311445122,31.1798743935835,126.102319859178,19.7087524292092
"181","Ntcheu",43,24610,20764.6400213225,20689.6496175474,74.9904037751013,180.230501759253,46.578824737893
"182","Ntcheu",56,160435,135365.442889468,134908.253067538,457.189821929601,1131.02765048849,284.07991211673
"183","Ntcheu",72,130258,109903.91531948,109485.32511264,418.590206840418,972.470398050122,259.745420212951
"184","Ntcheu",111,39594,33407.2241897173,33291.7597429035,115.464446813778,287.363904299641,71.7327911235539
"185","Ntcheu",166,62432,52676.5237997531,52483.1555926083,193.368207144826,461.267939010748,120.099896199767
"186","Ntcheu",184,37563,31693.5859899684,31598.7204836479,94.8655063204983,247.637122959084,59.0113609691451
"187","Ntcheu",195,76324,64397.7438250629,64229.0173523883,168.726472674642,472.064684175093,105.141346554357
"188","Ntcheu",217,79638,67193.9006904416,66946.1202203393,247.780470102255,590.993629557491,153.859403976271
"189","Ntcheu",228,83109,70122.514846014,69880.2557186609,242.259127353052,589.255041575584,150.490464289571
"190","Ntchisi",37,11814,9968.16360968591,9949.65027590412,18.5133337817884,70.1101738247361,11.6637760586125
"191","Ntchisi",48,95273,80385.7332829267,80138.5445513565,247.188731570202,640.830553478338,153.691588147061
"192","Ntchisi",101,28307,23883.9438875126,23810.5933330512,73.3505544613836,188.651821006874,45.598308177028
"193","Ntchisi",115,41072,34654.2713694353,34548.2302120212,106.0411574141,268.650277923981,65.8339745523282
"194","Ntchisi",143,138197,116602.390770229,116238.645256293,363.745513935871,950.024483208078,226.297960157097
"195","Ntchisi",153,22545,19022.3258375368,18957.9886943887,64.3371431481422,155.492519319896,39.9367896404605
"196","Phalombe",38,1,1,1,0,0,0
"197","Phalombe",127,1,1,1,0,0,0
"198","Phalombe",188,322559,272155.760472115,271265.931750881,889.828721233888,2199.10854899558,552.882028085424
"199","Phalombe",209,156135,131737.370017753,131287.489191453,449.88082629997,1076.37972565435,279.357751893465
"200","Rumphi",39,27139,22898.4638906388,22851.0214656731,47.442424965711,163.706170731902,29.7643137260855
"201","Rumphi",44,3749,3163.41344739268,3152.19293426147,11.2205131312139,26.4413652032833,6.95615464882914
"202","Rumphi",59,13425,11327.4290871226,11289.8897081231,37.5393789994785,92.2236567468219,23.2909668535972
"203","Rumphi",90,18564,15663.4048375374,15614.4577054231,48.9471321143038,126.890989679147,30.4343425467411
"204","Rumphi",92,29434,24834.8389090555,24757.167081637,77.671827418456,199.759906204248,48.2444421343871
"205","Rumphi",93,32285,27240.3358677868,27160.2756081098,80.0602596770268,217.136428895248,49.8246807207902
"206","Rumphi",117,93235,78666.2051714252,78423.3071997934,242.897971631827,636.451466079253,151.010602095196
"207","Rumphi",156,14221,11999.0430452142,11958.9947771237,40.0482680904647,100.434192931529,24.8623068334185
"208","Rumphi",203,10817,9126.95696124587,9092.22221776868,34.7347434771863,80.9110525062718,21.529681558916
"209","Rumphi",238,1,1,1,0,0,0
"210","Salima",40,41183,34747.9249248397,34680.1527854522,67.7721393875075,242.734015596932,42.6479794995363
"211","Salima",61,24081,20318.3042435509,20247.9171762029,70.3870673479567,165.846001064979,43.6315134676989
"212","Salima",62,40689,34331.1188514994,34222.3317927499,108.787058749465,270.244462409719,67.521125760139
"213","Salima",88,1,1,1,0,0,0
"214","Salima",95,24316,20516.5860152009,20452.2164673688,64.3695478321427,163.489991220379,40.0229330587347
"215","Salima",152,86326,72836.8093294219,72614.8159122457,221.993417176149,569.93594748942,137.984476460454
"216","Salima",159,91656,77333.9412461465,77096.769575134,237.171671012481,610.865415866367,147.510169167529
"217","Salima",162,15668,13219.9328296915,13183.180182094,36.7526475974699,100.676248805378,22.8831509948849
"218","Salima",174,70268,59288.0572686836,59118.4106040189,169.646664664731,446.87324843282,105.501304867918
"219","Salima",213,54300,45815.2435645969,45658.6265026324,156.617061964545,367.933992535625,97.1179863057226
"220","Salima",226,29673,25036.4905330931,24949.0508050432,87.4397280498567,200.322702989568,54.1858064747463
"221","Thyolo",20,16779,14157.3280851911,14118.7312191726,38.5968660184812,110.989477471168,24.0912408898535
"222","Thyolo",67,72531,61197.4268799004,60957.2275835246,240.199296375797,560.47387687441,149.027429062105
"223","Thyolo",75,61921,52245.3756970294,52031.8933326115,213.482364417936,466.889768206513,132.195048074449
"224","Thyolo",85,76942,64919.1863117823,64695.0498500915,224.13646169081,551.30763078999,139.178516652512
"225","Thyolo",105,22823,19256.8807458633,19180.4210267248,76.459719138524,169.389852570252,47.3687705244251
"226","Thyolo",109,140878,118864.441254343,118494.72151235,369.719741993134,977.983665631168,230.132264292154
"227","Thyolo",112,55804,47084.2299735506,46889.3406577092,194.889315841406,429.488701357002,120.718530079553
"228","Thyolo",119,170413,143784.273316363,143288.70812128,495.565195083116,1223.47895389866,307.99388394239
"229","Thyolo",151,76081,64192.6948620444,63940.2461264199,252.448735624521,575.09309105601,156.499040820781
"230","Thyolo",211,85507,72145.807111624,71909.2610475228,236.546064101155,617.321291523763,147.058555263439
"231","Thyolo",219,52721,44482.9869255487,44304.1732296575,178.813695891246,391.104561398034,110.763102975227
"232","Thyolo",234,49050,41385.6123749483,41237.5394201355,148.072954812784,358.64822972141,91.909406349599
"233","Thyolo",240,12171,10269.3777895063,10249.809062783,19.5687267232618,72.9311057693526,12.3207849752501
"234","Zomba",77,207200,174822.837499169,174212.120346988,610.717152180947,1486.40248783792,379.302158875087
"235","Zomba",116,88013,74260.2037544943,73977.6422742409,282.561480253365,659.17434315527,175.335911082988
"236","Zomba",165,111041,93689.8259034756,93388.2173224356,301.608581039997,749.554137479624,187.456379518099
"237","Zomba",178,68558,57845.2678666909,57665.7835876944,179.484278996453,465.977428185646,111.670633890935
"238","Zomba",193,201558,170062.483865865,169447.931472194,614.552393671277,1459.18826946085,381.556732244224
"239","Zomba",202,179254,151243.767065383,150764.244659755,479.522405628066,1205.35740414501,298.091539352647
"240","Zomba",241,7274,6137.59276601349,6122.02503605511,15.5677299583817,44.8291537100874,9.72079159472155
"241","Zomba City",4,134297,113311.796261213,113114.527105726,197.26915548704,787.022386644844,124.577894640454
