"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP","start"
"1",1,16174.0506,0,1,0,0,0,0,0,0,0,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"2",2,16173.4283276598,0.512432424090543,0.777046982879358,0.00934964193479899,0.000109389535715312,0.323332504455912,1.3973075573613e-06,0.622272340203885,0.00997237253382373,0.000111758817115576,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"3",3,16172.8885286907,0.796349641061894,0.744232412445758,0.0163796756595886,0.000385556391112648,0.604713934098632,1.00896129167385e-05,1.1620713092699,0.0186233593484163,0.000402664387196653,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"4",4,16172.3379831006,1.00013582292944,0.796538044251844,0.0227553182143179,0.000788779584084392,0.892367562880241,3.1371525924332e-05,1.71261689938586,0.0274468722882463,0.000841973294000889,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"5",5,16171.7325317151,1.18526828862578,0.893025801207641,0.0292142547755187,0.00130624236707524,1.20918406047996,6.96374585138324e-05,2.31806828491449,0.0371506991179925,0.00142431997593754,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"6",6,16171.0467410422,1.37853701117834,1.01873174834039,0.0361283407894983,0.00193731087287886,1.56839548553389,0.000129061107606054,3.0038589578226,0.0481425966921341,0.00215614750632975,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"7",7,16170.2615503696,1.59308821975499,1.16936899342391,0.0437309813673376,0.00268770414653169,1.979959811181,0.000213920507939563,3.7890496303817,0.0607282563429893,0.00305042878644795,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"8",8,16169.359128178,1.83693540250462,1.34520889743203,0.0522102194144915,0.00356726837766464,2.45322124982412,0.000328784407045102,4.69147182195996,0.0751937507080391,0.00412475679616263,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"9",9,16168.3206005253,2.11643897248831,1.54865727393292,0.061748043852921,0.00458923058206281,2.9980873059448,0.00047864786342949,5.72999947466445,0.0918419645367614,0.00540082819643552,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"10",10,16167.1249064541,2.43776673605811,1.7833251794947,0.0725382729765977,0.00577008187636287,3.62562422192171,0.000669053543597854,6.92569354587107,0.111010973664425,0.0069045322758299,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"11",11,16165.7480741111,2.80755048012631,2.05370747879454,0.0847960845768618,0.00712974991031382,4.34843588121798,0.000906214242301783,8.3025258888683,0.133085693525891,0.00866633112869221,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"12",12,16164.1626218362,3.23323383401235,2.36511146856694,0.0987645764532182,0.00869193033886134,5.18097920877548,0.00119714562813814,9.88797816377499,0.158507540849466,0.0107218162113108,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"13",13,16162.3369695656,3.72330178535941,2.72369835861945,0.114720433918423,0.0104845289325511,6.13987551461595,0.00154981295266159,11.7136304343984,0.187783950760366,0.0131123992129944,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"14",14,16160.2347990408,4.28748066338132,3.13657717048829,0.132979731229844,0.0125402007367558,7.24424989721948,0.00197329613482493,13.8158009591905,0.221498742186943,0.015886131133269,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"15",15,16157.814346427,4.93693660888676,3.61193044936023,0.153904172429128,0.0148969786790403,8.51610738976362,0.00247797385681728,16.2362535729756,0.26032360070963,0.0190986430430287,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"16",16,16155.0275676414,5.68449980826664,4.15917160088639,0.177908372292895,0.0175990354851702,9.980777801057,0.00307574065248358,19.0230323586406,0.305031656045337,0.0228142760967113,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"17",17,16151.8192295933,6.5449030359015,4.78912053058226,0.205467735687317,0.0206975292328209,11.6674013323948,0.0037802428823312,22.231370406681,0.356512302414604,0.0271073272063605,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"18",18,16148.1258366172,7.53506387041206,5.51420923785752,0.237127770452195,0.0242516102323901,13.609503736775,0.00460715702396924,25.9247633827532,0.415788751167112,0.0320635277930432,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"19",19,16143.8744169417,8.67439778984017,6.3487179108137,0.2735145816737,0.0283295753960755,15.8456486954377,0.00557450517647331,30.1761830583378,0.484037938214015,0.0377817331266417,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"20",20,16138.9811435746,9.98517369929944,7.30904086376829,0.315346815663999,0.0330101897190305,18.4201818424842,0.00670301450956562,35.0694564254446,0.562613227524942,0.0443758532907651,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"21",21,16133.3497501713,11.4929208470574,8.41398963836836,0.363449404243892,0.0383842169628363,21.3840891898972,0.00801653217047204,40.7008498287002,0.65307060459088,0.0519770873842785,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"22",22,16126.8697413421,13.2268799405389,9.68513912575261,0.418769084594784,0.0445561694211836,24.7959718391775,0.00954249838348255,47.1808586578684,0.757198416011637,0.0607364754768707,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"23",23,16119.4143554909,15.2205160299657,11.1472156079629,0.482392134998342,0.0516463147202341,28.7231619320378,0.0113124894490177,54.6362445091341,0.877051417607655,0.0708278261212387,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"24",24,16110.8382569244,17.5120944160322,12.8285327556248,0.555564535703115,0.0597929719781322,33.2429955562216,0.013362840073752,63.2123430756336,1.01498960952036,0.0824510677385425,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"25",25,16100.974936117,20.1453123948187,14.7614879323174,0.639714705617616,0.0691551374333833,38.4442583568289,0.0157353560206719,73.0756638830367,1.17372233631932,0.095836082619643,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"26",26,16089.6337829249,23.1700054591103,16.9831106128504,0.73647925594969,0.0799154731079848,44.4288281449037,0.0184781291825143,84.4168170751046,1.35635839462251,0.111247077630666,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"27",27,16076.5967943882,26.6429300836462,19.5356698978796,0.847732140566208,0.092283717294581,51.3135432994548,0.0216464729894068,97.4538056118308,1.56646302480562,0.128987580781843,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"28",28,16061.614918448,30.6285990418817,22.4673551625455,0.975617147052369,0.106500554683139,59.2323056565421,0.0253039893285833,112.435681552033,1.80812204710071,0.149406120428375,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"29",29,16044.4039904464,35.200186187418,25.8330188075819,1.12258431330918,0.122842004828166,68.338454451965,0.0295237885410074,129.646609553643,2.08601425775613,0.17290268236978,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"30",30,16024.640245102,40.4405042351284,29.694968610953,1.29143062081077,0.14162437535643,78.8074371744755,0.0343898812955204,149.41035489802,2.405492872554,0.199936023126099,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"31",31,16001.9554248845,46.4429971945958,34.123835768168,1.48534470290423,0.16320985028287,90.8397888350658,0.0399987644853972,172.095175115502,2.77267635738963,0.23103194730762,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"32",32,15975.9314858636,53.3127412388484,39.199495178606,1.70795586839512,0.188012769278657,104.664447854143,0.0464612270916645,198.119114136363,3.19454950244773,0.266792648913445,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"33",33,15946.0949230901,61.1674655309824,45.0119826253727,1.96338778807537,0.216506616991959,120.542429951449,0.0539043970063108,227.955676909878,3.67907539240697,0.307907171255513,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"34",34,15911.9108202108,70.1384544602045,51.6624496783866,2.25631577203731,0.249231817981984,138.770853996792,0.0624740637872453,262.13977978919,4.23531806340539,0.355163140367102,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"35",35,15872.7767372632,80.3712815136317,59.2640989500439,2.59202715400631,0.286804346769998,159.687313470992,0.0723373013732697,301.273862736818,4.87357564297532,0.409459822141933,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"36",36,15828.0165374879,92.0263877688309,67.9429718552763,2.97648499210093,0.329925137135983,183.674607336359,0.083685422435587,346.034062512139,5.60552439320248,0.471822541043438,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"37",37,15776.8745070885,105.279189061852,77.8386344619844,3.41639169256852,0.379390370201781,211.16575001331,0.0967373115720435,397.176092911488,6.44437115287303,0.543418619968043,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"38",38,15718.5100887156,120.319679630399,89.1045997295232,3.91925056858933,0.436102378157931,242.649135877207,0.111743100543092,455.54051128442,7.40501037674744,0.625574515719751,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"39",39,15651.9935036359,137.351287897033,101.908342977263,4.49342471496401,0.501081529374295,278.673970853205,0.128988392292271,522.057096364132,8.50418914403385,0.719794866390161,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"40",40,15576.3031899028,156.588840397612,116.430808735931,5.1481832097061,0.575477863369759,319.855301234697,0.148798655932493,597.747410097247,9.76065971525457,0.827781578488018,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"41",41,15490.3253657165,178.255065148784,132.865229392647,5.89373601816947,0.660583645306285,366.879075728596,0.171544349954633,683.725234283457,11.1953327956178,0.951455068370324,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"42",42,15392.856925274,202.575561045789,151.414945412864,6.74124466060307,0.75784538132332,420.50643183435,0.197646391048922,781.193674725978,12.8314068229418,1.09297555053656,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"43",43,15282.612522482,229.771938789142,172.289889377874,7.70280303379081,0.868874988780883,481.576989293343,0.227582035040857,891.438077517971,14.6944665944234,1.25476417961492,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"44",44,15158.2372512318,260.052387451934,195.701717016435,8.79137320333491,0.995459403747955,551.01052054132,0.261891151406302,1015.81334876818,16.8125318747963,1.43952329694862,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"45",45,15018.3260587305,293.599610920068,221.857055193876,10.0206656537839,1.13956768674685,629.806459003809,0.301182811250752,1155.72454126953,19.2160394840141,1.65025470694951,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"46",46,14861.4510730267,330.556051848577,250.948487121347,11.4049509815038,1.30335430994373,719.040540649541,0.346142062362342,1312.59952697327,21.937737317822,1.89027445210104,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"47",47,14686.1983418574,371.005878873037,283.143306404933,12.9587821372556,1.48915724455455,819.857596751373,0.397536731443509,1487.8522581426,25.0124602011334,2.16322243426077,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"48",48,14491.2155475873,414.95408298282,318.569197233696,14.6966062930796,1.69948897790251,933.45945274092,0.456224184260545,1682.83505241268,28.476755571475,2.47306489425994,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"49",49,14275.2690357987,462.303798060535,357.298035820606,16.6322660099802,1.93701830320502,1061.08728871113,0.5231572958411,1898.7815642013,32.3683395844953,2.8240863247859,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"50",50,14037.3120461301,512.831977980939,399.327133965041,18.7783592982552,2.20454091161014,1203.99715195868,0.599389755403366,2136.73855386993,36.7253434317016,3.22086905748198,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"51",51,13776.5599473325,566.166573663163,444.558864109233,21.1454785562882,2.50493705644196,1363.42871930579,0.686079976572068,2397.49065266749,41.5853533244514,3.66825755737385,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"52",52,13492.5747846301,621.765124231276,492.779199310812,23.7412757878264,2.84111149645936,1540.56461127647,0.784493267066389,2681.47581536991,46.984161568802,4.17130204506154,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"53",53,13185.3464641427,678.901003906503,543.63826950629,26.5694498094352,3.21591803694665,1736.48349326947,0.896001328636928,2988.70413585728,52.9543285842231,4.73518218990078,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"54",54,12855.3688565897,736.658819127369,596.633920627632,29.6286554487475,3.63206523992079,1952.10620427819,1.02207868848134,3318.68174341034,59.5235329940568,5.36510676930149,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"55",55,12503.7050219067,793.941691890336,651.100832568406,32.9113649862466,4.09200195309078,2188.13539143262,1.16429526256605,3670.34557809326,66.7127249616898,6.0661865880197,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"56",56,12132.028845982,849.495210367776,706.208199141781,36.4028074040209,4.59778748091441,2444.99344508822,1.32430453534059,4042.02175401805,74.5342303414014,6.84328460668131,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"57",57,11742.6360543181,901.9494632446,760.968890804914,40.0800726464858,5.1509468040532,2722.76134573864,1.50382644325376,4431.41454568195,82.9898864906076,7.70084213844476,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"58",58,11338.4202508445,949.876588516593,814.262294827373,43.9114773016622,5.75231891117705,3021.12304460627,1.70462499243773,4835.63034915552,92.0693513720863,8.64268922924358,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"59",59,10922.8069652325,991.865465647578,864.870217560547,47.8563438281488,6.40190407233044,3339.32122354781,1.92848011107101,5251.24363476749,101.748765833026,9.67184420388397,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"60",60,10499.6487891336,1026.60438966339,911.527308782012,51.865267367459,7.09872104114333,3676.12896993622,2.17715407622415,5674.40181086644,111.989907533235,10.7903139414543,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"61",61,10073.0860048681,1052.96529217277,952.982915885514,55.8809573216419,7.84068535485059,4029.84239144575,2.45235295137952,6100.96459513191,122.739990058099,11.998906788618,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"62",62,9647.38237962898,1070.08311503862,988.067464394561,59.8396958707371,8.62451860607366,4398.29774221721,2.75568424382133,6526.66822037102,133.932215834016,13.2970700350624,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"63",63,9226.75065332759,1077.41580218718,1015.76241485515,63.6733539436929,9.44570272755504,4778.91406112862,3.0886118302141,6947.29994667241,145.487111503333,14.6827677698277,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"64",64,8815.1824394152,1074.78157988912,1035.26312608833,67.3118838403255,10.2984864284734,5168.76067412844,3.45241021011332,7358.8681605848,157.314624194081,16.1524097496556,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"65",65,8416.29571447627,1062.37115970801,1046.02600693798,70.6861811289248,11.1759479893819,5564.64746974097,3.8481200184614,7757.75488552374,169.316912995859,17.700838760702,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"66",66,8033.21584494003,1040.72609725094,1047.80213580634,73.7309889689918,12.0701189646845,5963.22890704912,4.27650701989579,8140.83475505997,181.391555139763,19.3213847915649,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"67",67,7668.49535486916,1010.69121886494,1040.6498679745,76.3876850562777,12.972163762389,6361.11628288299,4.73802658975021,8505.55524513084,193.434997992685,21.0059843868535,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"68",68,7324.07235175067,973.352900499844,1024.9201542508,78.6068341100296,13.872603277632,6754.99296026935,5.23279584168126,8849.97824824933,205.346094311413,22.7453570201828,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"69",69,7001.27102993544,929.960294639417,1001.22750868365,80.3501264714946,14.7615762298949,7141.71948940226,5.76057463784852,9172.77957006456,217.029317619462,24.5292342321593,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"70",70,6700.83631225576,881.842041071177,970.407318846255,81.5916258564607,15.6291217553506,7518.42342366463,6.32075655037011,9473.21428774424,228.39749919385,26.3466268969289,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"71",71,6422.98974093258,830.335951744064,933.454460830656,82.3184577806305,16.4654607354098,7882.5741574576,6.91237051906158,9751.06085906742,239.374099741926,28.1861093615935,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"72",72,6167.50426516982,776.723884421855,891.463408159682,82.5306854765775,17.2612681591065,8232.03299594678,7.53409266618312,10006.5463348302,249.894714573592,30.0361118417377,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"73",73,5933.78845934401,722.177069886577,845.574233843071,82.2404525822657,18.0079224701325,8565.07819433886,8.18426753508644,10240.262140656,259.907806339062,31.8852057808155,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"74",74,5720.9664116697,667.727334094183,796.912913773324,81.4708151154958,18.6977105104934,8880.41447675747,8.86093807933629,10453.0841883303,269.374962307838,33.7223596435048,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"75",75,5527.95510523464,614.248359082187,746.545915287468,80.2540895349869,19.3239905620941,9177.1612579094,9.56188238922419,10646.0954947654,278.270497907409,35.5371642309451,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"76",76,5353.53630503729,562.443575845319,695.453270928839,78.6298090012231,19.881311954786,9454.82167196735,10.284655265196,10820.5142949627,286.580472239949,37.3200227808887,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"77",77,5196.41285830092,512.856177532221,644.498733314461,76.6428620314596,20.3654761131024,9713.24785914882,11.0266335590182,10977.6377416991,294.301595281908,39.0622888951353,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"78",78,5055.25599485679,465.882779839648,594.414495659255,74.3415895402431,20.7735531210197,9952.59712404977,11.7850629332804,11118.7946051432,301.439859011928,40.7563623899294,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"79",79,4928.74616178149,421.782911825322,545.806159955828,71.7757881622079,21.103864351071,10173.2786098567,12.5571040673655,11245.3044382185,308.008880498621,42.3957502721391,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"80",80,4815.59893499127,380.703388996223,499.149336305502,68.9952345749124,21.3559185189952,10375.9079087533,13.339877859752,11358.4516650087,314.02849698838,43.9750794391461,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"81",81,4714.58393089254,342.700854149492,454.794211379061,66.0484132653736,21.5303206091386,10561.2623618699,14.1305078345323,11459.4666691075,319.523386855421,45.490077508943,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"82",82,4624.54182386582,307.752534190096,412.988203430211,62.981208590979,21.6286705502664,10730.2320009824,14.9261583902172,11549.5087761342,324.521558452159,46.9375363508009,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"83",83,4544.38886357024,275.781244637996,373.879806611629,59.8363090868327,21.6534322463962,10883.7868745824,15.7240692645367,11629.6617364298,329.053350269901,48.3152395547854,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"84",84,4473.12281683295,246.665987836975,337.539070427685,56.6525156483748,21.6078089920206,11022.9408154413,16.5215848207163,11700.9277831671,333.150321622162,49.6218875049293,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"85",85,4409.82281304584,220.257228222376,303.96924303378,53.4644586366141,21.4956077758079,11148.7250701529,17.3161791326454,11764.2277869542,336.844450643809,50.8570042174652,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"86",86,4353.64815232719,196.386621047612,273.12162086148,50.3024293745179,21.3211101231193,11262.1651904477,18.1054758183501,11820.4024476728,340.167433497866,52.0208418130747,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"87",87,4303.83508912936,174.875792903624,244.907269670869,47.192401210467,21.0889498329833,11364.2638341583,18.8872630944038,11870.2155108707,343.150166413043,53.114283780193,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"88",88,4259.69271711612,155.542986460868,219.208035742135,44.1561618032539,20.8039978030555,11455.9871963206,19.6595047539658,11914.3578828839,345.822339923891,54.1387484143847,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"89",89,4220.59828736247,138.208011286689,195.88555436765,41.2115382154976,20.4712604047343,11538.2556015109,20.4203468520547,11953.4523126375,348.212160863757,55.0960985290399,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"90",90,4185.9921819486,122.69597007219,174.788882123538,38.3726858552461,20.0957878647115,11611.9369710623,21.1681210733699,11988.0584180514,350.346162619214,55.9885555474205,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"91",91,4155.37263838257,108.839881541699,155.760989598648,35.6504281707111,19.6825922935154,11677.8427250702,21.9013449426833,12018.6779616174,352.249090059955,56.8186178879429,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"92",92,4128.29089489469,96.4822105995173,138.642939830948,33.0525999199396,19.2365865353435,11736.7266493712,22.6187188483313,12045.7597051053,353.943873951751,57.5889947670309,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"93",93,4104.34631302307,85.4759157653531,123.278094125397,30.5844020788878,18.7625259714989,11789.2842274277,23.3191216081196,12069.7042869769,355.451619694181,58.3025404840779,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
"94",94,4083.18178213778,75.6848646419561,109.514784483504,28.2487512404978,18.2649653240389,11836.153848427,24.0016037452695,12090.8688178622,356.791652496277,58.9621998237588,"Malawi","Rumphi","TA Mwahenga","90",16175.0506,93
