time,Adult_Susceptible,Adult_Exposed,Adult_Infected,Adult_Hospitalizations,Adult_Critical,Adult_Recovered,Adult_Dead,Adult_New_Incidence,Adult_New_Hospitalization,Adult_New_Critical,Elderly_Susceptible,Elderly_Exposed,Elderly_Infected,Elderly_Hospitalizations,Elderly_Critical,Elderly_Recovered,Elderly_Dead,Elderly_New_Incidence,Elderly_New_Hospitalization,Elderly_New_Critical,Pediatric_Susceptible,Pediatric_Exposed,Pediatric_Infected,Pediatric_Hospitalizations,Pediatric_Critical,Pediatric_Recovered,Pediatric_Dead,Pediatric_New_Incidence,Pediatric_New_Hospitalization,Pediatric_New_Critical,Population
19,16756.31578,2,0,0,0,0,0,0,0,0,1859.92888,0,0,0,0,0,0,0,0,0,19151.65604,0,0,0,0,0,0,0,0,0,37769.9007
20,44080.97334070598,3.6650372132691422,0.4507568693694667,0.001481900007968938,1.7750376151145775e-5,0.06822544096859397,1.2003051743123722e-7,0.18551929402184048,0.0016131862010435,1.8329432507612746e-5,4847.533523391154,0.034416058103710984,0.004587649251473186,4.402111153395475e-5,6.875454724282888e-7,4.0818228140716535e-4,1.0553306539159407e-8,0.03945660884690426,4.686834608666549e-5,7.052681563881591e-7,50254.59483521738,0.10065376564292025,0.013069402951110257,2.3313158384655847e-7,7.286932160966336e-10,0.0012713801423432304,1.867582116742739e-11,0.11499478261532661,2.480789645918397e-7,7.47369037264061e-10,99187.44167
21,121765.72241381725,4.106221301398828,1.1722137354743192,0.006164840887928417,1.3298203349477506e-4,0.30396157671547636,1.7462487162331867e-6,0.5886961827587636,0.007177725878245564,1.4140623819955362e-4,24650.23932025084,0.09797196931910727,0.020477500720901508,3.412215047586505e-4,1.005408672257671e-5,0.0033586983555749495,3.05171283485803e-7,0.12215974915834846,3.83888756940213e-4,1.0566575940238738e-5,172153.84123289015,0.30213724881895965,0.06104401075663453,1.8787833324971042e-6,1.1013259965337805e-8,0.010813959906125896,5.553344731291608e-10,0.373997109833647,2.1101552212664433e-6,1.1568594438466966e-8,318575.88782
22,128550.66538308379,4.571584381181676,1.827091151736235,0.013866800250194346,4.423974505403783e-4,0.7324834909807219,8.694637890855387e-6,1.1454769162372593,0.017332010376259047,4.843513398037552e-4,25392.071522530918,0.19208716005206472,0.052287636080796486,0.0012002950075782346,5.077062155299429e-5,0.012429338554296192,2.2687665743780578e-6,0.25805746908286303,0.0014201384398927913,5.4580666152352866e-5,179877.75139809336,0.5719312983525716,0.1561102028948567,6.699825582796889e-6,5.671603138957657e-8,0.040643644576896454,4.2223138412526135e-9,0.7686919065882528,7.918592487413473e-6,6.093834523082916e-8,333828.66053
23,148717.35884740256,7.0644957007222375,2.438386050216762,0.023622843147753453,0.0010075071430838151,1.3390836370119106,2.685922608993772e-5,1.8666225974678377,0.03174013013173878,0.0011372177621321302,27724.455889609897,0.28987710317475235,0.10006494058283255,0.0029480812728129,1.6352848135310554e-4,0.03198709670364655,9.63989330870531e-6,0.42505039010870616,0.0036653662113058693,1.7971696528400226e-4,203209.03610381007,0.8887180628123841,0.3007689196943198,1.635825817242573e-5,1.8124995217153407e-7,0.10473264984314566,1.8000668756827357e-8,1.294236189858643,2.034327059099296e-5,1.992506209283614e-7,379663.43675
24,160378.05741134027,9.25331134566744,3.474968788165831,0.036239507927761684,0.001872423047497426,2.182863252832514,6.334215632482562e-5,2.9493186597973695,0.051762501800709515,0.002178595251060467,29001.583463482697,0.4284509385846852,0.16568729574090293,0.005823249345962206,4.0207268988680345e-4,0.06632323521553823,2.9725731584887276e-5,0.6667165173085603,0.0076104217101218485,4.5199074798039956e-4,216491.04489796632,1.3532048080486339,0.5074327639793064,3.239728974199599e-5,4.4112224767247123e-7,0.21842156804245036,5.515179938574923e-8,2.079092033634179,4.2322770683160395e-5,4.962740470582204e-7,405888.3809
25,213963.15093539713,13.25233677898256,4.771197318227302,0.05301218186246329,0.0031217195787381774,3.3583797186438615,1.2688561350208773e-4,4.438174602908429,0.07960113345574805,0.0037354732266450825,39773.122271322914,0.6002671433742537,0.253846868525748,0.010123930067122673,8.298842808339736e-4,0.12091666552063216,7.418531843793666e-5,0.9860586770870283,0.013871319153160576,9.544604630727117e-4,292024.6749981112,1.9622024771886224,0.7970157164418228,5.698938437513325e-5,9.078181280409244e-7,0.40257566106418424,1.3686964986694328e-7,3.161851888766783,7.78831399332906e-5,1.0446877779078674e-6,545786.53429
26,213961.02815564722,11.810491708026234,6.677572925310681,0.07572873680059662,0.004871522600302784,4.992060661197713,2.287988623364974e-4,6.560954352797865,0.11826529458842465,0.005978763829139722,39772.654212119625,0.8590174659312122,0.3743507869083808,0.016239595720148572,0.001522463292470003,0.20282774107122759,1.5982745709369235e-4,1.4541178803805328,0.023238334479956914,0.001790850713273151,292023.1185607373,2.833414547987381,1.2001175223416638,9.297507697362291e-5,1.6736146444127402e-6,0.6846622491039364,2.945261166770911e-7,4.718289262650717,1.3233789219541954e-4,1.9681407610898314e-6,545786.53429
27,251524.00699867963,12.938490177638773,7.829686166364708,0.1021700160945719,0.0072458430423020075,7.049275308328681,3.838089012329752e-4,8.92725132037027,0.16692250148877127,0.009103801342169237,49467.67598088988,1.0857629743644663,0.5249069537647262,0.024674799164829647,0.0025754356655206985,0.32113916120737535,3.0978595945185464e-4,1.9593691101263702,0.036737007841679895,0.0030956327917884613,350365.34934245923,3.6949723047548484,1.7184426182182382,1.437263001476488e-4,2.8582540607947727e-6,1.0992154605058602,5.727016610223388e-7,6.512777540734817,2.1234541458399104e-4,3.430955721817111e-6,651393.43172
28,251521.2215535817,12.151342485004436,8.986744637248709,0.12963797153379597,0.010233988987144208,9.434129256395387,6.080791205387488e-4,11.712696418290012,0.22334656761380864,0.013178217629330717,49467.04220787167,1.3681781705963003,0.7017445380639767,0.035617843771671355,0.0040941925147707555,0.48295256760007316,5.548157860994856e-4,2.593142128332892,0.05516177483549438,0.005025840339800715,350363.1680653805,4.679588342168871,2.3380802053343492,2.1105627027370036e-4,4.5981016424024625e-6,1.6761693854026163,1.032220856822646e-6,8.69405461949861,3.2366272025820253e-4,5.630322499225108e-6,651393.43172
29,259437.68999206735,12.788933886719821,9.718497543573628,0.1565297958816,0.01378152943867595,12.082968365395967,9.168116744947619e-4,14.761627932684187,0.2860465901014203,0.01822142073702785,51510.837499920126,1.6212352976228828,0.9008309172004733,0.049243745179129376,0.006185664534482503,0.6954308997493673,9.335555984275232e-4,3.273860079884763,0.07933978348400708,0.007753284135090861,362662.1573968978,5.65088097493437,3.046713727255282,2.960232159059766e-4,7.030015121130017e-6,2.4435535957040573,1.7510786810614657e-6,11.141453102203416,4.7164509194980625e-4,8.781093802191483e-6,673659.86183
30,328718.9568789602,16.578488557306933,10.44709308150705,0.18185325589465268,0.017780500579983795,14.940402626252009,0.0013230182772432588,18.16694103981787,0.3536965121562686,0.024188855044630683,67794.58160120394,1.8933541634605386,1.1157718409063515,0.06545849229345656,0.008949838148668256,0.963591999124586,0.0014924621301920771,4.048618796063793,0.10983957242695803,0.011455957000334879,468962.0976331436,6.678175982723878,3.8278361388845807,3.984999117635916e-4,1.0280011677807215e-5,3.4238531310068514,2.823840664633224e-6,13.930276856379415,6.605769586124005e-4,1.3103852342440439e-5,865535.78195
31,620495.9012758086,24.999111792534087,11.884651667772198,0.20837154396680008,0.022164257199074604,18.112917774453763,0.00183715554136001,22.22905419146728,0.4289276711669289,0.03106502419560602,115345.0657032395,2.2753975795506003,1.3594740581594733,0.0842823503668419,0.012472408613397216,1.2931254978070974,0.002284866029001607,5.027036760526411,0.14732269146852328,0.016309100791860816,845836.0302632232,7.950055774555449,4.701813214644861,5.183862259739438e-4,1.4456116606011287e-5,4.639560585457907,4.359711502703686e-6,17.2919667767123,8.947027881482433e-4,1.881582810871497e-5,1581754.5452999999
32,869994.6296636881,32.501186388916125,14.928505252574775,0.24305447610181027,0.0270379052286966,21.933982445710146,0.002469843353670501,27.63623631188522,0.5197924495997505,0.03900718040422471,155399.97118340462,2.9034170680295213,1.6701442282149221,0.1064456573307507,0.016853783765035837,1.6961451863818398,0.00337067167526373,6.396376595397333,0.1932411868763526,0.0225137053958212,1166885.085622214,9.85713969306478,5.7569687311486275,6.579970448363736e-4,1.9663860097815518e-5,6.127735220044368,6.480821307338709e-6,21.742527785984016,0.0011808906729394583,2.6144681405154228e-5,2192377.46161
33,980457.6781052371,39.37484906411115,18.991508591423145,0.291653270247021,0.032730056912379096,26.766596338996088,0.0032374413179287378,34.460574763007706,0.6349161823948729,0.04842411592774758,171854.92854793236,3.7047724461434615,2.08263842116922,0.13365311199234683,0.022267227693531816,2.1955511910990606,0.004819669577469144,8.14370206767509,0.25033474238236103,0.030360213258780983,1303889.622324465,12.302667148320278,7.093753450010111,8.240655015796265e-4,2.605078694503835e-5,7.955845495413973,9.32469094940096e-6,27.353125534723837,0.001531575059468413,3.5375477894439305e-5,2456323.18638
34,1167880.4853239167,48.91486228303805,23.70434673551745,0.35583440431369096,0.03964239540145606,32.84262423079818,0.0041660342246590066,42.86147608329349,0.7797114094763078,0.05984489069403911,202689.52268652857,4.668519524164121,2.613222714281012,0.16786080017836222,0.028988917564898273,2.8206231645442954,0.00671835073521117,10.3059334714679,0.3220650582093257,0.040270017128019475,1547844.645686436,15.292522435251955,8.776846513742091,0.0010254482934500583,3.38412357348958e-5,10.213982273401587,1.3051872355559748e-5,34.284423563797176,0.001963310455259169,4.6893108090455545e-5,2918565.10553
35,1359327.710244093,59.84618411841416,29.529609205835527,0.43753829754451107,0.04817267054673367,40.416439619030434,0.005291995679322279,53.28323590705068,0.9602006689433877,0.07384442388558582,239802.60335990638,5.854077883504699,3.2807576766969904,0.2110263090876804,0.037388555426850274,3.605082327797892,0.009177341150722785,12.997510093664834,0.41238246781494176,0.052798554323058466,1813590.9119186157,19.009583359198242,10.879200746868316,0.0012720725162924224,4.334343515540328e-5,13.010754005993219,1.7856187703387423e-5,42.90087138419893,0.0024960649734682367,6.11996228587907e-5,3412907.40714
36,1640633.852110894,68.17425338445284,36.53665846797019,0.5398007301604851,0.05876220394009888,49.81267184131502,0.0066624783557701316,66.1288091061944,1.1841845916205822,0.09109330069765911,292786.67799963953,7.330761663531247,4.115499198498505,0.26535358494875844,0.04792472249805664,4.589313131553901,0.012338059439771459,16.36119036047024,0.5259973056094572,0.06864183901731008,2194332.9583912585,23.60213196449541,13.496630466129789,0.001575637337822182,5.4955980515611336e-5,16.47927174206757,2.3975518301833276e-5,53.57968874152941,0.0031542673141710747,7.893149881744462e-5,4127978.55819
37,1947392.1998204277,88.59429543603335,43.880172666578495,0.6621787478908863,0.07185783013855235,61.23770849172476,0.008336400052065575,81.45454957241812,1.4564275332580723,0.11232452759784001,344358.07895685115,8.953706930173897,5.128874091926925,0.33325862299763576,0.06115581191784866,5.820627951489352,0.016379740387546027,20.314003148893203,0.6684237954748108,0.08865918727384639,2605730.8752925606,28.892944154559682,16.69577888005076,0.0019492846036661096,6.917867060363989e-5,20.777864237907313,3.170381925209242e-5,66.36863743961128,0.003966934400780756,1.0088248985573231e-4,4897762.29126
38,2213461.031902243,95.28961509737019,54.22967578312258,0.8108774347166233,0.08788415873445227,75.19283181174235,0.010383471451691204,100.6212677571379,1.7886006223401953,0.13830085517263518,397991.4878377211,11.006557304577639,6.350498707044466,0.4169041945868159,0.07771911801066167,7.349556556551967,0.021526398126313285,25.22276227889786,0.8454829284499931,0.1138639969703259,2967697.358343832,35.5868276144071,20.59688339451711,0.002406712339823254,8.660770080751135e-5,26.085960435004928,4.1403702626611024e-5,82.2722061676724,0.004966940408505702,1.2801140343412238e-4,5579482.99432
39,2626418.3016519947,110.32056023463093,63.84655383097975,0.9853139194615508,0.10741646412517539,91.95651659676301,0.012886959408868429,123.22924800536929,2.187139189585515,0.17000074872185744,483688.8808739025,13.279527071587834,7.807229621582529,0.5190369468596475,0.09833313933653921,9.237287126346573,0.02805219176948623,30.96946609748261,1.0641957186004256,0.14543506009961973,3548010.2448816043,43.256559094760924,25.318700825962402,0.002965371081139307,1.0795332837631318e-4,32.62471163153998,5.351884734962045e-5,101.20309839552017,0.00619481459565798,1.614721757259336e-4,6658516.82922
40,2950598.474069512,122.23028599042463,74.78451582929927,1.1825018734991408,0.13079758216555548,111.63917700901634,0.01594220357373436,149.98322048797868,2.654807886452959,0.20822822900663002,550490.4462921339,15.964792464653799,9.520901917645245,0.6422143829899477,0.12379991367417513,11.5492710518593,0.03628813534917637,37.83726786617164,1.332059819649574,0.18473016444302065,4005391.1177162896,52.18528887824466,30.93628020428259,0.0036425823613594867,1.340491438432992e-4,40.63792940647859,6.858981418999174e-5,123.76334371032523,0.007695361522025305,2.0263895803329093e-4,7506951.62191
41,3342153.5667620404,139.88511057902443,86.05822331886455,1.4022632939226738,0.15834586543773893,134.46474205233594,0.019652850292447493,180.98833795987775,3.1972324562600587,0.2538030501081631,638012.643361949,18.988600850130194,11.520212807107871,0.7893564704961624,0.1550061234373825,14.359513857323615,0.046627942495817976,45.85931805099104,1.6576171090490501,0.23329701089088514,4577419.138596594,62.26580391006957,37.526018048291995,0.004455787071512581,1.6583502720721633e-4,50.39368255735987,8.726807539772274e-5,150.19021340589555,0.009517849123611363,2.5310310260493905e-4,8558143.38659
42,3738282.3083845195,155.59341210432774,98.91520742031982,1.6461866783525754,0.19033346357614353,160.71872591580143,0.024129898330169635,217.08799548070786,3.8216684706124555,0.3075349025079331,733725.897458066,22.576010107333683,13.84814538549609,0.9635944522627782,0.19293632729358784,17.749940695760596,0.05953496579762135,55.390161933944356,2.0503684189415807,0.2928980924796347,5177336.281358382,73.90127217564691,45.18467795786738,0.005422050778579944,2.0434196090692068e-4,62.18143476357311,1.1032848424583265e-4,181.27312161831114,0.01171545968163501,3.1467044515275333e-4,9649998.23848
43,4080860.827971138,171.08329786786325,112.57809192943562,1.9161423553901613,0.22710745477389072,190.72955714535388,0.0294921092296238,258.56368886204643,4.53639043347483,0.37034711244466495,807972.423998771,26.65151381147024,16.55288981192748,1.168901815948815,0.2387050232190133,21.8165604297237,0.07555033667209891,66.50412122896135,2.521544802692352,0.3655564174011427,5694010.060279327,87.02527096463623,54.02443136218051,0.0065599945275962536,2.506892062049454e-4,76.32383898190048,1.3868015239297285e-4,217.3804906726034,0.014347381699554618,3.893693585979182e-4,10583603.76055
44,4468710.238495841,183.72878825356196,126.84271276307017,2.2106639516351145,0.2689665751276712,224.695636014892,0.03586660069560615,305.78263415898255,5.346277693505435,0.4431564623507329,904933.1320627846,31.10636161374108,19.64742644349477,1.4092416225735478,0.29358104028486476,26.663842484022542,0.09530401120306979,79.21575721531987,3.0833849781090854,0.4535984344614027,6288286.990917873,101.61047360309607,64.11799288654142,0.007888028190080523,3.0608430907858936e-4,93.16938814796077,1.733777362112134e-4,258.9062221278336,0.017477269095876578,4.794620452898028e-4,11662806.26609
45,5005974.941298398,210.3170705806596,140.96045151559989,2.525542127841425,0.3160870631342867,262.6754937569334,0.04338655795462859,358.8380316021232,6.252818541709423,0.5267877878609205,1034008.8228622865,35.93199747064099,23.12778859181747,1.6877467976667926,0.3589353481032554,32.39741458132432,0.11952492397753035,93.62340771353036,3.7481922916380777,0.5596188771158404,7092381.617607192,117.509672978228,75.49758055991623,0.00942291217779127,3.7180117334063427e-4,113.08221892469416,2.1563163004706707e-4,306.0994828078196,0.021171568245545298,5.874328033877013e-4,13133381.94269
46,5379161.227054749,238.7425374885868,158.52830554348546,2.8671416971282104,0.36859052977439993,305.15254213194197,0.05218786019521453,422.711305251112,7.267791949215317,0.6220253228500517,1122531.0083365866,42.3403036124759,27.14843446790422,2.0083746679598997,0.43619976387528897,39.13612533933189,0.1490455617120294,111.21848341325924,4.529871719708306,0.6864471395077655,7659215.620937837,138.19323714448115,88.61682833172719,0.011185699848891539,4.491645257851323e-4,136.47385500917707,2.668133129094569e-4,363.29582216307296,0.02550525662278332,7.159778386945892e-4,14162088.08194
47,5736244.892315887,261.2115621529367,178.9168712284167,3.2486155236568663,0.42699149486625604,353.0166595556985,0.06241415719254513,495.88311411276754,8.412827537563615,0.730084672655048,1210000.4366449085,49.60511134141114,31.873319940765985,2.3799630803938308,0.5270921002253879,47.052334536286274,0.18481409233093643,131.62263509141357,5.448838593071479,0.837392775230827,8211166.676698998,161.47275394859034,103.94880364545449,0.013220595979136133,5.397364064609775e-4,163.92706460373483,3.2847262136759015e-4,429.36271100278657,0.030584776535707483,8.682090278285677e-4,15158769.87412
48,6091170.472021032,289.4404206907995,200.17991693338647,3.6715907758972524,0.4920041968066857,406.76855067669806,0.07422569451808528,578.626708968106,9.700011283084597,0.852462364233709,1293919.0820806616,57.51939814315102,37.312521951844204,2.8113185251445456,0.6337626185056322,56.33810512393335,0.22792297581317705,154.84302933839194,6.5277801612686455,1.0164399649914595,8761864.908516608,187.1059533688855,121.55794282285174,0.015571235022765256,6.454317981101505e-4,196.0852681554181,4.0237716257388186e-4,504.7657833911387,0.0365274142364459,0.0010478089606840324,16148514.698139999
49,6221143.4844177505,308.06484254875437,223.47874916537225,4.136079693273494,0.5642232756465444,466.8336380643483,0.08779950176942092,672.1653322491643,11.139564805533638,0.9906173067878566,1326478.219902422,66.2672720091715,43.47406999093559,3.3093201390369114,0.7586484619807409,67.18688026732512,0.27963670934059454,181.27582757779047,7.789406352953693,1.22814851039487,8968485.955976358,215.5383295645298,141.52076427194598,0.018273709716959227,7.684055456487359e-4,233.6074471410445,4.905502457511647e-4,590.6860736430285,0.04345282554495724,0.0012589557913999007,16517882.78753
50,6339117.605178725,332.3301810655417,246.22965615728947,4.636219313671814,0.644139979154032,533.3966277634865,0.10332699536555769,776.340151274509,12.735619833897578,1.1459751605371207,1353999.3965341125,75.43337593181613,50.32998733231572,3.879417406786102,0.9043347950934051,79.79422304688666,0.3414073745319534,210.68274588742997,9.256555431177034,1.4775410605896349,9150898.251138307,246.11880809867802,163.8637271791777,0.021359281949461895,9.109552235095966e-4,277.17445088358596,5.952941829391122e-4,687.1798516927975,0.05148427007843607,0.0015062494064487088,16846030.4556
51,6437038.34859786,357.73025743084236,269.8987320286374,5.165453501602607,0.7318939343389277,606.5301475293176,0.12100771509240672,892.1774921398312,14.489464397753068,1.3196492864854594,1377469.0804804813,85.19032018417307,57.83418060286371,4.524369863009996,1.073387088212484,94.34348155797797,0.4148802224310993,243.38061951866834,10.95040225997548,1.7699447664144083,9303253.022437178,279.1518559715631,188.56782180998303,0.02485130824975767,0.001075428757518572,327.4614291012286,7.192027290803068e-4,795.207752822511,0.06074393798173524,0.001794631486598879,17120039.21738
52,6603652.6339572165,393.64569833660966,294.5904179433886,5.7229566844040924,0.8275154156773337,686.5101414478893,0.14104295509887257,1020.4377727830678,16.40742687229458,1.5126517567212574,1417686.0299034407,95.55363484397314,65.9741271609606,5.245619577701432,1.2682030894661445,111.01221607914673,0.5018858079409757,279.55568655918904,12.891299788373916,2.110830050351856,9568017.802934568,314.68220928637805,215.66111110877983,0.028768749793845798,0.0012641430573216554,385.14681698183165,8.651616671287925e-4,915.5210354315078,0.07135484428285475,0.002129304724450448,17591932.98129
53,6710255.667189386,430.98490462514,322.51001462286314,6.3159644124010805,0.9311031676323125,773.9586885753317,0.1636352111117077,1162.8643106144798,18.50443372919372,1.726068361553955,1441722.7314021236,106.92174482725507,74.79516508510778,6.044548994025918,1.4909791498495728,129.98057413281097,0.6044256873916706,319.837437876441,15.099854197870068,2.5057529295412206,9736234.784991153,353.4775481742302,245.2691348585072,0.03312943986481377,0.0014793532030336095,450.92680067885715,0.0010363427185117377,1049.7091288473807,0.08344335829572072,0.0025156959215453475,17891117.59446
54,6743456.94418126,466.4209344881628,353.2990571496874,6.954816301152885,1.0430932371272972,869.7288437625995,0.18899380154346365,1320.6357387402732,20.801099825207054,1.9613548971511467,1449856.003996522,119.28758517407843,84.37648150007534,6.924284537144603,1.743799115415168,151.4476832158929,0.7246599354515281,364.50449347805795,17.598967606827177,2.9604229610390704,9788501.594570559,395.7363342966705,277.6037825449069,0.03795579490689826,0.0017232833641694228,525.5502173242569,0.0012361969043131898,1198.9312494410096,0.09714540027655051,0.0029594802684826125,17985075.61423
55,6866264.526922382,513.1756275452744,385.93735576630337,7.642987334651869,1.1641076204318792,974.4752070667716,0.21734228444807369,1494.6126276178811,23.312962153901903,2.220222145273872,1477729.9015703432,132.56072238955514,94.76464386120217,7.889004360944731,2.028749693887852,175.62976587892032,0.8649034722147343,413.737789656725,20.413534711962466,3.480812450832502,9981064.602979826,441.3781935892799,312.8374590983278,0.04327444958317354,0.0019981880371530134,609.8224163937118,0.0014684545976874864,1364.0848101735376,0.11260730227998353,0.0034666426348405,18328719.4667
56,6922646.958840543,557.2802846060189,422.64051720826274,8.388018910352567,1.2948191675152494,1089.0557789959717,0.24892056882869995,1686.9083394569498,26.060555178653303,2.504511034328772,1491682.7597319821,147.12669533453607,106.03539877979824,8.943362024127843,2.3479541045913024,202.75681992449515,1.0276278501916423,468.2378580177402,23.57001033894858,4.073193113954555,10069807.222800886,491.24915532981964,351.19926297118,0.04911458676863331,0.002306382496358298,704.6001827129647,0.0017371315644121468,1547.1017591147938,0.1299848679840422,0.004043514060770445,18488231.18933
57,6928386.276541911,608.3248470238606,461.9558514076165,9.196735693340747,1.4361313846746204,1214.3957635568988,0.28398902230383016,1898.593318088695,29.06601752366139,2.816392416122729,1493009.281600869,162.8538386240861,118.27271127221614,10.0935487143056,2.7036415435357566,233.08342294991473,1.2154660268785376,528.2226291309369,27.097747051435963,4.744213562337932,10078895.186794862,545.2717724456963,392.95254406065004,0.05551130406488342,0.002650288367880324,810.8171705010744,0.002046538938071077,1749.1016951387917,0.14944785018391143,0.004696827305951401,18504863.66258
58,6950555.165163994,665.2527136337374,504.9468751436128,10.074142534105743,1.5889875793290387,1351.3948351845274,0.3228319309637624,2131.580386006276,32.350773599467146,3.1581930560793126,1498237.5310163272,179.93967903360692,131.5506360451573,11.346341505972617,3.0982066193650013,266.883497440107,1.431223028462082,594.249583672671,31.028313913386402,5.500976650620778,10114401.371021548,603.9946151517056,438.3565790220027,0.06250340662745821,0.0030324783574964256,929.4774070933439,0.0024012997208204064,1971.8965384517578,0.17117896819379483,0.005433778078316832,18568293.79371
59,6970114.045695633,727.3687540577397,552.1996828049702,11.028997695503811,1.7544642770921577,1501.1789761095702,0.3657594219868644,2387.8966343668626,35.94181723802061,3.5324984355161626,1503248.8448063473,198.57398722461207,145.9728410564358,12.709530382528552,3.53423712383064,304.4553181294035,1.6778897357399567,666.9238036525505,35.39610605645531,6.351090396482474,10145783.364066832,667.9479300752462,487.74024997685365,0.07013497577476156,0.003455709173287995,1061.6698860613942,0.0028063707406341325,2217.4344631691824,0.1953765740532041,0.0062620799139221275,18624824.50947
60,6997813.575299555,806.0876269785023,605.2869002247154,12.073445987722872,1.9338445838839202,1665.1159912205183,0.41311144944371675,2680.9109204447864,39.8719985202523,3.9422456120868,1510081.3864645644,221.69097651744045,162.01793600403195,14.19596087910564,4.014639058856542,346.15837531612834,1.9586576601210812,750.0365454356839,40.24290629731394,7.302817818068869,10190686.103420451,747.0723428226454,542.6947742999206,0.07847702967193056,0.003923030943786318,1208.7014553010729,0.003267065055416227,2498.5542395493094,0.22227894965598144,0.007190095999202545,18704920.56689
61,7004432.658153287,890.8872361897724,665.7750507824339,13.229090652941904,2.12883613858045,1845.1417269178226,0.46526603100246344,3005.6272067125533,44.187917133761324,4.390981296293091,1511864.5701855707,246.9433144594996,180.0912815368294,15.83140373493429,4.543309551741825,392.4999169713288,2.2769681749548036,842.1861944292885,45.628394382299945,8.365832493100168,10201691.474720687,833.4154426984038,604.5720202711732,0.08767216825177317,0.004438434507110716,1372.4202166116315,0.0037891306822557674,2810.503579314649,0.2522234720391028,0.008227565189366483,18725059.02004
