"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP","runNum"
"1",1,18841349.6633035,0,1,0,0,0,0,0,0,0,"Malawi","All","All",1,18841350.6633035,898
"2",2,18841349.0648497,0.512386145423262,0.806074697854506,0.00739477422753562,9.65196873547753e-05,0.272500293305622,1.40216655967851e-06,0.59845383266484,0.00789708783316549,9.88853620143074e-05,"Malawi","All","All",1,18841350.6633035,898
"3",3,18841348.5383519,0.829537926096376,0.769093119753089,0.0130225205019099,0.000341543727335074,0.512946358603847,1.01720101444119e-05,1.1249516406927,0.0148446572715254,0.000358705502067924,"Malawi","All","All",1,18841350.6633035,898
"4",4,18841348.006689,1.06840141004156,0.813148361940622,0.0180442840381086,0.00069782655245928,0.756290967090791,3.16569197247447e-05,1.65661450658327,0.0218603840722323,0.000751236735632412,"Malawi","All","All",1,18841350.6633035,898
"5",5,18841347.4281028,1.28514606392308,0.904292201428344,0.0230471521469156,0.00115098521467514,1.02149417222621,7.01752529653648e-05,2.23520075019218,0.0294953034841886,0.00126938186058038,"Malawi","All","All",1,18841350.6633035,898
"6",6,18841346.7763163,1.50803820082338,1.0282412368646,0.0283575762591902,0.00169829196324241,1.32052214605596,0.000129711533785947,2.88698716350017,0.0380961593753621,0.00191713564226783,"Malawi","All","All",1,18841350.6633035,898
"7",7,18841346.0311684,1.75273629800781,1.18006563495901,0.0341878157512236,0.00234355480169474,1.66258751063483,0.000214284569927834,3.63213509872449,0.0479289974266018,0.00270508644250297,"Malawi","All","All",1,18841350.6633035,898
"8",8,18841345.1740999,2.02944354938648,1.35943817467101,0.0407051544303578,0.00309484368187479,2.05619367625369,0.000328167738606331,4.48920356616202,0.0592387191598063,0.00364851406998827,"Malawi","All","All",1,18841350.6633035,898
"9",9,18841344.1858698,2.34628601707283,1.56847172971201,0.0480654115062019,0.00396356390439117,2.5101708956954,0.000476045439671971,5.4774336633305,0.0722792268663616,0.00476672714177148,"Malawi","All","All",1,18841350.6633035,898
"10",10,18841343.045273,2.71095215734634,1.81076188743117,0.056430113916147,0.00496418146220922,3.03425898182857,0.000663145938850769,6.61803046792329,0.0873303392573586,0.00608301255419488,"Malawi","All","All",1,18841350.6633035,898
"11",11,18841341.7282899,3.13153471047027,2.09099766824716,0.0659763047556815,0.00611428357222918,3.63949524876087,0.000895370627570769,7.93501358643378,0.104709015181028,0.00762491409605166,"Malawi","All","All",1,18841350.6633035,898
"12",12,18841340.2073997,3.61701377510536,2.41484381884028,0.0769031783800977,0.00743482772908409,4.33852872895105,0.00117942938662777,9.4559037583925,0.124778413970635,0.00942470988209488,"Malawi","All","All",1,18841350.6633035,898
"13",13,18841338.4509185,4.17759252629858,2.78895743072444,0.0894376155613332,0.00895051991020994,5.145923891029,0.00152299004218595,11.2123849735657,0.147956632680767,0.0115200427137955,"Malawi","All","All",1,18841350.6633035,898
"14",14,18841336.4222998,4.82497584908928,3.22108139778269,0.103839513576922,0.0106902991007245,6.07848180795709,0.00193484589496316,13.2410037134017,0.174725933227963,0.0139546872522031,"Malawi","All","All",1,18841350.6633035,898
"15",15,18841334.0793562,5.57264599039765,3.72018295385037,0.1204074730132,0.012687919979409,7.15559786317962,0.00242510526026709,15.5839473056805,0.20564301352074,0.0167794524876633,"Malawi","All","All",1,18841350.6633035,898
"16",16,18841331.3733498,6.43615733201505,4.29663791895776,0.139485366912076,0.0149826715676139,8.39968500087947,0.00300541663885206,18.2899537069708,0.241351156960258,0.020053280287236,"Malawi","All","All",1,18841350.6633035,898
"17",17,18841328.7283845,7.017717842588,4.90418810404318,0.161295387458336,0.017618965359673,9.8304095240438,0.00368917335926058,20.9349189968522,0.282412940785862,0.0238431787887999,"Malawi","All","All",1,18841350.6633035,898
"18",18,18841325.7333928,7.74685411452816,5.52152548375478,0.185582233237837,0.0206371593903399,11.4508201377587,0.00449161954983019,23.9299107482197,0.328908720042751,0.0282152252598672,"Malawi","All","All",1,18841350.6633035,898
"19",19,18841322.3726495,8.59845482378084,6.18083088469419,0.212279875249576,0.0240700477912955,13.2695888859627,0.00542950708316539,27.2906540245618,0.381082621289778,0.0332304768656698,"Malawi","All","All",1,18841350.6633035,898
"20",20,18841318.6159718,9.56634387807101,6.90184975522244,0.241539780327866,0.0279495330865718,15.3031278329917,0.0065209278542652,31.0473317075539,0.439403222226276,0.0389513599915075,"Malawi","All","All",1,18841350.6633035,898
"21",21,18841314.4236287,10.654133104066,7.69883218011901,0.273633837052967,0.0323106359998246,17.5729796456389,0.00778537030457056,35.2396747731812,0.504487330879719,0.0454457754149445,"Malawi","All","All",1,18841350.6633035,898
"22",22,18841309.7484121,11.8708885758126,8.58393553447984,0.30890997703788,0.0371935999412991,20.104719841969,0.00924389905843368,39.9148914282991,0.577067836721474,0.0527895058676414,"Malawi","All","All",1,18841350.6633035,898
"23",23,18841304.5362968,13.229140640142,9.56891753643021,0.347773556430997,0.042645120615918,22.9276104281084,0.0109194022741919,45.1270066840017,0.657983458163942,0.0610678629634573,"Malawi","All","All",1,18841350.6633035,898
"24",24,18841298.7263918,14.7440231720952,10.6660191775933,0.390681265131453,0.048719208414669,26.074632028694,0.0128368806592311,50.9369117325878,0.748179509473591,0.070377037203528,"Malawi","All","All",1,18841350.6633035,898
"25",25,18841292.2505033,16.4329619784644,11.8884724309235,0.438141314453971,0.0554779365017698,29.5827227650914,0.0150237724574951,57.4128001978925,0.848714673792128,0.0808253943682741,"Malawi","All","All",1,18841350.6633035,898
"26",26,18841285.0324692,18.3156506232639,13.2508239019047,0.490717016542424,0.0629921779842574,33.4931402861924,0.0175103056588601,64.6308343115465,0.960771345748549,0.0925348069193851,"Malawi","All","All",1,18841350.6633035,898
"27",27,18841276.9873241,20.4141682434723,14.7691921364017,0.54903229999932,0.0713424151999864,37.8519143821835,0.0203298863750895,72.6759793636319,1.08566858659121,0.105642118538899,"Malawi","All","All",1,18841350.6633035,898
"28",28,18841268.0203157,22.7531909048346,16.4614986723078,0.613778681871797,0.0806196530656215,42.7103803897503,0.0235195267543931,81.6429878285845,1.22487740313537,0.120300779436095,"Malawi","All","All",1,18841350.6633035,898
"29",29,18841258.0258479,25.3602440864707,18.3476903683478,0.685722877317634,0.0909263997362714,48.1257515635823,0.02712028920405,91.6374555846588,1.38003714608333,0.13668257648029,"Malawi","All","All",1,18841350.6633035,898
