"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP","runNum"
"1",1,18841349.6633035,0,1,0,0,0,0,0,0,0,"Malawi","All","All",1,18841350.6633035,319
"2",2,18841348.9724919,0.572076893442304,0.747345205292974,0.0108166262070261,0.000114366442273234,0.360457079530382,1.47584362110228e-06,0.690811646758581,0.0115782310829741,0.000116865998239349,"Malawi","All","All",1,18841350.6633035,319
"3",3,18841348.3882928,0.882261865253701,0.707286069525912,0.0186585013265991,0.000398142885691982,0.666395550551819,1.05494986832005e-05,1.27501067904241,0.0213695999095436,0.000416009997082432,"Malawi","All","All",1,18841350.6633035,319
"4",4,18841347.7949367,1.10590174325619,0.758006146703002,0.0256929751076541,0.000807470391694129,0.977925944165611,3.25495882549766e-05,1.86836682921241,0.0313144453685677,0.000862597856659935,"Malawi","All","All",1,18841350.6633035,319
"5",5,18841347.1399885,1.3126816372453,0.854065512475047,0.032836671559331,0.00132917580836763,1.32233014943265,7.18295362940611e-05,2.52331497605699,0.0422915934405025,0.0014508295821279,"Malawi","All","All",1,18841350.6633035,319
"6",6,18841346.3941295,1.53199742111983,0.97962495310968,0.0405345324180311,0.00196337098913309,1.7149212044014,0.000132531997549589,3.26917401403563,0.0547924386516619,0.00218783321564516,"Malawi","All","All",1,18841350.6633035,319
"7",7,18841345.5354921,1.77815393930039,1.13049084219452,0.049061373665012,0.00271687194024963,2.16716944511183,0.000218939799460337,4.12781141201145,0.069183487248094,0.00308767835505965,"Malawi","All","All",1,18841350.6633035,319
"8",8,18841344.5434076,2.06012228053085,1.30724904670036,0.0586400655058466,0.00360081226800611,2.68994806889992,0.000335672625325121,5.11989594653031,0.0858111550888895,0.00416932271267391,"Malawi","All","All",1,18841350.6633035,319
"9",9,18841343.3957366,2.38536896128155,1.51266995200613,0.0694894869124766,0.00462990644254781,3.29492077971097,0.000487830496067374,6.26756691684974,0.105046504602617,0.00545611838632236,"Malawi","All","All",1,18841350.6633035,319
"10",10,18841342.0675405,2.76141272200113,1.75076611673859,0.0818457622334277,0.00582238829314696,3.99523490328687,0.000681123926646542,7.59576301647981,0.127307517156312,0.00697597079346747,"Malawi","All","All",1,18841350.6633035,319
"11",11,18841340.5302153,3.19652655594087,2.0264905970519,0.0959737041631735,0.00720025416053043,4.80597505802008,0.00092200840862699,9.13308817774518,0.153073604954633,0.00876180958933039,"Malawi","All","All",1,18841350.6633035,319
"12",12,18841338.7507535,3.70011936405744,2.34569674529525,0.112174876648043,0.00878967621073867,5.74455154273148,0.00121783123475636,10.9125500361777,0.182897988025344,0.0108522506495422,"Malawi","All","All",1,18841350.6633035,319
"13",13,18841336.6909851,4.28301900287481,2.71520589159693,0.130794995270903,0.0106215386553574,6.83110003300809,0.00157699624790923,12.972318457654,0.217420407490143,0.0132924113166892,"Malawi","All","All",1,18841350.6633035,319
"14",14,18841334.306739,4.95773533252071,3.14293221302949,0.152231683510939,0.0127320887716352,8.0889240251801,0.00200915069897405,15.3565644937119,0.257381186874539,0.016134877891457,"Malawi","All","All",1,18841350.6633035,319
"15",15,18841331.5469045,5.73873598710369,3.63804097772638,0.176942969830712,0.0151636928031373,9.54499001231569,0.00252539445450218,18.1163990342341,0.303636964423455,0.0194408158568866,"Malawi","All","All",1,18841350.6633035,319
"16",16,18841328.3523168,6.64276242779204,4.21114527807209,0.205457309772386,0.0179657535814481,11.2305173752414,0.00313852794963082,21.310986672409,0.357179431991488,0.023281307444438,"Malawi","All","All",1,18841350.6633035,319
"17",17,18841325.2281859,7.20628812300982,4.79577844457278,0.238021946605848,0.0211938866472196,13.1699718595238,0.00386331450909621,24.4351175748687,0.418781221872131,0.0277369720338536,"Malawi","All","All",1,18841350.6633035,319
"18",18,18841321.7064044,7.92737365943631,5.36899294535707,0.273931517104265,0.0248944966146023,15.3569900620425,0.00471647418281316,27.9568991547376,0.488223930131486,0.0328825320772446,"Malawi","All","All",1,18841350.6633035,319
"19",19,18841317.7777883,8.76565975993114,5.97452328154369,0.31295067205457,0.0291007297338745,17.7975645665166,0.0057161655200677,31.8855151753,0.565688640514897,0.0387818879708945,"Malawi","All","All",1,18841350.6633035,319
"20",20,18841313.4117028,9.71082669938958,6.63394777818197,0.355266374618568,0.0338438566519025,20.5108342520309,0.00688171546614173,36.2516006763391,0.651779421982334,0.0454990433563416,"Malawi","All","All",1,18841350.6633035,319
"21",21,18841308.5659667,10.7652499975234,7.36039281405452,0.401254813667313,0.0391589807412849,23.5230465218436,0.00823367090126246,41.0973367987315,0.747328011547031,0.053103900738235,"Malawi","All","All",1,18841350.6633035,319
