"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP","runNum"
"1",1,18841349.6633035,0,1,0,0,0,0,0,0,0,"Malawi","All","All",1,18841350.6633035,430
"2",2,18841349.0490718,0.519610333952061,0.748744704911419,0.00879788562682822,0.00010805628705736,0.336969183737392,1.50178162661019e-06,0.614231666296384,0.00928483774191981,0.000110591226178147,"Malawi","All","All",1,18841350.6633035,430
"3",3,18841348.5400037,0.807420138151827,0.683344453241241,0.0152360703840495,0.000377852266822344,0.616910484151349,1.07887441558127e-05,1.12329978693944,0.0169800044029888,0.000396063176544592,"Malawi","All","All",1,18841350.6633035,430
"4",4,18841348.043873,1.00516929073958,0.702352531835945,0.0208621964932767,0.000765294823104884,0.8902478167952,3.33253378980166e-05,1.619430456025,0.0244796063841484,0.000821546478641384,"Malawi","All","All",1,18841350.6633035,430
"5",5,18841347.5173557,1.17426453960986,0.763290319627313,0.0263745598653178,0.0012532517729831,1.18069173828978,7.34218975554783e-05,2.14594783106281,0.0324385395889573,0.00137718459859364,"Malawi","All","All",1,18841350.6633035,430
"6",6,18841346.9374085,1.34207581711096,0.848855305428188,0.0321137179644341,0.00183690176197517,1.50087828555838,0.000134979677034439,2.72589500750096,0.0412051277282159,0.00206474132117799,"Malawi","All","All",1,18841350.6633035,430
"7",7,18841346.2890258,1.52165044215878,0.95255607802367,0.0382722486267509,0.00251753592364356,1.85905951410821,0.000221842104983149,3.37427766094604,0.051006199438893,0.00289199531280843,"Malawi","All","All",1,18841350.6633035,430
"8",8,18841345.5599554,1.72011944378515,1.07261459823759,0.0449846513059331,0.00329996805905705,2.2619914973359,0.000337980119682771,4.10334813884331,0.0620269635806293,0.00387046313786949,"Malawi","All","All",1,18841350.6633035,430
"9",9,18841344.7383618,1.94230095094275,1.20938349490049,0.0523663856713925,0.00419149150916281,2.7162117532174,0.000487609128119987,4.92494168536931,0.0744463240454115,0.00501455355268648,"Malawi","All","All",1,18841350.6633035,430
"10",10,18841343.8117371,2.19225783416527,1.36426462551606,0.0605313000954622,0.00520151003467764,3.22863586160925,0.000675279556303611,5.85156641097702,0.0884533559475904,0.00634135123023508,"Malawi","All","All",1,18841350.6633035,430
"11",11,18841342.7663284,2.47398880040042,1.53926779872139,0.0695999631018137,0.00634146981438098,3.80687110357768,0.000905959119064192,6.89697509473474,0.104255949107328,0.00787068762611643,"Malawi","All","All",1,18841350.6633035,430
"12",12,18841341.5867695,2.79175884396712,1.73684147378993,0.0797042854420283,0.00762493569280952,4.45941938470554,0.00118511595576133,8.07653403955319,0.122086383752756,0.00962535755554668,"Malawi","All","All",1,18841350.6633035,430
"13",13,18841340.2557868,3.15027358619963,1.95982671629034,0.0909906126557471,0.00906774876896892,5.19583925610911,0.001518806422892,9.40751672644669,0.142205769475882,0.0116314249720009,"Malawi","All","All",1,18841350.6633035,430
"14",14,18841338.7539165,3.5547981562218,2.21146205104965,0.10362237341907,0.0106882365493372,6.0269024409871,0.00191377028026956,10.9093870285072,0.16490832637795,0.0139185937901597,"Malawi","All","All",1,18841350.6633035,430
"15",15,18841337.059205,4.01125512038522,2.49541629549222,0.117782683946675,0.0125074710942057,6.96475940725134,0.00237753608154328,12.6040985142512,0.190525909433671,0.0165206439266567,"Malawi","All","All",1,18841350.6633035,430
"16",16,18841335.1468821,4.52631884559264,2.8158360442811,0.133677117899756,0.0145495715314229,8.02312123154354,0.00291853765142509,14.5164213484999,0.219432976118874,0.0194759304220867,"Malawi","All","All",1,18841350.6633035,430
"17",17,18841333.3215707,4.8224454700367,3.13579519263954,0.151382850250676,0.0168410960797234,9.21172196442658,0.0035462238585925,16.3417327972918,0.251893869120682,0.0228269607560041,"Malawi","All","All",1,18841350.6633035,430
"18",18,18841331.3063516,5.19754926849101,3.44087518876433,0.170552625907784,0.019403175688352,10.5243005948724,0.00427104428291579,18.3569518980068,0.287732041503724,0.0266125042934795,"Malawi","All","All",1,18841350.6633035,430
"19",19,18841329.1026183,5.628688040831,3.75354801108501,0.191020771205025,0.0222490447624389,11.960075192009,0.00510411466885122,20.5606851745613,0.326922709092054,0.0308645583110082,"Malawi","All","All",1,18841350.6633035,430
"20",20,18841326.7019332,6.10755564966312,4.08496765566552,0.212803011896441,0.0253896547175772,13.5245972816293,0.00605702052604942,22.961370274098,0.36961592619654,0.0356136300378428,"Malawi","All","All",1,18841350.6633035,430
"21",21,18841324.0907331,6.63246828337101,4.44139578530924,0.235999680364619,0.0288366893261275,15.2267281827647,0.00714179417222781,25.5725704153079,0.416052899284202,0.0408917132517107,"Malawi","All","All",1,18841350.6633035,430
"22",22,18841321.2523378,7.20484177149597,4.82704642499573,0.260753707565603,0.0326038918279984,17.0773489083245,0.00837097423068684,28.4109656784405,0.466530264625786,0.0467337158186963,"Malawi","All","All",1,18841350.6633035,430
