time,Adult_Susceptible,Adult_Exposed,Adult_Infected,Adult_Hospitalizations,Adult_Critical,Adult_Recovered,Adult_Dead,Adult_New_Incidence,Adult_New_Hospitalization,Adult_New_Critical,Elderly_Susceptible,Elderly_Exposed,Elderly_Infected,Elderly_Hospitalizations,Elderly_Critical,Elderly_Recovered,Elderly_Dead,Elderly_New_Incidence,Elderly_New_Hospitalization,Elderly_New_Critical,Pediatric_Susceptible,Pediatric_Exposed,Pediatric_Infected,Pediatric_Hospitalizations,Pediatric_Critical,Pediatric_Recovered,Pediatric_Dead,Pediatric_New_Incidence,Pediatric_New_Hospitalization,Pediatric_New_Critical,Population
26,20281.6223,1000,0,0,0,0,0,0,0,0,4154.0668,0,0,0,0,0,0,0,0,0,31677.049,0,0,0,0,0,0,0,0,0,57112.7381
27,20268.29234791845,751.4778892668196,214.7078556040159,0.7571794858343294,0.00946367324705711,33.04820624119977,6.318785725265443e-5,13.329952081550566,0.8248437812712008,0.009773931548688367,4148.626290608927,4.934955886891651,0.46997159281641054,0.003660746216955534,5.1183122286299076e-5,0.03186932366434259,6.583602831748735e-7,5.440509391071939,0.0038526385693050383,5.22887279024811e-5,31687.913904963814,3.111518947953054e-4,2.954558036803842e-5,3.7356257419463524e-10,9.575711990168112e-13,2.2331519843391846e-6,2.0673628558735776e-14,10.86490496381418,3.9312747074614614e-10,9.782448275755468e-13,57112.7381
28,128473.4529798154,2564.7199373737726,322.6964149135871,2.3035167263074547,0.05983716070660648,110.22166884732313,8.393133287126188e-4,44.86062018460409,2.746295674342509,0.0639582678183991,29102.34476438145,14.844063582348983,2.8263617893669157,0.04434233757637888,0.0012728292331534552,0.40896107473399895,3.4005290151463176e-5,18.12503561854959,0.04922301539796636,0.0013299354115365928,193410.680074956,9.561207102411098e-4,1.8000248543547482e-4,4.564309879315544e-9,2.395932065914345e-11,2.877157118615663e-5,1.0726637179750038e-12,36.92207495601223,5.064949566857913e-9,2.503198437711845e-11,354012.5414
29,128405.01240463284,1927.331040766944,793.1646823794524,5.463757643189648,0.17872943240731526,273.8628937716229,0.00366198788097453,113.30119536716151,6.825888629366996,0.1967090580151858,29073.687285425916,36.592321263792556,8.26494250785844,0.17877746888763935,0.007647845896348252,1.7385108120944825,3.1467555964645894e-4,46.78251457408912,0.2087526878725872,0.008176289278680637,193466.84102330945,0.0019235147467245464,4.901567176114699e-4,1.805917543808235e-8,1.4370519699049127e-10,1.1995810468398417e-4,9.962207937224734e-12,93.0830233094187,2.1132523536636666e-8,1.5366740492771601e-10,354012.5414
30,171377.9947832481,2448.3485555347606,1009.8586601489326,9.95997899048509,0.4198014974744654,531.4102519106742,0.011001488004146503,223.51641675191087,13.242243120628673,0.4738055142342039,39040.86334913873,68.16587230055455,19.361431375959132,0.5134026191384784,0.027909217679223282,5.188625024044222,0.0015103239087942276,93.25875086128441,0.6243541255475062,0.03044548016641624,258281.58071588277,0.0031107942448529106,9.998158625679219e-4,4.71308026206076e-8,4.95049225438163e-10,3.2814906627378216e-4,4.656398620181761e-11,184.10471588273182,5.796306685340721e-8,5.416132116399807e-10,472833.1093
31,238046.65017572537,2839.8820564577636,1284.5658660515016,15.019567221640282,0.7939109516117999,859.7249165641822,0.026170010166337708,368.11962427464204,21.410985591788062,0.9223473484747874,56311.46741698824,103.946388340727,36.048804184660376,1.1656571326547558,0.07790516488942854,12.266924462504736,0.005203726330674227,153.51088301176694,1.4788963911333215,0.08664327651849109,362382.55692502623,0.0044103110005644704,0.001690649538401328,9.711180005847216e-8,1.2680552799297196e-9,7.08271210948245e-4,1.512594790952215e-10,305.5919250261418,1.2549809523897103e-7,1.4193147590249415e-9,661956.7131
32,237847.60569359598,2134.1115633982636,1575.0676021571544,20.73666300741454,1.3069664652624193,1268.7424557991662,0.05262958552000301,567.1641064041233,31.58525746571769,1.5652164148942187,56228.741839987895,150.4621468185482,58.86306430891491,2.227298142045781,0.17863973549077863,24.49094573605669,0.01436527105845434,236.2364600121148,2.9551001150905893,0.2027606978324776,362552.92538596713,0.0060051424107615105,0.002573008180611051,1.7180305766861336e-7,2.681937713008618e-9,0.0013124108736429886,3.90252804198047e-10,475.96038596712947,2.3324686801274644e-7,3.0721905172066646e-9,661956.7131
33,286792.41606815043,4603.741544293506,1641.8385522420203,26.217227904389013,1.953512677301738,1726.1790338607468,0.09392333453873508,798.1191318497162,42.95401662773379,2.414322806743522,68201.64138015194,195.50367916786112,87.64030578887048,3.7881113331548146,0.3551333788276699,43.55220916748946,0.03368101188503115,330.87311984808855,5.256844554479183,0.41168509956827826,439851.9826949975,0.007534231225590463,0.003628417552180484,2.745230334538486e-7,4.9734424577042085e-9,0.0021949950428758773,8.583167640603405e-10,678.6726949974596,3.9115821788913944e-7,5.831759221764549e-9,803296.3597
34,364701.491244734,5459.61643003296,2222.264583185986,32.73306501619511,2.7182264848172,2282.5486893989696,0.15315380199522166,1081.8688552661818,56.788481364450035,3.469544334650148,87352.72947974753,249.76696543787585,121.0885887790056,5.8807571999971024,0.6340424327219466,70.8168768038341,0.06978959904467676,448.2570202524792,8.546783624744162,0.7512172086569607,560283.2595737053,0.010885478107656612,0.004968814144094949,4.0769904673759503e-7,8.378866473802797e-9,0.0034088910102567428,1.6799724329891108e-9,934.0155737052279,6.08875824873433e-7,1.0058838906791906e-8,1022933.5906
35,474104.08892919257,6102.792640460081,2842.2053474309237,41.58455077454368,3.6549518905888494,3009.5796281108355,0.23394183924273385,1450.7178708075826,74.88596542284102,4.802462930408935,114339.00879491189,323.8169451989199,162.34818414842366,8.564369669466691,1.0415363039074967,107.92748648983242,0.13128327757703034,603.8298050881272,13.022490967114425,1.2619498433282144,728762.7007819705,0.016519517984091823,0.007142641690708073,5.909769778183426e-7,1.3218914696925221e-008,0.00511510854290054,3.012335035517017e-9,1270.4067819705247,9.156019724671872e-7,1.623124973244224e-8,1329989.9394
