time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,lvl2,lvl3,lvl4,TA_Code,ID
1,3236.888576,0,0,0,0,0,0,0,0,0,13105.76169,1,0,0,0,0,0,0,0,0,18946.01165,0,0,0,0,0,0,0,0,0,Malawi,Blantyre,TA Lundu,30502,271
2,3236.8765790406833,0.010882728563787015,0.001035854082590931,8.35979559272999e-6,1.2748385896599726e-7,6.988773515844118e-5,1.655888591227306e-9,0.011996959316876674,8.799090153879589e-6,1.302628301223759e-7,13105.737261741462,0.7514794018885185,0.21470696194844008,7.539981764217084e-4,9.387167366461944e-6,0.033052051960266934,6.279348202398175e-8,0.024428258536296966,8.213741013541646e-4,9.694843115195991e-6,18946.030111463224,8.843133653172504e-7,8.378625726880875e-8,1.1386045643813226e-12,2.923912555465578e-15,6.323540467824878e-9,6.368342304744072e-17,0.018461463223325755,1.198356483951583e-12,2.987595978513019e-15,Malawi,Blantyre,TA Lundu,30502,271
3,3236.8484844134696,0.03284538100379464,0.006243078899740773,1.0145726268975672e-4,3.1671774810476743e-6,8.984174546290221e-4,8.473283283675564e-8,0.04009158653116806,1.1261771616644789e-4,3.309379136218856e-6,13105.678720520295,0.5647247956460826,0.3226950547824236,0.0022937816775362775,5.935821108169172e-5,0.11023250616813433,8.342984304911183e-7,0.08296947970452416,0.0027347109715849444,6.344610979339177e-5,18946.075276173793,2.7607955433648526e-6,5.154616899544375e-7,1.4009053727106487e-11,7.334754254163789e-14,8.201158104447514e-8,3.2822287005039093e-15,0.06362617378718112,1.5541649151949325e-11,7.662977124214182e-14,Malawi,Blantyre,TA Lundu,30502,271
4,3236.8180288800877,0.051254603509111776,0.01527892398157752,3.834108532542675e-4,1.8615171614984644e-5,0.0036107881376433856,7.782594194119611e-7,0.07054711991262136,4.505927763553189e-4,1.992127426596242e-5,13105.612451072191,0.42438216312485877,0.36374988958311355,0.003925516333986348,1.5847455547722262e-4,0.20779182971013072,3.5140334413660913e-6,0.1492389278067435,0.005146521493922935,1.7569263027256317e-4,18946.128300435925,4.521831508084855e-6,1.3003795775761707e-6,5.4064767175913306e-11,4.3768707059520887e-13,3.3470709753835817e-7,3.048909122204363e-14,0.11665043591777112,6.342829041225838e-11,4.681761618172525e-13,Malawi,Blantyre,TA Lundu,30502,271
5,3236.785432171423,0.06688186071508212,0.026334646859042857,8.925817009872812e-4,5.993174042544237e-5,0.008971306659394348,3.5009017893953275e-6,0.10314382857672147,0.0011145075688021968,6.580707838331381e-5,13105.537397452827,0.3189183987904766,0.36446918421120167,0.005308476469302788,2.974350689799105e-4,0.31101435912947173,9.26051834148417e-6,0.22429254717123376,0.007690890150671216,3.428097929567294e-4,18946.19102149492,6.28621937089464e-6,2.332486583156546e-6,1.2930586716794798e-10,1.4364051524963299e-12,8.486251893381004e-7,1.3911943857620357e-13,0.17937149491656,1.6081635898939866e-10,1.5755245910725334e-12,Malawi,Blantyre,TA Lundu,30502,271
6,3236.7532968221476,0.07818461982387441,0.03797730765118213,0.0016148934168201136,1.3966111475829137e-4,0.017352032939211736,1.0662906670707427e-5,0.13527917785251745,0.0021462306129512838,1.5755598415834635e-4,13105.458256897247,0.23966539138561682,0.34236443197208005,0.006309874811638681,4.6041660886083144e-4,0.41120414388998455,1.8894249033787823e-5,0.30343310274991725,0.010153003635867843,5.52994724150218e-4,18946.260305740463,7.910645204290732e-6,3.5303039171763044e-6,2.4182340709348015e-10,3.425857674854453e-12,1.683156293235242e-6,4.30933076085898e-13,0.24865574045987415,3.1895922211228716e-10,3.85679075094035e-12,Malawi,Blantyre,TA Lundu,30502,271
7,3236.723069862611,0.08499715802977559,0.04894577489920609,0.0025004574643921907,2.665276024189637e-4,0.028770739038936326,2.5480354371183026e-5,0.16550613738910036,0.003543496806162804,3.09289639809017e-4,13105.377989923702,0.18010846352550286,0.30873772606371364,0.006912616888305485,6.311743564888837e-4,0.5036064792677486,3.281753217827668e-5,0.38370007629734204,0.012416570754804833,7.91973828967551e-4,18946.3339062069,9.327330076165796e-6,4.8080572826995844e-6,3.8914672746781295e-10,6.716714133321283e-12,2.8732555311607413e-6,1.0499269744032336e-12,0.32225620689508494,5.444795496223034e-10,7.766641107724515e-12,Malawi,Blantyre,TA Lundu,30502,271
8,3236.6954699302664,0.08782224033577349,0.058348089558466376,0.0034799114216462488,4.439669310029977e-4,0.042960234796187255,5.162669004354078e-5,0.19310606973311994,0.005269320623769593,5.306086793007898e-4,13105.298556404023,0.13535275356159324,0.2706805558802157,0.007158592526230396,7.959253870536825e-4,0.585996465284883,5.1046151485285205e-5,0.46313359597675197,0.014428232072639241,0.0010460415196839523,18946.40999861744,1.0504489727655302e-5,6.089579185786156e-6,5.654560380025373e-10,1.1532745734922097e-11,4.430591279001757e-6,2.1738102189742778e-12,0.3983486174361792,8.395871570804647e-10,1.3706555953896372e-11,Malawi,Blantyre,TA Lundu,30502,271
9,3236.670768384556,0.08742180954516716,0.0656792329623241,0.004479716302899783,6.699494292926272e-4,0.05946408152631295,9.282567758117976e-5,0.21780761544357782,0.007264393411843744,8.257327844869588e-4,13105.221315404147,0.10171970308054498,0.23247208371582423,0.007114347051703876,9.444245823953591e-4,0.6577173859443503,7.328830964793027e-5,0.5403745958530467,0.016173396480193922,0.0013035229285544045,18946.48699846617,1.1429124337628721e-5,7.312418444207485e-6,7.629062607820688e-10,1.7989642162842835e-11,6.346989897801912e-6,4.001641487986634e-12,0.47534846616744103,1.2027319337986582e-9,2.199128365082946e-11,Malawi,Blantyre,TA Lundu,30502,271
10,3236.648969894936,0.08459753311680566,0.07075729280559005,0.005433237255691968,9.377565868831823e-4,0.07772781728988504,1.524680088220969e-4,0.239606105063678,0.009458613079970592,0.001193633824658615,13105.147233480186,0.07644500874775764,0.1965380302150525,0.006851661170318082,0.0010700097908656514,0.71904313845717,9.903717489946485e-5,0.6144565198119117,0.01766028631545007,0.0015552725276583028,18946.56351378365,1.2100290641221006e-5,8.42807187117939e-6,9.727451637289804e-10,2.6090965957733878e-11,8.598437625591133e-6,6.73989094276641e-12,0.5518637836502905,1.6293623017389859e-9,3.2830856900500275e-11,Malawi,Blantyre,TA Lundu,30502,271
