time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,lvl2,lvl3,lvl4,TA_Code,ID
1,4316.420924,0,0,0,0,0,0,0,0,0,45693.49076,1,0,0,0,0,0,0,0,0,48906.59816,0,0,0,0,0,0,0,0,0,Malawi,Lilongwe City,Area 57,21087,117
2,4316.416188549586,0.004295647604096354,4.0886667869065746e-4,3.0091174331219826e-6,3.7641769915221584e-8,2.788888410309302e-5,4.885897349602449e-10,0.004735450414682877,3.167241183498677e-6,3.846230566437799e-8,45693.46554503351,0.7514782113893637,0.21470684885526278,7.017564121406482e-4,8.275117761604516e-6,0.03310540307304136,5.698099501112199e-8,0.025214966489880364,7.644641129987738e-4,8.54634475917276e-6,48906.612271146994,2.618542498614906e-7,2.4805946000260135e-8,3.2800297498889937e-13,8.42265332197918e-16,1.8720144182833813e-9,1.8344165240619495e-17,0.014111146983934885,3.452151649376701e-13,8.606094974385376e-16,Malawi,Lilongwe City,Area 57,21087,117
3,4316.405097000295,0.012966606777233587,0.0024644277767553956,3.652156975028344e-5,9.351979115280964e-7,3.584833820177501e-4,2.5001661622442805e-8,0.015826999705330174,4.053891219431041e-5,9.771856073015146e-7,45693.405064161125,0.5647211038884689,0.32269440919262954,0.002134852605664947,5.232625786625288e-5,0.11039842643586038,7.570708663570631e-7,0.0856958388772094,0.002545230887195431,5.592988146019568e-5,48906.64684552646,8.184666796115445e-7,1.5271855686646948e-7,4.037598364838001e-12,2.113579160301058e-14,2.428992496787135e-8,9.45675825339381e-16,0.048685526477309525,4.479227713405001e-12,2.208146742834995e-14,Malawi,Lilongwe City,Area 57,21087,117
4,4316.391982254917,0.02118687278654204,0.0061580425928755116,1.3922141145734105e-4,5.515388870435673e-6,0.0014518629722589612,2.299320506409003e-7,0.028941745084054733,1.6348342516077802e-4,5.901535884848643e-6,45693.330234694295,0.4243765185769671,0.3637477291885822,0.0036535398913234993,1.3969964043309693e-4,0.2080828370260295,3.188771959567387e-6,0.16052530569925091,0.004789937600968351,1.5487805289069592e-4,48906.691279253195,1.4096177250389255e-6,3.94342498995123e-7,1.5739717148814345e-11,1.2664987541009478e-13,1.0004438141426959e-7,8.799760518620426e-15,0.09311925318468159,1.8448709867388656e-11,1.3544963592871563e-13,Malawi,Lilongwe City,Area 57,21087,117
5,4316.377926524,0.028153130035431684,0.0108354198906373,3.2945336307144325e-4,1.7949612962199668e-5,0.0036604821139673204,1.0409853376188731e-6,0.042997476001407374,4.1043385159316727e-4,1.969783979290343e-5,45693.24496461777,0.31891099278900237,0.3644650832436579,0.004940687364266389,2.6219681086832124e-4,0.31141801570517796,8.403322427073554e-6,0.2457953822260704,0.007158013327160099,3.021962512264285e-4,48906.74433411512,2.005975571233252e-6,7.247427008036693e-7,3.836441851870441e-11,4.208765308000099e-13,2.5808085375468086e-7,4.045624469446173e-14,0.14617411510655265,4.759107402859385e-11,4.61332775494472e-13,Malawi,Lilongwe City,Area 57,21087,117
6,4316.364041518739,0.033222602532334625,0.015840495334360712,6.044493727363152e-4,4.232681852819073e-5,0.007169408030707129,3.19917320434056e-6,0.056882481261871114,8.005484719981195e-4,4.769949788281991e-5,45693.15429472722,0.2396561746549856,0.3423598035133949,0.005872655843538691,4.058723835947913e-4,0.4116957119564358,1.7145202589150418e-5,0.33646527277170996,0.009449497810114067,4.87482784045798e-4,48906.803638751655,2.5644404376098353e-6,1.1169206682319594e-6,7.299452400715291e-11,1.0181528594098448e-12,5.200084804416252e-7,1.2665859543353018e-13,0.205478751633173,9.589075310402044e-11,1.1448114548433754e-12,Malawi,Lilongwe City,Area 57,21087,117
7,4316.350946504716,0.03633599114953699,0.020604422561506814,9.459602049483298e-4,8.161321060434887e-5,0.01200179502005703,7.713137366113885e-6,0.06997749528401943,0.0013347364114412673,9.456662426451382e-5,45693.06146282574,0.18009799772022364,0.30873167912969635,0.006433617233786735,5.563997086024492e-4,0.5041599217552043,2.9779646057848753e-5,0.42929717425624675,0.011556198998217474,6.981494970597883e-4,48906.86741172779,3.062896229207755e-6,1.5429449338524623e-6,1.1916979204497626e-10,2.022488924927948e-12,8.994496234388325e-7,3.119877849339559e-13,0.2692517277787911,1.6585932624221435e-10,2.3344767098619042e-12,Malawi,Lilongwe City,Area 57,21087,117
8,4316.338951688371,0.03771457852885368,0.02472615399403791,0.0013272403098771788,1.3710283306108076e-4,0.01805148409790918,1.5751866194325375e-5,0.08197231162993317,0.0019996430689789386,1.635564574488785e-4,45692.96869888868,0.1353414098438838,0.2706731827389577,0.006662526236016486,7.016316440871328e-4,0.5865863540499352,4.6320836435769636e-5,0.522061111320766,0.013428438878605087,9.221167617806936e-4,48906.93410928825,3.48886541915899e-6,1.977727500670295e-6,1.7529084291390603e-10,3.5130262696589286e-12,1.4024057516065632e-6,6.52584100707901e-13,0.33594928823572023,2.586030503212427e-10,4.16561037036683e-12,Malawi,Lilongwe City,Area 57,21087,117
9,4316.328177335077,0.03768786017793402,0.02797604446723772,0.0017194309145126192,2.0832034392855478e-4,0.025126494754121313,2.8514266232469405e-5,0.09274666492396651,0.00277273299734303,2.562070945714182e-4,45692.87763174641,0.10170780134434608,0.23246360850116837,0.006621317633699652,8.325367285308193e-4,0.6583216501856373,6.650398102316258e-5,0.6131282535922484,0.01505263701945197,0.0011490927152370365,48907.002314196034,3.83520241084436e-6,2.4000594616366913e-6,2.3903534368098325e-10,5.536094525461442e-12,2.0282551344816943e-6,1.2124825570579815e-12,0.40415419601851743,3.7400688533137177e-10,6.748577082519424e-12,Malawi,Lilongwe City,Area 57,21087,117
10,4316.318630476988,0.0366007357432997,0.030266642300788425,0.0020961145334162296,2.932510532626765e-4,0.03298967498505216,4.7104396765091215e-5,0.10229352301258408,0.0036269287218746405,3.7235799866616265e-4,45692.78949128941,0.07643285970524416,0.19652874880281912,0.0063768022079884875,9.432412622030384e-4,0.7196438261572305,8.986921661985952e-5,0.7012687105732031,0.01643644570974816,0.0013710147293539167,48907.07072808753,4.098660852741274e-6,2.7927461300118345e-6,3.077040862044328e-10,8.102733520461133e-12,2.7708937374361822e-6,2.0593077002494195e-12,0.4725680874947976,5.10944910618644e-10,1.0162041220710552e-11,Malawi,Lilongwe City,Area 57,21087,117
