time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,lvl2,lvl3,lvl4,TA_Code,ID
1,847.046842,0,0,0,0,0,0,0,0,0,3885.69066,1,0,0,0,0,0,0,0,0,5769.23333,0,0,0,0,0,0,0,0,0,Malawi,Rumphi,STA Chisovya,10410,244
2,847.0359168635086,0.009910467697060811,9.43296005729746e-4,7.539794676964903e-6,1.1041968432196651e-7,6.372114064772065e-5,1.4337493461068705e-9,0.010925136491548911,7.93599748027235e-6,1.1282667229786097e-7,3885.665451013507,0.7514835971597533,0.21470736041611105,7.590664246877188e-4,9.503204607806459e-6,0.03304689708341237,6.337873744418704e-8,0.025208986493432655,8.268952151897237e-4,9.814683545180093e-6,5769.25290032414,3.0785345116026214e-6,2.9163523744073656e-7,3.847582687067302e-12,9.88004381185959e-15,2.2008651469775954e-8,2.1518285159719828e-16,0.019570324141537178,4.049487220336437e-12,1.0095226663456786e-14,Malawi,Rumphi,STA Chisovya,10410,244
3,847.0103278183306,0.029915014688963924,0.005685639145764507,9.150985885038447e-5,2.7433364659336536e-6,8.192012735035621e-4,7.336606969764614e-8,0.03651418166961802,1.0157589078364008e-4,2.866503913633198e-6,3885.6049844922754,0.5647376642038153,0.3226975217803811,0.0023092069963307543,6.009196324863924e-5,0.11021672220208732,8.420751793527388e-7,0.08567550772425665,0.0027531000771541863,6.423039661968076e-5,5769.30085120975,9.622521430732085e-6,1.795464557906356e-6,4.7362437445645464e-11,2.4793019245478106e-13,2.8556906345404097e-7,1.1093045611320975e-14,0.06752120975139878,5.254290220696749e-11,2.5902323806610177e-13,Malawi,Rumphi,STA Chisovya,10410,244
4,846.9800718128571,0.048878994528861075,0.014207185908476907,3.4883835241355854e-4,1.6178229214110667e-5,0.003318315395419868,6.747291947590756e-7,0.06677018714358027,4.096276528724453e-4,1.7310969091677096e-5,3885.53017374501,0.42440421249704474,0.3637562321629885,0.003951930124538749,1.6043432303610447e-4,0.2077649468165316,3.5467896715544534e-006,0.16048625498979474,0.005181148047692001,1.7786525212263652e-4,5769.36247656212,1.6572541879816154e-5,4.636224471750538e-6,1.8463336713775196e-10,1.4855983623277038e-12,1.176191040046571e-6,1.0322779545632205e-13,0.12914656212055572,2.1640989029343258e-10,1.5888261577840248e-12,Malawi,Rumphi,STA Chisovya,10410,244
5,846.9476455866927,0.06494945612329792,0.024998059224991646,8.254918307230798e-4,5.265180282540973e-5,0.008367699667230956,3.0546589396962513e-6,0.0991964133080087,0.0010283923632595385,5.77799846504073e-5,3885.444925944772,0.318949105994303,0.36448055352697134,0.005344234213583715,3.0111408340917546e-4,0.3109788880698712,9.346878029877312e-6,0.24573405522705752,0.007742679007117382,3.4704992489025503e-4,5769.436059816824,2.3583854945938247e-5,8.520692602523519e-6,4.5003423790292056e-10,4.936925328837983e-12,3.034198933553266e-6,4.745689548404706e-13,0.20272981682454458,5.582641235764896e-10,5.411494283678453e-12,Malawi,Rumphi,STA Chisovya,10410,244
6,846.9156132734897,0.07664441481963795,0.03654448596535829,0.0015145188804306115,1.2415983686252626e-4,0.016391759311027952,9.387697729765268e-6,0.13122872651104708,0.0020058626543401747,1.399199664962262e-4,3885.3542798839517,0.23970349434236243,0.34238176171667156,0.0063524264567300735,4.661145577774634e-4,0.4111637051460996,1.9070466233737017e-5,0.33638011604744633,0.010221436355634137,5.598376074506303e-4,5769.518313154284,3.01498836613233e-5,1.3131432302555324e-5,8.562649868165974e-10,1.194328682577493e-11,6.113652498935578e-6,1.4857561426195671e-12,0.28498315428533844,1.1248458461844874e-9,1.3429042968394494e-11,Malawi,Rumphi,STA Chisovya,10410,244
7,846.8854037066592,0.08382646868770392,0.047534645082648076,0.0023701922608551514,2.3940102343195335e-4,0.027444952800151436,2.2633486786741685e-5,0.16143829334157728,0.0033443056582681953,2.7739827218131236e-4,3885.261473797786,0.1801525403280711,0.30876105353665817,0.00695931456511314,6.389884389838765e-4,0.5035654384596031,3.312377497029627e-5,0.42918620221297155,0.01250035828930504,8.017773906987466e-4,5769.606765109364,3.601032584571396e-5,1.8140187519887258e-5,1.3979258424569485e-9,2.3724654588272655e-11,1.0574690070798627e-5,3.659748981035785e-12,0.373435109365136,1.9456139138431172e-9,2.7384403569308432e-11,Malawi,Rumphi,STA Chisovya,10410,244
8,846.857732062295,0.08700668469951907,0.05704321841530074,0.0033254996500157313,4.0217138281633435e-4,0.04128614132682292,4.622223132931225e-5,0.1891099377058041,0.0050102612941992164,4.7976957341413096e-4,3885.1687365785965,0.1354013630795525,0.27070965793962726,0.007207053903456232,8.057843866481066e-4,0.5859589463514142,5.1522705190469454e-5,0.5219234214032076,0.014525723217345961,0.0010589960805142838,5769.699275154474,4.1018579219700285e-5,2.3251954400465832e-5,2.0562577509912637e-9,4.120946902203725e-11,1.6487890965904648e-5,7.655100947311936e-12,0.46594515447663104,3.033549150378248e-9,4.886456996934919e-11,Malawi,Rumphi,STA Chisovya,10410,244
9,846.83287554245,0.08694535516138886,0.06454049940075587,0.004308139278721464,6.110757470926455e-4,0.05747771602693814,8.367193583451313e-5,0.21396645755073146,0.006947268230783353,7.51544751678664e-4,3885.077696414955,0.10177147747702626,0.23250648086301504,0.007162630880212413,9.561306293323549e-4,0.6576870687050507,7.397282960360607e-5,0.6129635850448365,0.016282838729416167,0.001319674923343299,5769.793877848943,4.509065440622996e-5,2.82173636714737e-5,2.8040214944012227e-9,6.494120233262992e-11,2.384596287724753e-5,1.4222986361054245e-11,0.5605478489453171,4.3873052682749074e-9,7.916418869368416e-11,Malawi,Rumphi,STA Chisovya,10410,244
10,846.8108501248366,0.084438248921285,0.06982488446019396,0.005251918499693227,8.602050848794879e-4,0.07547839563931245,1.3822255864380566e-4,0.23599187516400788,0.009087484181792824,0.0010922540392915019,3884.989582193332,0.07649881205137789,0.19657720035834853,0.006898299340169513,0.0010832816737136749,0.7190228856301026,9.996275748110391e-5,0.701077806667796,0.017779971864685606,0.0015745551627851758,5769.888773004088,4.8188447586989424e-5,3.283427904970374e-5,3.60955300820115e-9,9.504952717071581e-11,3.257716173994757e-5,2.4156740364657567e-11,0.6554430040906019,5.993678358908619e-9,1.192062675353734e-10,Malawi,Rumphi,STA Chisovya,10410,244
