time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,lvl2,lvl3,lvl4,TA_Code,ID
1,1694.144346,0,0,0,0,0,0,0,0,0,6072.06033,1,0,0,0,0,0,0,0,0,10002.03992,0,0,0,0,0,0,0,0,0,Malawi,Nsanje,TA Ngabu,31108,387
2,1694.1307947004675,0.012292706952136316,0.0011700612552264145,9.805118118122759e-6,1.6137499099337167e-7,7.856273549470489e-5,2.0968987936199573e-9,0.013551299532865345,1.0320362207816296e-5,1.6489274163407937e-7,6072.03590391595,0.7514813605941426,0.2147071480111223,7.623533685314728e-4,9.439869421946267e-6,0.03304365747146133,6.339455801598088e-8,0.024426084049921738,8.304758871897494e-4,9.749272510756876e-6,10002.060954158445,1.908508895820814e-6,1.8082593532202537e-7,2.3159115788417043e-12,5.947211025546896e-15,1.3647487210712495e-8,1.2953146594145144e-16,0.02103415844308792,2.4374464286714713e-12,6.0767424914883476e-15,Malawi,Nsanje,TA Ngabu,31108,387
3,1694.0990601966473,0.03710100619837429,0.0070517649254748785,1.1899219012415754e-4,4.008805871605985e-6,0.0010099239514405492,1.0728091459090416e-7,0.045285803352200074,1.3208096595554978e-4,4.1887799872791405e-6,6071.9773679749605,0.5647295064207284,0.322698074109849,0.002319200425726947,5.969000018726005e-5,0.11020634981059158,8.422381024222298e-7,0.08296202503916132,0.002765003851215551,6.380062227469112e-5,10002.112412958311,5.958340992429232e-6,1.1124334320979607e-6,2.8492868817398473e-11,1.491748367247975e-13,1.769879961685234e-7,6.674836278981351e-15,0.07249295830918155,3.1609862277474046e-11,1.5584967300377887e-13,Malawi,Nsanje,TA Ngabu,31108,387
4,1694.064659564941,0.057894680723099556,0.01725827406191975,4.496883407005729e-4,2.3562787352451546e-5,0.0040592436713609,9.854740244104264e-7,0.07968643505845757,5.284813959155263e-4,2.5216015391553023e-5,6071.911105482627,0.42439079816429853,0.36375393845992293,0.003969033582493391,1.5936359706596027e-4,0.20774789450740247,3.547589404890769e-6,0.14922451737214598,0.005203561210385074,1.7667794003256468e-4,10002.172826222233,9.758930566163692e-6,2.806433535792651e-6,1.0996508656865594e-10,8.902113514815815e-13,7.223482934343207e-7,6.201138321007731e-14,0.13290622223586787,1.290095412624889e-10,9.522227346916593e-13,Malawi,Nsanje,TA Ngabu,31108,387
5,1694.0278401216242,0.0755462947233756,0.02974625224274914,0.0010468845204362166,7.586231334641251e-5,0.010086151465564012,4.433109768189383e-6,0.1165058783752395,0.0013071716823547426,8.329928396932665e-5,6071.836058970117,0.3189306685051011,0.364474849003676,0.0053673443028793765,2.9910531303674895e-4,0.31095561938989125,9.349082152627777e-6,0.22427102988138473,0.00777615732945057,3.4473438572210435e-4,10002.244288909535,1.3566849623087381e-5,5.033915927182462e-6,2.6300477890515043e-10,2.92157015630186e-12,1.8314823368221736e-6,2.829577925536507e-13,0.20436890953669393,3.2709533788226043e-10,3.2045279488555103e-12,Malawi,Nsanje,TA Ngabu,31108,387
6,1693.9915420324319,0.08831294048736343,0.04289727188524389,0.0018940611434271112,1.7678613963656084e-4,0.01950940549153448,1.3502420371696397e-5,0.1528039675675771,0.0025172488243432197,1.9943775642329266e-4,6071.756926370325,0.23968068094747597,0.34237226601147497,0.006379864351077368,4.630045124065238e-4,0.4111350775573445,1.907503185097305e-5,0.3034036296727839,0.010265597209796782,5.561019951961984e-4,10002.323229762758,1.7072677876618152e-5,7.619059336913391e-6,4.918638249677379e-10,6.968085486141824e-12,3.6325600905589088e-6,8.764976805485416e-13,0.28330976276060843,6.487554883015449e-10,7.844583166690366e-12,Malawi,Nsanje,TA Ngabu,31108,387
7,1693.957399560264,0.09600784670111327,0.05528649622974164,0.0029327246826511976,3.373768189008164e-4,0.032349729487439034,3.226581534029912e-5,0.18694643973518618,0.004156071880771318,3.9150584645886486e-4,6071.676667509135,0.18012611323076122,0.30874775915515584,0.006989325559853387,6.34723397175436e-4,0.5035321338268611,3.313172085807872e-5,0.3836624908647912,0.012554308598708397,7.964258696260883e-4,10002.40708923881,2.0130219675249263e-5,1.0376692539379668e-5,7.915213358166837e-10,1.3661631319500131e-11,6.20104214322724e-6,2.135514808536151e-12,0.3671692388113162,1.107464258377409e-9,1.5797146128036285e-11,Malawi,Nsanje,TA Ngabu,31108,387
8,1693.9262243705368,0.0991988337586112,0.06590672553188266,0.004081497142968704,5.619849650750001e-4,0.048307212935220584,6.537512887127504e-5,0.21812162946262934,0.006180242348176358,6.716580700302771e-4,6071.5972423282055,0.13537212924861367,0.27069267840833744,0.007238072804543178,8.004030711498304e-4,0.5859214496829088,5.1535020637896245e-5,0.46308767179381627,0.01458833934059476,0.001051924574987179,10002.49378842927,2.26708033150257e-5,1.3142481749043956e-5,1.1501355448571668e-9,2.345742130033851e-11,9.562093653767761e-6,4.421472546384583e-12,0.45386842927249577,1.7077134217916286e-9,2.7878893846723096e-11,Malawi,Nsanje,TA Ngabu,31108,387
9,1693.8983229006378,0.09874658070991918,0.07418753798190411,0.005254132632331233,8.480404630171775e-4,0.06686926180143182,1.1754577299076317e-4,0.24602309936159422,0.008520201743617214,0.0010452348719742746,6071.520009698178,0.10174020511429507,0.23248613736908036,0.007193384325128033,9.49740988051948e-4,0.6576455304584389,7.399037718910215e-5,0.5403203018208871,0.016352934044021494,0.0013108579665597757,10002.581522039827,2.4666379675903778e-5,1.5781638480050955e-5,1.5517502271005025e-9,3.6590768797331856e-11,1.3698077339755375e-5,8.139257549591796e-12,0.5416020398309276,2.4463507540389755e-9,4.473002634692366e-11,Malawi,Nsanje,TA Ngabu,31108,387
10,1693.8737002896187,0.09555672861702912,0.07992338637029586,0.006372490388981249,0.0011870378031229993,0.0874129958827952,1.9307131872567255e-4,0.27064571038095026,0.011093738951821065,0.0015109336235679257,6071.445935672146,0.0764660881323472,0.19655383390291456,0.006927834225964583,0.0010760371561891627,0.7189774093594028,9.998617386390293e-5,0.6143943278528381,0.01785640337580115,0.0015640290595958812,10002.668704541416,2.6114970688156916e-5,1.8189460958284287e-5,1.978566133758438e-9,5.3068875602860295e-11,1.855717710601195e-5,1.3708835352763097e-11,0.6287845414241477,3.314120352870904e-9,6.677771095562342e-11,Malawi,Nsanje,TA Ngabu,31108,387
