time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,lvl2,lvl3,lvl4,TA_Code,ID
1,3128.84515,0,0,0,0,0,0,0,0,0,14226.05326,1,0,0,0,0,0,0,0,0,21648.77955,0,0,0,0,0,0,0,0,0,Malawi,Salima,TA Kambwiri,20504,170
2,3128.8344666367057,0.009691134251560268,9.224341581342549e-4,7.514490684527596e-6,1.1552870781532996e-7,6.21633648128662e-5,1.5008196473783781e-9,0.01068336329471938,7.909365755671813e-6,1.1804707328091424e-7,14226.028831593678,0.7514792687177966,0.21470694929819495,7.547800941871244e-4,9.31120204064505e-6,0.033051345211663447,6.26373603405095e-8,0.024428406325163958,8.222258906467401e-4,9.6163879363138e-6,21648.798983997967,8.146791858407399e-7,7.718861134645504e-8,9.575617086805367e-13,2.4589983459414604e-15,5.825692710174331e-9,5.355749569423838e-17,0.01943399797437555,1.0078128255132506e-12,2.5125558416356987e-15,Malawi,Salima,TA Kambwiri,20504,170
3,3128.8094477594113,0.029249384542599417,0.005559542831689731,9.120050445412068e-5,2.8702993396965217e-6,7.991656086828062e-4,7.680259458384443e-8,0.03570224058936034,1.0123293347151437e-4,2.9991735866489e-6,14225.970288930499,0.5647249145349061,0.322694218349409,0.0022961612090969087,5.887840051751297e-5,0.11023082760853668,8.32246812352715e-7,0.08297106950313503,0.002737552352692554,6.293332855829541e-5,21648.84652885454,2.543436045628266e-6,4.748764569684691e-7,1.1781839503215417e-11,6.168783399008915e-14,7.555679943527253e-8,2.760509656393356e-15,0.06697885454947057,1.3070806376145066e-11,6.444834364648251e-14,Malawi,Salima,TA Kambwiri,20504,170
4,3128.7823271147804,0.045642740220792254,0.013605966840058019,3.446459927132969e-4,1.686998551057198e-5,0.003211956781380948,7.054003983985946e-7,0.06282288522085346,4.050365916260444e-4,1.8053642724707926e-5,14225.904019511088,0.42438196830007935,0.3637489639329332,0.003929593083785235,1.5719181420935667e-4,0.2077892682223577,3.5053476760922494e-6,0.14924048891100494,0.005151864176923614,1.742708013241237e-4,21648.902346017214,4.165785340632723e-6,1.1979839573829029e-6,4.5468819067341144e-11,3.6810328235250063e-13,3.083599694349754e-7,2.5641921159523802e-14,0.12279601722248576,5.33437231375817e-11,3.9374520351202467e-13,Malawi,Salima,TA Kambwiri,20504,170
5,3128.7532993691043,0.05955919984918299,0.02345105390744604,8.023240758637104e-4,5.4313836659937884e-5,0.007980566110431474,3.1731177067008433e-6,0.09185063089729079,0.00100181805871122,5.9638307234898696e-5,14225.828965073955,0.3189181072473669,0.3644673926150146,0.005314012807490776,2.9502588667478354e-4,0.3110119904988592,9.237558857685387e-6,0.22429492604522056,0.007698883933888019,3.400337327661561e-4,21648.968371344825,5.791250854831486e-6,2.148816448584218e-6,1.0874555657781805e-10,1.208057527318915e-12,7.818164430639345e-7,1.1699971202948414e-13,0.1888213448334683,1.3524670136478613e-10,1.3250572393483993e-12,Malawi,Salima,TA Kambwiri,20504,170
6,3128.7246828617235,0.0696238998272421,0.03381921476440029,0.0014515977014241208,1.2656508814996796e-4,0.015436196298193771,9.664598654446082e-6,0.12046713827806464,0.0019292134362164349,1.4278222092311903e-4,14225.749824620789,0.23966459470437027,0.3423636682481353,0.0063164083797393805,4.5669135364563096e-4,0.41120111984521246,1.8847250937956626e-5,0.303435379212822,0.010163526499544157,5.485201779627056e-4,21649.04130476297,7.287719768840281e-6,3.2523307166622068e-6,2.0337223896341015e-10,2.881160237735614e-12,1.5506406768033567e-6,3.624204548854823e-13,0.2617547629835167,2.682438528158322e-10,3.2435806926210964e-12,Malawi,Salima,TA Kambwiri,20504,170
7,3128.6977654870625,0.07569065640490802,0.0435865698812985,0.002247623700056731,2.4153472443866052e-4,0.02559503376762407,2.3094460883605202e-5,0.14738451293920954,0.003185202045378267,2.802870774193477e-4,14225.669556860954,0.18010750922334515,0.3087366205012172,0.0069197846963243576,6.260658144154977e-4,0.5036042560334119,3.2735956591133614e-5,0.38370313904732273,0.012429441486376107,7.855641102971836e-4,21649.118782552057,8.592865069761142e-6,4.429457721779929e-6,3.2727121857993195e-10,5.648763670443433e-12,2.6470440210540726e-6,8.829930361130762e-13,0.33923255206926184,4.5790635271106233e-10,6.531756706556508e-12,Malawi,Salima,TA Kambwiri,20504,170
8,3128.6731876014323,0.07820632515844543,0.05195944992250873,0.003128039267088395,4.023341814047772e-4,0.03821945761135233,4.6792428490545206e-5,0.1719623985692902,0.004736518763568704,4.808515676658457e-4,14225.590122882668,0.13535161796230155,0.2706794964964901,0.007166006739777033,7.894838427635436e-4,0.5859950318308146,5.091921687298008e-5,0.46313711733412577,0.01444318069332549,0.0010375758237099624,21649.198883166897,9.677320635080865e-6,5.6100695376358895e-6,4.755466079423831e-10,9.699026925128568e-12,4.081764575052153e-6,1.8281796126455747e-12,0.4193331669111549,7.060907386978662e-10,1.1527206537774145e-11,Malawi,Salima,TA Kambwiri,20504,170
9,3128.6511907443896,0.07784969568937188,0.058487864222004096,0.004026752002652992,6.07124789165856e-4,0.05290368561443577,8.413329452483016e-5,0.19395925561215538,0.006529863421899427,7.482999022497412e-4,14225.512881333632,0.10171843209626327,0.23247103905856048,0.007121709745349633,9.367809909494795e-4,0.6577169179107805,7.310606247657963e-5,0.5403786663667816,0.01619014658607373,0.0012929731905320222,21649.279939100994,1.0529144139129274e-5,6.7366164158529825e-6,6.416013119164323e-10,1.512925692695404e-11,5.847275756344281e-6,3.365381108620561e-12,0.5003891010064793,1.0114940726279244e-9,1.8494638035574606e-11,Malawi,Salima,TA Kambwiri,20504,170
10,3128.6317803829334,0.07533355135275063,0.06300946011608828,0.004883838375644179,8.498239616079493e-4,0.06915474866904231,1.38194591785431e-4,0.2133696170669188,0.008502240026191203,0.0010817135747875656,14225.438802873436,0.07644502786733379,0.19653751095557903,0.006858721069545348,0.0010613436084141348,0.7190417983316216,9.879148231480457e-5,0.6144571265668874,0.017678523437609717,0.0015426820117374323,21649.360480998443,1.114724789411106e-5,7.764386084953174e-6,8.180756554452181e-10,2.1942714427340317e-11,7.92151357301915e-6,5.6684423871988e-12,0.5809309984554477,1.3702987917359993e-9,2.761115681453911e-11,Malawi,Salima,TA Kambwiri,20504,170
11,3128.6169469392667,0.06947100564259272,0.06531745210119076,0.005648625932325872,0.0011211894000384322,0.0864333237137303,2.1146394302436818e-4,0.22820306073290247,0.010586023054535924,0.0014760245011507375,14225.377391836493,0.057450502320451256,0.16410733813663314,0.0064438658813712486,0.0011596917696808837,0.770758771933843,1.2734026932789385e-4,0.6758681635109788,0.018929023031885615,0.0017801274639417624,21649.42934334775,1.114151088192403e-5,8.606467201070578e-6,9.966774746121494e-10,3.005126896549055e-11,1.026577739551156e-5,8.905336427718699e-12,0.6497933477589108,1.775809582476334e-9,3.8956605393209247e-11,Malawi,Salima,TA Kambwiri,20504,170
12,3128.6041055771416,0.06333644454137255,0.06555417685376239,0.006278216084732317,0.0014097457329528501,0.10416017422979437,3.0566541530833535e-4,0.24104442285792282,0.012709605243167506,0.0019226502829969656,14225.319981159044,0.04317603927393626,0.13565880692721147,0.005934082581739804,0.0012308146048630574,0.8138937397655508,1.5806295907670555e-4,0.7332788409587415,0.019967933331343557,0.002000939422953127,21649.49542716443,1.1024566839794454e-5,9.223703977989773e-6,1.1673532811985266e-9,3.926710268178573e-11,1.2817746530428654e-5,1.3227500187849842e-11,0.7158771644412895,2.2172453385912377e-9,5.249460286963558e-11,Malawi,Salima,TA Kambwiri,20504,170
13,3128.593064175792,0.057164947804547506,0.06419829655425324,0.0067505109014117685,0.0017030562900043668,0.12184739630962567,4.216163474704555e-4,0.252085824207313,0.014813874916172951,0.0024105257391484228,14225.26691932295,0.03244897114746348,0.11121529709290515,0.005375083776984593,0.0012755460107545934,0.8495501097487779,1.9026844034298584e-4,0.786340677053069,0.02082319874241783,0.0022025845077139864,21649.55788192597,1.0790226466695554e-5,9.643143109729698e-6,1.3226790164555584e-9,4.931921911642431e-11,1.551728642764474e-5,1.875700594155294e-11,0.7783319259808292,2.684203517615103e-9,6.807622505797725e-11,Malawi,Salima,TA Kambwiri,20504,170
14,3128.583619707989,0.05114233543904623,0.06166169093648868,0.007060978952202968,0.001989263533659021,0.13911680080004402,5.59222348687776e-4,0.26153029201012873,0.016854106600509063,0.0029276349448930446,14225.21833903214,0.02438767055895763,0.09054306639012784,0.004801722051463846,0.0012959630006809848,0.8788069651532177,2.2330413921018685e-4,0.8349209678639185,0.021521939317565547,0.002383960217692146,21649.61616762344,1.0446234286246783e-5,9.885556913280302e-6,1.4578877870499237e-9,5.9898209153605e-11,1.831094357086784e-5,2.5579282263772914e-11,0.8366176234522329,3.1674376153974816e-9,8.547749141737789e-11,Malawi,Salima,TA Kambwiri,20504,170
15,3128.5755736245305,0.045404059932454215,0.05829347943566937,0.007216939843665634,0.002258043274611595,0.15568629553625657,7.175574463978148e-4,0.26957637546905516,0.018797887343465863,0.003462099935075527,14225.174219561173,0.018329571454811098,0.0732775289745188,0.004239222098782443,0.0012948977695602735,0.9026639910293364,2.565814683852256e-4,0.8790404388304547,0.022089130352162395,0.0025450309938127857,21649.669985399687,1.0008025289137495e-5,9.9696138025952415e-006,1.5701133877073185e-9,7.068710331856959e-11,2.1150815011888753e-5,3.3740302694528344e-11,0.8904353996958958,3.6586615079692767e-9,1.0442740601309792e-10,Malawi,Salima,TA Kambwiri,20504,170
16,3128.568740235273,0.04004073433565444,0.0543836007606809,0.007233197445720113,0.002501087447340396,0.17135614347150138,8.950012656779908e-4,0.2764097647265752,0.020623134841987665,0.004002893665745652,14225.13443214763,0.013776683344831807,0.059002282384588184,0.0037048105329357517,0.0012755512615012826,0.9220156722659285,2.8958998148886396e-4,0.918827852374075,0.022547005585715135,0.0026865107495277567,21649.71922235926,9.494633804684618e-6,9.91368298816847e-6,1.657934223710646e-9,8.138141094259035e-11,2.3994285830322936e-5,4.324707615535113e-11,0.939672359267133,4.150503965669474e-9,1.2462848709794147e-10,Malawi,Salima,TA Kambwiri,20504,170
17,3128.562950925509,0.03510546097409974,0.05016744783955599,0.007128780003400853,0.002712268681073885,0.1859957219284586,0.0010893950632028847,0.28219907448979203,0.022316263872916776,0.00454026640907566,14225.098774098791,0.01035505822941161,0.04729712692580779,0.003209304160397054,0.0012412139494772075,0.9376424903283637,3.2190287423553455e-4,0.9544859012094656,0.022914875113457463,0.0028096104537018744,21649.763906636475,8.925997539525131e-6,9.736457055144355e-6,1.7210536807801637e-9,9.17026630020739e-11,2.6804027304009232e-5,5.4070067167030766e-11,0.9843566364886202,4.6365082841622566e-9,1.457727301691047e-10,Malawi,Salima,TA Kambwiri,20504,170
18,3128.5591760447414,0.029651238356684973,0.045695232598446614,0.006923028718721341,0.0028875677852949373,0.1995186846433923,0.0012982031551892496,0.28597395525772956,0.023868938403623283,0.005065944113891101,14225.074277260552,0.007783110206577007,0.03776627065726434,0.0027586072586233824,0.0011950637117889367,0.950212589959881,3.531767606749835e-4,0.9789827394519149,0.023209197398622157,0.0029158349168659525,21649.79494122541,7.951309589752054e-6,9.405663581887143e-6,1.7592252548879602e-9,1.0140460601582257e-10,2.9542931692721565e-5,6.614693074167053e-11,1.0153912254307462,5.110255990037821e-9,1.6755153675749306e-10,Malawi,Salima,TA Kambwiri,20504,170
19,3128.5559966019023,0.02503635674047721,0.041091619879366235,0.0066320218296115774,0.003024656596997256,0.21185008590148827,0.001518657148726602,0.28915339809666735,0.025273909838018083,0.005572953272148309,14225.052648204064,0.005850063440186698,0.03005176597080677,0.002355012499137086,0.0011400380264077426,0.9602903123697027,3.831467378476895e-4,1.0006117959405596,0.023443815161839292,0.003006830939246746,21649.822598211405,7.083217139294407e-6,8.929336266579037e-6,1.7708997640615481e-9,1.102568988518417e-10,3.2164787913789374e-5,7.938580361931886e-11,1.0430482114266415,5.563753813484758e-9,1.8964270247116055e-10,Malawi,Salima,TA Kambwiri,20504,170
20,3128.5533272070797,0.02112643607874917,0.0365792662274563,0.00627448075396102,0.0031226859119389706,0.22297205446746574,0.0017478694787287996,0.2918227929183001,0.026530851059434375,0.006055599364443621,14225.033696041375,0.004397309244131277,0.023839375234980302,0.0019982286554368254,0.001078759368405506,0.9683463793079488,4.116195428638529e-4,1.0195639586271559,0.023630226015956452,0.0030842793676642047,21649.847026262138,6.301342598541343e-6,8.367127048211842e-6,1.7570450474358269e-9,1.1805048878602103e-10,3.4637188492699714e-5,9.366708253335834e-11,1.0674762621559846,5.9913964738234124e-9,2.1171757131937937e-10,Malawi,Salima,TA Kambwiri,20504,170
21,3128.5510918085038,0.01781219175656022,0.032296215709452555,0.005869926320091108,0.003182281032224272,0.2329146321671817,0.001982944508661046,0.294058191494171,0.02764512137542295,0.006509648833881842,14225.017192930303,0.003305453450018805,0.018858985981962634,0.0016862492851659014,0.0010134999715793237,0.9747701781186199,4.384646927504253e-4,1.0360670696988221,0.023777901227639755,0.0031498166881319483,21649.868445879987,5.593141552078291e-6,7.760123901529406e-6,1.7205269149472104e-9,1.246263058458623e-10,3.6941772740727496e-5,1.088477803872693e-10,1.0888958800032909,6.390008639609841e-9,2.334740862331316e-10,Malawi,Salima,TA Kambwiri,20504,170
22,3128.5492237001695,0.015003425668976705,0.028321375950562677,0.005436633133410451,0.0032053196439263197,0.24173846326484164,0.002221082166959234,0.2959262998286772,0.0286255595815541,0.006932280864927005,14225.00289661318,0.002484830609430895,0.014881873697110238,0.0014159834666800592,9.461785368782963e-4,0.9798813648042467,4.6360539854699035e-4,1.0503633868227198,0.02389458288202538,0.003204987465340226,21649.887115081754,4.9507021155350225e-6,7.136646610081154e-6,1.6650883075233294e-9,1.298829172923309e-10,3.907004738619997e-5,1.24768760628892e-10,1.1075650817699196,6.758121865947786e-9,2.546516779212229e-10,Malawi,Salima,TA Kambwiri,20504,170
23,3128.547665149072,0.01262462666564444,0.024693386435811093,0.004990459766433571,0.003194667508496723,0.24952205126627777,0.0024596592833834303,0.29748485092604715,0.029482886562796174,0.00732195955667633,14224.990565942477,0.0018681614920616188,0.011717012018788393,0.0011837338456276631,8.783727670648941e-4,0.9839404133680049,4.8700985252614375e-4,1.06269405752774,0.02398655210726662,0.003251214426335349,21649.903305127955,4.368598730974962e-6,6.516329645087638e-6,1.5946772949050096e-9,1.3377672474014324e-10,4.102032951824668e-5,1.4126169614968395e-10,1.1237551279711597,7.0954457127015525e-9,2.7503842088982714e-10,Malawi,Salima,TA Kambwiri,20504,170
24,3128.5463666499268,0.010611657278031265,0.0214251319357631,0.004544341736065939,0.003153863915354714,0.2563520589103888,0.0026962962961139636,0.29878335007171797,0.030228520516102454,0.007678231309516481,14224.979971330093,0.0014045137145401805,0.009206342969806814,9.855781759367526e-4,8.113457912074702e-4,0.9871589851798587,5.086823017117842e-4,1.0732886699115154,0.024058890908950987,0.0032897813928168002,21649.917283364728,3.842500837111754e-6,5.913017640555226e-6,1.5130344097052965e-9,1.3631554883520208e-10,4.2795450341725234e-5,1.5815625572586835e-10,1.1377333647456158,7.402470500926705e-9,2.9447180456107035e-10,Malawi,Salima,TA Kambwiri,20504,170
25,3128.5452859650836,0.008910297656719496,0.01851044766696356,0.004108582624014456,0.0030868311365968427,0.2623189838868748,0.0029288919441503095,0.2998640349153196,0.03087409090639301,0.008001492493449676,14224.970897546356,0.0010559931670212459,0.007220057356092536,8.175611558480922e-4,7.460813711289001e-4,0.9897077370394513,5.286559204552173e-4,1.082362453648487,0.024115677370865698,0.0033218337608791008,21649.92930736199,3.3688738241829074e-6,5.335792638755019e-6,1.4236390974938082e-9,1.375469728577747e-10,4.44017562939752e-5,1.7528579875438622e-10,1.1497573619996357,7.680294529737027e-9,3.128327716121609e-10,Malawi,Salima,TA Kambwiri,20504,170
26,3128.5443873408476,0.007474111131918549,0.01593255317309208,0.003690825606281002,0.0029976595932836303,0.2675118646368119,0.0031556450098039314,0.30076265915119127,0.03143081340395371,0.008292811098139884,14224.963148344947,7.940310291745111e-4,0.005652471566979051,6.758888419162986e-4,6.833174091349228e-4,0.9917239361038604,5.469858195206013e-4,1.09011165505874,0.02416017618436901,0.0033483779471432345,21649.93961656363,2.94430364324926e-6,4.7907033289149895e-6,1.3295092597222901e-9,1.3755151567294685e-10,4.584766974090617e-5,1.924917758695467e-10,1.1600665636385468,7.930375090572159e-9,3.300432915424935e-10,Malawi,Salima,TA Kambwiri,20504,170
27,3128.543640703061,0.006263207087599904,0.013668567708658024,0.0032963407282403847,0.0028904331334693523,0.2720156909614372,0.003375057318595232,0.3015092969380002,0.03190920954166864,0.00855375704474987,14224.956547507367,5.970997409642336e-4,0.004418297950050837,5.570246159820964e-4,6.235803196775415e-4,0.9933173487138552,5.637434621271608e-4,1.0967124926383405,0.024194984868971404,0.003370288553891087,21649.948429357475,2.5653085867548815e-6,4.281611647452737e-6,1.2331643886275515e-9,1.3643443617801582e-10,4.714289531052229e-5,2.0962690352246295e-10,1.1688793574844898,8.154391182637124e-9,3.4606133970047864e-10,Malawi,Salima,TA Kambwiri,20504,170
28,3128.543020683974,0.005243574293109079,0.011691831392390741,0.002928618391607474,0.002769033946934256,0.27591032749106914,0.003585930509639049,0.30212931602474996,0.03231902950137481,0.00878620168140162,14224.950937421852,4.490442092124413e-4,0.0034485105373823766,4.5774463926629355e-4,5.672236160396999e-4,0.9945759549334328,5.790112507160205e-4,1.1023225781521335,0.024222174876691413,0.0033883205810369523,21649.955943620324,2.228514158861898e-6,3.810407379915781e-6,1.136732394070982e-9,1.3431397992986974e-10,4.829805550875346e-5,2.2655842555852187e-10,1.1763936203321033,8.35418050383881e-9,3.608724054883915e-10,Malawi,Salima,TA Kambwiri,20504,170
29,3128.542506053772,0.004386067738776712,0.00997458990884611,0.0025895629292839156,0.0026370809882790406,0.2792692986867909,0.0037873459753652704,0.30264394622734214,0.0326691271117195,0.00899222254525434,14224.946179072067,3.377190489388497e-4,0.00268786871161469,3.7515986007617816e-4,5.144560591108833e-4,0.9955697411763924,5.928788372620951e-4,1.1070809279376668,0.0242433849398412,0.0034031195977603547,21649.962335788892,1.9305067929948136e-6,3.3777043648419173e-6,1.0419116868444102e-9,1.3131737530882864e-10,4.932409793440795e-5,2.431688859494658e-10,1.1827857889046958,8.531636912010297e-9,3.7448626125829433e-10,Malawi,Salima,TA Kambwiri,20504,170
30,3128.5420790923304,0.0036657435640927664,0.008489349730153393,0.002279831207606551,0.0024978661363041586,0.2821594756978082,0.003978641332719037,0.3030709076686843,0.03296745283235442,0.00917400004071297,14224.94215068061,2.540242393582107e-4,0.0020923757119687744,3.067145846992186e-4,4.653701980497274e-4,0.9963541823494553,6.054398019388307e-4,1.111109319394005,0.024259906318006105,0.003415234100739027,21649.96776188054,1.6678818752461202e-6,2.9831634298006027e-6,9.500134482806015e-10,1.2757529653764097e-10,5.023197143404843e-5,2.593567519071494e-10,1.1882118805510202,8.688654417176405e-9,3.869320484447903e-10,Malawi,Salima,TA Kambwiri,20504,170
31,3128.541724701091,0.0030617396300249436,0.007209825824289662,0.0019992094008870714,0.0023542958365965127,0.2846408489316186,0.0041593792841688945,0.30342529890758596,0.033221060536125044,0.009333706830992007,14224.93874323783,1.911084158985115e-4,0.0016269822963788697,2.5018769639224543e-4,4.1997066286323336e-4,0.9969733093423316,6.167880116441521e-4,1.1145167621769594,0.024272758013282564,0.0034251260644970597,21649.972362826244,1.4375595023923281e-6,2.625677327229991e-6,8.620423870127228e-10,1.2321551498019915e-10,5.1032371667591074e-5,2.750365249662855e-10,1.1928128262549875,8.827083185942412e-9,3.9825203994648445e-10,Malawi,Salima,TA Kambwiri,20504,170
32,3128.541409295862,0.002573956939084753,0.006113786454291951,0.001746780964046186,0.0022089097373060133,0.28676793153731356,0.004329338505066085,0.3037407041371087,0.03343628667036192,0.009473511182941102,14224.93565680382,1.4379408314457823e-4,0.0012636646335037133,2.0363715248901846e-4,3.781867170552964e-4,0.9974622623580874,6.270184547000745e-4,1.117603196185355,0.024282747830617187,0.0034331875609321712,21649.976539647236,1.24744829669333e-6,2.305211689728148e-6,7.787421252382043e-10,1.1836234172748334e-10,5.1735946546455825e-5,2.901388061643195e-10,1.1969896472392356,8.948765083074258e-9,4.0850114789180276e-10,Malawi,Salima,TA Kambwiri,20504,170
33,3128.5411478309748,0.0021609753031775706,0.00517920344894263,0.0015212432786249094,0.0020638045459475084,0.2885884618478164,0.004488480599727491,0.30400216902423666,0.033618626723607034,0.009595445376372167,14224.933055039852,1.0827456140978905e-4,9.80830218897844e-4,1.6543993220180864e-4,3.398975872939404e-4,0.9978480825221193,6.362214787081536e-4,1.120204960153381,0.024290493072945157,0.003439738014280612,21649.980067916353,1.0786801606741027e-6,2.0199937568133807e-6,7.006526690374085e-10,1.1312984630456105e-10,5.235297017821011e-5,3.0461138444174673e-10,1.2005179163574744,9.05547728396356e-9,4.177412307463076e-10,Malawi,Salima,TA Kambwiri,20504,170
