time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,lvl2,lvl3,lvl4,TA_Code,ID
1,17.598588,0,0,0,0,0,0,0,0,0,185.30215,1,0,0,0,0,0,0,0,0,199.39831,0,0,0,0,0,0,0,0,0,Malawi,Lilongwe City,Area 14,21044, 70
2,17.593999631896033,0.004162203409723675,3.961871168948924e-4,2.91587898960001e-6,3.647569963906841e-8,2.7024749202094312e-5,4.734543052587172e-10,0.004588368103964206,3.0691043686464845e-6,3.727081700494674e-8,185.27785191223253,0.7515966930114307,0.2147181036111162,7.017745702454941e-4,8.275250844144318e-6,0.033106232025953544,5.698153934290355e-8,0.024298087767486112,7.644832665906587e-4,8.546480432707588e-6,199.41198016091153,6.221509611061655e-5,5.894648835732715e-6,7.794934338560646e-11,2.0016990561678298e-13,4.448817936523785e-7,4.359689349673335e-15,0.013670160911509317,8.203993528493559e-11,2.0452959496645631e-13,Malawi,Lilongwe City,Area 14,21044, 70
3,17.583257443737953,0.01255941683860878,0.0023874906592326888,3.538528943395321e-5,9.061723919279011e-7,3.4733307466900326e-4,2.4227707338908258e-8,0.015330556262043684,3.9277960479023616e-5,9.46860311810807e-7,185.21962832310277,0.565085703391545,0.32276218812883045,0.0021350761008369044,5.233001124814302e-5,0.11040938021655602,7.571205328433187e-7,0.08252167689727873,0.0025454836569519983,5.593387125234757e-5,199.44543100383828,1.9425046589749293e-4,3.62665085039551e-5,9.591180945799759e-10,5.021718414258865e-12,5.770106089831394e-6,2.2472116144751452e-13,0.04712100383818772,1.0640468860941026e-9,5.246439575706378e-12,Malawi,Lilongwe City,Area 14,21044, 70
4,17.571616750059263,0.019594381175727232,0.00584205878656655,1.3370439559441408e-4,5.325349458564513e-6,0.001395557729527908,2.2250385567505468e-7,0.02697124994073032,1.571338455923353e-4,5.699021590504342e-6,185.15372913430483,0.4249597833439323,0.3639183433031203,0.003654370948525634,1.3972025802571822e-4,0.2081258808124615,3.189058613126423e-6,0.14842086569517712,0.004790929948629002,1.5490003494148812e-4,199.4847153320577,3.181857821207985e-4,9.149713742094997e-5,3.701633244814326e-9,2.9966166184627344e-11,2.3549798023580893e-5,2.087469707059868e-12,0.08640533205754065,4.342705962648072e-9,3.205363589168721e-11,Malawi,Lilongwe City,Area 14,21044, 70
5,17.55916107153583,0.025563426411184757,0.010067711296849765,3.1122482031891563e-4,1.7143315250772107e-5,0.003466421821062701,1.0007995000715735e-6,0.039426928464166955,3.8861305761284126e-4,1.8824054138201617e-5,185.07910603298805,0.31969877528231655,0.36476629075974565,0.004942660777470154,2.6226075177452685e-4,0.31152600999546287,8.404609001298526e-6,0.22304396701197854,0.007160500832827863,3.0226631616862506e-4,199.5312010133992,4.4238748131913676e-4,1.6413002378958544e-4,8.853601596019966e-9,9.83470715440511e-11,5.971162482702772e-5,9.524989643705084e-12,0.13289101339903475,1.1011042819775091e-8,1.078720611877562e-10,Malawi,Lilongwe City,Area 14,21044, 70
6,17.54688367638319,0.029878898518902252,0.014516621297273958,5.630089018944882e-4,3.9945819700439244e-5,0.006702801126163774,3.0479528756476644e-6,0.05170432361681053,7.482753331089447e-4,4.50645402081806e-5,185.00043211766177,0.24061666755695948,0.34280465739457283,0.005876354139531666,4.060176860049379e-4,0.4119087292470187,1.714915993665864e-5,0.30171788233825847,0.009454400456345926,4.876469232537724e-4,199.5825709404827,5.567660748276353e-4,2.4843750598839176e-4,1.6558639187068583e-8,2.3457088573304845e-10,1.1843765808756197e-4,2.9505322539825723e-11,0.18426094048250782,2.1840163352526068e-8,2.6407620827287423e-10,Malawi,Lilongwe City,Area 14,21044, 70
7,17.535335268004715,0.032479729729822715,0.018707090164513957,8.716551573681255e-4,7.622476153986456e-5,0.011110749308538465,7.28287349997195e-6,0.06325273199528307,0.001235308080894895,8.845559169391376e-5,184.92065065836886,0.18119318819365693,0.30932313196252137,0.006439473762908662,5.566808642148254e-4,0.5045186544627032,2.978907573756603e-5,0.3814993416312069,0.011564447807161057,6.984755375274974e-4,199.63716306424425,6.565477694539354e-4,3.383848275156641e-4,2.6648262541724956e-8,4.599193847373789e-10,2.0219240056676833e-4,7.188935816245639e-11,0.238853064244026,3.7284437399721666e-8,5.318087428998354e-10,Malawi,Lilongwe City,Area 14,21044, 70
8,17.52478820719206,0.03355967350118233,0.022299059458152696,0.0012129823025674958,0.00012696042375253004,0.016586362114533054,1.4755007751376157e-5,0.07379979280793945,0.0018368057073001245,1.5173992784929302e-4,184.8417084322638,0.13653387220523824,0.271403296713263,0.006670884166077493,7.021075913428576e-4,0.5871314065521421,4.634007645604818e-5,0.46044156773628536,0.013440960978633648,9.226842906757411e-4,199.6936268172491,7.394893902245971e-4,4.2861401901512505e-4,3.872431460119256e-8,7.897327151923334e-10,3.1180099022960745e-4,1.4884816777763367e-10,0.2953168172489363,5.7495932260591915e-8,9.385808829699672e-10,Malawi,Lilongwe City,Area 14,21044, 70
9,17.515344416637248,0.03341070987424165,0.02510038160358894,0.0015613834940390488,1.9157083560603089e-4,0.022953009545080446,2.6528010194808462e-5,0.0832435833627509,0.0025321125191781436,2.3612187538707863e-4,184.76495301689383,0.1029631385782232,0.2333175045560212,0.006632376121906702,8.33268163671935e-4,0.6590904166049739,6.65389544469032e-5,0.5371969831062307,0.015070283784887912,0.0011499906223169812,199.75078881117142,8.046750713291217e-4,5.147298058094699e-4,5.225001261823893e-8,1.2319508191638674e-9,0.00044669293134974645,2.7401691108286616e-10,0.3524788111712053,8.236936722317362e-8,1.5059677302467339e-9,Malawi,Lilongwe City,Area 14,21044, 70
10,17.507004567862545,0.032339231912162356,0.027042246265837948,0.0018936750087839695,2.681355526512908e-4,0.029996573058046535,4.35703399729825e-5,0.09158343213745505,0.0032968360463689807,3.413074164720456e-4,184.69134069485847,0.0777207456880944,0.19748721073015832,0.006390616337455064,9.442861190451619e-4,0.7206689467436015,8.992738085308644e-5,0.61080930514162,0.016459957759663506,0.0013723364453547993,199.80761770756448,8.520397531645914e-4,5.933182969749995e-4,6.662638561482283e-8,1.786837196028082e-9,6.051831604156489e-4,4.6154098514304386e-10,0.4093077075642348,1.1159394923824533e-7,2.248378181171127e-9,Malawi,Lilongwe City,Area 14,21044, 70
11,17.50062528082581,0.029832754074759743,0.028035908244001928,0.0021902350943885577,3.5374648833686086e-4,0.03748340672216164,6.666855053203716e-5,0.09796271917418074,0.004104829540857809,4.657093994291839e-4,184.63031714280822,0.05869236402310772,0.16513400756327462,0.006007542423471383,0.0010320511283586856,0.7726503006568504,1.159301038868151e-4,0.6718328571918701,0.017629007885768246,0.0015838732578047942,199.856227482448,8.517147219697647e-4,6.577351323956511e-4,8.11785615059319e-8,2.4472870621733756e-9,7.843291814020746e-4,7.251363348991028e-10,0.45791748244774555,1.4462702944738146e-7,3.172423397072479e-9,Malawi,Lilongwe City,Area 14,21044, 70
12,17.495095693917293,0.02721169431495077,0.0281425341899155,0.0024344796218996314,4.447849099891181e-4,0.045162448039233326,9.636500671269137e-5,0.10349230608270102,0.004928376382418725,6.066199370428327e-4,184.57326074445083,0.04437421284293776,0.13673337043012337,0.00553597419759524,0.001095659561963373,0.8160581367153275,1.439204108225314e-4,0.7288892555492832,0.018601735423157927,0.0017807143053662246,199.90290084576452,8.429179257082377e-4,7.049842850648858e-4,9.508796448192337e-8,3.19799513732036e-9,9.793692405857845e-4,1.077131802162903e-9,0.5045908457643,1.8059050327158865e-7,4.275126939483265e-9,Malawi,Lilongwe City,Area 14,21044, 70
13,17.49033407437027,0.02457579552628814,0.02756748117001246,0.002617859770288779,5.373339408268439e-4,0.05282253722283094,1.329179994716114e-4,0.10825392562971876,0.005744608237803353,7.605559253854863e-4,184.52051523876472,0.0335942438926596,0.11231387032328141,0.005018318202405978,0.0011358377168934049,0.8519915444328987,1.7327046008754543e-4,0.781634761235427,0.01940394830763566,0.0019605973871596074,199.94703655013095,8.251711127101717e-4,7.371358602572746e-4,1.0774969305493012e-7,4.016919183696612e-9,0.0011857118880951368,1.5274813531183355e-9,0.5487265501307121,2.186377037912291e-7,5.544400536814949e-9,Malawi,Lilongwe City,Area 14,21044, 70
