time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,lvl2,lvl3,lvl4,TA_Code,ID
1,4495.675917,0,0,0,0,0,0,0,0,0,16460.46786,1,0,0,0,0,0,0,0,0,26957.78755,0,0,0,0,0,0,0,0,0,Malawi,Balaka,STA Kachenga,31203,257
2,4495.662226243129,0.012419233671793282,0.0011820830811580694,9.63920601154899e-6,1.4995687335918907e-7,7.964900585606837e-5,1.9481084845555835e-9,0.013690756869800815,1.0145729094935472e-5,1.5322571468751917e-7,16460.442646020914,0.7514791005397091,0.21470693331016544,7.592832814881158e-4,9.502066804322468e-6,0.033046649205151435,6.338779592137329e-8,0.025213979091882187,8.271314756574577e-4,9.81350852609827e-6,26957.809141090816,7.268670735693633e-7,6.885748112966784e-8,8.807033550281916e-13,2.26152167780018e-15,5.196452976614815e-9,4.9254934274061954e-17,0.021591090820558045,9.269188872696763e-13,2.310776612074242e-15,Malawi,Balaka,STA Kachenga,31203,257
3,4495.630159529917,0.03748795364182084,0.007124792706878158,1.1698513810777705e-4,3.725313384193635e-6,0.0010239136127299044,9.96700744685118e-8,0.04575747008299533,1.2985288152364007e-4,3.892555435241286e-6,16460.382168062548,0.5647225650804384,0.32269676094359606,0.002309857626397738,6.0083200229519624e-5,0.11021509693780683,8.421486427332355e-7,0.08569193745604414,0.0027538652588382476,6.422090875008924e-5,26957.862042019515,2.271934065824541e-6,4.239132116494608e-7,1.084061095943425e-11,5.674562098576269e-14,6.742187545135846e-8,2.538747002759692e-15,0.07449201952418355,1.2026298319204702e-11,5.928436798852239e-14,Malawi,Balaka,STA Kachenga,31203,257
4,4495.592240999325,0.061255388337745145,0.01780404220094625,4.45967557168245e-4,2.197149292898296e-5,0.004147714202461783,9.168830807151894e-7,0.08367600067433113,5.236852499064279e-4,2.3509982869994724e-5,16460.30733705393,0.42438143069855166,0.36374790507142934,0.003953071546455763,1.604128072359059e-4,0.20776338473347747,3.5472185583512585e-6,0.16052294607170436,0.005182622527292214,1.7784127022739936e-4,26957.930033258166,3.912996721054301e-6,1.0946602068596427e-6,4.2261631090267896e-11,3.400553409862648e-13,2.7770754393575075e-7,2.3630801271506174e-14,0.1424832581762978,4.953535393542332e-11,3.6368614225777106e-13,Malawi,Balaka,STA Kachenga,31203,257
5,4495.5516049015905,0.08139442338340928,0.03132726542432975,0.0010553676518100267,7.15058376178193e-5,0.010459385495562603,4.150616559283959e-6,0.12431209840928882,0.0013147697035613957,7.847039172484265e-5,16460.222071000993,0.31891725934977,0.36446778547168796,0.005345700091523999,3.0107532382084615e-4,0.31097376386106773,9.348092160781623e-6,0.2457889990078954,0.007744808206920662,3.470050785244804e-4,26958.01121158811,5.568362091223684e-6,2.0118271553160702e-6,1.0301227470347694e-10,1.1300581262523406e-12,7.164059212121305e-7,1.0862847138734733e-13,0.22366158811889256,1.277860066562707e-10,1.2386865976396879e-12,Malawi,Balaka,STA Kachenga,31203,257
6,4495.511462504264,0.09604982825497412,0.04579726060550707,0.001936338300133028,1.6861757418046479e-4,0.020489695876843857,1.2755124576534351e-5,0.16445449573621512,0.0025644938063557484,1.9002011859435352e-4,16460.131405017604,0.2396633865708583,0.34236558755356955,0.006354038189276191,4.660549822783122e-4,0.41115230000343245,1.9073092919543447e-5,0.3364549823982996,0.010224125603803607,5.597663475673133e-4,26958.101953730322,7.118595006674384e-6,3.100448225578896e-6,1.9600111065586978e-10,2.7337473037625354e-12,1.443506215816785e-6,3.400781674103826e-13,0.3144037303292382,2.5747762007932814e-10,3.0738254711729183e-12,Malawi,Balaka,STA Kachenga,31203,257
7,4495.473602935763,0.10505188274950966,0.059569805611968216,0.0030302709368872876,3.251373568875326e-4,0.0343062142987053,3.0753283819178346e-5,0.2023140642377772,0.004275672349903887,3.7674002990444527e-4,16460.03857596003,0.18010704504594066,0.3087360883154519,0.006961086742666939,6.388968510792369e-4,0.5035498348748714,3.312820863094513e-5,0.4292840399739981,0.012503601329508562,8.016648758291027e-4,26958.199533641426,8.50227028750232e-6,4.283040635077399e-6,3.1998284173287266e-10,5.430594940820695e-12,2.496792537532447e-6,8.376954907551768e-13,0.4119836414331819,4.4534865036439017e-10,6.2682904315758726e-012,Malawi,Balaka,STA Kachenga,31203,257
8,4495.43892481327,0.10903732285233009,0.07148602744219869,0.004251642217654409,5.46196748846877e-4,0.05160819148519456,6.280598449556121e-5,0.2369921867307202,0.006405598929975807,6.515824598651135e-4,16459.945816063184,0.13535137123786908,0.2706787214510102,0.007208783538475393,8.056640604260342e-4,0.5859356458956432,5.152933157263731e-5,0.5220439368167271,0.01452935691453779,0.001058841876654964,26958.30158805385,9.684709119304477e-6,5.4899331556242834e-6,4.706735837003799e-10,9.432813712251224e-12,3.892952283515897e-6,1.7522327067813531e-12,0.5140380538595547,6.943745120810315e-10,1.1185046419032575e-11,Malawi,Balaka,STA Kachenga,31203,257
9,4495.407775203275,0.10895979269984883,0.0808818020249964,0.0055079500606513634,8.299137507789198e-4,0.07184864539889155,1.1369278974028418e-4,0.26814179672490734,0.008882061714079043,0.001020685308308975,16459.854753321317,0.10171830703901183,0.23247052790465883,0.007164209981324569,9.559816064896206e-4,0.6576542394465003,7.398193637564881e-5,0.6131066786868382,0.01628673874155676,0.0013194752618569756,26958.40594886523,1.0646080697472528e-5,6.6622795920978546e-6,6.418322920252426e-10,1.4864937661620036e-11,5.630242533915224e-6,3.2556129371592567e-12,0.6183988652383126,1.0042433040008285e-9,1.8120550598779287e-11,Malawi,Balaka,STA Kachenga,31203,257
10,4495.380174176109,0.10581684763117329,0.08750411619463219,0.006714563143557786,0.0011682631520826784,0.09435121652107784,1.8781724851566395e-4,0.29574282389103945,0.01161832611835988,0.00148341232831621,16459.766616854096,0.07644398656742799,0.19653665853985594,0.006899668744341727,0.001083102696588715,0.718979211447663,9.997456495721803e-5,0.7012431459119299,0.01778402999736831,0.0015743053041487628,26958.510630260393,1.1377404681316961e-5,7.752332805515529e-6,8.262124378964409e-10,2.1756659909844895e-11,7.691734910355449e-6,5.529452184645079e-12,0.7230802604013621,1.3719346797862404e-9,2.7286112094489977e-11,Malawi,Balaka,STA Kachenga,31203,257
11,4495.357303753106,0.09934844193530479,0.09123881758403916,0.007801353797422469,0.0015486613697765403,0.11838717109489365,2.888011084349624e-4,0.31861324688987147,0.014522755903363181,0.0020332570719173836,16459.68704732534,0.057450111641203366,0.16410655029755752,0.006482330464481592,0.0011834669717432325,0.7706961119308353,1.2886544998933616e-4,0.780812674669969,0.01904198555582576,0.0018166184646879469,26958.608089986657,1.1692710140706792e-5,8.697879403012096e-6,1.0158502931796657e-9,3.004510057303896e-11,1.0045849893878872e-5,8.753144298844966e-12,0.8205399866596004,1.7918151906173464e-9,3.879824487188397e-11,Malawi,Balaka,STA Kachenga,31203,257
