time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,lvl2,lvl3,lvl4,TA_Code,ID
1,7232.600837,0,0,0,0,0,0,0,0,0,27966.59665,1,0,0,0,0,0,0,0,0,42548.19403,0,0,0,0,0,0,0,0,0,Malawi,Zomba,TA Chikowi,30304,417
2,7232.5878729536025,0.011760016340137734,0.001119337477337394,9.035507799195079e-6,1.381522123396722e-7,7.551712508532234e-5,1.7944485165830449e-9,0.0129640463970205,9.510307611567055e-6,1.411637292959189e-7,27966.571435385988,0.7514785287459216,0.21470687899900492,7.50958743106117e-4,9.314410131806178e-6,0.03305515826559762,6.24341582355347e-8,0.02521461401854079,8.180630746718715e-4,9.619701189009768e-6,42548.214087867316,4.2782715923150634e-7,4.052887110941661e-8,5.029979928879795e-13,1.2916277918137812e-15,3.0585992638311745e-9,2.813107932897232e-17,0.02005786731504755,5.293931703108345e-13,1.3197588711427534e-15,Malawi,Zomba,TA Chikowi,30304,417
3,7232.557507962755,0.035498256665782046,0.00674676001835825,1.0966396253386595e-4,3.4323690420591556e-6,9.708324068470323e-4,9.182334937992485e-8,0.04332903724591267,1.2172694532459546e-4,3.586470745775662e-6,27966.510955086116,0.5647221250436761,0.3226945217911466,0.0022845346596256197,5.889806703646248e-5,0.11024215510495551,8.295263984663572e-7,0.08569491389106067,0.0027236861052684297,6.295429199925768e-5,42548.263232856465,1.337246973907155e-6,2.4951731263069344e-7,6.19174117540285e-12,3.241227222618189e-14,3.9686303485607744e-8,1.4502000807305102e-15,0.06920285645138881,6.868990621541098e-12,3.38624723069124e-14,Malawi,Zomba,TA Chikowi,30304,417
4,7232.521602180108,0.0580041150735851,0.016859140983720104,4.180411442749871e-4,2.024207480193298e-5,0.003932436048166841,8.445693919437143e-7,0.07923481989394097,4.908920834998803e-4,2.165946572792544e-5,27966.436122381983,0.42437860119249965,0.36374711811342336,0.003909718217110575,1.5724529647146942e-4,0.20780956330012207,3.493873720448826e-6,0.16052761802399668,0.0051257929852693476,1.7432966874453984e-4,42548.32639549668,2.3031557593259137e-6,6.44311323887003e-7,2.4137188869330142e-11,1.9421820885756902e-13,1.634582558252168e-7,1.3496421131321954e-14,0.1323654966595137,2.8291481469107957e-11,2.07714629988891e-13,Malawi,Zomba,TA Chikowi,30304,417
5,7232.483122836806,0.07707431809125749,0.029664572788520218,9.892784411308668e-4,6.587743166318087e-5,0.009916293174489029,3.82326789480218e-6,0.11771416319495569,0.0012324363763431864,7.229379634963876e-5,27966.350853886528,0.3189132901698711,0.36446629417018733,0.005287075660524473,2.9512928369624964e-4,0.3110377921922102,9.207479732146342e-6,0.2457961134779199,0.007659881052906031,3.401520933416227e-4,42548.40180897457,3.2774872875932116e-6,1.1841463993621643e-6,5.883396199758243e-11,6.45417182396905e-13,4.216742552603547e-7,6.20418269586259e-14,0.20777897454362718,7.298314218469302e-11,7.07459009355531e-13,Malawi,Zomba,TA Chikowi,30304,417
6,7232.445110801747,0.09095224506646388,0.04336638788096147,0.0018150792564394762,1.5534577885254245e-4,0.019425391128862872,1.1749141921436536e-5,0.15572619825350179,0.002403900464106454,1.7506366977600545e-4,27966.260184908224,0.23965856154985785,0.3423627987710578,0.0062843696518271545,4.5684872294314745e-4,0.41123066614745685,1.8786192310620573e-5,0.3364650917831376,0.010112013586299267,5.487095996398892e-4,42548.486107188866,4.1899477839978714e-006,1.8248927625649922e-6,1.1194302136708514e-10,1.5613446241259788e-12,8.496423140771139e-7,1.94230646182568e-13,0.29207718883184797,1.4705452677325605e-10,1.755575270308547e-12,Malawi,Zomba,TA Chikowi,30304,417
7,7232.409260758061,0.09947619488903588,0.05640821095699878,0.0028405002148535778,2.995444838916881e-4,0.03252346355801319,2.8327837173127535e-5,0.1915762419399663,0.004007911227843374,3.470854198351239e-4,27966.1673534897,0.1801012891510861,0.3087331545492349,0.006884728793768342,6.262781227800686e-4,0.5036372700611351,3.262977062594054e-5,0.4292965103100012,0.012366468048818833,7.858314418642101e-4,42548.576756655406,5.0043465997537025e-6,2.520961757232521e-6,1.8275269721502608e-10,3.1016003432242314e-12,1.4695976467741977e-6,4.784381247285882e-13,0.3827266553707765,2.543534665740824e-10,3.580038467952819e-12,Malawi,Zomba,TA Chikowi,30304,417
8,7232.376423125243,0.10325016604581444,0.0676919634593247,0.003985385312806737,5.032032811260764e-4,0.04892530415722728,5.785250278046952e-5,0.22441387475907978,0.00600445456523002,6.002937194833965e-4,27966.074590633438,0.13534503401724052,0.27067499026307035,0.007129698629508674,7.897504594247222e-4,0.586028440042829,5.075400913092894e-5,0.5220593665722869,0.014369991414918765,0.0010379278280767924,42548.671563134194,5.700316787425522e-6,3.231324595913546e-6,2.6881695454546724e-10,5.387399517771892e-12,2.291367156422611e-6,1.0007611987515768e-12,0.477533134159659,3.9658016887593653e-10,6.3881607165234704e-12,Malawi,Zomba,TA Chikowi,30304,417
9,7232.346926778648,0.10317676587103115,0.07658901816686595,0.005163022131053241,7.64587213649427e-4,0.06811210212939824,1.0472584160444505e-4,0.25391022135360253,0.008325834569498914,9.403424079804047e-4,27965.983524874253,0.10171156966951911,0.23246607204884318,0.007085600996246512,9.370976172457049e-4,0.6577487146417111,7.286874687920198e-5,0.6131251257569368,0.016108078236423098,0.0012934118112791705,42548.76851203594,6.266170337050061e-6,3.921351708290147e-6,3.6657124379297606e-10,8.489857707794927e-12,3.313923396852408e-6,1.8593921734725935e-12,0.5744820359046988,5.735562414183263e-10,1.0349249881267523e-11,Malawi,Zomba,TA Chikowi,30304,417
10,7232.320790695523,0.10020057456822447,0.08285993724057128,0.006294077421300532,0.0010763020734984809,0.08944241010458143,1.7300307000537674e-4,0.2800463044781817,0.010890738329009938,0.0013666429074589896,27965.895385531498,0.07643676643383093,0.19653147811984997,0.006823950498054977,0.001061707298489262,0.7190727029487339,9.84700889953154e-5,0.7012644685103849,0.017588929769269512,0.0015432071444373974,42548.865758285385,6.696616418932245e-6,4.562946511980979e-6,4.718762693306149e-10,1.242590986762152e-11,4.5272937787604365e-6,3.1580357813923004e-12,0.6717282853416348,7.835551823108907e-10,1.5583945649013804e-11,Malawi,Zomba,TA Chikowi,30304,417
