time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,lvl2,lvl3,lvl4,TA_Code,ID
1,4067.805201,0,0,0,0,0,0,0,0,0,20838.69695,1,0,0,0,0,0,0,0,0,31019.25631,0,0,0,0,0,0,0,0,0,Malawi,Kasungu,TA Kaomba,20106, 37
2,4067.7957188284167,0.008601504669714446,8.18719482356297e-4,6.3725051581311205e-6,8.930082238348708e-8,5.5484467136967135e-5,1.1591714865612841e-9,0.009482171584359711,6.707370620574502e-6,9.124745637465054e-8,20838.67252104487,0.7514787743425281,0.21470690233615403,7.571962961108262e-4,9.463383776015433e-6,0.033048772759498336,6.317065650716247e-8,0.024428955132237192,8.248580028661856e-4,9.773557620374117e-6,31019.2753200634,5.561732920939596e-7,5.269589135154865e-8,6.652300280630466e-13,1.7082968176219277e-15,3.977130593139544e-9,3.720706207602866e-17,0.019010063408543124,7.001401056570056e-13,1.7455038796979564e-15,Malawi,Kasungu,TA Kaomba,20106, 37
3,4067.7735132700022,0.025960403704474878,0.0049344544232924606,7.734059258400166e-5,2.2186637428732025e-6,7.132532949342648e-4,5.9319443943706514e-8,0.03168772999847242,8.584836037496703e-5,2.318280794583376e-6,20838.613977929075,0.5647233759267917,0.32269396415152785,0.0023035106901610897,5.984069171259392e-5,0.11022245085089903,8.3933115284754e-7,0.08297207092159382,0.002746314689004679,6.396188634255962e-5,31019.321827010972,1.7363545234324384e-6,3.241933328527239e-7,8.184978778797911e-12,4.285518201013752e-14,5.158164946429711e-8,1.9177700785428536e-15,0.06551701097216563,9.080437820571518e-12,4.477295208868035e-14,Malawi,Kasungu,TA Kaomba,20106, 37
4,4067.749442094831,0.040510452686685315,0.012076165023914271,2.9226828616343213e-4,1.30397500407829e-5,0.0028664345997217746,5.448242342563336e-7,0.05575890517075978,3.4348005920634367e-4,1.3954690915285625e-5,20838.54770754654,0.424379431095535,0.3637486619200728,0.003942155569063713,1.5976185320407373e-4,0.20777361621233587,3.535169372047218e-6,0.14924245346693918,0.005168344937428492,1.7711986616793482e-4,31019.376425936895,2.8439029066760362e-6,8.178483371106648e-7,3.158750120412068e-11,2.5572036039789864e-13,2.1051167648969043e-7,1.7814035741140252e-14,0.12011593689426968,3.705818912690145e-11,2.735343961390389e-13,Malawi,Kasungu,TA Kaomba,20106, 37
5,4067.7236781555066,0.05286210121774183,0.02081435802027615,6.803988300209271e-4,4.198151016939782e-5,0.007121554160670243,2.450756499267493e-6,0.08152284449537776,8.495689330176887e-4,4.6097144448577214e-5,20838.472651690026,0.3189144882626766,0.3644674407187977,0.005330975151163321,2.9985000175957745e-4,0.3109886932861848,9.316185111507073e-6,0.22429830998165973,0.007723495500105109,3.4559334385173414e-4,31019.441010427705,3.953583863362106e-6,1.466967918654669e-6,7.554694113333904e-11,8.39220767600294e-13,5.337336464620107e-7,8.12814641684026e-14,0.1847004277019132,9.395698576871297e-11,9.205022317686966e-13,Malawi,Kasungu,TA Kaomba,20106, 37
6,4067.698278852545,0.0617956786518918,0.03001657767104586,0.001230997743225165,9.783101395272653e-5,0.013773597965363574,7.464411952901105e-6,0.10692214745743198,0.0016360264845656051,1.1036624122498239e-4,20838.39350882786,0.2396604949521407,0.3423620871814077,0.006336607999251494,4.6415461848636156e-4,0.41117220903868157,1.900774342238537e-5,0.3034411721444631,0.010196036554302394,5.574844202628597e-4,31019.512352788668,4.975227912974618e-6,2.220313953368563e-6,1.412845747974466e-10,2.001557570997088e-12,1.05859797972226e-6,2.5177428917563184e-13,0.2560427886667415,1.86351212000901e-10,2.25333186017272e-12,Malawi,Kasungu,TA Kaomba,20106, 37
7,4067.674387877883,0.06718032098261477,0.03868583002577201,0.0019060508284261131,1.8669895078421723e-4,0.02283638427089153,1.7837061260969373e-5,0.13081312211974958,0.0027011382864770336,2.1665330193554956e-4,20838.31323924501,0.1801027978821657,0.3087346637114914,0.0069418972907323885,6.36297412905695e-4,0.5035697425934896,3.301465439417557e-5,0.3837107550017038,0.012469185842858272,7.984024604043486e-4,31019.58813967566,5.866229238876033e-6,3.0239252947561595e-6,2.2735818804322274e-10,3.924225848314283e-12,1.8070944345886133e-6,6.134208530483847e-13,0.33182967566139765,3.1811112207047617e-10,4.537646701362667e-12,Malawi,Kasungu,TA Kaomba,20106, 37
8,4067.6525732803475,0.0694132931907044,0.04611728127561489,0.002652669898864732,3.109931204795898e-4,0.03409734189414579,3.614027512863078e-5,0.15262771965493802,0.004016700814726733,3.7168464786014525e-4,20838.23380312807,0.13534655045500668,0.2706767275143031,0.0071889056009007786,8.023845947328704e-4,0.5859563047000852,5.135270982028935e-5,0.46314687193919996,0.01448935692904715,0.0010545312131772905,31019.666492279153,6.606579183230986e-6,3.829911205946769e-6,3.303663332034449e-10,6.737980273454655e-12,2.7865561901498416e-6,1.270047370805872e-12,0.41018227915791605,4.905268860886555e-10,8.008027644260527e-12,Malawi,Kasungu,TA Kaomba,20106, 37
9,4067.63304957405,0.06909679486233526,0.05191174260868288,0.0034148012228460865,4.6929138814177793e-4,0.047193815066982975,6.49808033544059e-5,0.17215142595234337,0.005537506478893188,5.784157429497496e-4,20838.156559599367,0.10171314836853695,0.23246759098770423,0.007144458407094609,9.520879284143603e-4,0.6576749183461426,7.372836127705284e-5,0.5403904006440258,0.01624189520937685,0.0013141010927539838,31019.745779046138,7.188104232371071e-6,4.59899198037433e-6,4.457257500409002e-10,1.051040847744939e-11,3.991843000580559e-6,2.3379532587429683e-12,0.48946904614102554,7.026929847647474e-10,1.2848361736192361e-11,Malawi,Kasungu,TA Kaomba,20106, 37
10,4067.615820427746,0.06686451350430879,0.0559253495013101,0.004141656267231002,6.56887165839332e-4,0.061685433598175334,1.0673222048740425e-4,0.18938057225735203,0.007210122362373246,8.361260194187016e-4,20838.08247501799,0.07643824926316675,0.19653305814815417,0.006880642310504577,0.001078690752086963,0.7189992154046527,9.963176373967042e-5,0.6144749820134284,0.017735057484556362,0.001567892050412329,31019.824566960677,7.610224264062104e-6,5.3006565769440275e-6,5.683236190659777e-10,1.524358015267462e-11,5.407854012074959e-6,3.937769308919423e-12,0.5682569606779188,9.51950608297858e-10,1.9181349461594042e-11,Malawi,Kasungu,TA Kaomba,20106, 37
