time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,lvl2,lvl3,lvl4,TA_Code,ID
1,1596.520172,0,0,0,0,0,0,0,0,0,5851.07075,1,0,0,0,0,0,0,0,0,9580.70339,0,0,0,0,0,0,0,0,0,Malawi,Balaka,STA Phalula,31206,259
2,1596.5064958152996,0.012406013888591019,0.0011808257886963495,9.62780300398994e-6,1.497411631716121e-7,7.956553329711886e-5,1.9453021422538007e-9,0.013676184700053795,1.01337269102223e-5,1.5300530215208672e-7,5851.045538818672,0.7514816202278998,0.21470717263971004,7.59262280476976e-4,9.501828286028123e-6,0.033046688461918154,6.338597796112919e-8,0.025211181327638364,8.271085836109463e-4,9.813262146776216e-6,9580.724974762717,2.0446276783711204e-6,1.9369137394023e-7,2.477413409244701e-12,6.361645708137326e-15,1.4617263877848107e-8,1.3855377255437447e-16,0.021584762716453522,2.6074173988585347e-12,6.500199480691703e-15,Malawi,Balaka,STA Phalula,31206,259
3,1596.4744634487083,0.0374478555492014,0.007117191584305983,1.1684648269745716e-4,3.7199490995316877e-6,0.001022838199248344,9.952641174014885e-8,0.045708551290964454,1.2969898594875914e-4,3.886950427033131e-6,5850.985067741287,0.5647303119828206,0.3226982190802497,0.002309797601948094,6.008174959658116e-5,0.11021539142719998,8.421250278127463e-7,0.08568225871255866,0.002753793273403049,6.42193563209761e-5,9580.77786041064,6.390804553648066e-6,1.1924399495773436e-6,3.0494595605155286e-11,1.5962516580625407e-13,1.896532088674667e-7,7.141482516000472e-15,0.0744704106383233,3.382992857160039e-11,1.6676664832225453e-13,Malawi,Balaka,STA Phalula,31206,259
4,1596.4365858773106,0.06118951537853465,0.017784969731624443,4.4543753753936954e-4,2.1939802521221343e-5,0.004143344678581955,9.155598172822067e-7,0.0835861226886189,5.230630020791019e-4,2.34760751770899e-5,5850.910245557999,0.42439445270957665,0.3637516127443321,0.003952979844667474,1.604091896941285e-4,0.207764430401106,3.5471226940786833e-6,0.1605044419987543,0.005182499572447361,1.7783724161819203e-4,9580.845832461157,1.1007027872058841e-5,3.079209807118449e-6,1.188818792026747e-10,9.565746059501982e-13,7.811731686916724e-7,6.647335325834074e-14,0.14244246115119763,1.3934283838684552e-10,1.0230479592085389e-12,Malawi,Balaka,STA Phalula,31206,259
5,1596.395993956996,0.08130647147142442,0.03129358053128077,0.0010541099652584306,7.140251576854835e-5,0.010448333901430702,4.144617647254783e-6,0.1241780430028101,0.0013132035264103018,7.835701796525755e-5,5850.824989856073,0.31893523096994314,0.36447446447158155,0.005345596928908346,3.0106918959366585e-4,0.3109762940629959,9.347852211582631e-6,0.24576014392497378,0.0077446489404120345,3.4699792332308914e-4,9580.92698859718,1.5663510022896714e-5,5.659151654559188e-6,2.8977362192531563e-10,3.178852207345466e-12,2.015204998977173e-6,3.0557162847790836e-13,0.2235985971742355,3.594620986417832e-10,3.4844238358233748e-12,Malawi,Balaka,STA Phalula,31206,259
6,1596.355895416524,0.0959456196742488,0.04574784402552247,0.0019340247119320724,1.6837350087897803e-4,0.02046798490002179,1.2736662686592797e-5,0.16427658347529073,0.0025614316444268754,1.897451100770723e-4,5850.734335300142,0.23968558616170563,0.3423756403582441,0.006353948084941463,4.66046772569916e-4,0.4111572039027402,1.907263530230183e-5,0.33641469985667066,0.010223954720423268,5.597562117534341e-4,9581.017706700099,2.0024278057716676e-5,8.721394070726861e-6,5.513520204215069e-10,7.690035111318407e-12,4.060497346398936e-6,9.566396896161425e-13,0.3143167000903221,7.242855164401979e-10,8.64667480093455e-12,Malawi,Balaka,STA Phalula,31206,259
7,1596.318077277872,0.10493760006964675,0.059505336636543164,0.0030266415030312487,3.2466592918402554e-4,0.03426976927987305,3.07087089302496e-5,0.2020947221272085,0.004270555866736936,3.7619391122960233e-4,5850.641518391482,0.18013262335298064,0.3087496174011614,0.00696103317000409,6.388877447205973e-4,0.503558073040067,3.3127479228708376e-5,0.4292316085164417,0.012503448563248136,8.016527455126614e-4,9581.11526160109,2.391654069920557e-5,1.2047983553676992e-5,9.001144308356669e-10,1.5276287262796835e-11,7.023337790034043e-6,2.3564387355426092e-12,0.4118716010818635,1.2527689508024556e-9,1.763272599833944e-11,Malawi,Balaka,STA Phalula,31206,259
8,1596.2834370114451,0.1089185947337728,0.0714084929452276,0.0042465392705122555,5.454035717050957e-4,0.05155324320176273,6.271483111675198e-5,0.2367349885540972,0.006397919496215583,6.506365432088936e-4,5850.548771071345,0.1353794777610175,0.27069559116533537,0.007208785928482216,8.05655794910561e-4,0.5859481758546331,5.1528313782298225e-5,0.5219789286542175,0.014529253360591932,0.0010588294811933762,9581.217290760198,2.7242744630502923e-5,1.5442938499864308e-5,1.3240105759461884e-9,2.6534574730143892e-11,1.0950670155346748e-5,4.929037422642209e-12,0.5139007601924488,1.9532828190019105e-9,3.14636121527861e-11,Malawi,Balaka,STA Phalula,31206,259
9,1596.252321166004,0.10884128886239777,0.08079397362274147,0.0055013284484344074,8.287069302555017e-4,0.07177200854906114,1.1352758222138383e-4,0.2678508339951116,0.008871397838032698,0.0010192016603227374,5850.457721057283,0.10174814773855076,0.23249043160916438,0.007164282391334407,9.559762540090027e-4,0.6576719589277422,7.39806635421996e-5,0.6130289427164369,0.016286714323796907,0.0013194649057386026,9581.321626721761,2.994710649590022e-5,1.8740727137910742e-5,1.8054845703129335e-9,4.181522496732698e-11,1.583759462745521e-5,9.158059597724812e-12,0.6182367217551495,2.8249502616139693e-9,5.097328456505178e-11,Malawi,Balaka,STA Phalula,31206,259
10,1596.2247495548643,0.1057023122172293,0.08740909918402928,0.0067064823251126735,0.0011665624309940739,0.09425044493953462,1.8754403802629898e-4,0.2954224451349262,0.011604362992553548,0.0014812538055524753,5850.369596729373,0.07647484786154521,0.19655917853942795,0.006899819626472488,0.0010831024419025181,0.7190029189107686,9.99731267993106e-5,0.7011532706266351,0.017784111844975466,0.001574299672767383,9581.426284807369,3.20044262088216e-5,2.1807039207548723e-5,2.3241520236447646e-9,6.12017778683831e-11,2.1636495401109262e-5,1.5554396842813976e-11,0.7228948073657652,3.8592755178687045e-9,7.675617471119711e-11,Malawi,Balaka,STA Phalula,31206,259
11,1596.2019030128217,0.09924165659301519,0.09113994577458537,0.00779196229115988,0.0015464050464396458,0.11826063685359023,2.883806191169723e-4,0.3182689871779074,0.01450529411490856,0.002030296160126754,5850.290038122555,0.057480917747536185,0.16413114511252375,0.006482562934680637,0.0011834739193704756,0.7707264757946124,1.2886399334380316e-4,0.780711877446533,0.0190421969006926,0.0018166204329903841,9581.523724082752,3.2891496103729726e-5,2.4466899280825214e-5,2.8576117346417555e-9,8.451736784718456e-11,2.82585481543047e-5,2.462269152011759e-11,0.8203340827486214,5.040412921987797e-9,1.0914005936730217e-10,Malawi,Balaka,STA Phalula,31206,259
12,1596.182013625717,0.09181993434268526,0.09220168459203937,0.008703279427365153,0.0019526996585921936,0.1430621748187675,4.1860144340324565e-4,0.3381583742828528,0.017482560719797553,0.0026550960930671,5850.2149077894555,0.04320667081044062,0.13568412080398334,0.0059698056427757995,0.0012560645374188424,0.8138696649293579,1.5995501583503438e-4,0.85584221054621,0.020087449385392527,0.002041970343874587,9581.618174755187,3.3283630198643595e-5,2.6621904061253046e-5,3.381129027405509e-9,1.1132477521898907e-10,3.5568381895949735e-5,3.682951275627313e-11,0.914784755184728,6.344214786910751e-9,1.4815428797526223e-10,Malawi,Balaka,STA Phalula,31206,259
13,1596.1648002255743,0.08392100970709546,0.0910842199908196,0.009409764756719523,0.002368700902511579,0.16800852396498894,5.795551032515184e-4,0.35537177442538664,0.0204576063826972,0.0033411711233403635,5850.144710868671,0.03247940769090398,0.1112414144392116,0.005407538884015856,0.001301724678851269,0.8495356483884374,1.9254676321029486e-4,0.926039131330916,0.020947980635180174,0.0022477632787117063,9581.708402725855,3.319265973381989e-5,2.8275276488850454e-5,3.874211285852238e-9,1.4096851023290029e-10,4.3422175071656525e-5,5.257227454293352e-11,1.0050127258529706,7.745026981368911e-9,1.9354078477583387e-10,Malawi,Balaka,STA Phalula,31206,259
