time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,lvl2,lvl3,lvl4,TA_Code,ID
1,256.610273,0,0,0,0,0,0,0,0,0,2715.5274,1,0,0,0,0,0,0,0,0,2907.48648,0,0,0,0,0,0,0,0,0,Malawi,Lilongwe City,Area 10,21040, 66
2,256.605537579434,0.004295619483571772,4.088650365491552e-4,3.0091090448492004e-6,3.764167118706647e-8,2.788880660150634e-5,4.885883597459962e-10,0.004735420566026828,3.1672323798462835e-6,3.8462204626693264e-8,2715.5021938272566,0.7514861327999803,0.21470760126059885,7.017576259708304e-4,8.275126659533865e-6,0.03310545848725326,5.6981031374292596e-8,0.025206172742195266,7.644653933863677e-4,8.54635383018918e-6,2907.5005912046768,4.404637696626725e-6,4.172593327466715e-7,5.517316122347677e-12,1.4167677536819237e-14,3.148902814304929e-8,3.0856547839751666e-16,0.014111204674844167,5.806840982652014e-12,1.447624301521675e-14,Malawi,Lilongwe City,Area 10,21040, 66
3,256.59444628262776,0.01296636196255474,0.0024643939482643803,3.6521219898333725e-5,9.351913465887988e-7,3.584800486845537e-4,2.5001527054704414e-8,0.01582671737227565,4.053853442391965e-5,9.771788163696665e-7,2715.441734337594,0.5647454588750856,0.32269899325928497,0.0021348675290892138,5.232647156504266e-5,0.1103991438918089,7.570728794081059e-7,0.08566566240608403,0.0025452474489139,5.5930104741018716e-5,2907.535166327035,1.3767493916062081e-5,2.5688777901832274e-6,6.791631935773e-11,3.555242160860156e-13,4.0858005547757894e-7,1.590716258067819e-14,0.04868632703307739,7.534494693106389e-11,3.714313786666939e-13,Malawi,Lilongwe City,Area 10,21040, 66
4,256.58133220013394,0.021186103990500887,0.006157893237065463,1.3921895935504623e-4,5.515315309807617e-6,0.0014518384341594304,2.2992965893713785e-7,0.028940799866049603,1.634806541279128e-4,5.901458307602446e-6,2715.3669323493605,0.4244174563255308,0.36375938509012684,0.0036535974651583365,1.3970091031498751e-4,0.20808576579240207,3.188790560663517e-6,0.16046765063956747,0.004790005142051192,1.5487941131297635e-4,2907.579601907617,2.3711420503644943e-5,6.633270004270831e-6,2.6475835287722354e-10,2.130377780871924e-12,1.6828496395489038e-6,1.480205907428019e-13,0.09312190761575548,3.1032632030951506e-10,2.2783983716147306e-12,Malawi,Lilongwe City,Area 10,21040, 66
5,256.5672774760737,0.028151670966261807,0.010835028172670846,3.294445987679811e-4,1.7949250125006228e-5,0.0036603899696956844,1.0409688434386127e-6,0.04299552392636479,4.1042348173729994e-4,1.9697449255446278e-5,2715.2816946122643,0.31896749202035746,0.3644860804042326,0.004940825779449985,2.6220098951578575e-4,0.31142548313836843,8.403407342599488e-6,0.24570538773549472,0.0071581853683518985,3.0220083406801417e-4,2907.6326603957455,3.374309645277556e-5,1.2191024085484526e-5,6.453319155959794e-10,7.079587884891654e-12,4.341202578601339e-6,6.805153916230383e-13,0.14618039574343347,8.005339811262704e-10,7.760103276514695e-12,Malawi,Lilongwe City,Area 10,21040, 66
6,256.5533936385191,0.033220489450061674,0.015839750274869224,6.044278295945479e-4,4.232565890854566e-5,0.00716916916337338,3.1991042449539913e-6,0.056879361481052354,8.005216853917121e-4,4.769822245304249e-5,2715.1910603000138,0.23972596664320772,0.3423914072745928,0.00587291484834578,4.058823733791053e-4,0.4117105490312098,1.7145466123955077e-5,0.33633969998668783,0.009449839317773484,4.874940282440418e-4,2907.6919707475777,4.313751116394405e-5,1.8788022312967033e-5,1.2278538033148254e-9,1.7126464166139634e-11,8.747146073941418e-6,2.1305327596155422e-12,0.20549074757517655,1.6129937418299261e-9,1.9256996925755175e-11,Malawi,Lilongwe City,Area 10,21040, 66
7,256.5402997206445,0.03633345362373808,0.02060327589956345,9.45918742255336e-4,8.161040707266015e-5,0.012001307755810656,7.712927173453792e-6,0.06997327935561368,0.001334681971832114,9.45634677360685e-5,2715.098266061494,0.18017841184906325,0.3087742124617815,0.006434032138493562,5.564192843939455e-4,0.5041851861500402,2.9780288779147326e-5,0.42913393850656223,0.011556779985166242,6.981721321760313e-4,2907.7557517078935,5.152261101277726e-5,2.5954438241053556e-5,2.0045851076334097e-9,3.402063275218822e-11,1.5129846425130262e-5,5.247981968827845e-12,0.2692717078907932,2.7899574020537283e-9,3.9268614721016064e-11,Malawi,Lilongwe City,Area 10,21040, 66
8,256.5283057148194,0.03771197444709678,0.024724644805342665,0.0013271732702931176,1.370972626216112e-4,0.018050644043545748,1.5751351897953314e-5,0.08196728518079793,0.0019995495777453366,1.6355002330203098e-4,2715.005540911269,0.13542977300267756,0.27072621896281607,0.006663124050876123,7.01665139927483e-4,0.5866250911070243,4.6322166159398714e-5,0.5218590887319032,0.013429328906207228,9.221565870462755e-4,2907.822459621503,5.8688487213819634e-5,3.326826521140986e-5,2.948624983685219e-9,5.909342838134107e-11,2.3590279745449817e-5,1.0977222103063069e-11,0.3359796215002792,4.350037993373299e-9,7.007065048440416e-11,Malawi,Lilongwe City,Area 10,21040, 66
9,256.5175317233175,0.037685599150078325,0.027974299292818302,0.0017193361054462935,2.0831078523196378e-4,0.02512521815274761,2.8513196308566665e-5,0.0927412766826311,0.0027725915041840114,2.561957390486801e-4,2714.914512772487,0.10180161754797701,0.23252618335134115,0.006622115261669889,8.325886712035223e-4,0.6583767115277777,6.650642273386609e-5,0.6128872275137213,0.015053901048183996,0.001149156280343903,2907.8906773056347,6.451494301605161e-5,4.037274408858735e-5,4.0209111152465615e-9,9.312426872417527e-11,3.4118012339176245e-5,2.0395422156610224e-11,0.4041973056320885,6.291304932862267e-9,1.135196908807855e-10,Malawi,Lilongwe City,Area 10,21040, 66
10,256.5079846732852,0.036599215918286375,0.03026485746319925,0.002095994512803038,2.9323643796895347e-4,0.03298791994992749,4.710243281952272e-5,0.10228832671500468,0.003626735056285678,3.723400851296955e-4,2714.826410618757,0.07652988532816804,0.19659954921319345,0.006377806182236708,9.433160176517067e-4,0.7197177444257107,8.987331279037512e-5,0.7009893812434649,0.01643814125348805,0.0013711089823917417,2907.959106428721,6.894739545949034e-5,4.697864262037191e-5,5.176041281723624e-9,1.3629896522598256e-10,4.661039190584453e-5,3.46401443322672e-11,0.4726264287193155,8.594823472888616e-9,1.7093910955824977e-10,Malawi,Lilongwe City,Area 10,21040, 66
11,256.50007337856766,0.03436291602982184,0.0315566883466897,0.0024352477173199354,3.8871829767333317e-4,0.041383621940446716,7.242910051259259e-5,0.11019962143246421,0.004533388146188428,5.10355454570744e-4,2714.746870774221,0.057537236103562976,0.16417547641658922,0.005992241878163017,0.0010307410985757079,0.7714359311697018,1.1584655942912657e-4,0.7805292257802203,0.01760117732929681,0.0015821655601253894,2908.022818443218,7.085915492552871e-5,5.270881442791715e-5,6.364128700570169e-9,1.882256415062801e-10,6.087648938060673e-5,5.4837014142823845e-11,0.5363384432163804,1.1225381813552241e-8,2.430626556491039e-10,Malawi,Lilongwe City,Area 10,21040, 66
12,256.4931855780315,0.03179393361996072,0.0319246732194187,0.0027200821985755978,4.908489582313605e-4,0.05005274972858884,1.0513424385221102e-4,0.1170874219686275,0.005463899292932414,6.674110089021218e-4,2714.671758021225,0.04326220224822627,0.13573100948676492,0.005518424227700028,0.0010939779691548392,0.81456573045479,1.437976408209155e-4,0.8556419787765154,0.018567559172367416,0.0017784483328197927,2908.0845773688898,7.170465282348494e-5,5.735175129565351e-5,7.530076600511997e-9,2.479277749388227e-10,7.662400444194311e-5,8.202222719820763e-11,0.5980973688882923,1.4129076643252598e-8,3.299500021370302e-10,Malawi,Lilongwe City,Area 10,21040, 66
13,256.48722407212773,0.029059859126564225,0.031538196973499424,0.0029408903578634995,5.954218442822795e-4,0.058769000879013614,1.4555869116064673e-4,0.12304892787238376,0.006393720252050126,8.39872558555765e-4,2714.6015773232853,0.03253273918200039,0.11129089257443868,0.004998855856210676,0.0011337586348382726,0.8502116501459482,1.7309833794285697e-4,0.9258226767164139,0.0193632195033855,0.0019576990113643468,2908.1435764531298,7.150930635646183e-5,6.091413574960135e-5,8.628236685350619e-9,3.1394815430208434e-10,9.354351473434135e-5,1.1708248063690354e-10,0.65709645312754,1.724884938413037e-8,4.3103063493898777e-10,Malawi,Lilongwe City,Area 10,21040, 66
14,256.4820870660086,0.026290158713262977,0.030561357332123104,0.00309455831906701,6.98372105031788e-4,0.06734775731187483,1.9373021011688548e-4,0.12818593399147665,0.007303217709320746,0.0010237218856722218,2714.536605686349,0.024468335809040728,0.09062052949024471,0.004465906612377456,0.001151932331833844,0.8794550698496671,2.0315505829569623e-4,0.990794313652346,0.020013365153421062,0.0021189413581168717,2908.199240703458,7.036138673623067e-5,6.341633860586728e-5,9.623679531455546e-9,3.8452782777914834e-10,1.1132875783757197e-4,1.6069949351957748e-10,0.7127607034561529,2.0528225957430056e-8,5.452273212987257e-10,Malawi,Lilongwe City,Area 10,21040, 66
15,256.47767539971915,0.023579891747431084,0.029145041045803514,0.003182717377557152,7.960816412286536e-4,0.07564447817171233,2.493902972197735e-4,0.13259760028095255,0.008177363697392559,0.0012149067612001402,2714.4769426108387,0.01840627419936787,0.07335564673345946,0.003943047305642768,0.0011510129883568702,0.9032974948946593,2.33432373024404e-4,1.0504573891630529,0.020541212403808042,0.0022621406837978037,2908.251192576728,6.838604165340598e-5,6.490083988591176e-5,1.049064074754909e-8,4.577617367382468e-10,1.2968238115399492e-4,2.133250590006234e-10,0.7647125767259716,2.3912376662326488e-8,6.7108679573887e-10,Malawi,Lilongwe City,Area 10,21040, 66
16,256.4738963475076,0.020994757124410186,0.027422363679293675,0.0032103237325252676,8.855524754505433e-4,0.08355162237361972,3.120331072016889e-4,0.1363766524925011,0.009005296854299058,0.0014095796930918766,2714.4225484693147,0.013849136403256392,0.059079471456829846,0.0034462766055596977,0.0011338479491001829,0.9226347490451797,2.6346577049519493e-4,1.1048515306871651,0.020967428619878083,0.0023879332784186285,2908.299221240199,6.572702514168992e-5,6.543338385959778e-5,1.1211618152674132e-8,5.317152537268548e-10,1.483224805731733e-4,2.7516991872586247e-10,0.8127412401969664,2.734932160172847e-8,8.06885172452717e-10,Malawi,Lilongwe City,Area 10,21040, 66
17,256.4706656460842,0.018576826037081766,0.025506446016711624,0.003184408079634419,9.644881447864075e-4,0.09099422965480146,3.8095598274801577e-4,0.13960735391576368,0.009779755501028515,0.0016042641784052593,2714.373278870521,0.010423055859229055,0.0473728179873934,0.002985647324051557,0.0011033588739426006,0.938247351409395,2.9286698359855625e-4,1.1541211294809757,0.021309943469990565,0.0024973926677154196,2908.3432512934037,6.253268643764223e-5,6.509994692840084e-5,1.177652831472627e-8,6.045208097879347e-10,1.6698888368795996e-4,3.4620722544915647e-10,0.8567712934015278,3.079108901946809e-8,9.507280352370908e-10,Malawi,Lilongwe City,Area 10,21040, 66
18,256.4681678526222,0.016124478390354875,0.023458820574205987,0.003112810924807527,0.001031300343074709,0.09792242749283724,4.553096524656487e-4,0.14210514737774596,0.010496186840541894,0.0017959456478198771,2714.3330999176555,0.007845522738527407,0.03783929563667286,0.002566640659447574,0.001062371799997732,0.950804746146278,3.213238608211649e-4,1.1943000823466345,0.021584071768914644,0.002591859061505709,2908.3795318568623,5.781704729315496e-5,6.384583870417602e-5,1.2179259720628354e-8,6.744447757920656e-10,1.8543265038294652e-4,4.2618118013690005e-10,0.8930518568603889,3.4191778839207674e-8,1.1006259559289634e-9,Malawi,Lilongwe City,Area 10,21040, 66
19,256.4660407783726,0.013960265754216586,0.021348697355739774,0.003002997450075734,0.001085016887954732,0.10430109094689885,5.341532324640984e-4,0.14423222162734978,0.011151563207010738,0.001982071802135235,2714.2971815589444,0.005907185306958695,0.030121447944269793,0.002191398974224322,0.0010134940860361116,0.9608710121342582,3.485953320610228e-4,1.2302184410581178,0.021802667529444413,0.0026727923356149644,2908.4122549282247,5.320992489274457e-5,6.174557813095739e-5,1.241285577407647e-8,7.398722145020975e-10,2.033908897145823e-4,5.146309275432472e-10,0.9257749282228164,3.750291861498338e-8,1.2545031420453423e-9,Malawi,Lilongwe City,Area 10,21040, 66
20,256.4642327765165,0.012057375126902099,0.019259684800010744,0.00286299895292857,0.0011252245614906948,0.11011844685848747,6.164931836133683e-4,0.14604022348343296,0.011745357484916528,0.0021605608775661107,2714.2652696940286,0.004449290866013879,0.023905306398764738,0.0018596611720148102,9.590555611719698e-4,0.9689170713458479,3.745054562997545e-4,1.262130305973906,0.02197641963712989,0.0027416848477486793,2908.441551890266,4.8724225615390414e-5,5.903761533596225e-5,1.2481330792941533e-8,7.993570112566998e-10,2.206574574689114e-4,6.10901481793935e-10,0.9550718902641291,4.068650065395425e-8,1.4102584930506321e-9,Malawi,Lilongwe City,Area 10,21040, 66
21,256.4626982247378,0.010390418743798953,0.01724824823192473,0.00270084419041456,0.0011520190303958855,0.11538191972216262,7.01325343480089e-4,0.14757477526217683,0.012279058766367075,0.0023298221542409282,2714.237066702722,0.0033523920864999704,0.01892072981507786,0.0015695712759607593,9.010762587872143e-4,0.9753325768308243,3.9893524093417685e-4,1.2903332972801604,0.022114137966051592,0.00279999023179911,2908.467617279024,4.438833955027561e-5,5.5906818163190785e-5,1.2397501337165618e-8,8.51727602011366e-10,2.3708600658119483e-4,7.141745344250157e-10,0.9811372790222843,4.371554406589327e-8,1.5659021364363791e-9,Malawi,Lilongwe City,Area 10,21040, 66
