time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,lvl2,lvl3,lvl4,TA_Code,ID
1,12176.70706,0,0,0,0,0,0,0,0,0,47562.79782,1,0,0,0,0,0,0,0,0,72950.34753,0,0,0,0,0,0,0,0,0,Malawi,Dedza,TA Kachindamoto,20807,  5
2,12176.69422621732,0.011641850934652741,0.0011080901786535394,9.048819117316873e-6,1.3899620864994693e-7,7.465194870879001e-5,1.8050984464341845e-9,0.012833782682439482,9.524318411962757e-6,1.4202612351890766e-7,47562.77260501178,0.7514781917116743,0.21470684698620027,7.666505592836709e-4,9.554704835407055e-6,0.03303922224514164,6.393398511487872e-8,0.02521498823593431,8.351570854548206e-4,9.867871847965668e-6,72950.36775132165,2.5156310156337975e-7,2.383104622540573e-8,3.0190097631885387e-13,7.752390865631633e-16,1.7984555313597043e-9,1.688436338754297e-17,0.02022132162938315,3.17743445317868e-13,7.921234499507067e-16,Malawi,Dedza,TA Kachindamoto,20807,  5
3,12176.664166561957,0.03514134011998544,0.006678969308502554,1.0982557607989448e-4,3.45334063326909e-6,9.597573334097047e-4,9.236810422575109e-8,0.042893438046715096,1.2190633790197967e-4,3.6083834194197117e-6,47562.7121243091,0.5647210892461284,0.32269432480676824,0.0023322711845575965,6.041751529253625e-5,0.1101928495328307,8.494538500585116e-7,0.08569569090639137,0.0027805989322964653,6.457838410200025e-5,72950.41729634139,7.862974806121272e-7,1.4671657430652523e-7,3.716302798182203e-12,1.945395500390422e-14,2.3335541616344037e-8,8.704123171347786e-16,0.06976634137685303,4.1227901446029835e-12,2.0324367321038985e-14,Malawi,Dedza,TA Kachindamoto,20807,  5
4,12176.62862234609,0.057420534254043996,0.016689516543883003,4.186534245299747e-4,2.0365649608696596e-5,0.003887734458044323,8.49580143143236e-7,0.07843765391025317,4.91611385957137e-4,2.179169676594083e-5,47562.63729224389,0.4243768595653975,0.3637466211230902,0.003991412212201291,1.613018787007455e-4,0.20772360249125493,3.5778047163693263e-6,0.16052775611619552,0.005232897335222972,1.7882699327838726e-4,72950.48097205223,1.3542382600649062e-6,3.788504086300519e-7,1.4487071113959877e-11,1.1656976008090403e-13,9.611254519003798e-8,8.100572387051816e-15,0.13344205223306008,1.6980477763318993e-11,1.246703324679558e-13,Malawi,Dedza,TA Kachindamoto,20807,  5
5,12176.59052954864,0.07629939047332847,0.029366183481038918,9.907251198838702e-4,6.627930967817466e-5,0.009804027041613738,3.845935125317902e-6,0.11653045136066852,0.001234239208478399,7.273483349975801e-5,47562.55202254366,0.3189108864124491,0.3644654001869192,0.005397546843904325,3.027428853034344e-4,0.3109191628728893,9.428662973523131e-6,0.24579745632688993,0.007819932296177641,3.4892718322471455e-4,72950.55699963387,1.9271481401669725e-6,6.96270714193975e-7,3.531186779282095e-11,3.873773721641777e-13,2.479413685152844e-7,3.723742266748014e-14,0.2094696338664087,4.380416368945411e-11,4.246147948316578e-13,Malawi,Dedza,TA Kachindamoto,20807,  5
6,12176.552899342756,0.0900380945558829,0.04293031034703878,0.0018177356352604547,1.562932988047174e-4,0.019206404632638778,1.1818772934301196e-5,0.15416065724256,0.002407418673530566,1.761314832080383e-4,47562.46135226375,0.23965559319556645,0.3423614497000584,0.006415674600455356,4.686341024498574e-4,0.411086485132852,1.923747244551628e-5,0.3364677362449811,0.010323296258533399,5.628647649702037e-4,72950.641984168,2.463676188573345e-6,1.0730279973236436e-6,6.71877088268378e-11,9.371127209057514e-13,4.995835834153576e-7,1.165766500531245e-13,0.2944541679948179,8.826149624601533e-11,1.0536893709588755e-12,Malawi,Dedza,TA Kachindamoto,20807,  5
7,12176.517409409129,0.09847655657844734,0.055841129620590214,0.002844662478073333,3.013716897541499e-4,0.032158374799419104,2.849570349469491e-5,0.18965059086977895,0.004013782637691539,3.4920262988410663e-4,47562.368519469615,0.1800978679652373,0.30873134459269747,0.0070285713212469465,6.424340191073154e-4,0.5034753945248791,3.3413590596813615e-5,0.42930053038675914,0.012624848107430966,8.061033778569472e-4,72950.7333715537,2.9425430688095155e-6,1.4823156069770166e-6,1.096874924748422e-10,1.8615679955566763e-12,8.641137264818123e-7,2.871568181284853e-13,0.3858415536813069,1.526619887485454e-10,2.1487248136851613e-12,Malawi,Dedza,TA Kachindamoto,20807,  5
8,12176.484901641095,0.10221270756630393,0.06701156489570292,0.003991232124902382,5.06273337793755e-4,0.04837838564029242,5.81953398436264e-5,0.22215835890483912,0.0060132592858192935,6.039560574508148e-4,47562.27575517658,0.13534127457915987,0.2706727339291826,0.007278651476990171,8.101229671802398e-4,0.5858562202477748,5.197318698431174e-5,0.5220648234241123,0.01467022229428083,0.0010647025569208346,72950.82894969873,3.351773622600763e-6,1.900008277423594e-6,1.6134312285924887e-10,3.2334973279301088e-12,1.3473101779781055e-6,6.006531092944078e-13,0.48141969871017803,2.380261316037392e-10,3.834150437224517e-12,Malawi,Dedza,TA Kachindamoto,20807,  5
9,12176.455701627912,0.10214008410364174,0.07581928505084494,0.005170604147972815,7.692528690362675e-4,0.06735379940213031,1.0534651569675647e-4,0.2513583720893229,0.008338053334394451,9.460803295735795e-4,47562.18468794785,0.10170757831934356,0.23246340973895982,0.007233623113363096,9.612705106343762e-4,0.6575723902768612,7.461912446269574e-5,0.61313205215465,0.016444610424710786,0.0013267764030909929,72950.92668760828,3.6844954439627657e-6,2.3057436956575775e-6,2.200151576711729e-10,5.095584923021846e-12,1.9485689068409906e-6,1.116000451773797e-12,0.5791576082499568,3.442468651670857e-10,6.211585374795644e-12,Malawi,Dedza,TA Kachindamoto,20807,  5
10,12176.429828069144,0.09919387909387085,0.08202724318455705,0.006303327615096506,0.0010828710460778215,0.08845058138357723,1.7402853136323388e-4,0.2772319308545427,0.010906731843438065,0.0013749834435165735,47562.09654678225,0.07643263970331288,0.19652846657074574,0.006966495605647522,0.0010890937730930377,0.7188972132118839,1.0083539805555563e-4,0.7012732177524464,0.017956385412616287,0.0015830144994872395,72951.0247255779,3.937602964585173e-6,2.6830010055084727e-6,2.832191831378925e-10,7.45799581627673e-12,2.6620261248989086e-6,1.895442458937389e-12,0.6771955778652248,4.70287948642175e-10,9.35343827521413e-12,Malawi,Dedza,TA Kachindamoto,20807,  5
