time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,lvl2,lvl3,lvl4,TA_Code,ID
1,5803.271557,0,0,0,0,0,0,0,0,0,22383.10508,1,0,0,0,0,0,0,0,0,33412.27547,0,0,0,0,0,0,0,0,0,Malawi,Mulanje,STA Sunganinzeru,30807,361
2,5803.258962751875,0.011424543770110181,0.0010874255952987313,8.890402527515007e-6,1.39862958585953e-7,7.324667622164702e-5,1.8168783811158065e-9,0.012594248123995046,9.357579669752178e-6,1.429117769783476e-7,22383.080650963406,0.7514787009555745,0.21470689536492896,7.534185130764685e-4,9.316471567764738e-6,0.03305269752481888,6.25757984914793e-8,0.024429036595572984,8.207426443134016e-4,9.621830188120023e-6,33412.29453381808,5.17799689633592e-7,4.906009825358858e-8,6.121538474605085e-13,1.571998305990858e-15,3.7027326555749576e-9,3.4238452236620955e-17,0.01906381805539881,6.442785826250582e-13,1.6062367582274785e-15,Malawi,Mulanje,STA Sunganinzeru,30807,361
3,5803.229469328361,0.034480619671942186,0.006553957066445466,1.0789934245804454e-4,3.4748725186818696e-6,9.416277071609515e-4,9.29768670512904e-8,0.042087671637392396,1.1976869348278771e-4,3.630892638288947e-6,22383.02210778904,0.5647231513794699,0.32269391987545437,0.002292017993755908,5.891170509377751e-5,0.11023487453802476,8.314275253653694e-7,0.08297221096761347,0.0027326127515377822,6.296892159266965e-5,33412.341172153,1.6165499323719603e-6,3.018253503856884e-7,7.531930944319354e-12,3.9435938047261464e-14,4.8022827413811746e-8,1.764756921431362e-15,0.06570215297685697,8.355944843693212e-12,4.120069496869281e-14,Malawi,Mulanje,STA Sunganinzeru,30807,361
4,5803.197497668193,0.05380635424927286,0.016039523695734206,4.0774883524061245e-4,2.0423345973659136e-5,0.0037844277223932554,8.539553679804557e-7,0.07405933180398264,4.79196950072056e-4,2.1856328422701153e-5,22382.95583667789,0.42437915803022785,0.36374817972953744,0.003922499699566552,1.572807559124848e-4,0.20779604758830772,3.501895997990326e-6,0.14924332212039146,0.005142565592834488,1.743693773340659e-4,33412.39592585715,2.647695965179227e-6,7.614177346860703e-7,2.9067283962292176e-11,2.3532197485143887e-13,1.959882780594194e-7,1.6392496801397412e-14,0.1204558571300342,3.4101573395348965e-11,2.517144716528366e-13,Malawi,Mulanje,STA Sunganinzeru,30807,361
5,5803.163277764823,0.07021211007313174,0.0276455108143896,9.492357894133805e-4,6.575260866015547e-5,0.009402784536977061,3.841351278875433e-6,0.10827923517385088,0.0011852522771071078,7.219860006630089e-5,22382.880780263058,0.31891423668812663,0.364466283487843,0.005304408365712464,2.951928837510209e-4,0.3110206710760099,9.228488049102153e-6,0.22429973695611433,0.00768497794014515,3.4022624243876986e-4,33412.46069316917,3.6808232592533676e-6,1.3657467140058606e-6,6.951939067801604e-11,7.72273899266525e-13,4.969107401205396e-7,7.479642054283587e-14,0.18522316915967918,8.646079707420332e-11,8.470703198093612e-13,Malawi,Mulanje,STA Sunganinzeru,30807,361
6,5803.129542515711,0.08207728813927052,0.0398682406488004,0.0017173802512898797,1.532236163678783e-4,0.018186651842817033,1.1699786907217287e-5,0.14201448428545296,0.0022824463225083547,1.7285648000948055e-4,22382.801637606226,0.23965996421641322,0.3423616198988785,0.006304993621844641,4.5694917060982575e-4,0.4112112012380107,1.8828706590600873e-5,0.30344239378795823,0.010145166768695611,5.48829865801646e-4,33412.53223674472,4.63195421002242e-6,2.0671275299643363e-6,1.3001157391768094e-10,1.8418692376112797e-12,9.855593462217817e-7,2.316875512674285e-13,0.2567667447215407,1.7148270969525517e-10,2.0735567888787078e-12,Malawi,Mulanje,STA Sunganinzeru,30807,361
7,5803.09781042858,0.08922920272193455,0.051382725320512176,0.002659166669212223,2.924081518870113e-4,0.030155110737998148,2.7957817056594772e-5,0.1737465714186007,0.0037684096180986655,3.3932285335481235e-4,22382.72136765235,0.18010217148181512,0.30873414119710335,0.006907261566556468,6.264193139581048e-4,0.5036144457993766,3.270373350491557e-5,0.38371234766517365,0.012406972171129602,7.86007640184382e-4,33412.60823795092,5.461483837934244e-6,2.815289804148993e-6,2.092180501134895e-10,3.6111312170811307e-12,1.6824152841643813e-6,5.644800941799522e-13,0.3327679509116076,2.9273027633871124e-10,4.1756113112610835e-12,Malawi,Mulanje,STA Sunganinzeru,30807,361
8,5803.068836185478,0.09219505849061324,0.061253197764494643,0.0037007906940179055,4.870776965648101e-4,0.04502804362461978,5.6646250630121155e-5,0.20272081452094048,0.005603777906084795,5.821331128086009e-4,22382.64193118792,0.13534587392755895,0.27067607957567436,0.007153037055497364,7.89927908980059e-4,0.5860049045406376,5.086909858703875e-5,0.46314881209769854,0.014417062184398156,0.0010381599433722424,33412.68681204941,6.150753362535145e-6,3.5656644989524375e-6,3.040077675929262e-10,6.200384551449313e-12,2.5943005135034073e-6,1.1687180585082673e-12,0.4113420494053027,4.513898197920778e-10,7.369102609957581e-12,Malawi,Mulanje,STA Sunganinzeru,30807,361
9,5803.0429047513335,0.09177464109661139,0.06894942009868522,0.004764057620826916,7.350047004904242e-4,0.06232727446411321,1.01850685274259e-4,0.2286522486660014,0.00772548634668075,9.059155582394451e-4,22382.564687359652,0.10171240528825576,0.2324669735488992,0.007108806938617847,9.37307129039647e-4,0.6577256162248208,7.303404272110631e-5,0.5403926403680275,0.016160851444132478,0.0012937000966391384,33412.76632290819,6.692154539892792e-6,4.281682287931571e-6,4.1016302312405703e-010,9.671828007453645e-12,3.716428839152689e-6,2.1514194263701663e-12,0.49085290818959204,6.466279718005332e-10,1.1823247433823811e-11,Malawi,Mulanje,STA Sunganinzeru,30807,361
10,5803.02002101803,0.0888096363439551,0.07428028357508709,0.005778107705449623,0.0010288177867540465,0.08147184472819329,1.6729182889930146e-4,0.25153598196833843,0.01005898832607887,0.0013095423581655275,22382.49060264429,0.0764375267649455,0.19653243535861217,0.006846303192000986,0.0010619441357766501,0.7190505501247282,9.869353145717514e-5,0.6144773557277619,0.017646557775169946,0.0015435507845173407,33412.84533331726,7.085143534161093e-6,4.934933781379068e-6,5.229793562522016e-10,1.4027363162045262e-11,5.03474418211693e-6,3.623597494781639e-12,0.5698633172625983,8.759985693887397e-10,1.7650960656826905e-11,Malawi,Mulanje,STA Sunganinzeru,30807,361
11,5803.002533687867,0.08189886114117056,0.077000975696767,0.006682941588316105,0.0013573467665766602,0.10182719191825923,2.559950214241432e-4,0.2690233121325137,0.012524364869947202,0.0017869200048250327,22382.429186076555,0.057444760444085335,0.16410204453386365,0.006432148271941513,0.0011603423511333019,0.7707636868612527,1.272146049364869e-4,0.6758939234609284,0.018894726106076926,0.0017811266988989644,33412.91288721919,7.081568358210887e-6,5.470160748708849e-6,6.371594055622355e-10,1.9211099527037977e-11,6.524763263778645e-6,5.692994946716575e-12,0.6374172191970404,1.135241295037327e-9,2.4904094473754552e-11,Malawi,Mulanje,STA Sunganinzeru,30807,361
12,5802.987395548289,0.07466636085593768,0.077280222293155,0.007427853653848993,0.0017066865978044167,0.1227102955934953,3.7003271624399604e-4,0.28416145171048535,0.015036823444460903,0.002327621142900157,22382.37177315466,0.04317090413890618,0.13565297414274669,0.005923255346309333,0.0012315050896022687,0.8138962165073811,1.5790693451260698e-4,0.733306845358674,0.019931725062374967,0.0020020624748806675,33412.97771172011,7.007206621802274e-6,5.862497523623684e-6,7.462730013885755e-10,2.5102611680201782e-11,8.146771826171392e-6,8.456031101043883e-12,0.7022417201111062,1.4174458570134889e-9,3.3558642781245673e-11,Malawi,Mulanje,STA Sunganinzeru,30807,361
13,5802.974379438313,0.06739054718289038,0.07568194415476752,0.007986613737002358,0.0020617845373057833,0.14354626929043784,5.104027827491089e-4,0.29717756168515297,0.017526400471634687,0.0029182675070790276,22382.318709700005,0.03244374055481794,0.11120983881026072,0.005365263318611037,0.001276257435846484,0.8495499522697995,1.900805428940195e-4,0.7863703000111159,0.020785407962939012,0.002203816232278065,33413.038975604446,6.8582163355480815e-6,6.12911151072529e-6,8.455702118514956e-10,3.152885347576087e-11,9.862572791896233e-6,1.1990945457620736e-11,0.7635056044528423,1.715966190519128e-9,4.35197989333816e-11,Malawi,Mulanje,STA Sunganinzeru,30807,361
14,5802.963245936786,0.06029029096848962,0.0726915828863525,0.008353925198411544,0.0024082837357795486,0.16388999244659566,6.769879769182376e-4,0.30831106321254714,0.019940223771489664,0.003544305506367604,22382.270127811324,0.024382560586166727,0.09053790395429512,0.004792930007835309,0.0012966823667708834,0.8788041430615285,2.2308350561225002e-4,0.8349521886929312,0.021482847821322905,0.0023852896740680202,33413.09614999939,6.639545784133419e-6,6.283197347821841e-6,9.320078735728046e-10,3.8291925711597474e-11,1.163819870228512e-5,1.6352298333395953e-11,0.8206799993919724,2.024892354472673e-9,5.464422404499343e-11,Malawi,Mulanje,STA Sunganinzeru,30807,361
15,5802.953760955829,0.05352544050975124,0.06872077465384059,0.008538417992648033,0.002733683151710469,0.18340905820585118,8.686696558840446e-4,0.31779604416968565,0.022239921162828847,0.004191356957123843,22382.226007010006,0.018324448847820363,0.07327273944425823,0.00423145703357494,0.0012956112160351866,0.9026586903821022,2.563277992508843e-4,0.8790729900105001,0.02204897956818317,0.002546444685601139,33413.14894138062,6.360996033133298e-6,6.336616247619967e-6,1.0037532363983768e-9,4.5189196779901957e-11,1.3443205218545274e-5,2.1569518269477965e-11,0.8734713806247049,2.3389275373859754e-9,6.675871504937993e-11,Malawi,Mulanje,STA Sunganinzeru,30807,361
16,5802.945705533382,0.04720267625887951,0.06411143180424192,0.008557641643139149,0.0030279189793994453,0.2018683129080646,0.001083485023269728,0.32585146661699443,0.024399376695803682,0.004846064377111836,22382.18621832914,0.01377179812146657,0.058997408107950386,0.003698022144161487,0.0012762506346544467,0.9220082701000794,2.893033072709256e-4,0.9188616708719156,0.022506000433153654,0.0026879986411061825,33413.19723925991,6.034677094785169e-6,6.301046225189614e-6,1.0598972518452366e-9,5.202595831195442e-11,1.5250499310484312e-5,2.764708506413257e-11,0.9217692599240135,2.653358119366977e-9,7.967304337608698e-11,Malawi,Mulanje,STA Sunganinzeru,30807,361
