time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,lvl2,lvl3,lvl4,TA_Code,ID
1,816.815103,0,0,0,0,0,0,0,0,0,8645.96721,1,0,0,0,0,0,0,0,0,9254.80827,0,0,0,0,0,0,0,0,0,Malawi,Lilongwe City,Area 18,21048, 74
2,816.8103675576751,0.004295639982919188,4.088662334260296e-4,3.0091151573748963e-6,3.7641743126344435e-8,2.7888863076681817e-5,4.885893618524872e-10,0.004735442324911764,3.167238795042867e-6,3.846227824890508e-8,8645.941997414944,0.7514803565782855,0.21470705261348785,7.017567408565725e-4,8.275120171270642e-6,0.033105418079707606,5.698100485826733e-8,0.02521258505659317,7.644644597392295e-4,8.54634721571086e-6,9254.82238116261,1.3837571455245358e-6,1.3108589470326234e-7,1.7333166257128615e-12,4.450911420675877e-15,9.892573928903725e-9,9.693885448996955e-17,0.014111162613978268,1.8242736312161782e-12,4.547850275165847e-15,Malawi,Lilongwe City,Area 18,21048, 74
3,816.7992761016055,0.012966515632402791,0.0024644186108478813,3.652147492680187e-5,9.351961309040347e-7,3.584824785004882e-4,2.500162507983059e-8,0.015826898394433946,4.0538809798143585e-5,9.771837653079276e-7,8645.881522471162,0.5647276993629893,0.3226956506242634,0.002134856647033922,5.232631571901454e-5,0.11039862072094139,7.570714107786573e-7,0.08568752884049016,0.0025452353720658016,5.592994190437984e-5,9254.856955663163,4.325151102578063e-6,8.070349632578695e-7,2.1336515233079918e-11,1.1169115848350847e-13,1.2835906287020163e-7,4.997381445253048e-15,0.04868566316609214,2.3670286031655166e-11,1.1668853992876156e-13,Malawi,Lilongwe City,Area 18,21048, 74
4,816.7861615359196,0.021186645756355545,0.006157996792068839,1.392206681887595e-4,5.515367279419208e-6,0.0014518555650090005,2.2993137017791884e-7,0.028941464080271775,1.6348258843053136e-4,5.901513151065204e-6,8645.806700450534,0.4243876047546742,0.36375088568728126,0.0036535554827613016,1.396999843275447e-4,0.20808363015875578,3.1887769969037234e-6,0.16050954946473536,0.004789955891619057,1.5487842076264278e-4,9254.9013898874,7.449081539678248e-6,2.083888091021472e-6,8.317589881054362e-11,6.69275961305831e-13,5.286804658187896e-7,4.65019570465835e-14,0.09311988739945369,9.74914571775925e-11,7.15777918352403e-13,Malawi,Lilongwe City,Area 18,21048, 74
5,816.7721060780605,0.028152720409430794,0.01083530569898954,3.294507478491816e-4,1.7949504144372774e-5,0.0036604545985562042,1.040980437783262e-6,0.0429969219394079,4.104307551765035e-4,1.9697722746311165e-5,8645.721439142877,0.3189262930052247,0.36447076939418194,0.004940724848027187,2.621979424769702e-4,0.31142003793730355,8.403345422873074e-6,0.24577085711989294,0.007158059917094368,3.021974922940612e-4,9254.954445720705,1.0600540220693456e-5,3.829881333923031e-6,2.0273540758598757e-10,2.224105680086511e-12,1.3638189333197214e-6,2.137893747442593e-13,0.14617572070397347,2.514933086826035e-10,2.437895054830758e-12,Malawi,Lilongwe City,Area 18,21048, 74
6,816.7582213895072,0.033222018976375264,0.015840284301501903,6.044431222453814e-4,4.232647621001226e-5,0.007169338463594121,3.1991527032160983e-6,0.05688161049262993,8.005406726463837e-4,4.769912113513069e-5,8645.630778901364,0.2396750744505705,0.3423683619462422,0.005872725983507783,4.058750888942384e-4,0.41169972992399356,1.7145273956291232e-5,0.33643109863125303,0.009449590292405713,4.8748582904965826e-4,9255.013751891422,1.3551766151026716e-5,5.9023439210548045e-6,3.857374323360331e-10,5.380393661885517e-12,2.747968935993548e-6,6.693225558151495e-13,0.20548189141958229,5.06731756690047e-10,6.049716217700654e-12,Malawi,Lilongwe City,Area 18,21048, 74
7,816.7451266728216,0.03633529503667647,0.020604102585769266,9.459484083329491e-4,8.161239803679026e-5,0.012001655673839852,7.713075617702576e-6,0.06997632717827305,0.0013347208479255975,9.456570799690724e-5,8645.537957214508,0.18011977381385486,0.3087431972663974,0.006433729591842012,5.5640500983899e-4,0.5041667634766169,2.977982011101072e-5,0.42925278548729673,0.011556356332315068,6.98155626781628e-4,9255.077527015166,1.618588471004356e-5,8.153673717340252e-6,6.297501027365707e-10,1.068778313607213e-11,4.753119471215452e-6,1.648688776054623e-12,0.26925701516588446,8.764795409791065e-10,1.233647191212674e-11,Malawi,Lilongwe City,Area 18,21048, 74
8,816.7331320764164,0.03771386622567135,0.024725736220516686,0.0013272214721171962,1.3710124144543427e-4,0.01805124670671505,1.5751717034457368e-5,0.0819709235835002,0.0019996166580380156,1.6355461533471493e-4,8645.445203796271,0.1353653382925814,0.27068754498794234,0.006662688126172984,7.016407149210817e-4,0.5865968441907924,4.63211965327517e-5,0.5220062037246712,0.013428679901422304,9.221275466602363e-4,9255.14422736488,1.8436956987773105e-5,1.0451294015810481e-5,9.263217675395025e-10,1.8564502651729772e-11,7.410987273996601e-6,3.4485609619563373e-12,0.33595736487925526,1.3665830398132253e-9,2.201306361368609e-11,Malawi,Lilongwe City,Area 18,21048, 74
9,816.722357821465,0.03768724222347634,0.027975563473039495,0.0017194044815686958,2.0831764061495956e-4,0.025126136757032548,2.8513959245254215e-5,0.09274517853497731,0.002772693331201683,2.562038757046573e-4,8645.354147230637,0.10173320618283291,0.23248055368969517,0.006621533632719349,8.325507948018344e-4,0.6583365609386607,6.650464225096255e-5,0.6130627693588907,0.015052979321668611,0.0011491099289229222,9255.212435718888,2.0267222372837013e-5,1.2683126821325624e-5,1.2631802966885045e-9,2.925538862114363e-11,1.0718288952585856e-5,6.407332514542292e-12,0.40416571888644093,1.9764347194022234e-9,3.5662721135685896e-11,Malawi,Lilongwe City,Area 18,21048, 74
10,816.7128109116488,0.03660031970157761,0.030266151403033594,0.002096081234645776,2.9324694946018337e-4,0.03298918522454885,4.7103837961273916e-5,0.10229208835122726,0.003626874693708554,3.723529564106565e-4,8645.266017159238,0.07645913331479856,0.19654792130342827,0.0063770740843338185,9.432615061763209e-4,0.7196638433209454,8.987032588062788e-5,0.7011928407605633,0.0164369048651845,0.0013710402533590373,9255.28085372269,2.1659527718911993e-5,1.475830745453356e-5,1.626061934879438e-9,4.281879022762425e-11,1.4642770028596433e-5,1.0882366768019981e-11,0.4725837226882524,2.7000850747923235e-9,5.370115699564423e-11,Malawi,Lilongwe City,Area 18,21048, 74
