time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,lvl2,lvl3,lvl4,TA_Code,ID
1,395.532488,0,0,0,0,0,0,0,0,0,1820.19901,1,0,0,0,0,0,0,0,0,2700.14828,0,0,0,0,0,0,0,0,0,Malawi,Rumphi,TA Mwamlowe,10402,252
2,395.5219378202983,0.009570317014032034,9.109375610168941e-4,7.279290909426733e-6,1.0654609958178889e-7,6.153790621203115e-5,1.3834542506811848e-9,0.010550179701724217,7.661806683889953e-6,1.0886865610468036e-7,1820.1745933748757,0.751489881846231,0.2147079574667668,7.588877349496229e-4,9.49620871736455e-6,0.033047127744212576,6.335039110675716e-8,0.02441662512497204,8.267005221003657e-4,9.807458248069764e-6,2700.1672154770035,6.364220685686047e-6,6.02991859551541e-7,7.959022292114893e-12,2.0438580257533973e-14,4.5509383926400014e-8,4.451560453864435e-16,0.01893547700267206,8.376697018173301e-12,2.0883736302920415e-14,Malawi,Rumphi,TA Mwamlowe,10402,252
3,395.4972316554127,0.028884059319771605,0.005490134699907732,8.834309174847918e-5,2.6469904217341075e-6,7.910896935096387e-4,7.07917772338558e-8,0.035256344587136425,9.806100387426738e-5,2.765836349527251e-6,1820.1160799657805,0.5647569953271109,0.32270111580596733,0.0023086726238921345,6.0047948856161465e-5,0.11021788860287914,8.417001766477069e-7,0.08293003422086279,0.002752462565419573,6.418334218837644e-5,2700.2135412500525,1.9869208631141266e-5,3.709682656462356e-6,9.792574370844015e-11,5.127117865763539e-13,5.90224167877587e-7,2.2943249682199303e-14,0.06526125005187637,1.0863884443361113e-10,5.356550362585528e-13,Malawi,Rumphi,TA Mwamlowe,10402,252
4,395.47044966008974,0.04507262873091126,0.013436156260098964,3.338496155673547e-4,1.5558130894995735e-5,0.003179496850274106,6.503223517111921e-7,0.0620383399100984,3.9234991322723554e-4,1.6649898417633548e-5,1820.0498415798818,0.42443519912897837,0.3637621536790228,0.003951078620690195,1.603169385232047e-4,0.20776966145831108,3.545241948086499e-6,0.1491684201193946,0.005180012793356073,1.777352191888889e-4,2700.267931263774,3.2543847190806017e-5,9.358758562957339e-6,3.7792764891881376e-10,3.059638697998855e-12,2.4088805471049184e-6,2.1316221544763712e-13,0.11965126377345069,4.4338366718774343e-10,3.272800913446492e-12,Malawi,Rumphi,TA Mwamlowe,10402,252
5,395.4417866852862,0.05881314172103484,0.02315815242177473,7.771987174841573e-4,5.008844349705869e-5,0.007899808416676472,2.9249931197602553e-6,0.09070131471358703,9.704404356743632e-4,5.499895054589452e-5,1819.9748269490444,0.31898906800612564,0.36449425633517274,0.005343088091282263,3.0089646343966597e-4,0.31098651990914244,9.342813180578961e-6,0.22418305095655855,0.007740998837531522,3.467990406316718e-4,2700.33226771895,4.524215139386765e-5,1.678690676404784e-5,9.038910887144972e-10,1.0041007522286466e-11,6.1075629876240095e-6,9.72513639062614e-13,0.1839877189491093,1.1241615119414786e-9,1.1013521161349079e-11,Malawi,Rumphi,TA Mwamlowe,10402,252
6,395.4135302521417,0.06875020052903011,0.03339599980330882,0.0014061495982392329,1.1671896516236403e-4,0.015279770789721779,8.908172602033208e-6,0.11895774785806434,0.0018687934779714208,1.316740924271132e-4,1819.8957291722902,0.23975037954392686,0.34240539200964404,0.006351062939567918,4.657824011022512e-4,0.4111749542447175,1.9062341990516813e-5,0.3032808277107353,0.010219249485123056,5.59438413244184e-4,2700.4033386659517,5.693330786190683e-5,2.5407731235169566e-5,1.690452911708604e-9,2.3947489552416045e-11,1.2113767238701164e-5,3.0123142048616225e-12,0.25505866595152843,2.229648986854157e-9,2.695980375727766e-11,Malawi,Rumphi,TA Mwamlowe,10402,252
7,395.38695096339086,0.0747408338163861,0.04304027018589009,0.002177176840085884,2.2274976058074672e-4,0.025334718591995063,2.1287414003289934e-5,0.14553703660894118,0.003085385551269269,2.584872793490677e-4,1819.8155047992007,0.180205863665226,0.3087891979070095,0.006958006724307991,6.385310061916082e-4,0.5035860072935814,3.3109707431564945e-5,0.3835052008002303,0.012497857812387355,8.012037335390215e-4,2700.478841018502,6.713021605695487e-5,3.460382597891614e-5,2.7202868168722856e-9,4.6952621070251613e-11,2.0678973841395197e-5,7.339248435777775e-12,0.3305610185012108,3.806124206992873e-9,5.429186950602939e-11,Malawi,Rumphi,TA Mwamlowe,10402,252
8,395.36268184254794,0.07722475999336316,0.05130767042003399,0.0030299675463902223,3.710371747848078e-4,0.03782959081828825,4.3131499022144764e-5,0.16980615745188257,0.004588041153443191,4.4344675706528086e-4,1819.7361156365218,0.13545865709818034,0.2707443694492196,0.007205818279275794,8.052150707243192e-4,0.5859887812668526,5.1500932379634266e-5,0.46289436347926205,0.014522968548166218,0.0010582465162134113,2700.556901637784,7.560303493051902e-5,4.3827182113478214e-5,3.952782110844901e-9,8.061844829165213e-11,3.188732105051241e-5,1.5195667676020874e-11,0.4086216377830567,5.869064430198359e-9,9.581411596767302e-11,Malawi,Rumphi,TA Mwamlowe,10402,252
9,395.34096072174685,0.07687291346772913,0.05775408112684163,0.0039004592456155468,5.598921697432409e-4,0.05236238154275594,7.755070029288068e-5,0.1915272782529784,0.006325109501837346,6.9008504365385e-4,1819.6589189930303,0.10183098999332135,0.23254728726278032,0.007161531795423348,9.55465961519418e-4,0.6577275480400236,7.394183238751138e-5,0.5400910069707269,0.016279929020175735,0.001318752757828426,2700.635895715828,8.225832402953646e-5,5.2628493621815506e-5,5.333056254999888e-9,1.257550761157392e-10,4.567988707590655e-5,2.7972931514692295e-11,0.4876157158272321,8.407616407608515e-9,1.537280076304315e-10,Malawi,Rumphi,TA Mwamlowe,10402,252
10,395.32179158337283,0.07439029558358545,0.06221948326355882,0.0047306508688390045,7.836986529427956e-4,0.06844491037897989,1.2737787912490278e-4,0.21069641662703092,0.0082355669682413115,9.975418818663092e-4,1819.5848811391154,0.07655909650881226,0.19662259481264685,0.006897404026790329,0.001082541886028376,0.7190758949585472,9.992128508390537e-5,0.614128860885729,0.017777016878840236,0.001573469448534145,2700.7143947033173,8.708916844886874e-5,6.065845608384794e-5,6.799951180613457e-9,1.82387277037073e-10,6.188396841790026e-5,4.7114464490307325e-11,0.5661147033155476,1.138998601116106e-8,2.2950174152738027e-10,Malawi,Rumphi,TA Mwamlowe,10402,252
11,395.3071414879765,0.06860316692246247,0.06449914292082587,0.005471448347576095,0.0010339463539546848,0.08554389436138887,1.9491311734172443e-4,0.2253465120235498,0.010253985431820694,0.0013611684011284408,1819.5235033550018,0.05756183914700859,0.16419919311431463,0.00648053660890297,0.0011828820883825189,0.7708179364942049,1.2879834501299426e-4,0.6755066449993989,0.019034939364857555,0.001815686775781311,2700.7815140829393,8.704580915996079e-5,6.723800635323785e-5,8.284589200002393e-9,2.497872832529702e-10,8.0198343447506e-5,7.401955517806081e-11,0.6332340829379087,1.4760725968623009e-8,3.23806838431031e-10,Malawi,Rumphi,TA Mwamlowe,10402,252
12,395.2944581743251,0.06254731745881098,0.0647337659294742,0.006081304138496526,0.0013000485507286069,0.10308564740871219,2.8174218864490246e-4,0.2380298256748675,0.012310974165941459,0.0017730400917851633,1819.4661257938371,0.04328356432446121,0.13575507219327576,0.00596820505087498,0.0012554592710574896,0.813980544770562,1.5987507343733623e-4,0.7328842061639921,0.020080158815752296,0.0020409483692222655,2700.8459253507076,8.613289347257015e-5,7.206096665993765e-5,9.703360756067358e-9,3.2639237149060806e-10,1.00135605077564e-4,1.0994568312755225e-10,0.6976453507065087,1.8430121848430557e-8,4.3633805461816023e-10,Malawi,Rumphi,TA Mwamlowe,10402,252
13,395.28355136539653,0.056455323600721294,0.06339601966297946,0.006538825562366021,0.00157053636507084,0.12058731078047336,3.886186318672038e-4,0.24893663460347823,0.014349288796208406,0.0022229531240029955,1819.4130937405548,0.03255184144052913,0.11131375592046099,0.005406361448205769,0.0013011230172039424,0.8496663337740501,1.9245254876375023e-4,0.785916259446288,0.020940758288829044,0.002246669910273563,2700.906802387751,8.430314325774548e-5,7.533862137307835e-5,1.0994568156849169e-8,4.0994960810658465e-10,1.2122601465865335e-4,1.5590771682388883e-10,0.7585223877495498,2.231171465545863e-8,5.658573249304734e-10,Malawi,Rumphi,TA Mwamlowe,10402,252
14,395.2742207462907,0.05051044828870766,0.060892623967028596,0.006839618003655284,0.0018344782251835826,0.13767462969995237,5.154555247858411e-4,0.2582672537093134,0.016325613333815527,0.002699830000106631,1819.3645396921943,0.024485105455124584,0.09064207081255315,0.004830040963352731,0.0013219897871650918,0.8789534772957658,2.258708457066652e-4,0.8344703078068058,0.021643988379127507,0.002431725551980136,2700.963618605816,8.161691549086703e-5,7.72334108889196e-5,1.2118567506713487e-8,4.978877832035984e-10,1.430519417389589e-4,2.1261578978491874e-10,0.8153386058142224,2.6328638966483824e-8,7.105035729885172e-10,Malawi,Rumphi,TA Mwamlowe,10402,252
15,395.26627033890463,0.04484634307656714,0.05756823506932329,0.006990786946078356,0.0020823516196114456,0.15406854456324862,6.613998205797222e-4,0.2662176610954087,0.01820856364467628,0.003192716105296691,1819.3204425446584,0.018421167094211603,0.07337530234517417,0.004264604680397144,0.0013209476681392866,0.9028412367229871,2.595346070652467e-4,0.8785674553429126,0.02221495442145726,0.002596078306475691,2701.016082719602,7.819491492338212e-5,7.789105194277517e-5,1.3051561935254348e-8,5.875713139993009e-10,1.6523924295993022e-4,2.804523523750751e-10,0.8678027196000165,3.041203526274186e-8,8.68023666374376e-10,Malawi,Rumphi,TA Mwamlowe,10402,252
16,395.25951698758865,0.03955229919916956,0.05370912390982826,0.007006657162684546,0.0023064993415206326,0.1695714746758719,8.249581222635179e-4,0.2729710124113385,0.019976751569314284,0.0036914471032785828,1819.2806736888829,0.013862050386313243,0.05909773517811739,0.003727369069314381,0.0013012593192380966,0.9222233109736203,2.9292761178546794e-4,0.9183363111184433,0.022675995452718443,0.002740454565013006,2701.064084263947,7.418562577493497e-5,7.745524847764214e-5,1.378170352545598e-8,6.764703046642681e-10,1.874549414055571e-4,3.594756274715094e-10,0.9158042639449874,3.450062216817152e-8,1.0359459321357774e-9,Malawi,Rumphi,TA Mwamlowe,10402,252
