time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,lvl2,lvl3,lvl4,TA_Code,ID
1,3229.08982,0,0,0,0,0,0,0,0,0,13127.11114,1,0,0,0,0,0,0,0,0,20987.15232,0,0,0,0,0,0,0,0,0,Malawi,Mangochi,STA Lulanga,30110,347
2,3229.0778714084236,0.010838853026330206,0.0010316778675064878,8.535477542196628e-6,1.3677022458519991e-7,6.938665745120509e-5,1.7770611075497718e-9,0.011948591576115788,8.984003923500987e-6,1.3975162562362084e-7,13127.086711738491,0.7514793991382317,0.21470696168718284,7.611492459333146e-4,9.445270972067401e-6,0.033044842218913045,6.334205203940384e-8,0.024428261510468702,8.291641776294024e-4,9.754851136702623e-6,20987.172737143937,8.828752569900152e-7,8.365000058259184e-8,1.0145000693187509e-012,2.605214825959594e-15,6.3133794425296e-9,5.674212030180696e-17,0.020417143937349575,1.0677392082439788e-12,2.6619569462614005e-15,Malawi,Mangochi,STA Lulanga,30110,347
3,3229.049889685565,0.0327133298442351,0.0062178999793975785,1.0358960325895538e-4,3.397905999403568e-6,8.920061695934561e-4,9.093100935068308e-8,0.03993031443349384,1.1498464774892155e-4,3.550462264661427e-6,13127.028169730045,0.564724790305946,0.32269503532087024,0.002315537110946362,5.972555380691405e-5,0.11021039066717009,8.415889640682785e-7,0.08297026995759625,0.0027606478762189387,6.383876519907683e-5,20987.222686972345,2.7563386040933698e-6,5.146228166579764e-7,1.2482130162167814e-11,6.5353179383665e-14,8.18798754123355e-8,2.9243943314839264e-15,0.07036697235154259,1.3847681636470796e-11,6.827757371514887e-14,Malawi,Mangochi,STA Lulanga,30110,347
4,3229.019557385776,0.051047877289272466,0.01521732811195774,3.914685521452564e-4,1.9970991027147424e-5,0.0035851340637434136,8.352154718356879e-7,0.07026261422361792,4.600617813685944e-4,2.137224406479312e-5,13126.96190122504,0.4243821296072309,0.36374997254799696,0.003962743764850594,1.5945566245714792e-4,0.20775352249742893,3.544729342925234e-6,0.14923877496322685,0.005195330469382036,1.767802968546479e-4,20987.281327432655,4.514471342524772e-6,1.298264499389184e-6,4.8171881278538266e-11,3.899778128741341e-13,3.3416843787771325e-7,2.7166242258842177e-14,0.1290074326656219,5.651476238119786e-11,4.1714405513297583e-13,Malawi,Mangochi,STA Lulanga,30110,347
5,3228.9870920959024,0.06661215811948636,0.026228445627740536,9.113404206303391e-4,6.429718483417977e-5,0.008907905671755941,3.7570728110543225e-6,0.10272790409725847,0.0011379293972851264,7.060048005161038e-5,13126.88684757702,0.31891836412327973,0.3644692368804313,0.005358821661217182,2.992761190143498e-4,0.3109620461353642,9.341424884894494e-6,0.22429242298505728,0.007763830971625071,3.449317263191809e-4,20987.350692750766,6.275993226284407e-6,2.32869057564729e-6,1.152119776028806e-10,1.2798377442794283e-12,8.472591201354846e-7,1.2395574751949686e-13,0.19837275077684546,1.4328784743885918e-10,1.4037934917989245e-12,Malawi,Mangochi,STA Lulanga,30110,347
6,3228.955086348977,0.07786926826778341,0.037824249251301026,0.0016488259731654174,1.4983437901219487e-4,0.017230029944825025,1.1443206131632905e-5,0.1347336510222188,0.0021913289648757225,1.6903281090560108e-4,13126.807707151103,0.2396653412023964,0.3423645676700237,0.006369712495021826,4.6326705469657296e-4,0.41114116753423113,1.9059286020276902e-5,0.30343284890163147,0.010249293738561193,5.564180770271504e-4,20987.42731632152,7.897765725755642e-6,3.5245666143579963e-6,2.1546484577999885e-10,3.052448118448531e-12,1.6804422332103926e-6,3.839633522485655e-13,0.27499632153179787,2.8419307519394084e-10,3.436411470697096e-12,Malawi,Mangochi,STA Lulanga,30110,347
7,3228.924981260253,0.08465438614914683,0.04874840547627812,0.002553007004984906,2.859415999095774e-4,0.02856965461132496,2.734490445994192e-5,0.1648387397461044,0.00361796326920899,3.3181854032880796e-4,13126.727440092702,0.18010840705119321,0.308737838748433,0.006978173659735969,6.350812920766619e-4,0.5035366250183249,3.310423453903716e-5,0.3836999073030293,0.012534329456614883,7.968760879311255e-4,20987.508713620602,9.312158225150364e-6,4.800233294357911e-6,3.4673099262723524e-10,5.984599706946777e-12,2.8686246296814145e-6,9.354882298778494e-13,0.3563936206167242,4.851327513637278e-10,6.920087936824625e-12,Malawi,Mangochi,STA Lulanga,30110,347
8,3228.897492610115,0.08746810578780925,0.058112786600552815,0.0035530429581977,4.7630636739122174e-4,0.042661743660664865,5.540450878957243e-5,0.19232738988340545,0.00538005439670454,5.692593105042416e-4,13126.6480065575,0.13535271181682304,0.2706805858856371,0.007226485102227358,8.008518385683782e-4,0.5859231545555675,5.149210622387972e-5,0.4631334425031095,0.014565071198411508,0.0010525161628041407,20987.59286672857,1.0487405129376413e-5,6.07966988973875e-6,5.038230246678707e-10,1.0275697724430634e-11,4.423446610494323e-6,1.9368704223133604e-12,0.44054672858395516,7.480743876027508e-10,1.2212568146743993e-11,Malawi,Mangochi,STA Lulanga,30110,347
9,3228.8728906812994,0.08706927695480744,0.06541438938779623,0.0045738543295727905,7.187505315904108e-4,0.059053429233068035,9.961826196636659e-5,0.21692931869880133,0.007417050129674782,8.85881525797878e-4,13126.570765609224,0.10171967202390414,0.23247206819753966,0.007181820735828993,9.502702271210559e-4,0.6576434058593983,7.392856435261431e-5,0.5403743907796192,0.016326787714344006,0.0013115912829859745,20987.678023318822,1.1410531236580817e-5,7.300523697802476e-6,6.797512279289229e-10,1.6028817750231054e-11,6.336748099470643e-6,3.565471511205945e-12,0.525703318838042,1.0716370131576629e-9,1.9594289261436996e-11,Malawi,Mangochi,STA Lulanga,30110,347
10,3228.8511802674384,0.08425628521882428,0.0704718182273721,0.00554741007474087,0.0010060673025642322,0.07719452555892312,1.636261787888562e-4,0.2386397325612135,0.009657389394847317,0.001280585301569106,13126.496683889276,0.07644530277979891,0.19653827023504994,0.006916634146067067,0.0010766311819184907,0.7189700683787514,9.990254858903648e-5,0.6144561107303572,0.01782776504815731,0.0015648983984657646,20987.76264405397,1.2080596207229309e-5,8.414352377801024e-6,8.667186528005884e-10,2.324718832877672e-11,8.58457428690465e-6,6.005312969028951e-12,0.6103240540069477,1.4517686787567012e-9,2.925250129780567e-11,Malawi,Mangochi,STA Lulanga,30110,347
