time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,lvl2,lvl3,lvl4,TA_Code,ID
1,681.934251,0,0,0,0,0,0,0,0,0,3484.77225,1,0,0,0,0,0,0,0,0,5190.78714,0,0,0,0,0,0,0,0,0,Malawi,Kasungu,STA Kapichira,20125, 25
2,681.9247475636836,0.008620792970529718,8.205568393148048e-4,6.392810612769357e-6,8.97669277694116e-8,5.560276400018749e-5,1.1652461007808609e-9,0.009503436316631348,6.728743137385275e-6,9.172372197943232e-8,3484.747826923075,0.7514840697058645,0.21470740535676117,7.572567718370723e-4,9.462962655714381e-6,0.033048750569113966,6.317285154488446e-8,0.024423076924396228,8.249238523621744e-4,9.77312260670025e-6,5190.80615861849,3.325087272328769e-6,3.150427428134697e-7,3.9747538109412476e-12,1.0207079350445722e-14,2.377729742315476e-8,2.223122025768154e-16,0.01901861849083734,4.183341642001699e-12,1.0429391553022543e-14,Malawi,Kasungu,STA Kapichira,20125, 25
3,681.9024925031686,0.026018353600275934,0.004945494887532768,7.75866707170008e-5,2.230237501043553e-6,7.147718056387515e-4,5.963018952012399e-8,0.031758496831855026,8.612152411787319e-5,2.330374295766335e-6,3484.689298195152,0.5647396463044294,0.322697026354078,0.002303702775194051,5.9838149294185174e-5,0.11022275142095939,8.393615017998409e-7,0.08295180484689345,0.0027465428123073232,6.395916514025145e-5,5190.852686945902,1.0380847677496786e-5,1.9381959917599333e-6,4.890537339468661e-11,2.560602461100802e-13,3.083816190079674e-7,1.1458692775091142e-14,0.06554694590202419,5.425575217239006e-11,2.6751893888517134e-13,Malawi,Kasungu,STA Kapichira,20125, 25
4,681.8783676841327,0.04060083112067615,0.012103089794229496,2.931971695912639e-4,1.3108042909936948e-5,0.002872542062912189,5.476775398547699e-7,0.05588331586785899,3.4457296887671835e-4,1.4027756126079034e-5,3484.6230435019643,0.42440557610520113,0.36375590456088175,0.003942519776535074,1.5975468497321984e-4,0.20777552718246983,3.5353209653285e-6,0.14920649803368463,0.005168807076619145,1.7711206160749286e-4,5190.907312642863,1.7002581537744477e-5,4.889543286735797e-6,1.8873697342894396e-10,1.5279667131322575e-12,1.258557410039547e-6,1.0643778948893075e-13,0.12017264286234769,2.214250634813678e-10,1.634404502621189e-12,Malawi,Kasungu,STA Kapichira,20125, 25
5,681.8525469952593,0.05297953040272717,0.02086055200556699,6.825569995366137e-4,4.2200978340615846e-5,0.007136700740724997,2.463614163718465e-6,0.08170400474106024,8.522675242659415e-4,4.6338118064197635e-5,3484.548006834488,0.318949933085688,0.36447988781445273,0.005331523649523512,2.9983743491132756e-4,0.31099385293363396,9.316598823553502e-6,0.22424316551027695,0.007724242380183582,3.4557916990986915e-4,5190.97192910827,2.3637032849254273e-5,8.770344924129198e-6,4.513983430100617e-10,5.014460846076779e-12,3.19097031854307e-6,4.85660519248294e-13,0.1847891082689758,5.614007703165632e-10,5.5001213653250736e-12,Malawi,Kasungu,STA Kapichira,20125, 25
6,681.8270922475581,0.06193199281267495,0.030083247538485156,0.0012348909300420577,9.834071918408457e-5,0.013802776917724614,7.503524250102303e-6,0.1071587524423611,0.0016412068955568666,1.1094136448769105e-4,3484.468885624028,0.23970347670468614,0.34238176476719595,0.006337288161520035,4.6414136887540125e-4,0.41118137853498415,1.9008542736789835e-5,0.3033643759700974,0.010197079075828015,5.574676718580449e-4,5191.043307293217,2.974499754588922e-5,1.3274402487635684e-5,8.441839732640081e-10,1.195949351259113e-11,6.328899881243017e-6,1.504373683385743e-12,0.25616729321679005,1.1134613171835458e-9,1.3463867195976872e-11,Malawi,Kasungu,STA Kapichira,20125, 25
7,681.8031490347017,0.06732812517260586,0.038771431078231174,0.001912075763832573,1.8767011018664342e-4,0.02288473281051496,1.793036337079691e-5,0.13110196529874216,0.0027096835851438926,2.1778051450726778e-4,3484.3886380642434,0.18015178317435288,0.30876092344669703,0.006942729117621619,6.362831615887235e-4,0.5035853532901488,3.3016224045534157e-5,0.3836119357545854,0.012470568113321388,7.983830222294206e-4,5191.119134125571,3.5072126300477474e-5,1.8078905112054132e-5,1.3584863745129716e-9,2.3447588323800032e-11,1.0803877124972758e-5,3.665240977910251e-12,0.33199412557098007,1.9007429605471776e-9,2.7112829301710285e-11,Malawi,Kasungu,STA Kapichira,20125, 25
8,681.7812865943563,0.0695658946512548,0.04621908402180002,0.0026610424318276836,3.1260931741728033e-4,0.03416944605430294,3.632916751004179e-5,0.1529644056441129,0.004029391038899651,3.7361677720700514e-4,3484.3092243512333,0.1353998857262498,0.2707091420071136,0.007189878561104741,8.023727305592982e-4,0.585980245544563,5.1355394889513144e-5,0.46302564876505276,0.014491104950884693,0.001054512476862724,5191.197529337474,3.949858510737758e-5,2.2897647555010405e-5,1.973976119984258e-9,4.0260059669646224e-11,1.665971963999251e-5,7.58864829789603e-12,0.4103893374740002,2.930950279335103e-9,4.784870796754226e-11,Malawi,Kasungu,STA Kapichira,20125, 25
9,681.7617197790826,0.06924886750933902,0.05202619552951685,0.0034255673949664723,4.7172842501216303e-4,0.04729354197376905,6.532008525727211e-5,0.17253122091786097,0.005554983496837134,5.814202442285797e-4,3484.2320031214513,0.10176925611823673,0.23250564284672381,0.007145554973288082,9.520824679709122e-4,0.6577087737673418,7.373260154033095e-5,0.5402468785469936,0.016244026249822515,0.0013140876572342304,5191.276860643118,4.2975511602735485e-5,2.749579339642651e-5,2.663267780929266e-9,6.280080781478578e-11,2.386570155739458e-5,1.3969487769637195e-11,0.4897206431181732,4.198673692617725e-9,7.677029558442297e-11,Malawi,Kasungu,STA Kapichira,20125, 25
10,681.7444522973593,0.06701202642827386,0.05604863672795174,0.0041547030835077025,6.602964358520854e-4,0.06181575072530413,1.0728924031020237e-4,0.18979870264119986,0.00723286183145909,8.404669286740182e-4,3484.1579409608894,0.07649584170509456,0.1965758398601145,0.0068818487452655935,0.0010786953946085522,0.7190444356066351,9.96380696189428e-5,0.6143090391090394,0.017737586272793256,0.001567888743232056,5191.355693563016,4.549929677326043e-5,3.1690906512875124e-5,3.3958151303118297e-9,9.108221797311378e-11,3.233156881949898e-5,2.3528598260648673e-11,0.5685535630175022,5.68803145498708e-9,1.1461081623376242e-10,Malawi,Kasungu,STA Kapichira,20125, 25
11,681.7312562403067,0.061798019078479115,0.058102021392804584,0.004805314021262746,8.711439044724755e-4,0.07725408734058645,1.64173956298747e-4,0.20299475969390432,0.009005548075718009,0.0011468407267199807,3484.0965437338787,0.05750024955533241,0.16414863319049186,0.006465739970175781,0.0011786633535581833,0.7707722027977933,1.2843249583365074e-4,0.6757062661200324,0.018992466078963592,0.0018092287885291675,5191.4230960966615,4.547633299420929e-5,3.5128281447542165e-5,4.137211391470076e-9,1.2474096202534414e-10,4.189989410696635e-5,3.696470293429334e-11,0.6359560966673115,7.3713246906628245e-9,1.6170566495963747e-10,Malawi,Kasungu,STA Kapichira,20125, 25
12,681.7198323212854,0.056341777785347415,0.058312994246476624,0.005340921095605858,0.0010953489376525785,0.09309032659925624,2.3731005096813357e-4,0.21441867871530704,0.010812102938245145,0.0014938629797961024,3484.0391479303626,0.04322422030939122,0.13570201410110588,0.005954382832471744,0.001250963748352954,0.8139193943018926,1.594198604101534e-4,0.7331020696359775,0.02003507927017968,0.0020336679461499373,5191.487777899075,4.499909524043369e-5,3.7647857549969194e-5,4.845716316014816e-9,1.629963217161401e-10,5.2316072108576555e-5,5.4905795713249295e-11,0.7006378990810811,9.203758664602604e-9,2.1790211742938935e-10,Malawi,Kasungu,STA Kapichira,20125, 25
13,681.7100091565474,0.05085283995448154,0.05710737746766018,0.005742725841690327,0.001323248864735021,0.10888831917627426,3.2733214838670576e-4,0.2242418434532282,0.012602242156208433,0.0018729367395002854,3483.986099463184,0.03249515710248918,0.11125948956589041,0.005393635796765962,0.001296443549342418,0.849588992220848,1.9190317402718857e-4,0.7861505368146614,0.02089345526403086,0.0022386311757473343,5191.54890900445,4.404278821238438e-5,3.9360069257424336e-5,5.4905086336979475e-9,2.047234178543247e-10,6.333464611993182e-5,7.785864060686084e-11,0.761769004456502,1.114214980292166e-8,2.8258205846118556e-10,Malawi,Kasungu,STA Kapichira,20125, 25
14,681.701606204343,0.04549640882885361,0.05485155956727236,0.006006872971401096,0.0015456311902492701,0.12431015605430715,4.3416704563545636e-4,0.23264479565771914,0.01433792001844693,0.002274726580924195,3483.93753091523,0.02443150557774895,0.09058747221040818,0.004818463276002672,0.0013172129769692263,0.8788596836722146,2.2522430459094375e-4,0.8347190847684202,0.02159479681258028,0.002422997464521134,5191.6059607691,4.263899512176387e-5,4.034973408753178e-5,6.051797901021676e-9,2.486379254981414e-10,7.473743368254268e-5,1.0617788958450431e-10,0.8188207691067969,1.314811420267459e-8,3.548158150826458e-10,Malawi,Kasungu,STA Kapichira,20125, 25
15,681.6944469008798,0.040392910455282725,0.05185607646957089,0.006139590935190851,0.00175447429221054,0.13910395099094036,5.570959777419078e-4,0.23980409912093748,0.015991565638963735,0.0026900038622650274,3483.893421463602,0.018370813363664792,0.073321446237081,0.004254171833736891,0.0013161499191081175,0.902730851923676,2.5878962520534295e-4,0.8788285363968392,0.022164156763952243,0.002586730168478536,5191.658640602611,4.085070849248183e-5,4.069305547204783e-5,6.517687364020033e-9,2.934240384852423e-10,8.632891998169441e-5,1.4005443119828254e-10,0.8715006026163664,1.5187256757690527e-8,4.334784696835249e-10,Malawi,Kasungu,STA Kapichira,20125, 25
