time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,lvl2,lvl3,lvl4,TA_Code,ID
1,12308.62954,0,0,0,0,0,0,0,0,0,53543.03682,1,0,0,0,0,0,0,0,0,79690.26633,0,0,0,0,0,0,0,0,0,Malawi,Lilongwe,TA Malili,20616, 58
2,12308.618372964842,0.010129884930269919,9.641955318165476e-4,7.824472654771613e-6,1.1928959119326627e-7,6.500938493208776e-5,1.549080613936217e-9,0.011167035158345134,8.235636796552094e-6,1.21889938762137e-7,53543.01239032369,0.7514781246756396,0.2147068406225362,7.643224233237333e-4,9.492028853454372e-6,0.033041612871649195,6.364053612430828e-8,0.02442967630822767,8.32620911805287e-4,9.80314158601362e-6,79690.28533805182,2.164663297603032e-7,2.0509591131379848e-8,2.5902375188509957e-13,6.651676280071965e-16,1.547925603181312e-9,1.4487491063995034e-17,0.019008051816209046,2.7261685426652334e-13,6.796551190711918e-16,Malawi,Lilongwe,TA Malili,20616, 58
3,12308.592221651666,0.030573343688972757,0.00581124909878094,9.496260619100766e-5,2.963730670897211e-6,8.35749933791608e-4,7.927267519504651e-8,0.0373183483310824,1.0540886201974789e-4,3.096800897434696e-6,53542.9538453027,0.5647213798325399,0.32269358841134776,0.0023251884898369745,6.002181104876634e-5,0.1102005255645749,8.455741684430404e-7,0.08297469730455057,0.002772159723899824,6.415547971573012e-5,79690.33184013588,6.758018145809078e-7,1.2617816837857585e-7,3.1870232047135766e-12,1.6686722247615376e-14,2.0075916624361836e-8,7.467311624379266e-16,0.06551013586743538,3.5356922729146425e-12,1.7433453410053292e-14,Malawi,Lilongwe,TA Malili,20616, 58
4,12308.56387322391,0.04770882273861831,0.014221984396817924,3.5886193823011906e-4,1.7418746597059815e-5,0.0033589601790235514,7.280866997575227e-7,0.06566677608598669,4.2174232692079226e-4,1.8640941531660902e-5,53542.88757286029,0.42437623431953164,0.3637477272338859,0.003979251460656947,1.602453376556142e-4,0.20773576761268328,3.5614633559148395e-6,0.149247139686383,0.005216980033726469,1.7765588546124575e-4,79690.38643312787,1.106865961176934e-6,3.183121281578664e-7,1.2299376861361711e-11,9.957104675368902e-14,8.193255624816659e-8,6.936334776812263e-15,0.12010312786969464,1.4429524491971723e-11,1.0650738153050126e-13,Malawi,Lilongwe,TA Malili,20616, 58
5,12308.533531188927,0.062255307956903795,0.024512891188560197,8.354292237313301e-4,5.6079751172128734e-5,0.008345827830097996,3.275119667210796e-6,0.09600881107013261,0.0010431449583400707,6.157749569734878e-5,53542.81251459851,0.31891016873394157,0.3644657947315896,0.005381134765821725,3.007572687468313e-4,0.3109369482889792,9.385474074962815e-6,0.22430540146768424,0.007796168990855212,3.466390394491109e-4,79690.45101047753,1.538759733300172e-6,5.709535876271226e-7,2.941607208454649e-11,3.2677139652290043e-13,2.077327022980931e-7,3.164894990426625e-14,0.18468047753111044,3.658447901308981e-11,3.584203464271666e-13,Malawi,Lilongwe,TA Malili,20616, 58
6,12308.503618548746,0.072776375856288,0.03535029152071315,0.0015114843644104,1.3068473724956654e-4,0.016142639542729247,9.975229299403458e-6,0.12592145125068974,0.0020087997671490864,1.4742954899420565e-4,53542.73336912096,0.23965522970943115,0.34235964943746516,0.006396221846523311,4.6555871345627814e-4,0.4111098586239818,1.9149105225931934e-5,0.3034508790202497,0.010291965644926886,5.591709112112985e-4,79690.52234480412,1.9363886138009504e-6,8.64160321051538e-7,5.501262775497938e-11,7.793559159261351e-13,4.120132861044972e-7,9.803455057976109e-14,0.256014804119077,7.256043708509728e-11,8.773904665058961e-13,Malawi,Lilongwe,TA Malili,20616, 58
7,12308.475482251082,0.07911787754738175,0.045560030644850105,0.002340351728900265,2.4939654427250275e-4,0.02676625548791038,2.3836957415601816e-5,0.15405774891073057,0.0033166020791891675,2.894101973434253e-4,53542.65309680685,0.18009679464645825,0.3087314228453875,0.007007194838271673,6.382217336336696e-4,0.5035002724226183,3.326017041576358e-5,0.38372319313464265,0.012586488340445267,8.008171976822836e-4,79690.59812299641,2.2831702418544754e-6,1.1769303096608397e-6,8.852747044624653e-11,1.5279939293251403e-12,7.033327681719991e-7,2.3885055972249897e-13,0.3317929963847084,1.2386436022719933e-10,1.7668444890476391e-12,Malawi,Lilongwe,TA Malili,20616, 58
8,12308.44979131335,0.08174764551322988,0.05431202219507916,0.0032570923652232397,4.1543161181481416e-4,0.03996819806878364,4.829688983790888e-5,0.17974868664396862,0.004931922280589804,4.965046682743504e-4,53542.57365791566,0.13534001484787322,0.27067272671469994,0.007256512910497781,8.048104391940674e-4,0.5858828508319552,5.173456990214202e-5,0.46316208432097483,0.014625646443357777,0.0010577197386788194,79690.67646644133,2.5713172046064544e-6,1.490624197127876e-6,1.2863615476983474e-10,2.6235976494037487e-12,1.084545180197016e-6,4.945242139843093e-13,0.4101364413184465,1.909985920375959e-10,3.118121863388058e-12,Malawi,Lilongwe,TA Malili,20616, 58
9,12308.426798391542,0.08137487348939364,0.061136133493168744,0.004192880189587414,6.268902491849843e-4,0.055323992400761884,8.683862780400981e-5,0.20274160844990063,0.006799251907843416,7.726609809743665e-4,53542.496411632514,0.10170626927144709,0.23246291184839044,0.0072116313080198904,9.549653204078579e-4,0.657600038712539,7.427656205612371e-5,0.5404083674755279,0.01639464787810484,0.001318073263767259,79690.7557437612,2.797648342121346e-6,1.789954103145821e-6,1.735540709835672e-10,4.092483610879876e-12,1.5536498259110882e-6,9.103394535113042e-13,0.48941376118590135,2.736105322713908e-10,5.00282306439118e-12,Malawi,Lilongwe,TA Malili,20616, 58
10,12308.406507807056,0.07874586386306216,0.06586292647870261,0.0050853537663943585,8.774852853003499e-4,0.07231792937715155,1.4263416419352213e-4,0.22303219293480445,0.008852982648520477,0.0011169165962093934,53542.42232431582,0.07643119307416191,0.19652780600531286,0.006945315918672463,0.0010819494036980036,0.7189248398326251,1.0037249988908602e-4,0.6144956841740735,0.017901827819483077,0.0015726297878685702,79690.83452215986,2.9619386171857257e-6,2.063044958920024e-6,2.2129041481642604e-10,5.935457336390735e-12,2.1047692846317355e-6,1.533266699361724e-12,0.5681921598144352,3.7066489553147515e-10,7.468724035752453e-12,Malawi,Lilongwe,TA Malili,20616, 58
11,12308.391001833512,0.07261840286300839,0.06827539401853264,0.005881706184578059,0.0011576901160780173,0.09038671001809132,2.1826327955819106e-4,0.23853816647984652,0.011022779950843917,0.0015240754308685261,53542.360904224595,0.05743861378890291,0.16409701525201853,0.006525152745442602,0.0011821998314007947,0.7706402635550759,1.293786916596657e-4,0.6759157753929937,0.019168026450733736,0.0018146797058405158,79690.90187904023,2.9604575850489713e-6,2.2868003920438848e-6,2.69603936105045e-10,8.128873060232023e-12,2.7276705878544533e-6,2.408899537881574e-12,0.6355490401951209,4.803593880673169e-10,1.0537772598113595e-11,Malawi,Lilongwe,TA Malili,20616, 58
12,12308.377579299384,0.06620527688905073,0.06852300624535859,0.006537311133713269,0.0014556448144074125,0.10892396868455488,3.15492839985261e-4,0.2519607006070701,0.01323401591123626,0.001985243488660511,53542.30348942562,0.04316498914919195,0.13564769610536867,0.00600888162334224,0.0012547013325692128,0.8137768349493635,1.6059302999367697e-4,0.7333305743736591,0.020219997255723328,0.0020397754289550605,79690.96651279162,2.9293651022977445e-6,2.450818077420222e-6,3.157737769894546e-10,1.0621774196767353e-11,3.4057508139152545e-6,3.5780346392344125e-12,0.700182791591737,5.9976995370949e-10,1.4199808836001763e-11,Malawi,Lilongwe,TA Malili,20616, 58
13,12308.366038377522,0.0597537544284492,0.06710580066803466,0.007029081264887494,0.0017585107580573656,0.1274193016982841,4.351736506312031e-4,0.263501622468344,0.01542511305940718,0.0024890103423107937,53542.25042425447,0.03243809778317215,0.11120443726462269,0.005442802587646079,0.0013002946134205201,0.8494357412375443,1.9331379259954388e-4,0.7863957455241387,0.02108599762714842,0.002245327228160921,79691.02759627547,2.8670750555401757e-6,2.562275781894706e-6,3.577899615941994e-10,1.334093941709881e-11,4.123041123537544e-6,5.073778027741303e-12,0.7612662754152114,7.260843104910016e-10,1.8414717444840114e-11,Malawi,Lilongwe,TA Malili,20616, 58
14,12308.35616677083,0.053457907906977485,0.06445422467346769,0.007352354000456459,0.002054042754158,0.14547749407529584,5.772057511342605e-4,0.27337322916148976,0.017549536809744387,0.00302296300155965,53542.20184084017,0.024377223859888584,0.0905324816526627,0.004862176796499794,0.0013211019886811357,0.8786957324068126,2.2687795948733402e-4,0.8349791598221572,0.021793493202455674,0.0024302161827491893,79691.08460216518,2.7756556383720298e-6,2.626690068135267e-6,3.9436476812514657e-10,1.6202630094274833e-11,4.865341078073462e-6,6.9192162064058784e-12,0.8182721651333483,8.568016941387607e-10,2.3121846300680714e-11,Malawi,Lilongwe,TA Malili,20616, 58
15,12308.347756910429,0.04745947530094446,0.06093328097045348,0.007514724225690321,0.002331578416765717,0.16280339528264695,7.406353687206435e-4,0.28178308956522163,0.01957351455453988,0.00357483804001971,53542.15771872195,0.01831944292853566,0.07326738109834724,0.004292570723005685,0.0013200082255351725,0.9025563282501883,2.606875012132764e-4,0.8791012780380935,0.0223677804426115,0.0025944035368519565,79691.13723779975,2.65920393782933e-6,2.649019854859273e-6,4.247226710718308e-10,1.912110484780426e-11,5.61992318874582e-6,9.126801455749351e-12,0.8709077996994863,9.89680797142903e-10,2.8247906303553612e-11,Malawi,Lilongwe,TA Malili,20616, 58
16,12308.340614638844,0.041853051095490756,0.056846147070176795,0.0075316374345895925,0.002582534099142297,0.17918820246544276,9.23788985846666e-4,0.2889253611506889,0.021474060860890105,0.004133242578665525,53542.11792893966,0.013767138725253114,0.05899218218638596,0.0037514107108620417,0.0013002804739995746,0.9219119261565264,2.942236227256503e-4,0.9188910603267997,0.022831378371403664,0.002738620262194649,79691.18539302306,2.522782439559516e-6,2.6341473419562392e-6,4.484790136854773e-10,2.2013974790378003e-11,6.375461056684537e-6,1.1698429258939784e-11,0.9190630230088213,1.122727094671833e-9,3.3712404049317785e-11,Malawi,Lilongwe,TA Malili,20616, 58
17,12308.334563861874,0.03669411105747471,0.052438881154047,0.007422885176030076,0.002800584231108237,0.19449523762956647,0.0011244388775644917,0.29497613812579104,0.02323701521282413,0.004688111500711624,53542.08226920203,0.010346263620695857,0.047287514606324306,0.0032496456739970403,0.0012652710282503032,0.9375420802482893,3.270527112511519e-4,0.9545507979741651,0.023203822991275876,0.002864098896222838,79691.22909503813,2.3716845208258417e-6,2.587045722493054e-6,4.655517578414438e-10,2.480591701530511e-11,7.122029733638004e-6,1.4626139758962562e-11,0.9627650380497694,1.2541928933267968e-9,3.9432056774267676e-11,Malawi,Lilongwe,TA Malili,20616, 58
18,12308.330618491993,0.030992735565248883,0.04776401214720373,0.007208640158221578,0.002981589281140867,0.20863456788600623,0.001339962968105705,0.2989215080059268,0.024853739295249443,0.005230903755251222,53542.057770848725,0.007775376342945178,0.0377569724679475,0.0027932442589631147,0.0012182224058015273,0.9501156437797147,3.5882618678250745e-4,0.9790491512920817,0.023501801340125136,0.002972377890376095,79691.25944779065,2.1126989815362067e-6,2.4991512345022195e-6,4.758765033463746e-10,2.743032681258353e-11,7.849772935178425e-6,1.7892977702171057e-11,0.9931177905764338,1.382342593641465e-9,4.532330451475458e-11,Malawi,Lilongwe,TA Malili,20616, 58
19,12308.327295576744,0.026168792285438135,0.04295151069897953,0.006905641217496935,0.003123139920172173,0.22152783213842916,0.0015675069951212705,0.3022444232556371,0.026316682565057162,0.005754418736317309,53542.036140613345,0.005843355368230484,0.03004298773340284,0.002384539235958813,0.0011621259329613455,0.9601964062597206,3.892748978429819e-4,1.0006793866673593,0.023739319773453442,0.003065132798712649,79691.28649698893,1.8820435179396034e-6,2.372568068994465e-6,4.790368303224444e-10,2.9824855189091463e-11,8.546427277111906e-6,2.14741369021053e-11,1.020166988859319,1.505016672146378e-9,5.129899209119675e-11,Malawi,Lilongwe,TA Malili,20616, 58
20,12308.324505812468,0.022081727379013795,0.03823457516335759,0.006533335437382013,0.0032243617648117875,0.23315609693519834,0.0018040908523955007,0.30503418753215883,0.027625467882842158,0.006252779537162619,53542.017187706704,0.004391468708285618,0.02383124240000771,0.0020232433656382836,0.0010996550159790665,0.9682552315191076,4.18202400967225e-4,1.019632293306808,0.023928026038208434,0.0031440766951681513,79691.31038781923,1.674290115727556e-6,2.2231779575733982e-6,4.752885891202092e-10,3.1933069347270145e-11,9.203360775324249e-6,2.5337259668723116e-11,1.0440578191510301,1.6206951694400725e-9,5.727032901599324e-11,Malawi,Lilongwe,TA Malili,20616, 58
