time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,lvl2,lvl3,lvl4,TA_Code,ID
1,6420.52413,0,0,0,0,0,0,0,0,0,22673.65828,1,0,0,0,0,0,0,0,0,35317.57855,0,0,0,0,0,0,0,0,0,Malawi,Ntcheu,TA Njolomole,20908,156
2,6420.50993514731,0.01287651196540982,0.001225607424453802,9.952386636118115e-6,1.5156250796392016e-7,8.2627381580043e-5,1.968772904077898e-9,0.014194852689360654,1.0475366797773252e-5,1.548663498137713e-7,22673.633065598013,0.7514787197025812,0.21470689713679933,7.623914204969718e-4,9.625311999831339e-6,0.03304341460237402,6.388343651017374e-8,0.025214401982469332,8.305173545903848e-4,9.940793238449211e-6,35317.59908567496,5.276947416550625e-7,4.9989514149759703e-8,6.590058453249573e-13,1.6922338867993813e-15,3.7725284995745954e-9,3.6856101333332686e-17,0.020535674959529064,6.935876450876117e-13,1.729089988132714e-15,Malawi,Ntcheu,TA Njolomole,20908,156
3,6420.476687562312,0.038868429027950666,0.007387137345305523,1.2078592636657093e-4,3.765189243605825e-6,0.0010622194696085095,1.0072878235906325e-7,0.04744243768725725,1.3407171343358032e-4,3.934224466486593e-6,22673.572586349095,0.564721391681997,0.322696551896088,0.002319312050527473,6.086252887045091e-5,0.11020481255380522,8.487323191274217e-7,0.08569365090377763,0.0027651374011745523,6.50538989331854e-5,35317.64940087812,1.6493959939943436e-6,3.077548849821279e-7,8.111719386549112e-12,4.2461056324710246e-14,4.8946988038320026e-8,1.8997039406627475e-15,0.07085087811603125,8.998934591856573e-12,4.4360760265372974e-14,Malawi,Ntcheu,TA Njolomole,20908,156
4,6420.43737246014,0.06351109960511434,0.018459845988026826,4.6046534326964683e-4,2.2205983077965917e-5,0.004302996473823745,9.264634708289342e-7,0.08675753985678333,5.407046971878282e-4,2.376070215244274e-5,22673.49775332543,0.42437805619126745,0.3637501352278786,0.003969215008899629,1.6249367886530278e-4,0.20774360485082277,3.5749426881953827e-6,0.1605266745698872,0.005203800589611144,1.801481353077044e-4,35317.71406911364,2.840790885261822e-6,7.947162825383687e-7,3.162355826401576e-11,2.5444370938095414e-13,2.016111373519185e-7,1.767949402810929e-14,0.13551911362880195,3.7066022332197025e-11,2.721232034090635e-13,Malawi,Ntcheu,TA Njolomole,20908,156
5,6420.395239639957,0.08439204634600767,0.03248104399115542,0.0010896699468463129,7.227120675347488e-5,0.010851134031005415,4.194516620269028e-6,0.12889036003838852,0.0013574984251707425,7.931011892116938e-5,22673.41248502173,0.31891360541210584,0.3644682306713265,0.0053675684971376085,3.0497957959340624e-4,0.31094703530383105,9.421147058331062e-6,0.24579497827000776,0.007776490674739536,3.5150486541910036e-4,35317.79127966393,4.042572683054036e-6,1.4605672731180895e-6,7.708186399190744e-11,8.455860205756922e-13,5.201005064507489e-7,8.128151286922006e-14,0.21272966391205048,9.561921466080568e-11,9.268675334449123e-13,Malawi,Ntcheu,TA Njolomole,20908,156
6,6420.353618263139,0.09958807564556708,0.047483937427984776,0.0019992223460732635,1.7042742961894465e-4,0.02125718298546581,1.2891023254039833e-5,0.1705117368579639,0.0026478051100518912,1.9206014410109008e-4,22673.32181630887,0.23965998453328677,0.34236260515692957,0.006380097902775515,4.7209653369864726e-4,0.41112083335406097,1.9222038458375156e-5,0.33646369112968,0.010265998333785038,5.670224305020045e-4,35317.87758635201,5.1680260124914725e-6,2.2508968270151826e-6,1.466612402995879e-10,2.0456376535471064e-12,1.0479607164769534e-6,2.544763804208602e-13,0.29903635198642653,1.926635209789472e-10,2.300114033967967e-12,Malawi,Ntcheu,TA Njolomole,20908,156
7,6420.31436519762,0.10892026450145462,0.06176410647704163,0.0031287568389932203,3.2861548857089965e-4,0.03559197876641162,3.108030411641233e-5,0.2097648023765884,0.0044146154157207055,3.807720421445575e-4,22673.228986213795,0.1801026233071069,0.308734980662972,0.006989539156833785,6.471853823019891e-4,0.5035112182647603,3.338699687855895e-5,0.429293786210961,0.012554746367052776,8.120633491800138e-4,35317.970395500546,6.17252864682745e-6,3.1094423016916103e-6,2.3943616219307925e-10,4.0635498746328795e-12,1.812637485135772e-6,6.268369087076844e-13,0.39184550052207623,3.3324389785989054e-10,4.690386783340564e-12,Malawi,Ntcheu,TA Njolomole,20908,156
8,6420.278410031167,0.11305239970423671,0.07411916228731076,0.004389815875776271,5.520461455505638e-4,0.053543071962889245,6.347285297219715e-5,0.24571996882873567,0.006613762697664513,6.585613599486475e-4,22673.136224195456,0.13534665440744767,0.2706769942397097,0.007238239903652936,8.161149357078948e-4,0.5858930895682072,5.193198200603495e-5,0.5220558045475234,0.014588779123965803,0.0010725752468956906,35318.06746091644,7.030953831677031e-6,3.985636904025956e-6,3.521934408321729e-10,7.058334220324851e-12,2.8262268711785527e-6,1.3111588449940346e-12,0.4889109164241264,5.195833021385506e-10,8.369493065318886e-12,Malawi,Ntcheu,TA Njolomole,20908,156
9,6420.2461132266235,0.11297218577938156,0.08386075033700878,0.005686955150785297,8.388042294540224e-4,0.074543178095476,1.1489978134615875e-4,0.27801677337345176,0.009170712979383357,0.0010316201227263773,22673.04515901519,0.10171349069860335,0.23246786668248806,0.007193486737988664,9.683800855915736e-4,0.6576092571408841,7.45601343460623e-5,0.6131209848112177,0.016353343121344652,0.0013365870077609006,35318.166720131856,7.728903785454465e-6,4.836737077056005e-6,4.802674740717785e-10,1.1123063785577903e-11,4.087476866765799e-6,2.4361011539167943e-12,0.5881701318319777,7.514507728616723e-10,1.3559164939494695e-11,Malawi,Ntcheu,TA Njolomole,20908,156
10,6420.217495597892,0.10971366667468166,0.0907268584748182,0.006932796407715189,0.0011807775788294063,0.09789049309687388,1.89809871878769e-4,0.30663440210479714,0.011995904586787374,0.0014993017706897555,22672.957019767346,0.0764388256258762,0.1965334131414626,0.006927859226127771,0.0010971492413868432,0.7189329257907086,1.0075586419371947e-4,0.7012602326600537,0.017856750464665994,0.0015947208588558961,35318.266284493315,8.25985772303577e-6,5.628096510389587e-6,6.182346553885693e-10,1.627992149154701e-11,5.584084050602148e-6,4.137532099642514e-12,0.6877344932677503,1.0265837272123594e-9,2.0417453591189524e-11,Malawi,Ntcheu,TA Njolomole,20908,156
