time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,lvl2,lvl3,lvl4,TA_Code,ID
1,835.19666,0,0,0,0,0,0,0,0,0,8085.63056,1,0,0,0,0,0,0,0,0,8625.3017,0,0,0,0,0,0,0,0,0,Malawi,Blantyre City,Namalimwe Ward,31542,288
2,835.1914824811646,0.004696658785130534,4.4703590304395833e-4,3.2701872573401543e-6,4.023868517298598e-8,3.051319906949175e-5,5.220865065358751e-10,0.005177518835273003,3.4420297691122684e-6,4.111582984215036e-8,8085.605347618465,0.7514805399160279,0.2147070700276013,6.964672667345031e-4,8.241900304744016e-6,0.033110742464694566,5.660084572241223e-8,0.025212381535216752,7.587023267704352e-4,8.512038525258524e-6,8625.315762609469,1.4796401413767543e-6,1.401690674456553e-7,1.905844434937566e-12,4.893938290572056e-15,1.0577995143872522e-8,1.0658777899654565e-16,0.014062609468477835,2.0058549563289382e-12,5.000526069568601e-15,Malawi,Blantyre City,Namalimwe Ward,31542,288
3,835.1793555907694,0.014176996353206382,0.0026944835823033116,3.9690087292350866e-5,9.99716159586635e-7,3.9221277613759437e-4,2.6715707181375326e-8,0.01730440923080641,4.405596741263175e-5,1.044600560626963e-6,8085.544873181287,0.5647282630421724,0.32269575672372547,0.0021187654756922047,5.211625916696222e-5,0.11041494395435869,7.520205062765627e-7,0.08568681871563884,0.002526051002515777,5.570541898892453e-5,8625.350218154494,4.624848553468365e-6,8.629559018394758e-7,2.346027278630669e-11,1.2280847958846488e-13,1.3725264510363644e-7,5.4948020746425116e-15,0.04851815449060254,2.6026338419568837e-11,1.2830328166310742e-13,Malawi,Blantyre City,Namalimwe Ward,31542,288
4,835.1650167313047,0.023164504240725164,0.0067328723922299985,1.5129945324679554e-4,5.8958764613492976e-6,0.0015884510374540013,2.4569516412108576e-7,0.03164326869528212,1.776663409924789e-4,6.308662849716601e-6,8085.470051796773,0.42438855223376837,0.36375115545665626,0.003626018075754621,1.3913919473715198e-4,0.2081118187766563,3.1675028721517887e-6,0.16050820322839554,0.004753853078362835,1.542567001107336e-4,8625.394499529477,7.965243441845147e-6,2.2282846539296708e-006,9.145492287194439e-11,7.358932195730929e-13,5.653111740914239e-7,5.113058933370584e-14,0.09279952947213162,1.0719539905008086e-10,7.870238089067875e-13,Malawi,Blantyre City,Namalimwe Ward,31542,288
5,835.1496491512085,0.030780880060796562,0.011846825195207458,3.58033815819464e-4,1.91878499421081e-5,0.004004809521250538,1.1123485300230965e-6,0.047010848791546836,4.460396440356082e-4,2.105667928580524e-5,8085.384791237933,0.31892760064094156,0.3644712553606231,0.004903487239464376,2.6114545778104827e-4,0.3114585602250256,8.347282804673878e-6,0.24576876206802675,0.007104109884441921,3.009844406479284e-4,8625.44737288837,1.1335075272402729e-5,4.095261620252087e-6,2.2291496482115711e-10,2.4454850700652985e-12,1.4583143663087658e-6,2.3506918402196e-13,0.14567288836534784,2.765260499029028e-10,2.680554254087247e-12,Malawi,Blantyre City,Namalimwe Ward,31542,288
6,835.1344682864308,0.036323407195721684,0.017319034709476697,6.56884330029248e-4,4.524659449047121e-5,0.007843722258085812,3.4184814292924257e-6,0.0621917135692339,8.699952577113459e-4,5.098990086748682e-5,8085.294131819972,0.23967668973068762,0.34236909339385657,0.005828466172277814,4.0424595316469254e-4,0.4117460828799944,1.7030891950380906e-5,0.33642818002964253,0.009378371707663183,4.8552909984794345e-4,8625.506475126409,1.4490800899414536e-5,6.311330265726785e-6,4.2413240030969766e-10,5.9159388972248354e-012,2.938369413343256e-6,7.359445007049656e-13,0.20477512640414797,5.571700682682941e-10,6.651883397929789e-12,Malawi,Blantyre City,Namalimwe Ward,31542,288
7,835.1201511392713,0.03972731319440242,0.022527569335536877,0.0010280182751418513,8.72428520008648e-5,0.013130475201079728,8.241870475685312e-6,0.0765088607286381,0.0014505204564450207,1.0108981540863095e-4,8085.201311004362,0.18012163492529598,0.3087441816681447,0.006385244788452324,5.54171799958165e-4,0.5042182749557228,2.9581152964983806e-5,0.42924899564022234,0.011469263467613833,6.953534363937511e-4,8625.57003099314,1.7307446975571775e-5,8.71866088768308e-6,6.924333241946858e-10,1.1751607997217427e-11,5.082453815169216e-6,1.8127933973752428e-12,0.2683309931352486,9.637213520865398e-10,1.3564401394592656e-11,Malawi,Blantyre City,Namalimwe Ward,31542,288
8,835.107036806611,0.041234580053726766,0.0270339692944978,0.0014423701363086255,1.465598604449283e-4,0.01974888241901707,1.683162489908328e-5,0.08962319338889499,0.002173101964188654,1.7483825850498434e-4,8085.108558482576,0.13536738336527263,0.2706887724663781,0.0066124817457692215,6.988247841687226e-4,0.5866510866963524,4.601218613736696e-5,0.5220015174257839,0.013327481468203974,9.184266280367363e-4,8625.636502075788,1.9714505392169894e-5,1.1175490280772715e-5,1.0185248588016168e-9,2.041235064490652e-11,7.924482459060135e-6,3.79181871175503e-12,0.33480207578072513,1.5026082459348483e-9,2.420416935666154e-11,Malawi,Blantyre City,Namalimwe Ward,31542,288
9,835.095256728738,0.04120548013125074,0.030587178706315908,0.0018685784505249722,2.2268945609651495e-4,0.027488875698752795,3.046881894832492e-5,0.10140327126188999,0.003013249946830133,2.7387936769485605e-4,8085.017502817406,0.10173537744674747,0.2324820019252626,0.006571642044544823,8.292097570579813e-4,0.6583915312793174,6.606099959549686e-5,0.6130571825955351,0.014939546297781306,0.0011444983476853628,8625.70447603057,2.1671599040047394e-5,1.3561974328485547e-5,1.3889133655155386e-9,3.216737426809935e-11,1.1460944994118651e-5,7.045096565393151e-12,0.4027760305628358,2.1731627821853888e-9,3.921247083349248e-11,Malawi,Blantyre City,Namalimwe Ward,31542,288
10,835.0848185605128,0.040017107619911375,0.03309160407334246,0.002277935253252889,3.1347800457726555e-4,0.03609098135809287,5.033317779248045e-5,0.1118414394869701,0.003941539212107979,3.980415357738796e-4,8084.929373629116,0.07646137884094105,0.19654955990390496,0.006329029853331608,9.394765514723184e-4,0.71971800783868,8.927083251079377e-5,0.7011863708840097,0.016313050393373194,0.001365538450910784,8625.772658971331,2.316038638876567e-5,1.578095216971706e-5,1.78791533740167e-9,4.7080836846534324e-11,1.5657352582800822e-5,1.1965561325792144e-11,0.470958971319207,2.9688433008482006e-9,5.904639817232644e-11,Malawi,Blantyre City,Namalimwe Ward,31542,288
11,835.0761692853829,0.03757123450418242,0.034503884075545305,0.0026466357067622477,4.1555153589132465e-4,0.045276011613483026,7.739718109116171e-5,0.1204907146169562,0.004926892091738394,5.455846318487636e-4,8084.849809344971,0.057468850774584385,0.16412088103517292,0.005946229585698803,0.0010265318852373357,0.7714190024736681,1.1506917604397441e-4,0.7807506550295831,0.017466984131448024,0.001575721249033031,8625.83614005415,2.3802401627170137e-5,1.770573148180254e-5,2.198298242672034e-9,6.501734654674624e-11,2.0449561904012283e-5,1.89420206419573e-11,0.5344400541396513,3.8774855864461045e-9,8.395936718870351e-11,Malawi,Blantyre City,Namalimwe Ward,31542,288
12,835.0686394839264,0.034761446240464816,0.03490588577669315,0.0029561867000662445,5.247325780683254e-4,0.05475991893544093,1.1234584261021734e-4,0.12802051607334441,0.0059381658925176046,7.134820586901971e-4,8084.774673818785,0.04319485268271019,0.13567310409790165,0.0054758503809346545,0.001089493882673699,0.8145297256659406,1.4283163658278491e-4,0.8558861812145355,0.018425720603246487,0.0017711848299941228,8625.897673318286,2.4086198528620036e-5,1.9265261234287504e-5,2.6010300108630334e-9,8.563955999727074e-11,2.573937699984198e-5,2.833238769524586e-11,0.5959733182741375,4.8804689647133654e-9,1.1397194769251655e-10,Malawi,Blantyre City,Namalimwe Ward,31542,288
13,835.0621228501777,0.03177105086106551,0.03448281918504881,0.0031961444659639477,6.365237342728187e-4,0.06429506824050389,1.5554333533892106e-4,0.13453714982219458,0.0069486772582133035,8.978482575244247e-4,8084.7044724969455,0.03246721878950614,0.11123086319786017,0.004960079496978421,0.0011290922563686277,0.8501553536589846,1.7193413606263265e-4,0.9260875030536602,0.019215005022986682,0.0019496803760134115,8625.956454879688,2.402031223190745e-5,2.0461782122000326e-5,2.9803422272875655e-9,1.0844409131791127e-10,3.142284921039565e-5,4.044293123525189e-11,0.6547548796754306,5.958082678350828e-9,1.4888702255316312e-10,Malawi,Blantyre City,Namalimwe Ward,31542,288
