time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,lvl2,lvl3,lvl4,TA_Code,ID
1,1380.52009,0,0,0,0,0,0,0,0,0,14504.95684,1,0,0,0,0,0,0,0,0,15557.22537,0,0,0,0,0,0,0,0,0,Malawi,Lilongwe City,Area 53,21083,113
2,1380.5153191328457,0.004327774888064867,4.119247471587646e-4,3.0355122549656936e-6,3.808608034344439e-8,2.8093427466242264e-5,4.943606852782509e-10,0.004770867155385867,3.195023009607093e-6,3.8916301391050795e-8,14504.931626228577,0.7514792879007837,0.21470695110643434,7.020794104791102e-4,8.281428541168408e-6,0.033105081426363,5.701546207402572e-8,0.02521377142202617,7.648159681946492e-4,8.552862366047882e-6,15557.23950984684,8.248542150269428e-7,7.813998517011421e-8,1.0329176963183939e-12,2.6523865282302698e-15,5.8969400927135535e-9,5.776779535569344e-17,0.014139846844180095,1.0871207827901133e-12,2.7101543235859634e-15,Malawi,Lilongwe City,Area 53,21083,113
3,1380.5041446667021,0.013063549976295729,0.002482856885326278,3.6841888896075454e-005,9.46236097829616e-7,3.611130147291885e-4,2.5296958490708786e-8,0.01594533329830358,4.08944676285969e-5,9.8871938585158011e-007,14504.87114833135,0.5647244136699486,0.32269503217254547,0.0021358367439955005,5.236618437914629e-5,0.11039750146824615,7.575290164193852e-7,0.08569166864875132,0.0025464040370399526,5.597255694729165e-5,15557.274154586801,2.578211791542404e-6,4.810713878344383e-7,1.2714848172958607e-11,6.655896077234904e-14,7.651451393169472e-8,2.978038232879542e-15,0.048784586809835925,1.410558815306318e-11,6.953699900522861e-14,Malawi,Lilongwe City,Area 53,21083,113
4,1380.4909319148603,0.021345234247921497,0.006204081147299819,1.4044228508691448e-4,5.580481638877921e-6,0.0014625143292055832,2.3264762372749885e-7,0.02915808513877588,1.6491707781250434e-4,5.971186158161165e-6,14504.79632260132,0.4243820818998794,0.36374931320028564,0.003655228479461599,1.3980633060609173e-4,0.2080814458303104,3.190703058948978e-6,0.16051739867550877,0.004792150328269247,1.5499632826358314e-4,15557.31867891013,4.4403733577084386e-6,1.242199744838782e-6,4.956613883936415e-11,3.988346412921146e-13,3.151450216647301e-7,2.771142873665594e-14,0.09330891013507189,5.809706023993908e-11,4.2654607002877734e-13,Malawi,Lilongwe City,Area 53,21083,113
5,1380.4767711862353,0.028363506208642263,0.010916410296012306,3.323420030239097e-4,1.816143519493431e-5,0.0036873405420066283,1.0532787924832114e-6,0.04331881376367198,4.1403260858837137e-4,1.9930293942317956e-5,14504.711056925456,0.3189186708111405,0.36446793669665517,0.004942979077921503,2.623972976529199e-4,0.3114165526081657,8.408416305201322e-6,0.24578307453849813,0.0071613296626846954,3.024272915506552e-4,15557.371842136115,6.318940537912391e-6,2.282979607384022e-6,1.2081392360155368e-10,1.3253877133740138e-12,8.129684990685915e-7,1.2740125852579036e-13,0.1464721361213878,1.4986970303954927e-10,1.4527889718998108e-12,Malawi,Lilongwe City,Area 53,21083,113
6,1380.4627824824213,0.03347080994227903,0.015958874345626237,6.0974843587708e-4,4.2826271049073736e-5,0.007222021631975379,3.236950886072064e-6,0.05730751757769232,8.075669317194079e-4,4.8262352104290785e-5,14504.62039187743,0.2396656590187412,0.3423640983450147,0.005875392691595285,4.06183209714017e-4,0.4116947067855316,1.715560784698854e-5,0.33644812256558965,0.009453891351811116,4.8785600664749814e-4,15557.431268127186,8.07814619419294e-6,3.518364814217405e-6,2.2986820815311398e-10,3.2062796275172872e-12,1.6380554129290347e-6,3.988622552192269e-13,0.20589812719286357,3.019710458078438e-10,3.60514188273652e-12,Malawi,Lilongwe City,Area 53,21083,113
7,1380.4495896692097,0.03660742941785724,0.02075838026373469,9.542521907480229e-4,8.2576161380678e-5,0.012089888543136423,7.804212278616394e-6,0.07050033078913512,0.0013464368336117529,9.568242465492851e-5,14504.52756510251,0.18010892545932633,0.30873745920629947,0.006436633340141659,5.56826611724235e-4,0.5041599531245013,2.9797744191493836e-5,0.4292748974862939,0.011561594257755941,6.986848969061777e-4,15557.495171851593,9.648322573212334e-6,4.860369958948599e-6,3.752797170198431e-10,6.369051636505663e-12,2.8333175632994006e-6,9.82485190514619e-13,0.26980185159907855,5.223104535602483e-10,7.35153682702029e-12,Malawi,Lilongwe City,Area 53,21083,113
8,1380.4375052440291,0.03799632015360684,0.024910892415278964,0.0013388733159446205,1.387203883232231e-4,0.01818401184794335,1.593784880821684e-5,0.08258475596990465,0.0020171705548449256,1.654861444365003e-4,14504.434806444926,0.13535341766124429,0.2706803900496003,0.0066656725165678415,7.021711760289644e-4,0.5865879902230278,4.6349032102901954e-5,0.5220335550705154,0.013434737452427199,9.228252688927251e-4,15557.562006429285,1.0990164238735845e-5,6.229966482853642e-6,5.520118852190336e-10,1.106293182521901e-11,4.4176605502739935e-6,2.055062693410092e-12,0.3366364292920186,8.14371775591615e-10,1.3117994518629109e-11,Malawi,Lilongwe City,Area 53,21083,113
9,1380.4266503494837,0.03796944943352466,0.028185059752512523,0.0017345003653064454,2.1077798676906538e-4,0.025311012061354894,2.8850915972122674e-5,0.09343965051543915,0.0027970353083607855,2.592297314083023e-4,14504.343744611448,0.10172055002027336,0.23247211197872134,0.006624472122316973,8.331785810509543e-4,0.6583254116475157,6.654453466683628e-5,0.6130953885490225,0.015059733630804602,0.001149977514399823,15557.630351749287,1.2081162189905823e-5,7.560345108155608e-6,7.527514683195465e-10,1.7433820204682824e-11,6.389126520809671e-6,3.818249106750793e-12,0.4049817492922564,1.1777928545482185e-9,2.1252069311433626e-11,Malawi,Lilongwe City,Area 53,21083,113
10,1380.4170320559285,0.03687429523409427,0.030492785939272682,0.002114484768664525,2.9671050751969483e-4,0.03323200711890097,4.76605020265982e-5,0.10305794407047814,0.0036587167537047,3.7675075566300767e-4,14504.255609367714,0.07644604431859564,0.1965383699806792,0.006379872263982441,9.439706266260896e-4,0.7196501640589419,8.992412653293699e-5,0.7012306322835814,0.01644423758960561,0.00137207291196915,15557.698906812573,1.2911090868440252e-5,8.79734165926518e-6,9.689983864803243e-10,2.5516485318578463e-11,8.728488055964073e-6,6.4850029704688315e-12,0.4735368125760822,1.60902815226127e-9,3.20014882890473e-11,Malawi,Lilongwe City,Area 53,21083,113
