time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,lvl2,lvl3,lvl4,TA_Code,ID
1,948.111546,0,0,0,0,0,0,0,0,0,9178.90716,1,0,0,0,0,0,0,0,0,9791.40425,0,0,0,0,0,0,0,0,0,Malawi,Blantyre City,Ndirande Matope Ward,31535,292
2,948.1063684797745,0.0046966600949390515,4.470359796251522e-4,3.2701876467094616e-6,4.023868968259451e-8,3.0513202691350565e-5,5.220865693119779e-10,0.005177520225678515,3.442030177770168e-6,4.111583445722749e-8,9178.881947244414,0.7514802029715002,0.21470703802333224,6.964672154923038e-4,8.241899927779128e-6,0.033110740107209054,5.660084418601559e-8,0.0252127555853702,7.587022727184758e-4,8.512038140960892e-6,9791.418312607024,1.3034230111285447e-6,1.2347569399100873e-7,1.678868759552787e-12,4.311097084370221e-15,9.318213643766837e-9,9.389376244094017e-17,0.014062607023348628,1.7669685764890104e-12,4.4049908468111604e-15,Malawi,Blantyre City,Ndirande Matope Ward,31535,292
3,948.0942415733724,0.0141770120040025,0.0026944851566008243,3.969010348618344e-5,9.997164588534072e-7,3.922129314869955e-4,2.6715713324725873e-8,0.01730442662774868,4.405598490037936e-5,1.0446008702150277e-6,9178.821471876045,0.5647272270927673,0.3226955617305323,0.002118764845700776,5.2116250117564674e-5,0.11041491343366233,7.5202042137572605e-007,0.0856881239564489,0.0025260503033978088,5.570540953432169e-5,9791.452768133098,4.074054082827336e-6,7.601824464102597e-7,2.06662803778298e-11,1.0818265346606057e-13,1.2090659312654023e-7,4.840400960995068e-15,0.048518133095637746,2.2926741466370925e-11,1.1302305442705554e-13,Malawi,Blantyre City,Ndirande Matope Ward,31535,292
4,948.0799026830641,0.02316454321404529,0.006732880255958041,1.5129958011050255e-4,5.895880086901687e-6,0.0015884523103023294,2.45695278358621e-7,0.031643316935780846,1.776664838112476e-4,6.308666667196891e-6,9178.746649321994,0.4243868109239437,0.3637506596650962,0.003626015645266494,1.3913914093851356e-4,0.20811169418062822,3.1675020862165934e-6,0.16051067800291835,0.004753850227105176,1.5425664256106915e-4,9791.497049430189,7.016623210461274e-6,1.9629076183376106e-6,8.056312708118027e-11,6.482522719053281e-13,4.979856177285599e-7,4.50412108759142e-14,0.09279943018743168,9.442899673680517e-11,6.932934827812453e-13,Malawi,Blantyre City,Ndirande Matope Ward,31535,292
5,948.0645350561119,0.030780950362927554,0.011846844797130239,3.580342620997353e-4,1.9187868210289193e-5,0.004004814248421705,1.1123493523732656e-6,0.04701094388814132,4.4604017244166287e-4,2.105669893559681e-5,9178.661387385915,0.31892519742339087,0.36447036223471346,0.004903481396261259,2.6114528075275065e-4,0.31145824254760957,8.347279216821949e-6,0.24577261408431064,0.007104102621712681,3.0098424649592807e-4,9791.549922636996,9.985121554481097e-6,3.60753654221954e-6,1.9636694712968053e-10,2.1542406787234274e-12,1.2846367048090208e-6,2.0707369435615447e-13,0.14567263699504776,2.4359323459127224e-10,2.3613143730795854e-12,Malawi,Blantyre City,Ndirande Matope Ward,31535,292
6,948.0493541370096,0.036323507321749486,0.01731907092778178,6.568853964741776e-4,4.5246651948849974e-5,0.007843734207728794,3.418484869441431e-6,0.06219186299055196,8.699965884581808e-4,5.0989964105575345e-5,9178.570726452526,0.23967372111455088,0.3423677491144193,0.005828455238403947,4.0424552994855863e-4,0.41174545169155674,1.7030880815524984e-5,0.33643354747233406,0.009378357290927774,4.855286234886059e-4,9791.609024634814,1.2765010952122749e-5,5.559681107515284e-6,3.7362035798323125e-10,5.211381061024884e-12,2.5884244534497535e-6,6.482973674922611e-13,0.2047746348141279,4.908139265535741e-10,5.859678428517149e-12,Malawi,Blantyre City,Ndirande Matope Ward,31535,292
7,948.035036938883,0.03972743258894472,0.022527624238661774,0.001028020287510289,8.724298837120975e-5,0.013130499132848833,8.241880835848953e-6,0.0765090611171721,0.001450523111516983,1.0108996918483168e-4,9178.477904032732,0.1801182145131091,0.30874237250132375,0.006385227273318004,5.541709706334884e-4,0.5042172001858705,2.9581125808809066e-5,0.4292559672673071,0.011469238941323437,6.953524774611025e-4,9791.672580165252,1.5246202163027495e-5,7.680308205643538e-6,6.099678631650561e-10,1.0352050493706717e-11,4.477158429714678e-6,1.5968990319639286e-12,0.26833016525360703,8.489468536784689e-10,1.194894952567065e-11,Malawi,Blantyre City,Ndirande Matope Ward,31535,292
8,948.0219225685793,0.041234702154461914,0.027034040957521994,0.0014423733492002183,1.4656012752140552e-4,0.01974892318217944,1.6831649922100487e-5,0.08962343142080649,0.0021731064690266215,1.7483856762201612e-4,9178.3851498590775,0.1353636248642765,0.2706865165655134,0.006612456509186199,6.988233651268051e-4,0.5866494388031206,4.601212995415231e-5,0.522010140921911,0.013327443895894511,9.184249408498196e-4,9791.739050811098,1.736658450393509e-5,9.844537905639531e-6,8.972232859655706e-10,1.7981339313144455e-11,6.980714109589329e-6,3.3402322180383473e-12,0.3348008110973237,1.3236547165892264e-9,2.1321571531182812e-11,Malawi,Blantyre City,Ndirande Matope Ward,31535,292
9,948.0101424739776,0.04120558594535348,0.03058726118018712,0.0018685829577637716,2.226899096464409e-4,0.027488937159086124,3.046887044216343e-5,0.10140352602247851,0.003013256711249709,2.7387990775831094e-4,9178.294092533068,0.10173138702893252,0.23247934031024828,0.006571608373017673,8.292075565261946e-4,0.6583891889651006,6.60608964290021e-5,0.613067466931804,0.014939492937242676,0.001144495654772004,9791.807024226155,1.9090589563884886e-5,1.1946798945221166e-5,1.2234999864471525e-9,2.8336392347876966e-11,1.0095998892373216e-5,6.2060603061654296e-12,0.40277422615408576,1.9143490395280004e-9,3.45424526540424e-11,Malawi,Blantyre City,Ndirande Matope Ward,31535,292
10,947.9997043148259,0.0400171786696253,0.03309168819154909,0.0022779409294820985,3.134786929684883e-4,0.03609106541873028,5.033327151387452e-5,0.1118416851738685,0.0039415484235456036,3.980423816241065e-4,9178.20596171406,0.07645725194341634,0.19654654843084846,0.006328987471135351,9.394733844937195e-4,0.7197148633784457,8.927065944082133e-5,0.7011982859367518,0.01631297881678019,0.001365534457923071,9791.875206522824,2.040205988574231e-5,1.3901501813328522e-5,1.5749822646450687e-9,4.1473725230913534e-11,1.3792631074517682e-5,1.0540520634048203e-11,0.4709565228205219,2.615267181944303e-9,5.201424586496177e-11,Malawi,Blantyre City,Ndirande Matope Ward,31535,292
