time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,lvl2,lvl3,lvl4,TA_Code,ID
1,2957.310731,0,0,0,0,0,0,0,0,0,10458.45298,1,0,0,0,0,0,0,0,0,16300.623020000001,0,0,0,0,0,0,0,0,0,Malawi,Ntcheu,STA Tsikulamowa,20902,148
2,2957.296996063058,0.012459289437234186,0.0011859165305647915,9.629782942666726e-6,1.4666445044114054e-7,7.995262146108685e-5,1.9051532726633086e-9,0.013734936941806445,1.0135813415740699e-5,1.4986153183742493e-7,10458.428552216692,0.7514798299324073,0.21470700260947936,7.623223824353599e-4,9.62310055496915e-6,0.03304349380162848,6.387380172068906e-8,0.024427783309261198,8.304421410295862e-4,9.938509291477003e-6,16300.64292393973,1.1081349731098406e-6,1.0499273485337398e-7,1.3835563109301167e-12,3.552943333384866e-15,7.9240849924708e-9,7.738384071115329e-17,0.019903939729849583,1.456162854412037e-12,3.6303271740960195e-15,Malawi,Ntcheu,STA Tsikulamowa,20902,148
3,2957.2648312479014,0.037603813959600094,0.007147489864885474,1.1687026797248079e-4,3.6437036218034356e-6,0.0010278368169973312,9.748586204580014e-8,0.04589975209893923,1.2972619049608178e-4,3.8072968824714732e-6,10458.370011775929,0.564726092412035,0.32269531934663376,0.0023191063829443178,6.0850035898666217e-5,0.11020571632720608,8.486526359626491e-7,0.08296822407062476,0.0027649031701045493,6.504068133438855e-5,16300.691617933002,3.4595803989684794e-6,6.459254665916526e-7,1.702287460341487e-11,8.91271819184472e-14,1.0276946112628722e-7,3.988257247684361e-15,0.06859793300808778,1.888518338673751e-11,9.311543916613155e-14,Malawi,Ntcheu,STA Tsikulamowa,20902,148
4,2957.2299641731474,0.058679602940546194,0.01749219458168521,4.4165552158646044e-4,2.1416191717079274e-5,0.004131062200911459,8.954163499363646e-7,0.08076682685279633,5.190444041160878e-4,2.291881042780824e-5,10458.303744449384,0.4243843206256436,0.3637502387660616,0.00396886721191277,1.624569365425851e-4,0.20774481143060428,3.5745025174450404e-6,0.1492355506148858,0.005203348276574682,1.801078245796171e-4,16300.74878467437,5.6663117406538934e-6,1.6294972319877129e-6,6.569579586150304e-11,5.318539835898673e-13,4.194242986146807e-7,3.704823226396009e-14,0.12576467438024264,7.707384017857958e-11,5.689022158538273e-13,Malawi,Ntcheu,STA Tsikulamowa,20902,148
5,2957.1926451390077,0.07657114778031751,0.03014928266838392,0.0010281684501294768,6.895039498827251e-5,0.010264283775964576,4.0279232444204325e-6,0.11808586099302816,0.001283814030339952,7.570974535402851e-5,10458.22869202543,0.3189215335616995,0.36446905113367606,0.005367130267622152,3.049081937801255e-4,0.3109494028118987,9.419878048634446e-6,0.22428797456747293,0.007775830187080689,3.5142353736919316e-4,16300.81640691217,7.877308021265318e-6,2.9228190735057645e-6,1.57122961899934e-10,1.7454591258449206e-12,1.0634177767697467e-6,1.6904754084006177e-13,0.19338691218189163,1.9541309523363358e-10,1.9145066666849824e-12,Malawi,Ntcheu,STA Tsikulamowa,20902,148
6,2957.1558548948433,0.08951059603368781,0.043478970096662815,0.0018602004452496837,1.6067330180807014e-4,0.019853397121479866,1.2268158023707777e-5,0.15487610515691197,0.002472255298054509,1.8126077912397254e-4,10458.149553932202,0.23966890549516476,0.3423659303622693,0.006379548711815236,4.7198991885329946e-4,0.41112341919450324,1.921925745578437e-5,0.30342606779507286,0.01026511354062049,5.668945831670969e-4,16300.891104257495,9.912822336296784e-6,4.423836907944315e-6,2.9384564964314424e-10,4.1628727798194814e-012,2.109165338764887e-6,5.23645534734978e-13,0.26808425750720544,3.875760159342334e-10,4.686518314554458e-12,Malawi,Ntcheu,STA Tsikulamowa,20902,148
7,2957.121249131069,0.09731015891450501,0.056036189628419567,0.0028803001075319145,3.066265698514912e-4,0.03291927775826245,2.9315953218674803e-5,0.18948186893178914,0.004081788884981281,3.558223432281629e-4,10458.06928860619,0.18011249458510722,0.30873957812851305,0.0069889623020857735,6.470389748735186e-4,0.5035152317332499,3.3382152759075354e-5,0.3836913938052061,0.012553687114710638,8.118799948224168e-4,16300.970456092544,1.1688104308748048e-5,6.024979500065508e-6,4.728639871518217e-10,8.16168908875526e-12,3.6004897701683876e-6,1.2758015870387767e-12,0.3474360925540159,6.616138006677025e-10,9.437490675794037e-12,Malawi,Ntcheu,STA Tsikulamowa,20902,148
8,2957.08965103419,0.10054441677150457,0.06680061564406474,0.004008539677847296,5.107614715066023e-4,0.04915623416489792,5.9398080947340014e-5,0.22107996581076847,0.006069779859468227,6.104387532752567e-4,10457.98985706266,0.13535712349365045,0.2706829865547323,0.007237659305428958,8.159320534405277e-4,0.5858986573370598,5.192440086590269e-5,0.4631229373367679,0.0145875723030363,0.0010723346665597164,16301.05249436518,1.3163202616909986e-5,7.630865085839138e-6,6.871031282608107e-10,1.401379717718261e-11,5.551994982162058e-6,2.6414686597700504e-12,0.42947436519108595,1.0202084449998639e-9,1.665526583695266e-11,Malawi,Ntcheu,STA Tsikulamowa,20902,148
9,2957.061371152436,0.1000859812163923,0.07519375002860652,0.005160228008005878,7.707428248691569e-4,0.06804234695218704,1.067985345468296e-4,0.24935984756460775,0.008367926963207118,9.499638948215933e-4,10457.91261794426,0.10172427914336912,0.23247503800128852,0.00719293413857623,9.68164635966262e-4,0.657616703614705,7.454929482012307e-5,0.5403620557362593,0.016352022028227893,0.0013362889412892418,16301.135511223918,1.4321872899332803e-5,9.163211467204743e-6,9.270315403572543e-10,2.1859784133521754e-11,7.953445334451402e-6,4.862521513168495e-12,0.5124912239275731,1.4614776532910591e-9,2.672230564669025e-11,Malawi,Ntcheu,STA Tsikulamowa,20902,148
10,2957.036414881583,0.09685256864105224,0.08100738245412925,0.006258604011341666,0.0010788414201284547,0.08894330332419641,1.7541856635336782e-4,0.2743161184172013,0.010895476457127263,0.0013732153390663372,10457.838537956628,0.07644967741546498,0.19654150764311454,0.0069273563346478025,0.0010969073372825927,0.7189425624728055,1.0074128088767116e-4,0.6144420433649493,0.017855347132865504,0.0015943676302820464,16301.218005726194,1.5162917167874e-5,1.0561240250223132e-5,1.1820146357582438e-9,3.170396491263039e-11,1.0774751190837819e-5,8.189857773452509e-12,0.5949857262089583,1.9798910894799002e-9,3.98938226860829e-11,Malawi,Ntcheu,STA Tsikulamowa,20902,148
