time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,lvl2,lvl3,lvl4,TA_Code,ID
1,3229.08982,0,0,0,0,0,0,0,0,0,13127.11114,1,0,0,0,0,0,0,0,0,20987.15232,0,0,0,0,0,0,0,0,0,Malawi,Mangochi,STA Lulanga,30110,347
2,3229.077489554297,0.011185260698910375,0.0010646316283462358,8.808041163267486e-6,1.411370110775023e-7,7.16023638264607e-5,1.8337931227522106e-9,0.012330445703050537,9.270888020123223e-6,1.4421359223568263e-7,13127.085926412738,0.7514794534342929,0.21470696682943882,7.61149254918684e-4,9.445271041300278e-6,0.03304484259637482,6.334205231498777e-8,0.025213587269716377,8.291641871068834e-4,9.7548512072824e-6,20987.173397070314,9.114258564436003e-7,8.634107820549158e-8,1.0470523000875923e-12,2.688682150688515e-15,6.51594119397192e-9,5.855829688098964e-17,0.021077070304661508,1.1019971090389825e-12,2.7472404475695053e-15,Malawi,Mangochi,STA Lulanga,30110,347
3,3229.048610146373,0.03376199582313747,0.006416874383594462,1.0689770952078032e-4,3.506198895460482e-6,9.204856910162609e-4,9.382204632870731e-8,0.04120985362821075,1.1865588197799863e-4,3.6636054951338427e-6,13127.025451841291,0.5647236486946324,0.32269697054219143,0.0023155345458524997,5.9724096045552905e-5,0.11020980817380437,8.415404423194603e-7,0.0856881587154755,0.0027606334935106744,6.383707029082034e-5,20987.225036510376,2.8487009498058556e-6,5.315491794165955e-7,1.2888201812518187e-11,6.746376241326354e-14,8.454163117230096e-8,3.018293276766063e-15,0.07271651037003911,1.4297842926318781e-11,7.048205569002964e-14,Malawi,Mangochi,STA Lulanga,30110,347
4,3229.014461161321,0.05516656044087796,0.01603449337936437,4.075073168234073e-4,2.067816521031907e-5,0.0037287364408737853,8.629375250377106e-7,0.07535883868067489,4.785194595871825e-4,2.2125927936265603e-5,13126.950626196605,0.42438184940865376,0.36375120787205084,0.0039627533463582835,1.5945434409883705e-4,0.20775341811121506,3.5446486939353974e-6,0.16051380339932425,0.005195328110443888,1.7677858432963846e-4,20987.291405529588,4.90633253168343e-6,1.3725559489690858e-6,5.024308353162131e-11,4.0426279351205197e-13,3.4821380812673044e-7,2.8089585532300016e-14,0.13908552957669584,5.889013111250835e-11,4.32352379044352e-13,Malawi,Mangochi,STA Lulanga,30110,347
5,3228.9778625232775,0.07330534838824218,0.02821365932577967,9.64337856546805e-4,6.729772174778255e-5,0.009402926582067185,3.906849698102517e-6,0.11195747672408171,0.0012013633983677917,7.385229980781204e-5,13126.865361477658,0.3189188412769969,0.364470164009347,0.0053588365062953,2.992753435393459e-4,0.310962264694956,9.341315230973787e-6,0.2457785223469644,0.00776383667306002,3.44930414917763e-4,20987.370651253023,6.982062304488576e-6,2.5225651447629463e-6,1.224655326584002e-10,1.3434544777840919e-12,8.982853863635214e-7,1.2914004599989806e-13,0.21833125301262607,1.5191742313408003e-10,1.47259452378399e-12,Malawi,Mangochi,STA Lulanga,30110,347
6,3228.9417082276236,0.08650572293122091,0.04124577783565224,0.0017692774968372624,1.5869828586841965e-4,0.01842028899556603,1.2006832366790319e-5,0.14811177237751164,0.002343263659668385,1.7884232162183978e-4,13126.774696833412,0.23966644826044659,0.34236553709502016,0.0063697274973831,4.632670395638309e-4,0.41114159091439756,1.90591642099266e-5,0.33644316659117346,0.010249304484448109,5.564174665542345e-4,20987.459232952482,8.92594450576529e-6,3.887587388873643e-6,2.3301189693226865e-10,3.2500639027531146e-12,1.80997379811397e-6,4.043086849029837e-13,0.3069129524736176,3.0609934868539066e-10,3.6543725876560974e-12,Malawi,Mangochi,STA Lulanga,30110,347
7,3228.9076111805107,0.09461238063923491,0.053650200781365724,0.002768907095782915,3.0599954680828593e-4,0.030842383022168244,2.8948405459752007e-5,0.18220881949081985,0.003906872539501526,3.545667039711232e-4,13126.681871050914,0.18011007070143206,0.3087389240366548,0.00697819146975226,6.350818365962238e-4,0.5035373293155977,3.310412039137229e-5,0.4292689490896125,0.012534347173411743,7.968760745613907e-4,20987.554488779548,1.0660920072340013e-5,5.370439803521766e-6,3.8041233467408385e-10,6.456083836650417e-12,3.130686503400555e-6,9.959069938956842e-13,0.4021687795399831,5.294521512850058e-10,7.451990830546101e-12,Malawi,Mangochi,STA Lulanga,30110,347
8,3228.8763788242586,0.09820197502423605,0.06438244323751686,0.0038849418503820654,5.140542435012944e-4,0.04639864238482152,5.911900269484131e-5,0.21344117574315263,0.0058531042185342936,6.132390465876873e-4,13126.589113463982,0.1353548380781866,0.2706819094093303,0.007226505409702173,8.008530177246599e-4,0.5859241699146353,5.149201503168303e-5,0.5220265360231349,0.014565096619880832,0.0010525168962644855,20987.654113397108,1.2143592998312615e-5,6.88378249333818e-6,5.595618812236461e-10,1.1214165091636801e-11,4.881317218861563e-6,2.0831450791030352e-12,0.501793397097993,8.255080846384429e-10,1.329731017073984e-11,Malawi,Mangochi,STA Lulanga,30110,347
9,3228.8483242353213,0.09813251874381396,0.07284454617375762,0.0050329130597720475,7.8107944727759e-4,0.0645976888310458,1.0701842462842708e-4,0.24149576468029546,0.00811599715569189,9.606258010646566e-4,13126.498052718744,0.10172217917226042,0.2324736656696724,0.007181845242983889,9.502719896204692e-4,0.6576448143988125,7.3928516950238e-5,0.6130872812605599,0.016326822895044404,0.0013115928138093531,20987.755990017202,1.3349097731170608e-5,8.353788302667484e-6,7.630477969738736e-10,1.767219567435763e-11,7.0597045225324886e-6,3.8704378292279885e-12,0.6036700171950392,1.193900467045586e-9,2.1542633503585617e-11,Malawi,Mangochi,STA Lulanga,30110,347
10,3228.8234656568316,0.09530206038592956,0.07880891968770556,0.006135491052195248,0.0010995211523205522,0.08483156065768072,1.7679023480478913e-4,0.26635434317063633,0.010616288658833878,0.0013961246778776608,13126.409918568617,0.07644776465969783,0.1965399507133861,0.006916672524797443,0.0010766350936553763,0.7189724938402728,9.990239755456763e-5,0.7012214313848837,0.01782782555432492,0.0015649015720314954,20987.858179304345,1.4266131054970318e-5,9.720616443930076e-6,9.822529433309927e-10,2.5865417517218748e-11,9.644596490967216e-6,6.573648746063919e-12,0.7058593043292807,1.631034268596646e-9,3.243906626328266e-11,Malawi,Mangochi,STA Lulanga,30110,347
11,3228.8028676699664,0.08947636123998828,0.08217244494261115,0.00712859875271094,0.0014575444951688537,0.10644553560480646,2.7184499956430295e-4,0.28695233003484993,0.013270282560155514,0.0019136227698816756,13126.330350612625,0.05745481513027417,0.16410953398723704,0.006498293566701965,0.0011764020472396918,0.7706916633989107,1.287727866707794e-4,0.780789387379683,0.01908888747055594,0.001805770676997326,20987.953319999084,1.466153625208442e-5,1.0906243489799553e-5,1.207713280098675e-9,3.571925045854682e-11,1.2596445074817507e-5,1.04061103100273e-11,0.8009999990673138,2.130220495470157e-9,4.6125360768574094e-11,Malawi,Mangochi,STA Lulanga,30110,347
12,3228.7849360565833,0.08278428851634934,0.08312948119745757,0.00796232893471778,0.0018405009329519706,0.1287727431832419,3.946006530406351e-4,0.3048839434177591,0.015994077291587867,0.0025025281371594014,13126.255211380432,0.04318094945883271,0.1356614292659127,0.005984202916454722,0.0012485504669423634,0.8138302316887844,1.5984145015635244e-4,0.8559286195720454,0.020136580799806094,0.002029765171261597,20988.045541592142,1.4836305665621745e-5,1.1866846262306296e-5,1.428965718885347e-9,4.7048892962433685e-11,1.5854850564063854e-5,1.5565022649839768e-11,0.8932215921239626,2.681244031130816e-9,6.261391561227345e-11,Malawi,Mangochi,STA Lulanga,30110,347
13,3228.7694174821254,0.07566197879069396,0.08212155865726802,0.008608629367177979,0.0022326087302196682,0.15123141323872363,5.463290916091881e-4,0.32040251787569235,0.018715818457427494,0.003149192923145398,13126.185006569816,0.03245395574982871,0.11121858236349656,0.005420500702602252,0.0012939254628020753,0.8494911798231508,1.9240958596094992e-4,0.9261334301865164,0.020999084877410874,0.0022343148152362373,20988.133638768053,1.4795691171360142e-5,1.2603837098358547e-5,1.6373536388761869e-9,5.957734165879996e-11,1.9355730921647477e-5,2.221834525745549e-11,0.9813187680403627,3.2732673772012953e-9,8.179568691625545e-11,Malawi,Mangochi,STA Lulanga,30110,347
14,3228.7560468504835,0.06844679107078668,0.07957599974507885,0.009058351656898618,0.002618627562134755,0.1733462443797817,7.271351033848026e-4,0.33377314951806525,0.021378008783036178,0.0038385526075333768,13126.120014016828,0.0243926332613515,0.09054703745740295,0.004842309206455391,0.0013146363483177654,0.8787530714501464,2.2581734294686937e-4,0.9911259831735441,0.021703743090809923,0.002418303942848674,20988.21675244198,1.4557928692775042e-5,1.3121440059127617e-5,1.8262441560903143e-9,7.297092511724453e-11,2.3035703707769992e-5,3.049545010329358e-11,1.064432441965208,3.895571660501077e-9,1.0346637522053811e-10,Malawi,Mangochi,STA Lulanga,30110,347
15,3228.744565749045,0.061386462385202796,0.0758857985542805,0.00931627325143595,0.002984987296482338,0.19474468129391995,9.360481753268113e-4,0.34525425095664825,0.023936647231075525,0.004555408814389107,13126.060333419635,0.01833422129579828,0.07328207826017528,0.004275091090821727,0.0013135538221096755,0.9026156378450152,2.594694681680287e-4,1.050806580368127,0.022275749235884858,0.0025816939926128746,20988.29431903519,1.4148926901027707e-5,1.3428432116823305e-5,1.9907492111405352e-9,8.686805519066427e-11,2.6833239212957872e-5,4.048206325623699e-11,1.1419990351807878,4.537751580078561e-9,1.2735011844690127e-10,Malawi,Mangochi,STA Lulanga,30110,347
16,3228.7347325826804,0.05465210102700238,0.07139768411979783,0.009396916229806226,0.0033204453161210855,0.215149102598936,0.0011711680298598856,0.35508741732152327,0.026359941086988883,0.005285330803488544,13126.005925240195,0.013781229991024182,0.05900679272947571,0.0037361908983043835,0.001293929635828941,0.9219732039718952,2.9284961438396664e-4,1.105214759806498,0.0227375247405143,0.0027252131025842,20988.366024074217,1.3598442001907439e-5,1.353842707114784e-5,2.1275468575755363e-9,1.0090152988015062e-010,3.0689990785129135e-5,5.221814391057182e-11,1.2137040742074359,5.189940333389985e-9,1.5311967379072244e-10,Malawi,Mangochi,STA Lulanga,30110,347
17,3228.7263275725386,0.04835336380121746,0.06640638525342774,0.009320880643466086,0.0036163942368709944,0.23436555001861248,0.0014298535082843823,0.36349242746187915,0.028626643957888553,0.006015280080626092,13125.956644495216,0.010359405691432209,0.047301546554932024,0.003236512482042862,0.0012591009800035607,0.9376058593294712,3.255262457577104e-4,1.154495504787627,0.02310853619887377,0.002850089359920065,20988.431755938615,1.2937193717231451e-5,1.34692384612339e-5,2.2347271100330826e-9,1.1471690472905703e-10,3.4552112106871384e-5,6.56983567561876e-11,1.2794359385920744,5.843032339737976e-9,1.804152614852447e-10,Malawi,Mangochi,STA Lulanga,30110,347
18,3228.719830858555,0.04196607535900329,0.06107201168946544,0.009111070576394596,0.0038668708249942835,0.2522641886632428,0.0017089243329234517,0.3699891414460238,0.030723396850614607,0.006733957814358333,13125.916459580705,0.00778756861624081,0.0377707212475601,0.0027820108348244926,0.0012122884631172509,0.9501812711838202,3.5715242739309944e-4,1.1946804193017446,0.023405371453585996,0.0029578477513361344,20988.4859138804,1.196119641101006e-5,1.3209477176336178e-5,2.311126094906551e-9,1.27985328919034e-10,3.836813357955687e-5,8.087456810164032e-11,1.3335938803785357,6.4883240353200396e-9,2.088598970206744e-10,Malawi,Mangochi,STA Lulanga,30110,347
19,3228.714299532998,0.036329365720091156,0.05557531225946226,0.008789361682025022,0.004068232404949994,0.2687533510827391,0.002004843853108503,0.37552046700237607,0.03264134115863666,0.007431787839332914,13125.880538105876,0.005854518765331881,0.03005625739480272,0.0023750077054843473,0.0011564723480781153,0.9602640331246977,3.874601214888918e-4,1.2306018941307402,0.02364199790922345,0.003050158522398709,20988.534757775364,1.100764050321669e-5,1.277467486137107e-5,2.355416847672069e-9,1.4040036753392946e-10,4.208359133045772e-5,9.765906538647812e-11,1.3824377753383956,7.116605506080222e-9,2.380594329204077e-10,Malawi,Mangochi,STA Lulanga,30110,347
20,3228.7095989765994,0.03137346661208654,0.05013399372529444,0.008379305622153565,0.004218919704552653,0.283801454887951,0.0023138828490351015,0.3802210234010732,0.03437894397300035,0.008100954317537665,13125.848625873556,0.004401519036317217,0.023843778766089316,0.002015218835675247,0.001094313607968158,0.9683250968021394,4.162536597166297e-4,1.2625141264484205,0.023830016893054758,0.0031287263299450935,20988.578483946774,1.0079229728874612e-5,1.2214125479238833e-5,2.3683712324642886e-9,1.5168704639560531e-10,4.5655842872041946e-5,1.1592769902996637e-10,1.426163946746878,7.720666140975723e-9,2.6761474542557177e-10,Malawi,Mangochi,STA Lulanga,30110,347
21,3228.7056103874156,0.0270322588182454,0.04489447098521805,0.007904431545590356,0.004319314135047007,0.29742686983670535,0.002632267264033424,0.38420961258483954,0.035940636979308584,0.008735506870935206,13125.820424345702,0.0033094781326640857,0.01886327568671439,0.0017006059061400118,0.001028116579886371,0.9747534515854832,4.4340136824303416e-4,1.290715654302662,0.02397896981192085,0.003195211963767679,20988.617384418336,9.18188630988356e-6,1.1566017451084274e-5,2.3524369198283755e-9,1.6162340397093867e-10,4.905469044707414e-5,1.3552474854143463e-10,1.4650644183118033,8.295399970075842e-9,2.971481525123734e-10,Malawi,Mangochi,STA Lulanga,30110,347
22,3228.7022298637335,0.023243017668625913,0.039951317843072945,0.007386465275465395,0.004371407765573146,0.30968161277330303,0.0029563149413563555,0.3875901362673967,0.03733471270897328,0.009331259961208668,13125.795615598809,0.0024886130559668607,0.014886079571405895,0.001428058150992732,9.598271998753331e-4,0.9798688158139838,4.6882554078619135e-4,1.3155244011962863,0.024096665768948665,0.003251181575503998,20988.651805541667,8.322263946023704e-6,1.0860760507902394e-5,2.3109503508213526e-9,1.7004832332545754e-10,5.225957075889359e-5,1.5627067557066632e-10,1.4994855416427733,8.83733032874383e-9,3.26318998896124e-10,Malawi,Mangochi,STA Lulanga,30110,347
23,3228.6993672988438,0.019946685153529445,0.03536018895014104,0.006844507499991657,0.004378447935336954,0.3206403299299373,0.003282541688147881,0.3904527011570842,0.0385719332355774,0.009885615446980935,13125.77387797918,0.0018715948790325393,0.011721011371409684,0.0011938528206562975,8.910466956920665e-4,0.9839318758396578,4.924938271340541e-4,1.337262020825135,0.024189444042595216,0.0032980782833511657,20988.682121212823,7.506518724434749e-6,1.0122709505803151e-5,2.2476910313897457e-9,1.7686124935124957e-10,5.5257784606420155e-5,1.7796972017263763e-10,1.5298012127973324,9.34431042186749e-9,3.5483096952388733e-10,Malawi,Mangochi,STA Lulanga,30110,347
24,3228.696945117929,0.017087997348042786,0.031148771197028143,0.006294564757487584,0.004344599942211322,0.3303912091962484,0.0036077396313968285,0.392874882072415,0.03966440048586204,0.010397356731329048,13125.754898070749,0.0014078195656816324,0.009210152655733009,9.940135412273984e-4,8.23056104198917e-4,0.9871538687054643,5.14410865325028e-4,1.3562419292538055,0.02426241823926543,0.0033372057922829487,20988.708711742915,6.739481839488462e-6,9.371608010941894e-6,2.1665226928741464e-9,1.820193707860877e-10,5.8042874255980575e-5,2.004169387682434e-10,1.5563917428882248,9.815248883960768e-9,3.824363095543312e-10,Malawi,Mangochi,STA Lulanga,30110,347
25,3228.6948967152275,0.014615883788819254,0.027325150648818467,0.005749571595201444,0.004274578979653766,0.3390290612430811,0.003929038518189076,0.394923284773763,0.040624727191184665,0.010866383543018653,13125.738378185199,0.0010589996424328646,0.007223746091120617,8.245760336941961e-4,7.568523517201767e-4,0.9897057959622382,5.346099427742664e-4,1.3727618148040843,0.02431970941404151,0.003369723718702846,20988.731949426186,6.024450427675573e-6,8.623344938704836e-6,2.0711967089622346e-9,1.8552960971170047e-10,6.06133885941551e-5,2.2340560174541117e-10,1.579629426159993,1.0249900938104468e-8,4.0893521145711174e-10,Malawi,Mangochi,STA Lulanga,30110,347
26,3228.6931651404475,0.012483660542381987,0.023882505423615374,0.005219703484680226,0.004173386571267867,0.34665167518791534,0.004243928344024283,0.39665485955388496,0.041465625745029995,0.01129348633491865,13125.724038981474,7.967499656996448e-4,0.0056560312253810035,6.817052895094079e-4,6.93184609887139e-4,0.99172485453092,5.53146852481603e-4,1.3871010185281936,0.024364607370948133,0.0033966539189045192,20988.75219229288,5.363365461046109e-6,7.890299452331405e-6,1.9652784021848172e-9,1.8744012131267245e-10,6.297206280173631e-5,2.4673244203223025e-10,1.5998722928503728,1.0648729669082872e-8,4.341725633449028e-10,Malawi,Mangochi,STA Lulanga,30110,347
27,3228.6917019085945,0.010648860071941374,0.020805028926509855,0.004712475784717735,0.004046089100738763,0.3533553620709499,0.004550275452065875,0.39811809140692334,0.04219938305519107,0.011680151823880448,13125.71162380308,5.995695090307599e-4,0.00442154717242554,5.618343319729266e-4,6.325882464893072e-4,0.9933209853741638,5.700937064192286e-4,1.3995161969256187,0.024399735321200204,0.0034188842032571508,20988.769775305835,4.756675921098897e-6,7.182191856091665e-6,1.8519845846406065e-9,1.8783411380175699e-10,6.512468404736764e-5,2.702023664159958e-10,1.6174553058070136,1.1012714188995661e-8,4.5803648021775296e-10,Malawi,Mangochi,STA Lulanga,30110,347
28,3228.690465816409,0.009073249825368586,0.018070927472998745,0.0042331524620745666,0.0038976300717962404,0.3592329044021078,0.004846319357914427,0.39935418359226016,0.04283764962436414,0.012028369923577607,13125.700898985671,4.5126487843608765e-4,0.003451570860119095,4.617121652261826e-4,5.754199289921054e-4,0.9945819335494486,5.855340432574001e-4,1.410241014331844,0.024427175873427326,0.0034371795290503637,20988.785008016937,4.203635384282145e-6,6.506332360708874e-6,1.7341700619807426e-9,1.8682115447926337e-10,6.707943452308487e-5,2.9363226962612773e-10,1.6326880169103488,1.1343238544088562e-8,4.804534241053912e-10,Malawi,Mangochi,STA Lulanga,30110,347
29,3228.6894217967697,0.007722808967874955,0.01565469177168539,0.0037851985847870907,0.0037326717259591673,0.36437217263087834,0.0051306595501397,0.40039820323132447,0.04339131264977715,0.01234045321731257,13125.691653160846,3.3972106378990003e-4,0.0026907549972956767,3.784250664363483e-4,5.218920888034588e-4,0.9955777881599562,5.995584556255222e-4,1.4194868391577995,0.02444858361429987,0.0034521950932833896,20988.79817388963,3.702657048686571e-6,5.867799380593863e-6,1.6143450798868877e-9,1.8452833957650447e-10,6.884632585456592e-5,3.1685421031829934e-10,1.6458538896044816,1.1641996077782962e-8,5.01382549894804e-10,Malawi,Mangochi,STA Lulanga,30110,347
