time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,lvl2,lvl3,lvl4,TA_Code,ID
1,410.800066,0,0,0,0,0,0,0,0,0,3976.4924,1,0,0,0,0,0,0,0,0,4242.44334,0,0,0,0,0,0,0,0,0,Malawi,Blantyre City,Limbe Central Ward,31543,282
2,410.79488849320785,0.00469664743933132,4.470352402794657e-4,3.2701838910475547e-6,4.02386461940228e-8,3.0513167757064026e-5,5.220859638042427e-10,0.005177506791991056,3.442026236097167e-6,4.111578995135716e-8,3976.467190863198,0.7514834627784455,0.21470734765206323,6.964677112407461e-4,8.241903574746898e-6,0.033110762914961935,5.6600859050249717e-8,0.025209136801864936,7.587027956501081e-4,8.512041858871025e-6,4242.457402630682,3.0082550124538868e-6,2.849775298086928e-7,3.8747689924432595e-12,9.949854456174584e-15,2.1506103131004353e-8,2.16703297969682e-16,0.014062630680782126,4.078100147526143e-12,1.0166557754144267e-14,Malawi,Blantyre City,Limbe Central Ward,31543,282
3,410.7827616413821,0.014176960871684071,0.0026944699392854377,3.9689947004407095e-5,9.997135694424933e-7,3.922114304439192e-4,2.6715654089109148e-8,0.01730435861764135,4.405581592644494e-5,1.044597881283814e-6,3976.4067239944743,0.5647372496595431,0.3226974481737523,0.002118770940661731,5.211633769510919e-5,0.11041520872206581,7.520212438518653e-7,0.08567600552468561,0.0025260570673750803,5.570550103728885e-5,4242.491858634932,9.402845766697199e-6,1.754476445077336e-6,4.7697077748943247e-11,2.496818291613212e-13,2.790483274831335e-7,1.1171475789577985e-14,0.04851863493030345,5.2914143847961214e-11,2.6085330495089935e-13,Malawi,Blantyre City,Limbe Central Ward,31543,282
4,410.7684230487754,0.023164242155889313,0.006732825780073301,1.5129867037355467e-4,5.895851593507091e-6,0.0015884430720873213,2.4569430204028077e-7,0.03164295122431935,1.776654481313707e-4,6.3086365335136995e-6,3976.33191273799,0.4244036575880518,0.3637554562929277,0.003626039159409398,1.3913966142084484e-4,0.20811289960426435,3.1675096898440265e-6,0.16048726200964153,0.004753877812040669,1.542571993331501e-4,4242.536140702279,1.6194242183405713e-5,4.530346692984431e-6,1.8593752563445667e-10,1.496146596682994e-12,1.1493371267949624e-6,1.039536542047168e-13,0.09280070227676064,2.1793953065221152e-10,1.600100250887703e-12,Malawi,Blantyre City,Limbe Central Ward,31543,282
5,410.75305587356195,0.03078032870743507,0.01184668788223134,3.5803091407663465e-4,1.918773311518307e-5,0.004004778857752533,1.1123431032578566e-6,0.04701012643771433,4.460362159119449e-4,2.1056553341505726e-5,3976.246664085893,0.31894844789125876,0.3644790029628191,0.0049035379274028615,2.611469934424059e-4,0.3114613159748919,8.34731392801801e-6,0.24573591410689438,0.007104172886293078,3.0098612485132133e-4,4242.589015419571,2.304553369237422e-5,8.326128951430942e-6,4.5321055617744256e-10,4.971932122840982e-12,2.96491207006135e-6,4.779201763120332e-13,0.14567541956860455,5.622076021605035e-10,5.449852299153009e-12,Malawi,Blantyre City,Limbe Central Ward,31543,282
6,410.73787547804824,0.03632258432420693,0.017318757911339362,6.568767490379822e-4,4.524620762414039e-5,0.007843638300409348,3.4184587874025538e-6,0.06219052195140548,8.699859008350888e-4,5.0989475961075005e-5,3976.1560177623323,0.23970244175448158,0.3423807546447797,0.0058285610203597385,4.042496244309001e-4,0.4117515582478305,1.7030988541542035e-5,0.33638223766746045,0.009378496768461666,4.855332321137011e-4,4242.648119791259,2.946156234405241e-5,1.2831668185478606e-5,8.623089353991786e-10,1.2027752426003793e-11,5.974033651675497e-6,1.4962540089413994e-12,0.204779791256673,1.1327890640980828e-9,1.3524006434945187e-11,Malawi,Blantyre City,Limbe Central Ward,31543,282
7,410.72355877091303,0.039726313646659905,0.022527131220074638,0.0010280030974212126,8.724187948183134e-5,0.01313029744333486,8.241799634854072e-6,0.07650722908660762,0.0014505007166748017,1.0108872387166333e-4,3976.0632108073723,0.1801513063090527,0.3087598757328155,0.0063853967273095474,5.541789940996383e-4,0.5042275982745902,2.9581388536160886e-5,0.4291891926274804,0.011469476226120202,6.953617548431353e-4,4242.711678628621,3.518823343664957e-5,1.772608370251426e-5,1.4077969790557496e-9,2.3892337592332637e-011,1.0333210676502166e-5,3.685607431677463e-12,0.2683386286175725,1.9593558795359517e-9,2.757794502401009e-11,Malawi,Blantyre City,Limbe Central Ward,31543,282
8,410.7104447627592,0.04123354981365184,0.027033384318264655,0.0014423450055534635,1.4655787148070608e-4,0.019748568784694137,1.6831446807573594e-5,0.0896212372404527,0.002173067270082383,1.74835970333607e-4,3975.97047256054,0.13539998777536819,0.2707083419029632,0.006612700666533482,6.988370939505336e-4,0.5866653817240333,4.6012673509596976e-5,0.5219274394591167,0.013327807397822179,9.184412638945148e-4,4242.778153553176,4.0082190002179375e-5,2.2721156575545066e-5,2.0707818826453185e-9,4.150064965814727e-11,1.611140168463823e-5,7.709190616736078e-12,0.3348135531733105,3.0549786881429856e-9,4.920984027488334e-11,Malawi,Blantyre City,Limbe Central Ward,31543,282
9,410.6986648281277,0.04120458560548552,0.030586497274208098,0.0018685423950863683,2.2268597450927522e-4,0.027488392182445063,3.0468440256144753e-5,0.1014011718719908,0.0030131966810786094,2.7387524987622e-4,3975.8794312512505,0.10176999390620113,0.23250509093261845,0.006571934137029904,8.292288460760777e-4,0.6584118502657073,6.606189453461776e-5,0.6129687487484615,0.014940009187035192,0.0011445217079693482,4242.846132239744,4.406134081847829e-5,2.7573230720574517e-5,2.823830116869467e-9,6.540004105458395e-11,2.3301475748884826e-5,1.4323481919190389e-11,0.40279223974182876,4.418300576344954e-9,7.972352297377431e-11,Malawi,Blantyre City,Limbe Central Ward,31543,282
10,410.68822657960175,0.040016510223035304,0.0330909051466173,0.0022778892161270407,3.1347260892476014e-4,0.036090310732177756,5.033247109611889e-5,0.11183942039797862,0.003941465661694995,3.980349528182389e-4,3975.791316162516,0.07649717948920469,0.19657568398001846,0.006329397509916682,9.395040242116088e-4,0.7197452853052589,8.927233384433711e-5,0.7010838374839341,0.016313671303809358,0.0013655730890478122,4242.9143208130035,4.7088401565573654e-5,3.208476825001247e-5,3.6350558131818787e-9,9.572097880142997e-11,3.1833319384578536e-5,2.432737000921625e-11,0.4709808130022338,6.0360227893948035e-9,1.2004834881064625e-10,Malawi,Blantyre City,Limbe Central Ward,31543,282
