time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,lvl2,lvl3,lvl4,TA_Code,ID
1,1111.465656,0,0,0,0,0,0,0,0,0,4551.27237,1,0,0,0,0,0,0,0,0,7429.24326,0,0,0,0,0,0,0,0,0,Malawi,Machinga,Liwonde National Park,30217,323
2,1111.4534163915816,0.01110285872541256,0.0010567896251729837,8.704293509257128e-6,1.3875122382442938e-7,7.111522029174998e-5,1.8028761241477036e-9,0.0122396084184865,9.161688647976072e-6,1.41775798080309e-7,4551.247160058137,0.7514827365069525,0.21470727866809108,7.591466800251189e-4,9.366183532063236e-6,0.03304694805085671,6.302348447653743e-8,0.02520994186407433,8.269826469233004e-4,9.673171453796543e-6,7429.264776718507,2.6284255205857236e-6,2.4899560357531135e-7,2.9709808929651117e-12,7.629056041540574e-15,1.87911090813242e-8,1.6615737859746492e-16,0.021516718504828235,3.126885161367871e-12,7.795213420138042e-15,Malawi,Machinga,Liwonde National Park,30217,323
3,1111.4247487853029,0.03351424765761673,0.00636957958832041,1.0563832644100623e-4,3.4469282603172007e-6,9.142099567979513e-4,9.223959298172537e-8,0.040907214697029404,1.1725799438748391e-4,3.601672945528021e-6,4551.186691868701,0.5647337439304279,0.32269886573902357,0.002309447613010382,5.922407095956138e-5,0.11021670660878195,8.373092295989173e-7,0.08567813129806391,0.0027533758387595355,6.330261124303906e-5,7429.317495889641,8.215580163320653e-6,1.5329151629386185e-6,3.6569949098584373e-11,1.9142680287800992e-13,2.438071168105722e-7,8.564267294835019e-15,0.07423588963709053,4.0569770502041264e-11,1.9999107017284494e-13,Malawi,Machinga,Liwonde National Park,30217,323
4,1111.390849878681,0.05476206180945572,0.015916832755960536,4.0271107549136835e-4,2.032957814842458e-5,0.0037033375733645643,8.485265169748579e-7,0.0748061213189376,4.728906251329933e-4,2.175309883534178e-5,4551.111872894743,0.424400221932596,0.3637532554076026,0.00395238579756744,1.581194237658105e-4,0.20776775544809722,3.5268398711714024e-6,0.16049710525675187,0.005181719549609104,1.7529869037300903e-4,7429.385254627779,1.4149938361119775e-5,3.95843418264883e-6,1.4256695307057406e-10,1.147152722374243e-12,1.0042338945969945e-6,7.971673852140535e-14,0.1419946277738708,1.67104342288487e-10,1.2268694608956484e-12,Malawi,Machinga,Liwonde National Park,30217,323
5,1111.3545221823508,0.07276556670068383,0.028006426037653073,9.529991057537962e-4,6.61621218121923e-5,0.00933882251342268,3.84116940049217e-6,0.11113381764872611,0.0011872402831300426,7.260621518366199e-5,4551.026621712253,0.3189431929493894,0.36447742370918007,0.005344802833310575,2.96771853925429e-4,0.31098251121944376,9.294405849431933e-6,0.24574828774711213,0.007743494125242926,3.4204498281003106e-4,7429.466155729929,2.013599649367945e-5,7.275041792669104e-6,3.475063315095567e-10,3.8121823620219584e-12,2.5906409874888388e-6,3.664509061073505e-13,0.22289572992467807,4.310789968721429e-10,4.17863326812931e-12,Malawi,Machinga,Liwonde National Park,30217,323
6,1111.3186361193784,0.08586667712714943,0.04094226973981429,0.0017485090137092933,1.560160837545476e-4,0.018294604509030418,1.1804147790209074e-5,0.14701988062124824,0.0023157344309785322,1.758191756257336e-4,4550.935972134551,0.23969542109707595,0.34238009506192135,0.006353018577694931,4.5939517891325593e-4,0.4111670221422407,1.896360152895876e-5,0.33639786544878053,0.010222447638645386,5.517670410898209e-4,7429.556589105451,2.574192032246246e-5,1.1211662344464499e-5,6.612002177670899e-10,9.222147379259141e-12,5.219960194385462e-6,1.1472332506152962e-12,0.31332910544554676,8.685878303645786e-10,1.0369380629874436e-11,Malawi,Machinga,Liwonde National Park,30217,323
7,1111.2847909191498,0.09391389038528816,0.05325449233639015,0.0027363147628513026,3.008374117394549e-4,0.030631085599182335,2.8460354403579575e-5,0.180865080849855,0.003860910387139665,3.4858359578910557e-4,4550.843160515578,0.18014395554433246,0.30875561074541874,0.006960034905907761,6.297702330013517e-4,0.503572000275248,3.293812619572181e-5,0.42920948442083706,0.012501630401547243,7.902121220939547e-4,7429.653838194011,3.074557528777466e-5,1.5488112491412342e-5,1.0794481611252455e-9,1.831984208500432e-11,9.02882795869199e-6,2.8259195022245757e-12,0.4105781940052985,1.5023633928698237e-9,2.1145761587228895e-11,Malawi,Machinga,Liwonde National Park,30217,323
8,1111.2537897061018,0.09747660562807643,0.06390715889361197,0.0038391891447608095,5.053735975596155e-4,0.04607984355044993,5.812308297967115e-5,0.21186629389743844,0.005784202395573498,6.028831147682787e-4,4550.7504186763235,0.13539192999884062,0.2707030649799355,0.007207777750484211,7.941597580525502e-4,0.5859665227608766,5.123383493311195e-5,0.5219513236766888,0.014527173373304609,0.001043720197929508,7429.755547905568,3.5021549256482705e-5,1.985245294762658e-5,1.5877991847614155e-9,3.182116906716458e-11,1.4077592123770986e-5,5.911067524778671e-12,0.5122879055630962,2.3424439166002804e-9,3.773223659194324e-11,Malawi,Machinga,Liwonde National Park,30217,323
9,1111.2259425676648,0.0974074568440402,0.0723066427414312,0.0049736059165326404,7.678829424795596e-4,0.06415262847367807,1.0521541630522021e-4,0.2397134323344669,0.00802040454751423,9.443963674542612e-4,4550.659374213901,0.10176136834563386,0.23249924966177107,0.007163311456496427,9.423372156115034e-4,0.6576948711212335,7.355795485803907e-5,0.612995786097246,0.01628442334192742,0.0013006386309708596,7429.859557618201,3.849813046267129e-5,2.4091887437259e-5,2.1651998282882897e-9,5.0146255468072615e-11,2.0359953650868936e-5,1.0982655931881105e-11,0.6162976181961124,3.387778056287364e-9,6.112891139995371e-11,Malawi,Machinga,Liwonde National Park,30217,323
10,1111.2012672077879,0.09459837262084778,0.07822683448712549,0.006063148130865409,0.0010809399962257596,0.08424568453171423,1.7381244471496263e-4,0.26438879221149364,0.010491199923066689,0.00137253443169198,4550.571255425495,0.07648852065098073,0.1965691557042618,0.006898920477454244,0.001067652214954293,0.7190304088287427,9.940202721774984e-5,0.7011145745047362,0.017781658298107676,0.0015518403236428069,7429.963888860113,4.114291873142645e-5,2.8033756113479056e-5,2.7872045878858223e-9,7.339528891467805e-11,2.7814700500004436e-5,1.865336414232856e-11,0.7206288601086914,4.628177649025956e-9,9.204865305700659e-11,Malawi,Machinga,Liwonde National Park,30217,323
11,1111.1808205472134,0.0888165372667464,0.08156575891255524,0.007044496862572036,0.001432902038892463,0.10570849193913151,2.672657658163948e-4,0.284835452785714,0.013113848113596508,0.001881277356496921,4550.491702436684,0.057494566392031335,0.16414204188679404,0.00648175833469109,0.0011665950679191136,0.7707584523245732,1.2812802890675782e-4,0.7806675633172898,0.01903962456480814,0.001790707771882886,7430.061023624177,4.2283251310535046e-5,3.145310075321412e-5,3.426948801752409e-9,1.0135616954458354e-10,3.632764230800208e-5,2.952837810367071e-11,0.8177636241736365,6.044639754717493e-9,1.3088454764825422e-10,Malawi,Machinga,Liwonde National Park,30217,323
12,1111.1630200796642,0.08217481690032578,0.08251604432040698,0.007868391788958685,0.0018093743340021652,0.12787934126580033,3.879517253258415e-4,0.3026359203348197,0.015805510366691602,0.0024602170542691133,4550.416576869245,0.04322011235109991,0.13569567852160982,0.005969108162892807,0.0012381541618705213,0.8139059565833676,1.5904171997934663e-4,0.8557931307561918,0.020084796236965463,0.002012847714454502,7430.155180266009,4.278742468146031e-5,3.422345306328385e-5,4.054769894173493e-9,1.3350456665272446e-10,4.572475317592169e-5,4.416722419434764e-11,0.9119202660043811,7.6082057111149355e-009,1.776717908470721e-10,Malawi,Machinga,Liwonde National Park,30217,323
13,1111.1476143388618,0.07510606559593448,0.08151612398854409,0.00850710783358818,0.002194840857132804,0.15018040269582333,5.371201660866904e-4,0.31804166113710947,0.018495168637398824,0.003095934284961957,4550.3463843395475,0.03249248412607684,0.11125339552010341,0.00540695299719552,0.0012831675927460085,0.849576029220401,1.9144768057457385e-4,0.9259856604535559,0.020945278631534576,0.0022157108513170295,7430.245127859357,4.2670559086944644e-5,3.6348953603750684e-5,4.646093049775092e-9,1.6905439892737343e-10,5.5821148170112755e-5,6.304649670119904e-11,1.0018678593526507,9.28811096234654e-9,2.3210089562857246e-10,Malawi,Machinga,Liwonde National Park,30217,323
14,1111.1343404027612,0.06794515196718655,0.0789900282462037,0.008951561970989456,0.0025743276302777366,0.17213965218866795,7.148752343595548e-4,0.3313155972376847,0.021125994735934742,0.003773629790337116,4550.281403026022,0.02442977390433623,0.09058254571075641,0.004830333970122411,0.0013037223352996355,0.8788466922900833,2.2468954867724332e-4,0.9909669739788098,0.021648327485677046,0.002398187012340787,7430.329988642788,4.198510350154463e-5,3.7841846044549495e-5,5.1820844800805695e-9,2.0705953836918949e-10,6.643404240022467e-5,8.653330061025285e-11,1.0867286427844336,1.1053941259669413e-8,2.935928389794423e-10,Malawi,Machinga,Liwonde National Park,30217,323
15,1111.122941665961,0.06093797945153733,0.07532780120210529,0.009206507390116596,0.0029344908443078247,0.19338729306008717,9.202620898869912e-4,0.342714334038041,0.02365452428424364,0.004478357884562744,4550.221731959665,0.018369827747145625,0.07331751564096821,0.004264645409519383,0.0013026665022608604,0.9027180412508403,2.581750035603787e-4,1.0506380403354603,0.02221907704720893,0.002560239111023798,7430.409187736753,4.080589743625981e-5,3.872737848856325e-5,5.648891643992327e-9,2.4649328486905663e-10,7.738601786286901e-5,1.1487093644545419e-10,1.1659277367498588,1.2876176070282541e-8,3.613642213145107e-10,Malawi,Machinga,Liwonde National Park,30217,323
16,1111.1131784711731,0.05425433943074938,0.07087358365893105,0.009286265171199178,0.0032642827997523623,0.21364764406818076,0.0011514136971234948,0.3524775288259361,0.026049331330930438,0.0051959386576018556,4550.167331862803,0.013814898985772173,0.05904202334532056,0.0037271908274292133,0.001283222415200541,0.9220841011861651,2.91390348498528e-4,1.1050381371981046,0.02267988074532108,0.002702587247876668,7430.482403543115,3.9218649989198664e-5,3.904484268647616e-5,6.037081221484671e-9,2.8631427723834116e-10,8.850882751602246e-5,1.4817273170950814e-10,1.239143543110264,1.472682140044166e-8,4.344870089478492e-10,Malawi,Machinga,Liwonde National Park,30217,323
17,1111.104833036387,0.04800287444799396,0.06591984141466607,0.009211178435339213,0.0035552376603415767,0.2327280949097633,0.0014057367439582148,0.36082296361206206,0.028289410656705344,0.0059135556331474165,4550.118059605394,0.010391040518224696,0.0473363341530417,0.0032288540441111954,0.001248697722519227,0.9377248232390074,3.239061594423246e-4,1.154310394605399,0.023050149399551634,0.0028264473431520638,7430.549519388549,3.731164242880916e-5,3.884550648359664e-5,6.341234503885776e-9,3.255168818261233e-10,9.964725064179012e-5,1.8642395181350951e-10,1.3062593885420797,1.658005117667843e-8,5.119408336396324e-10,Malawi,Machinga,Liwonde National Park,30217,323
18,1111.098381573108,0.04166347263841419,0.060625695211712245,0.009003905527835592,0.003801491497950748,0.25049976101491755,0.0016801010003079972,0.367274426891138,0.03036156050597877,0.006620093488817678,4550.077879689904,0.007816307064492403,0.03780431420197295,0.0027755713232534727,0.0012022901621607865,0.9503086266406692,3.5537700432035704e-4,1.1944903100951605,0.023346444607488238,0.0029333345322753836,7430.604820487764,3.4497183279454823e-5,3.809656993931763e-5,6.558042983320069e-9,3.631676727745526e-10,1.1065271808417627e-4,2.2948749448586463e-10,1.3615604877572718,1.8411146328528414e-8,5.926551672604169e-10,Malawi,Machinga,Liwonde National Park,30217,323
19,1111.0928882343642,0.03606903708547282,0.05517049946072402,0.008686058042525643,0.003999461235371102,0.2668716781429701,0.0019710316681363976,0.37276776563519975,0.03225702589102854,0.0073061396927094225,4550.04196161685,0.005880493336650802,0.030088228643433423,0.0023696523503361285,0.0011469535518560544,0.9603995162671839,3.8553622543958363e-4,1.2304083831500923,0.023582681710222646,0.003024903741117059,7430.654697074344,3.174748318127507e-5,3.684289771524904e-5,6.683736769809735e-9,3.9839700819883516e-10,1.2136817787592712e-4,2.7711497154343837e-10,1.4114370743361249,2.0193976364655212e-8,6.755119797422732e-10,Malawi,Machinga,Liwonde National Park,30217,323
