time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,lvl2,lvl3,lvl4,TA_Code,ID
1,15721.9659,0,0,0,0,0,0,0,0,0,61514.32211,1,0,0,0,0,0,0,0,0,94323.84389,0,0,0,0,0,0,0,0,0,Malawi,Dedza,TA Kachere,20801,  4
2,15721.953087763884,0.011622305539198293,0.001106229776448611,9.034413923248021e-6,1.3879361190125752e-7,7.45257938100393e-5,1.8024601316761934e-9,0.012812236119452227,9.509156249438247e-6,1.4181911046354938e-7,61514.29689489062,0.7514780826189957,0.2147068366241593,7.667126243471274e-4,9.553601074518512e-6,0.03303916050330454,6.393452204668546e-8,0.025215109365309782,8.352246971721799e-4,9.866731911863546e-6,94323.86410607594,1.945092018190469e-7,1.8426223056814405e-8,2.3328653330216773e-013,5.990468900255626e-16,1.390570355528159e-9,1.3046975656997107e-17,0.020216075944612923,2.4552841061581894e-13,6.120938656825597e-16,Malawi,Dedza,TA Kachere,20801,  4
3,15721.92307855421,0.035082362041263825,0.006667756770104612,1.09650750120665e-4,3.4483073000920012e-6,9.581356971990379e-4,9.223311059509457e-8,0.042821445799098815,1.2171228061636313e-4,3.6031241188372043e-6,61514.236413864164,0.564720753824075,0.3226942617365547,0.00233245982482839,6.041053355369983e-5,0.11019265772967986,8.494609539684168e-7,0.0856961357971948,0.002780823854680593,6.457092157715001e-5,94323.91363825549,6.079673168324293e-7,1.1344160877378904e-7,2.87168122954547e-12,1.5032563432681415e-14,1.8043098963382703e-8,6.725897014715312e-16,0.06974825546731096,3.185784292228528e-12,1.570515313415294e-14,Malawi,Dedza,TA Kachere,20801,  4
4,15721.887593964528,0.057324186421947525,0.016661509521695306,4.1798718232312777e-4,2.033597192478597e-5,0.0038811680407721755,8.483385704331613e-7,0.07830603547723333,4.908290220377325e-4,2.17599407993682e-5,61514.161581364264,0.42437629576978386,0.3637464606311644,0.003991734569044475,1.6128322738463702e-4,0.2077232575855143,3.577834504945286e-6,0.16052863569310266,0.005233320078124072,1.7880631629734362e-4,94323.97729746327,1.0471007127982226e-6,2.9292818369941124e-7,1.1194529964267759e-11,9.00764189916376e-14,7.431448051175088e-8,6.259517879801878e-15,0.13340746323978947,1.3121248701696553e-11,9.63359368714395e-14,Malawi,Dedza,TA Kachere,20801,  4
5,15721.849565083166,0.0761713663573338,0.02931690655989965,9.891487141385907e-4,6.618274271245051e-5,0.009787472147285753,3.8403156060189e-6,0.11633491683697628,0.0012322752844136692,7.262885996107579e-5,61514.07631121018,0.31891010832493566,0.364465111035278,0.005397981853678363,3.027078504897625e-4,0.3109186580004215,9.428740927838497e-6,0.24579878978570868,0.00782056296495277,3.4888680744962796e-4,94324.05330526567,1.4900757540387228e-6,5.383583683837313e-7,2.7286383744749873e-11,2.993363913721871e-13,1.9170894883997516e-7,2.877430545871527e-14,0.20941526564118448,3.384859768136793e-11,3.2811069683090245e-13,Malawi,Dedza,TA Kachere,20801,  4
6,15721.811998008594,0.08988702599887706,0.042858275675198856,0.001814843518221204,1.5606560805370178e-4,0.01917397910302404,1.1801505915861578e-5,0.15390199140929073,0.0024035882484590458,1.7587488902132817e-4,61513.98564042845,0.23965463202464435,0.34236101461721363,0.006416190239056104,4.685798142596369e-4,0.41108581546583217,1.9237630095431085e-5,0.3364695715090146,0.010324127097180048,5.627995726542905e-4,94324.13826766018,1.9049202390173525e-6,8.296679690921356e-7,5.1917657573885254e-11,7.24130943814409e-13,3.862793771537067e-7,9.008175402963151e-14,0.2943776601493706,6.820191153076611e-11,8.142126978440409e-13,Malawi,Dedza,TA Kachere,20801,  4
7,15721.77656761307,0.09831133663174317,0.05574743496291926,0.0028401366777003985,3.009326757266195e-4,0.032104091910737174,2.84540751049035e-5,0.18933238693393156,0.00400739663771749,3.486939336919615e-4,61513.89280710085,0.18009676055477575,0.30873075885925055,0.007029134251649702,6.423595032731091e-4,0.5034745519035227,3.3413861577492164e-5,0.42930289910383274,0.01262586172503103,8.06009908715275e-4,94324.22963120398,2.2751809403841694e-6,1.1461300278008407e-6,8.475831626080149e-11,1.4384810826767512e-12,6.68135008066944e-7,2.2189340505931165e-13,0.3857412039498409,1.179658060155228e-10,1.6603744877360634e-12,Malawi,Dedza,TA Kachere,20801,  4
8,15721.744114384403,0.10204121983241904,0.0668991308315406,0.00398488238913215,5.055358747568793e-4,0.0482967363459182,5.811032912002297e-5,0.22178561560288693,0.006003692419920093,6.030762941632388e-4,61513.80004225641,0.13534005772086777,0.2706720035495542,0.007279231907279892,8.100288610243641e-4,0.5858551913238709,5.197360338053598e-5,0.5220677435491133,0.014671396896574615,0.0010645789448507843,94324.32518437605,2.5915986383181704e-6,1.4690908423749273e-6,1.2467392312628276e-10,2.498605698780113e-12,1.0417436801674414e-6,4.641399779217498e-13,0.48129437601620323,1.839288366603201e-10,2.962745676701863e-12,Malawi,Dedza,TA Kachere,20801,  4
9,15721.714963371243,0.10196870960096369,0.07569207418214242,0.005162378337781502,7.681323777703992e-4,0.06724014162914907,1.0519263393927119e-4,0.2509366287617463,0.008324788144593842,9.447022542153207e-4,61513.70897447066,0.10170628638802226,0.23246254801370347,0.007234196890581873,9.611586528879104e-4,0.6575711577526253,7.461971405808935e-5,0.6131355292937286,0.016445923089550302,0.0013266221426813383,94324.42289670743,2.8488595701575973e-6,1.7828062307306178e-6,1.7001127592918479e-10,3.937487883980576e-12,1.5066383388005173e-6,8.623619719871654e-13,0.5790067073825493,2.6600827304853966e-10,4.799849855967742e-12,Malawi,Dedza,TA Kachere,20801,  4
10,15721.689133237167,0.0990274372723513,0.08188961369923584,0.0062932998961308904,0.0010812937813391528,0.08830134385389456,1.7377433283637738e-4,0.27676676283578816,0.010889380330208821,0.0013729806735594925,61513.62083272419,0.07643130360662874,0.1965274915802286,0.006967044646199864,0.001088966788354282,0.7188957574887317,1.0083618248869948e-4,0.7012772757758574,0.017957814008231945,0.0015828301542883676,94324.52090901036,3.0445628559781237e-6,2.074502230318594e-6,2.1885060480896965e-10,5.762982343521086e-12,2.058285074263721e-6,1.4646565825408664e-12,0.677019010329664,3.634033833302088e-10,7.227638926061953e-12,Malawi,Dedza,TA Kachere,20801,  4
