"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","ID","POP"
"55",55,18835608.3207437,840.281897979969,801.142317940732,49.1968021788208,6.02571742557749,4043.8938838969,1.8019403234984,5741.3425597455,111.176072640579,9.09496768423367,"Malawi","All",1,18841350.6633035
"56",56,18835266.2818583,856.103356365459,816.317683059377,51.3442061683632,6.55487481952168,4352.02859130065,2.03273351690668,6083.38144523028,119.608436315683,10.0172358040587,"Malawi","All",1,18841350.6633035
"57",57,18834917.7766731,872.244101442037,831.753951772967,53.3893123071015,7.08921392744701,4666.12700583327,2.28304509068406,6431.88663037351,128.200372668976,10.9779313526176,"Malawi","All",1,18841350.6633035
"58",58,18834562.6912257,888.697011666324,847.468241892956,55.3467922209573,7.62673606109813,4986.28026864506,2.55302730224013,6786.97207778864,136.954700232551,11.975314982149,"Malawi","All",1,18841350.6633035
"59",59,18834200.9058758,905.461840433799,863.471296331215,57.2297148332668,8.1658120078077,5312.58599846639,2.84276565973198,7148.75742773222,145.874377903565,13.0079031262814,"Malawi","All",1,18841350.6633035
"60",60,18833832.2971729,922.541556427404,879.770972996986,59.0497139340411,8.70512788185138,5645.14646701517,3.15229231080806,7517.36613056626,154.962458917261,14.0744366564747,"Malawi","All",1,18841350.6633035
"61",61,18833456.738683,939.940676919656,896.373836034765,60.81713903259,9.2436418762645,5984.06772995797,3.48159668367471,7892.92462050493,164.222070492929,15.1738557587969,"Malawi","All",1,18841350.6633035
"62",62,18833074.1013352,957.664456893081,913.285934373096,62.5411822845531,9.78054930501211,6329.45921114222,3.83063434011911,8275.56196833809,173.656405295717,16.3052800554743,"Malawi","All",1,18841350.6633035
"63",63,18832684.2535034,975.718563081217,930.513119323729,64.2299825409068,10.3152549981202,6681.43354607532,4.19933404769509,8665.40980006699,183.268719457477,17.4679930460977,"Malawi","All",1,18841350.6633035
"64",64,18832287.0611336,994.108862201957,948.061244563411,65.8907892822392,10.8473340147775,7040.10633339586,4.58760645258957,9062.60216991083,193.062329453452,18.6614175932428,"Malawi","All",1,18841350.6633035
"65",65,18831882.3877808,1012.84132494849,965.936258243514,67.5300759446654,11.3765048019739,7405.59600877618,4.99534999614471,9467.27552271097,203.040611188771,19.8850991587386,"Malawi","All",1,18841350.6633035
"66",66,18831470.0944422,1031.92217170625,984.144071313363,69.1536046059107,11.9026137778178,7778.0239451281,5.42245475117669,9879.56886128262,213.207004154723,21.1386969213977,"Malawi","All",1,18841350.6633035
"67",67,18831050.0362262,1051.3610900341,1002.69068844494,70.7665166148686,12.4256139772987,8157.5143610783,5.86880711004637,10299.6270772596,223.565010952678,22.4219704079832,"Malawi","All",1,18841350.6633035
"68",68,18830310.9819224,1330.45600848215,1067.20977660176,72.5353710832889,12.9463086883341,8550.19961687104,6.33429934647777,11038.6813810731,234.285414413937,23.7355394159298,"Malawi","All",1,18841350.6633035
"69",69,18829501.1933203,1580.32850856416,1193.82064789098,75.0676059618734,13.4729592301575,8979.96129671352,6.81896481287542,11848.4699831736,246.032337851132,25.0877220737195,"Malawi","All",1,18841350.6633035
"70",70,18828585.2737735,1839.28559058444,1360.66641246228,78.7541660786539,14.0226941554528,9465.33734878364,7.323317921217,12764.3895299857,259.319422669129,26.4965231334726,"Malawi","All",1,18841350.6633035
"71",71,18827537.2222263,2125.89101953685,1561.26157126176,83.8135777646432,14.6167415132875,10020.0095799848,7.84858708760628,13812.4410771489,274.524116295362,27.9852630090231,"Malawi","All",1,18841350.6633035
"72",72,18826333.0409928,2451.24103189706,1795.65254668989,90.4121374683933,15.2783504570422,10656.6414241499,8.39681999602637,15016.6223106584,291.994919067792,29.5806786799092,"Malawi","All",1,18841350.6633035
"73",73,18824947.4960927,2823.97166082032,2066.91539106665,98.7138992153354,16.0322520847535,11388.5630626111,8.97094499340927,16402.1672107916,312.098410135952,31.3124891061191,"Malawi","All",1,18841350.6633035
"74",74,18823352.505304,3252.35776998604,2379.80444191164,108.902828191141,16.9047531827932,12230.6133801675,9.57482602512671,17997.1579994643,335.242677538749,33.2135825435531,"Malawi","All",1,18841350.6633035
"75",75,18821516.1406706,3745.24745489704,2740.27930029929,121.194081466468,17.9241047966964,13199.664364945,10.2133265276718,19833.5226329321,361.89185225224,35.3204939434452,"Malawi","All",1,18841350.6633035
"76",76,18819401.8195384,4312.54827473043,3155.39150765432,135.841434971392,19.1210099079861,14315.0491479046,10.8923899659502,21947.8437651347,392.577929651222,37.6740498085921,"Malawi","All",1,18841350.6633035
"77",77,18816967.5199263,4965.54186065495,3633.33049429748,153.143569567385,20.5292170983068,15598.9790953804,11.6191401933781,24382.1433771919,427.912266136566,40.3201328011374,"Malawi","All",1,18841350.6633035
"78",78,18814164.9260332,5717.15298311584,4183.54609014976,173.450560166421,22.1861970972352,17076.9994333446,12.4020063773639,27184.7372702512,468.598128776923,43.3105710763234,"Malawi","All",1,18841350.6633035
"79",79,18810938.4911107,6582.21314284062,4816.9132315415,197.170902436976,24.1338836740391,18778.4901611801,13.2508710716474,30411.1721927449,515.444489696785,46.7041313863017,"Malawi","All",1,18841350.6633035
"80",80,18807224.3549722,7577.75092595271,5545.93489367598,224.779645984883,26.4195179361445,20737.2460977416,14.1772499734759,34125.3083312648,569.381999403223,50.5676695595258,"Malawi","All",1,18841350.6633035
"81",81,18802949.1083809,8723.31617876779,6384.97912629984,256.827736977581,29.0965973906633,22992.1407781641,15.1945049661021,38400.5549225661,631.481269840546,54.9774424381952,"Malawi","All",1,18841350.6633035
"82",82,18798028.4056969,10041.3402282527,7350.54650890623,293.952584143265,32.2259285333174,25587.8742665791,16.3180901529939,43321.2576065677,702.973469275618,60.0205795379714,"Malawi","All",1,18841350.6633035
"83",83,18792365.3747997,11557.5464588418,8461.57588927973,336.890250242728,35.8768229792686,28575.8332423895,17.5658400353787,48984.2885037684,785.274010024732,65.7967700324691,"Malawi","All",1,18841350.6633035
"84",84,18785848.7297636,13301.4322939102,9739.80834058493,386.489997354231,40.1285113207871,32015.1160781603,18.9583185768258,55500.9335399074,880.010780475519,72.4202711736546,"Malawi","All",1,18841350.6633035
"85",85,18778350.7714776,15306.7763449937,11210.1700228603,443.729797132478,45.0716370137471,35973.6248269711,20.5191969287644,62998.8918259001,989.054220134284,80.022045559329,"Malawi","All",1,18841350.6633035
"86",86,18769725.0242651,17612.2333529074,12901.2223168491,509.734754865325,50.810025859835,40529.362881635,22.2757063129868,71624.6390384296,1114.55305894861,88.7523020114372,"Malawi","All",1,18841350.6633035
"87",87,18759803.5546146,20261.9979202742,14845.6738623522,585.798094348513,57.4627035944463,45771.9169465074,24.2591618254955,81546.1086889022,1258.97513142492,98.7834053606001,"Malawi","All",1,18841350.6633035
"88",88,18748393.9762471,23306.5377954129,17080.9466227224,673.404742273382,65.1661644105817,51804.1261726678,26.5055589257236,92955.6870564129,1425.15334399942,110.313160971856,"Malawi","All",1,18841350.6633035
"89",89,18735276.0650596,26803.4129914455,19649.8078583275,774.258156250622,74.076956744123,58743.9860201538,29.056260970202,106073.598243892,1616.33810487379,123.568571608056,"Malawi","All",1,18841350.6633035
"90",90,18720197.968974,30818.1675525212,22601.0790659784,890.310506637263,84.3746208891078,66726.8037955019,31.9587879501721,121151.694329478,1836.25667998288,138.810118504238,"Malawi","All",1,18841350.6633035
"91",91,18702871.9793591,35425.3010612356,25990.418373403,1023.79659260561,96.265018154415,75907.6351791461,35.2677198221905,138477.683944367,2089.18028156621,156.336629169988,"Malawi","All",1,18841350.6633035
"92",92,18682969.8307519,40709.3269694299,29881.1693148255,1177.27191196629,109.984095691149,86464.0345296441,39.0457300777524,158379.832551635,2379.99979119311,176.490802699011,"Malawi","All",1,18841350.6633035
"93",93,18660117.5267084,46765.8836046528,34345.2912651727,1353.65490764328,125.802139034573,98599.1399124059,43.3647661631876,181232.136595072,2714.3106876158,199.665472923747,"Malawi","All",1,18841350.6633035
"94",94,18633889.6869831,53702.8823642626,39464.363696176,1556.27360781126,144.028560494718,112545.120696119,48.3073954875531,207459.976320351,3098.50794197662,226.310689465184,"Malawi","All",1,18841350.6633035
"95",95,18603803.4126002,61641.6983975073,45330.6278239487,1788.91707562918,165.017264459284,128567.021803972,53.9683378056979,237546.250703322,3539.89181742514,256.94169314835,"Malawi","All",1,18841350.6633035
"96",96,18569311.7323397,70718.326742479,52048.0717718287,2055.89125534836,189.172642315531,146967.012345915,60.4562058866885,272037.930963773,4046.7847734239,292.147875809857,"Malawi","All",1,18841350.6633035
"97",97,18529796.7243699,81084.4214812701,59733.5460305964,2362.07869240692,216.956241119492,168089.04101019,67.8954780572392,311552.93893364,4628.65952689104,332.602808806145,"Malawi","All",1,18841350.6633035
"98",98,18484562.4016746,92908.208474757,68517.8121235614,2713.00222366791,248.894119296574,192323.915959269,76.4287282976221,356787.26162885,5296.27875491407,379.075397243012,"Malawi","All",1,18841350.6633035
"99",99,18432827.5755606,106375.129529125,78546.4866975057,3114.89128121727,285.584908229461,220114.776187359,86.2191394530488,408522.087742889,6061.84550766906,432.442222323869,"Malawi","All",1,18841350.6633035
"100",100,18373719.027165,121687.985701672,89980.8626024341,3574.74832755037,327.708586155906,251962.877596011,97.4533246691999,467630.636138493,6939.1621845901,493.70112100697,"Malawi","All",1,18841350.6633035
"101",101,18306265.2993682,139066.518506173,102998.405484486,4100.41427482936,376.035890977561,288433.645295858,110.344482940047,535084.363935264,7943.79672677716,563.985973668145,"Malawi","All",1,18841350.6633035
"102",102,18229391.6078521,158746.218646862,117792.767020018,4700.62979444942,431.438272511021,330162.865806354,125.135911244006,611958.055451438,9093.25251492237,644.582638583687,"Malawi","All",1,18841350.6633035
"103",103,18141916.6423484,180975.870257649,134573.299745912,5385.08596971172,494.89827152059,377862.76182338,142.104886926647,699433.020955099,10407.1348163448,736.945943837028,"Malawi","All",1,18841350.6633035
"104",104,18042552.0704148,206013.611958926,153563.714392677,6164.45951222786,567.520055864244,432327.720026388,161.566942581134,798797.592888664,11907.3074223342,842.717504881137,"Malawi","All",1,18841350.6633035
"105",105,17929905.5110996,234121.43107217,174999.483909136,7050.42769326135,650.539711769468,494439.389302765,183.880514767992,911444.15220387,13618.0316710459,963.743933992419,"Malawi","All",1,18841350.6633035
"106",106,17802488.612122,265557.052395752,199124.054716212,8055.64767358143,745.334929532954,565170.509499713,209.451966753373,1038861.05118154,15566.0700835069,1102.09508121531,"Malawi","All",1,18841350.6633035
"107",107,17658731.4046455,300563.128924965,226183.308268058,9193.6913721149,853.433372505593,645586.955779407,238.740940950186,1182618.258658,17780.7403924469,1260.08152017597,"Malawi","All",1,18841350.6633035
"108",108,17497004.1511961,339353.819674427,256417.547721023,10478.927096804,976.518821488331,736847.432807577,272.265986044094,1344345.51210736,20293.9043618712,1440.27027717845,"Malawi","All",1,18841350.6633035
"109",109,17315648.9062411,382097.402376858,290051.402816609,11926.320981672,1116.43421728183,840199.58631761,310.610352389106,1525700.75706242,23139.8572279442,1645.49774506874,"Malawi","All",1,18841350.6633035
"110",110,17113021.468339,428895.545070672,327281.01523889,13551.1501415333,1275.18037680098,956971.876318712,354.427817883796,1728328.19496449,26355.0997280585,1878.87832258134,"Malawi","All",1,18841350.6633035
"111",111,16887545.3109218,479759.812720062,368257.574846109,15368.6097082293,1454.9083888017,1088559.99834812,404.448370405633,1953804.35238173,29977.9592750323,2143.80648897326,"Malawi","All",1,18841350.6633035
"112",112,16637777.7620475,534585.111503225,413068.453958298,17393.2912626927,1657.90460468457,1236406.65645616,461.48347094154,2203571.90125601,34048.0271979199,2443.95075953334,"Malawi","All",1,18841350.6633035
"113",113,16362488.8175935,593121.12581136,461715.916764884,19638.5130879621,1886.56595752895,1401973.29348213,526.430606161481,2478860.84571003,38605.3736460235,2783.23675902849,"Malawi","All",1,18841350.6633035
"114",114,16060747.1516338,654946.300835324,514093.437057492,22115.5391264971,2143.36436377191,1586704.59361682,600.276669795559,2780602.5116697,43689.5632043337,3165.81738289206,"Malawi","All",1,18841350.6633035
"115",115,15732018.3748777,719443.143520359,569960.115431965,24832.6030719429,2430.79564315023,1791981.53078365,684.099974684301,3109331.28842575,49338.3542459728,3596.0251442971,"Malawi","All",1,18841350.6633035
"116",116,15376258.3550001,785780.699662381,628919.970445731,27793.8516763948,2751.31618618953,2019067.40052534,779.069807330942,3465091.30830337,55586.2054783138,4078.30808291303,"Malawi","All",1,18841350.6633035
"117",117,14994003.9926521,852909.092417468,690400.532372998,30998.1967989689,3107.26185805372,2269045.1435295,886.443674451053,3847345.67065144,62462.5433868839,4617.14397879502,"Malawi","All",1,18841350.6633035
"118",118,14586448.8604393,919566.965387432,753640.838966235,34438.1215779647,3500.75105309317,2542747.56481757,1007.56106189238,4254900.80286419,69989.8353124623,5216.93277648188,"Malawi","All",1,18841350.6633035
"119",119,14155491.9247573,984308.283910783,817687.680170213,38098.5900449508,3933.57578226848,2840686.7749418,1143.83369613507,4685857.73854615,78181.6438218496,5881.87108480452,"Malawi","All",1,18841350.6633035
"120",120,13703755.4433243,1045549.10469517,881405.15204306,41956.0571790869,4407.07626525975,3162981.09868931,1296.73110729582,5137594.21997918,87040.6145710236,6615.80217841774,"Malawi","All",1,18841350.6633035
"121",121,13234558.3703204,1101634.09567518,943500.624822656,45977.7912313065,4922.01056704336,3509290.00903723,1467.76164966987,5606791.29298308,96556.6899413507,7422.05330661019,"Malawi","All",1,18841350.6633035
"122",122,12751843.2482105,1150921.34098587,1002565.20729215,50121.620779871,5478.42444717856,3878762.37270993,1658.44887797807,6089506.41509298,106705.694948251,8303.26530418308,"Malawi","All",1,18841350.6633035
"123",123,12260057.7278873,1191877.68585052,1057131.35679449,54336.1726606934,6075.52775623004,4270001.88925686,1870.30309740583,6581291.9354162,117448.402621234,9261.22052897041,"Malawi","All",1,18841350.6633035
"124",124,11763996.602938,1223176.52727126,1105742.65183689,58561.7078686975,6711.58879926082,4681056.79563713,2104.7889522955,7077353.06036552,128730.273813588,10296.682019056,"Malawi","All",1,18841350.6633035
"125",125,11268609.3101468,1243791.76021353,1147033.14303425,62731.6250118504,7383.85278469728,5109437.68348435,2363.28862806207,7572740.35315674,140481.977779439,11409.2492633533,"Malawi","All",1,18841350.6633035
"126",126,10778796.0883054,1253070.00163589,1179807.99729265,66774.5724423389,8088.50043558537,5552166.43995355,2647.06323803719,8062553.57499805,152620.774053337,12597.2510429592,"Malawi","All",1,18841350.6633035
"127",127,10299217.0687691,1250770.8726041,1203115.30591769,70616.9960592047,8820.65230656015,6005852.55276695,2957.21487986256,8542132.59453437,165052.64924274,13857.6851186671,"Malawi","All",1,18841350.6633035
"128",128,9834108.5877715,1237087.70318453,1216302.57057596,74186.1333179461,9574.41938344944,6466796.60134889,3294.64772121076,9007241.07553199,177675.204161653,15186.2025477636,"Malawi","All",1,18841350.6633035
"129",129,9387143.19492104,1212623.42791662,1219057.50725534,77413.0665906638,10343.0054483648,6931110.42836387,3660.03280760159,9454206.46838246,190380.996283978,16577.1501061699,"Malawi","All",1,18841350.6633035
"130",130,8961333.68406107,1178336.82382375,1211424.67173511,80235.6607051336,11118.8578731643,7394847.18776859,4053.77733666735,9880015.97924242,203061.148243647,18023.6687466704,"Malawi","All",1,18841350.6633035
"131",131,8558981.03656586,1135473.63339631,1193788.50445576,82601.2871600984,11893.8577187482,7854136.34360089,4476.00040582109,10282368.6267376,215609.08600731,19517.8423891394,"Malawi","All",1,18841350.6633035
"132",132,8181673.60289746,1085472.22300858,1166845.05308979,84468.8410409975,12659.5435116125,8305304.88358421,4926.51617084353,10659676.060406,227923.885269052,21050.8930110671,"Malawi","All",1,18841350.6633035
"133",133,7830322.42849578,1029871.99544136,1131548.13963157,85810.1864333286,13407.3510982909,8744985.73656557,5404.82563759006,11011027.2348077,239913.256116958,22613.4065207914,"Malawi","All",1,18841350.6633035
"134",134,7505225.20950794,970229.536384524,1089040.46442626,86610.9016582916,14128.8561344638,9170205.57771317,5910.11747882724,11336124.4537955,251495.950235201,24195.5766379272,"Malawi","All",1,18841350.6633035
"135",135,7206154.68056597,908036.315522088,1040590.70644108,86870.0898769184,14816.0119044361,9578441.58157877,6441.27741422429,11635194.9827375,262603.301049058,25787.4586898111,"Malawi","All",1,18841350.6633035
"136",136,6932450.87106976,844664.729459744,987518.743410901,86599.7247686438,15461.359987904,9967658.32850362,6996.90610291571,11908898.7922337,273180.212716735,27379.2107547227,"Malawi","All",1,18841350.6633035
"137",137,6683117.21677806,781326.590248559,931133.32895,85823.3306072002,16058.2119896407,10336316.6405285,7575.34420149417,12158232.4465254,283185.369494093,28961.3180729239,"Malawi","All",1,18841350.6633035
