"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","ID","POP"
"55",55,18835608.3207437,840.281897979969,801.142317940732,49.1968021788208,6.02571742557749,4043.8938838969,1.8019403234984,5741.3425597455,111.176072640579,9.09496768423367,"Malawi","All",1,18841350.6633035
"56",56,18835266.2818583,856.103356365459,816.317683059377,51.3442061683632,6.55487481952168,4352.02859130065,2.03273351690668,6083.38144523028,119.608436315683,10.0172358040587,"Malawi","All",1,18841350.6633035
"57",57,18834917.7766731,872.244101442037,831.753951772967,53.3893123071015,7.08921392744701,4666.12700583327,2.28304509068406,6431.88663037351,128.200372668976,10.9779313526176,"Malawi","All",1,18841350.6633035
"58",58,18834562.6912257,888.697011666324,847.468241892956,55.3467922209573,7.62673606109813,4986.28026864506,2.55302730224013,6786.97207778864,136.954700232551,11.975314982149,"Malawi","All",1,18841350.6633035
"59",59,18834200.9058758,905.461840433799,863.471296331215,57.2297148332668,8.1658120078077,5312.58599846639,2.84276565973198,7148.75742773222,145.874377903565,13.0079031262814,"Malawi","All",1,18841350.6633035
"60",60,18833832.2971729,922.541556427404,879.770972996986,59.0497139340411,8.70512788185138,5645.14646701517,3.15229231080806,7517.36613056626,154.962458917261,14.0744366564747,"Malawi","All",1,18841350.6633035
"61",61,18833456.738683,939.940676919656,896.373836034765,60.81713903259,9.2436418762645,5984.06772995797,3.48159668367471,7892.92462050493,164.222070492929,15.1738557587969,"Malawi","All",1,18841350.6633035
"62",62,18833074.1013352,957.664456893081,913.285934373096,62.5411822845531,9.78054930501211,6329.45921114222,3.83063434011911,8275.56196833809,173.656405295717,16.3052800554743,"Malawi","All",1,18841350.6633035
"63",63,18832684.2535034,975.718563081217,930.513119323729,64.2299825409068,10.3152549981202,6681.43354607532,4.19933404769509,8665.40980006699,183.268719457477,17.4679930460977,"Malawi","All",1,18841350.6633035
"64",64,18832287.0611336,994.108862201957,948.061244563411,65.8907892822392,10.8473340147775,7040.10633339586,4.58760645258957,9062.60216991083,193.062329453452,18.6614175932428,"Malawi","All",1,18841350.6633035
"65",65,18831882.3877808,1012.84132494849,965.936258243514,67.5300759446654,11.3765048019739,7405.59600877618,4.99534999614471,9467.27552271097,203.040611188771,19.8850991587386,"Malawi","All",1,18841350.6633035
"66",66,18831470.0944422,1031.92217170625,984.144071313363,69.1536046059107,11.9026137778178,7778.0239451281,5.42245475117669,9879.56886128262,213.207004154723,21.1386969213977,"Malawi","All",1,18841350.6633035
"67",67,18831050.0396008,1051.35774175251,1002.69068375705,70.7665165877361,12.4256140109325,8157.51433952492,5.86880704215482,10299.6237026753,223.5650103667,22.4219703259772,"Malawi","All",1,18841350.6633035
"68",68,18830622.0792436,1071.15436755077,1021.58230778662,72.3734131092804,12.9455464655036,8544.19413155631,6.33429347101036,10727.5840599395,234.118193938001,23.7347671853983,"Malawi","All",1,18841350.6633035
"69",69,18830186.0667139,1091.31858667018,1040.82516851329,73.978414787023,13.4625274990591,8938.19308868327,6.81880344613789,11163.596589599,244.870184736476,25.0770154861819,"Malawi","All",1,18841350.6633035
"70",70,18829741.8526931,1111.85709523831,1060.42555135318,75.585218556234,13.9767362544342,9339.64377728783,7.32223172245102,11607.8106104125,255.824678869888,26.4487151068977,"Malawi","All",1,18841350.6633035
"71",71,18829289.2852644,1132.77653459978,1080.3900086594,77.197148517187,14.4884031062603,9748.68146351283,7.84448066938203,12060.3780390649,266.985437124386,27.8499301277435,"Malawi","All",1,18841350.6633035
"72",72,18828828.2097347,1154.08375575672,1100.72511054455,78.8172028096081,14.9978006765455,10165.4442371267,8.38546188885082,12521.4535688029,278.356289393543,29.2807826020175,"Malawi","All",1,18841350.6633035
"73",73,18828358.4685804,1175.78583436063,1121.4374337714,80.4480945616721,15.5052355587684,10590.073027157,8.94509766239172,12991.1947230718,289.94113602719,30.7414467451068,"Malawi","All",1,18841350.6633035
"74",74,18827879.9015559,1197.88977370508,1142.53384806112,82.0922808701926,16.0110418611454,11022.7114810324,9.52332201800407,13469.761747548,301.743945194483,32.2321442949247,"Malawi","All",1,18841350.6633035
"75",75,18827392.3454886,1220.4027985612,1164.02123966497,83.7519983529429,16.5155750861065,11463.5061215599,10.1200816982255,13957.3178149233,313.768757963693,33.753140040309,"Malawi","All",1,18841350.6633035
"76",76,18826895.6342887,1243.33222638458,1185.90663810721,85.4292879742051,17.0192072128769,11912.6063181996,10.7353368894753,14454.0290147679,326.019688082963,35.3047381458953,"Malawi","All",1,18841350.6633035
"77",77,18826389.5989575,1266.68550873176,1208.19717374582,87.1260238422431,17.5223221838459,12370.1642561197,11.3690613758383,14960.0643459992,338.500921803883,36.8872779004278,"Malawi","All",1,18841350.6633035
"78",78,18825874.0673968,1290.47021467901,1230.9001088791,88.8439258015243,18.0253128823691,12836.3351008074,12.021243637921,15475.5959066873,351.216722633332,38.5011325662448,"Malawi","All",1,18841350.6633035
"79",79,18825348.8645198,1314.69403825941,1254.02282082659,90.5845869121818,18.5285775743731,13311.2768737602,12.6918863389072,16000.7987836717,364.171428598041,40.1467049454821,"Malawi","All",1,18841350.6633035
"80",80,18824813.812153,1339.36479976116,1277.57280776855,92.3494862870827,19.0325177481674,13795.1505321964,13.3810066988393,16535.8511504602,377.369454705128,41.8244258573979,"Malawi","All",1,18841350.6633035
"81",81,18824268.7289164,1364.4904483538,1301.55769498884,94.1400014240447,19.5375360318797,14288.1200693562,14.0886369140225,17080.9343870688,390.815295950525,43.5347527701813,"Malawi","All",1,18841350.6633035
"82",82,18823713.4303441,1390.07905805101,1325.98522855054,95.9574265725904,20.0440343845343,14790.3523884888,14.8148233792509,17636.2329594267,404.513524330543,45.2781666672463,"Malawi","All",1,18841350.6633035
"83",83,18823147.7285502,1416.13884153508,1350.86328723166,97.8029760780002,20.5524127154505,15302.0176078217,15.5596279300228,18201.9347533119,418.468797196523,47.0551727824981,"Malawi","All",1,18841350.6633035
"84",84,18822571.4322594,1442.67814766548,1376.19988179922,99.6777983024009,21.0630676068505,15823.2890213393,16.3231273298948,18778.2310440432,432.685856520402,48.8662984497512,"Malawi","All",1,18841350.6633035
"85",85,18821984.3469597,1469.70545462968,1402.00314881125,101.58298962419,21.5763914820729,16354.3429470131,17.1054122265956,19365.3163437869,447.169525108913,50.7120904928873,"Malawi","All",1,18841350.6633035
"86",86,18821386.2747005,1497.22937813014,1428.2813575346,103.519597194523,22.0927721203098,16895.3589103408,17.9065876345459,19963.3886029549,461.924711653984,52.5931155624705,"Malawi","All",1,18841350.6633035
"87",87,18820777.0140419,1525.25867279915,1455.04291165346,105.488626545581,22.6125920497368,17446.5196858239,18.7267727484759,20572.6492616204,476.956412041967,54.5099592114114,"Malawi","All",1,18841350.6633035
"88",88,18820156.3600096,1553.80223315993,1482.29635080978,107.491048196105,23.1362281576595,18008.0113328204,19.5661007009158,21193.3032938448,492.269710487517,56.463225092046,"Malawi","All",1,18841350.6633035
"89",89,18819524.1040397,1582.86909562259,1510.05035199759,109.527802996555,23.6640514839665,18580.0232433236,20.4247183460536,21825.5592637704,507.869780962344,58.4535343814339,"Malawi","All",1,18841350.6633035
"90",90,18818880.0339213,1612.46844025243,1538.31373116956,111.599806987503,24.1964270886695,19162.7481906755,21.302786043249,22469.6293822169,523.76188863808,60.4815252801563,"Malawi","All",1,18841350.6633035
"91",91,18818223.9337398,1642.60959214122,1567.09544521655,113.707955686003,24.7337140115633,19756.3823792239,22.2004774368204,23125.7295637161,539.951391341628,62.547852596887,"Malawi","All",1,18841350.6633035
"92",92,18817555.5838191,1673.30202317578,1596.40459356082,115.853127884475,25.2762653074442,20361.1254952295,23.1179792354246,23794.0794843935,556.443741033211,64.653187407827,"Malawi","All",1,18841350.6633035
"93",93,18816874.7606629,1704.55535391742,1626.25041963335,118.036189024354,25.8244281420215,20977.1807588353,24.0554909940761,24474.9026405465,573.244485303419,66.7982167813293,"Malawi","All",1,18841350.6633035
"94",94,18816181.2368958,1736.37935506695,1656.64231273376,120.257994183603,26.3785439387336,21604.7549768224,25.01322490061,25168.4264076461,590.359268882612,68.9836435609968,"Malawi","All",1,18841350.6633035
"95",95,18815474.7812035,1768.78394903977,1687.58980976977,122.519390730983,26.938948566744,22244.0585963513,25.9914055683108,25874.8821000268,607.79383516926,71.2101862004615,"Malawi","All",1,18841350.6633035
"96",96,18814755.1582721,1801.77921181115,1719.10259672041,124.821220688884,27.5059725619346,22895.3057597235,26.9902698360766,26594.505031342,625.55402777919,73.4785786439982,"Malawi","All",1,18841350.6633035
"97",97,18814022.128728,1835.37537449413,1751.19051033298,127.164322831271,28.0799413741723,23558.7143598937,28.0100665771899,27327.5345755034,643.645792108888,75.7895702480683,"Malawi","All",1,18841350.6633035
"98",98,18813275.4490753,1869.58282480039,1783.86353990699,129.549534549637,28.6611756348369,24234.5060967674,29.0510565175467,28074.2142281768,662.075176914675,78.1439257392382,"Malawi","All",1,18841350.6633035
"99",99,18812514.8716345,1904.41210875689,1817.13182880619,131.977693519535,29.2499914393961,24922.9065344306,30.1135120639971,28834.7916690166,680.848335912358,80.5424252043654,"Malawi","All",1,18841350.6633035
"100",100,18811740.144479,1939.87393234409,1851.00567601398,134.449639186501,29.8467006408321,25624.1451591324,31.1977171432657,29609.5188244611,699.97152939304,82.985864109658,"Malawi","All",1,18841350.6633035
"101",101,18810951.0113725,1975.97916291433,1885.49553786366,136.966214090228,30.4516111503158,26338.4554379378,32.303967051778,30398.6519310081,719.451125853159,85.475053345558,"Malawi","All",1,18841350.6633035
"102",102,18810147.2117043,2012.73883074704,1920.6120295993,139.528265050888,31.0650272419035,27066.0748781878,33.4325683166039,31202.4515991435,739.293603643125,88.0108192945824,"Malawi","All",1,18841350.6633035
"103",103,18809328.4804256,2050.16413066347,1956.36592683708,142.136644232755,31.6872498586927,27807.2450877146,34.5838385676181,32021.1828778742,759.505552633402,90.5940039197295,"Malawi","All",1,18841350.6633035
"104",104,18808494.5479838,2088.26642343368,1992.76816717809,144.792210095521,32.3185769183764,28562.2118356695,35.758106420886,32855.1153197161,780.093675894489,93.2254648714041,"Malawi","All",1,18841350.6633035
"105",105,18807645.1402573,2127.0572371809,2029.82985177252,147.495828249084,32.9593036163231,29331.2251140401,36.955711373221,33704.5230462321,801.064791393172,95.9060756108964,"Malawi","All",1,18841350.6633035
"106",106,18806779.9784893,2166.54826889468,2067.56224672446,150.248372224648,33.6097227246691,30114.5391998873,38.1770037077958,34569.6848141635,822.425833706234,98.6367255487024,"Malawi","All",1,18841350.6633035
"107",107,18805898.7792215,2206.75138581183,2105.97678456275,153.050724168393,34.2701248863158,30912.4127181775,39.4223444106378,35450.8840820175,844.183855748343,101.418320196287,"Malawi","All",1,18841350.6633035
"108",108,18805001.2542264,2247.67862669471,2145.08506574472,155.903775466822,34.9407989028595,31725.1087052042,40.6921050978012,36348.409077111,866.3460305142,104.251781329965,"Malawi","All",1,18841350.6633035
"109",109,18804087.1104403,2289.34220318993,2184.89886001308,158.808427314183,35.6220320156249,32552.8946726646,41.986667952982,37262.5528631504,888.919652836982,107.138047165677,"Malawi","All",1,18841350.6633035
"110",110,18803156.0498952,2331.75450113688,2225.43010772559,161.765591226731,36.314110179265,33396.0426723162,43.3064256753104,38193.61340826,911.912141161106,110.07807254366,"Malawi","All",1,18841350.6633035
"111",111,18802207.7696501,2374.92808173368,2266.69092123966,164.776189508307,37.0173183274869,34254.8293611417,44.6517814370426,39141.8936533879,935.331039327548,113.072829122112,"Malawi","All",1,18841350.6633035
"112",112,18801241.9617233,2418.87568269771,2308.6935861818,167.841155669182,37.731940626951,35129.5360661243,46.0231488511966,40107.7015801511,959.184018347264,116.123305575965,"Malawi","All",1,18841350.6633035
"113",113,18800258.3130217,2463.61021947214,2351.45056267249,170.961434824808,38.458260732815,36020.4488521407,47.4209519472101,41091.3502817901,983.478878258838,119.230507810966,"Malawi","All",1,18841350.6633035
"114",114,18799256.5052694,2509.14478628875,2394.97448657846,174.137984054566,39.1965620336476,36927.8585899759,48.8456251564769,42093.1580340878,1008.22354998836,122.395459183957,"Malawi","All",1,18841350.6633035
"115",115,18798236.2149415,2555.49265710926,2439.27817061534,177.371772703504,39.9471278712958,37852.0610203967,50.2976133081238,43113.4483620042,1033.42609710045,125.619200715546,"Malawi","All",1,18841350.6633035
"116",116,18797197.1131927,2602.66728663917,2484.37460541127,180.66378268756,40.7102417674151,38793.3568226059,51.7773716308484,44152.5501107421,1059.09471766859,128.90279131977,"Malawi","All",1,18841350.6633035
"117",117,18796138.8657863,2650.68231119517,2530.27696059947,184.015008770469,41.4861876419105,39752.0516832666,53.2853657632082,45210.7975172368,1085.23774615998,132.247308040058,"Malawi","All",1,18841350.6633035
"118",118,18795061.1330226,2699.55154949944,2576.99858581489,187.426458810717,42.275250018899,40728.4563649386,54.8220717723654,46288.5302808549,1111.86365530375,135.653846287128,"Malawi","All",1,18841350.6633035
"119",119,18793963.5696687,2749.28900350214,2624.55301154897,190.899153994221,43.0777142260444,41722.8867753777,56.3879761799365,47386.093634829,1138.981057982,139.123520082346,"Malawi","All",1,18841350.6633035
"120",120,18792845.8248876,2799.90885900747,2672.95395000548,194.434129040091,43.8938665803589,42735.6640353055,57.9835759944529,48503.8384159333,1166.59870907856,142.657462298818,"Malawi","All",1,18841350.6633035
"121",121,18791707.5421669,2851.42548621693,2722.2152959395,198.032432397213,44.7239945726297,43767.11454867,59.6093787512317,49642.1211365475,1194.7255073952,146.256824913731,"Malawi","All",1,18841350.6633035
"122",122,18790548.3592558,2903.85343999626,2772.35112702772,201.69512640422,45.568387042089,44817.5700646829,61.2659025417881,50801.3040476949,1223.37049734327,149.922779233121,"Malawi","All",1,18841350.6633035
"123",123,18789367.9079649,2957.20746437721,2823.37570847325,205.423287762267,46.4273343787867,45887.3678673058,62.9536762990951,51981.7553385963,1252.54287410677,153.656516580129,"Malawi","All",1,18841350.6633035
"124",124,18788165.8142991,3011.50248647424,2875.30348712163,209.218007191609,47.3011286293752,46976.8506555319,64.6732394841663,53183.8490044328,1282.25198038184,157.459247866939,"Malawi","All",1,18841350.6633035
"125",125,18786941.6984103,3066.75361584868,2928.14909121929,213.080389511614,48.1900636365848,48086.3665909091,66.4251421088375,54407.9648932341,1312.50730767164,161.332203773061,"Malawi","All",1,18841350.6633035
"126",126,18785695.174355,3122.97614965418,2981.92733650248,217.011554177432,49.0944352314629,49216.2695278084,68.2099451170691,55654.488948491,1343.31850255906,165.276635587042,"Malawi","All",1,18841350.6633035
"127",127,18784425.8502862,3180.18556507374,3036.65321806067,221.01263476811,50.0145412832036,50366.9188381655,70.028219988459,56923.8130173397,1374.6953619322,169.293814580958,"Malawi","All",1,18841350.6633035
"128",128,18783133.3278833,3238.39753431462,3092.34192548834,225.084780285454,50.9506820049037,51538.6799484001,71.8805497068574,58216.3354202002,1406.64784761,173.385033966014,"Malawi","All",1,18841350.6633035
"129",129,18781817.2024414,3297.62791949427,3149.00883819614,229.229154848512,51.9031600376738,52731.924260936,73.7675285530111,59532.4608620655,1439.18608420305,177.551608623467,"Malawi","All",1,18841350.6633035
"130",130,18780477.0631891,3357.89276116346,3206.66951278761,233.446936853596,52.8722804307028,53947.0288616227,75.6897615018781,60872.6001143599,1472.32035114211,181.794874058132,"Malawi","All",1,18841350.6633035
"131",131,18779112.4929491,3419.20828453459,3265.33969254586,237.739319682845,53.8583508414049,55184.3768420055,77.6478648002354,62237.1703544104,1506.06109145518,186.116187582375,"Malawi","All",1,18841350.6633035
"132",132,18777723.0679315,3481.59090276967,3325.03531092441,242.107512071686,54.8616817066742,56444.3574982263,79.6424663010649,63626.5953719997,1540.41891718334,190.516929056921,"Malawi","All",1,18841350.6633035
"133",133,18776308.35791,3545.05721087932,3385.77248249522,246.55273760471,55.882586243264,57727.3661711008,81.6742051312979,65041.3053934546,1575.40460502263,194.998500325308,"Malawi","All",1,18841350.6633035
"134",134,18774867.9261798,3609.62398323928,3447.56750242674,251.076234688947,56.9213805300161,59033.8042910786,83.7437317511172,66481.7371237147,1611.02909754596,199.562325397122,"Malawi","All",1,18841350.6633035
"135",135,18773401.329299,3675.30817659561,3510.43685239299,255.679257006315,57.9783836808211,60364.0796263855,85.8517083954792,67948.3340044566,1647.30350995927,204.209851373005,"Malawi","All",1,18841350.6633035
"136",136,18771908.1173112,3742.1269222547,3574.39719076244,260.363072889903,59.0539177993149,61718.6060798665,87.9988086774697,69441.5459922503,1684.23912456495,208.942547723745,"Malawi","All",1,18841350.6633035
"137",137,18770387.8331273,3810.09753966954,3639.46536595493,265.128966576917,60.1483083135686,63097.8042769969,90.1857186634257,70961.8301761752,1721.84740677513,213.761908456225,"Malawi","All",1,18841350.6633035
