"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP","runNum"
"1",1,18841349.6633035,0,1,0,0,0,0,0,0,0,"Malawi","All","All",1,18841350.6633035,404
"2",2,18841349.0872914,0.493919661142977,0.771711019421657,0.0076142128823194,0.0000849388798996845,0.302681068510099,0.00000116024150862068,0.57601206107846,0.00813114065367565,0.0000869122507430918,"Malawi","All","All",1,18841350.6633035,404
"3",3,18841348.6022302,0.782891066426976,0.706427908637089,0.0131283735181406,0.000296862124838419,0.558320796539305,0.00000834087653898962,1.06107334812289,0.0149783959946281,0.000311048518316161,"Malawi","All","All",1,18841350.6633035,404
"4",4,18841348.13105,0.985681558527267,0.720924373193262,0.0178072402893294,0.000598929943232717,0.807215717697499,0.0000257223877118034,1.5322535420383,0.0216297022674204,0.000642679291584885,"Malawi","All","All",1,18841350.6633035,404
"5",5,18841347.6348722,1.15778083596632,0.777639809764127,0.0222624717794517,0.000975152114127554,1.06971657975866,0.000056494631599257,2.02843134401429,0.0286338816748779,0.00107123974586514,"Malawi","All","All",1,18841350.6633035,404
"6",6,18841347.0918975,1.32577045121659,0.86004548790481,0.0268082135706022,0.0014197149843357,1.35725868997102,0.000103440950363183,2.57140599859772,0.0362986582612835,0.00159565021328965,"Malawi","All","All",1,18841350.6633035,404
"7",7,18841346.4876655,1.50310637653625,0.961353961590219,0.0316247077344848,0.00193209513806365,1.67745163832025,0.000169230329956071,3.17563800964921,0.044828160463578,0.00221992676318153,"Malawi","All","All",1,18841350.6633035,404
"8",8,18841345.8105206,1.69738063197633,1.07934820892432,0.0368339077598062,0.0025148363245422,2.03644874558475,0.00025657626714893,3.8527829068369,0.0543869209770813,0.0029512283351193,"Malawi","All","All",1,18841350.6633035,404
"9",9,18841345.0494612,1.91367288147972,1.21402199393665,0.0425347351485472,0.00317255917660448,2.44007177157387,0.000368335408812682,4.6138422767242,0.0651302412932714,0.00379903422593241,"Malawi","All","All",1,18841350.6633035,404
"10",10,18841344.1930723,2.15611175207325,1.36651082563826,0.0488198826408106,0.00391154648489725,2.89436966714115,0.000507579955872711,5.47023125393425,0.0772192607001246,0.00477485251056078,"Malawi","All","All",1,18841350.6633035,404
"11",11,18841343.2289451,2.42861654987299,1.53861767559792,0.0557842008558662,0.0047396037666556,3.40592275376632,0.000677659842720524,6.43435844370247,0.090829142635862,0.00589218636729229,"Malawi","All","All",1,18841350.6633035,404
"12",12,18841342.1433119,2.7352643708086,1.73261451529579,0.0635292706270491,0.00566605748298151,3.98203515498331,0.000882262121834903,7.51999163131956,0.10615423715608,0.00716663329804733,"Malawi","All","All",1,18841350.6633035,404
"13",13,18841340.9207606,3.08049477813464,1.95116910670704,0.0721663733335812,0.00670182786009113,4.63088530986571,0.0011254723437311,8.74254286824479,0.123412105304393,0.00861606234634096,"Malawi","All","All",1,18841350.6633035,404
"14",14,18841339.5439787,3.46923560570534,2.19733740497504,0.0818187259285354,0.00785955100757762,5.36166167293745,0.00141183951017851,10.1193248000641,0.142847137530164,0.0102608466897748,"Malawi","All","All",1,18841350.6633035,404
"15",15,18841337.9934884,3.90700453614529,2.47458393941695,0.0926235635062296,0.0091537362883356,6.18470291165328,0.00174644673097372,11.6698151337411,0.164734287009098,0.0121241411849547,"Malawi","All","All",1,18841350.6633035,404
"16",16,18841336.2473578,4.40000034948853,2.78682259954497,0.104734279840804,0.0106009629390157,7.1116525744914,0.00213499082199261,13.4159457571267,0.189383184835349,0.0142322143705138,"Malawi","All","All",1,18841350.6633035,404
