"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP","runNum"
"1",1,18841349.6633035,0,1,0,0,0,0,0,0,0,"Malawi","All","All",1,18841350.6633035,972
"2",2,18841348.8095115,0.690224881970552,0.860495175233683,0.0079023348086888,0.000094874593956763,0.295073300095507,0.00000143777062185252,0.853792004473009,0.00842761501335254,0.0000973292563497725,"Malawi","All","All",1,18841350.6633035,972
"3",3,18841347.9619308,1.1404303865027,0.957003240913892,0.0148267766658092,0.000346356796408537,0.588755312005403,0.0000106224975676072,1.70137269538178,0.0167939197349063,0.000364492265935272,"Malawi","All","All",1,18841350.6633035,972
"4",4,18841346.9583128,1.56350162620179,1.18129401449641,0.0223841220259253,0.000741679444464891,0.937035185891844,0.0000340260010653864,2.7049906540615,0.0267004385700878,0.000799771009232079,"Malawi","All","All",1,18841350.6633035,972
"5",5,18841345.6939968,2.05328637003884,1.50702889938805,0.0314667870840526,0.00129566460537276,1.37615073178952,0.0000782335523940311,3.96930668645824,0.0391802584398468,0.00142923038840826,"Malawi","All","All",1,18841350.6633035,972
"6",6,18841344.071458,2.66591253127975,1.94098612469906,0.0427976941144704,0.00203971921333767,1.93995851485173,0.000150866580783932,5.59184545073914,0.0551960270786554,0.00229728917379152,"Malawi","All","All",1,18841350.6633035,972
"7",7,18841341.978205,3.45049737654696,2.50660862927852,0.0571538734804071,0.00301969708170209,2.66755769541508,0.000261245989451241,7.68509851779212,0.0758581282673933,0.00346571447549489,"Malawi","All","All",1,18841350.6633035,972
"8",8,18841339.2736959,4.4621119503079,3.23947868375523,0.0754808903610371,0.00429749575334229,3.60781753612618,0.00042105393500218,10.3896076102387,0.1025538243246,0.00501634842981918,"Malawi","All","All",1,18841350.6633035,972
"9",9,18841335.7779955,5.76892177246493,4.1874940143359,0.0989779184556825,0.00595470732655453,4.82331452160476,0.000645114441291555,13.8853080486291,0.137059225703074,0.00705609174362196,"Malawi","All","All",1,18841350.6633035,972
"10",10,18841331.2591342,7.45795398823165,5.41325413786848,0.129184957147652,0.00809791071552307,6.39472595404839,0.000952369570238857,18.4041693175819,0.181664064639262,0.00972386254176073,"Malawi","All","All",1,18841350.6633035,972
"11",11,18841325.4174771,9.64131556759621,6.99792472821981,0.168087491876302,0.0108657381436026,8.42626571100736,0.00136712724638187,24.2458263640897,0.239325990466446,0.0131997932335782,"Malawi","All","All",1,18841350.6633035,972
"12",12,18841317.8657113,12.4638071288829,9.04653237886178,0.218249250789417,0.0144381310493541,11.0526446376592,0.00192067111629514,31.797592198359,0.313868113140031,0.0177172348833402,"Malawi","All","All",1,18841350.6633035,972
"13",13,18841308.1031981,16.1125569840077,11.6948737326555,0.282981878006095,0.0190482855246692,14.4479911758752,0.00265332526219268,41.5601053813313,0.410232169659711,0.0235782276715846,"Malawi","All","All",1,18841350.6633035,972
"14",14,18841295.4827447,20.8294575896845,15.1185122180967,0.36656457316719,0.0249981669382833,18.8374091085022,0.00361712752060866,54.1805587839095,0.534806527168002,0.0311735795949404,"Malawi","All","All",1,18841350.6633035,972
"15",15,18841279.1677343,26.9271950716617,19.5444001215718,0.474527376190207,0.0326785460305302,24.5118887917259,0.00487927566384889,70.495569182844,0.695849354548009,0.0410087861224751,"Malawi","All","All",1,18841350.6633035,972
"16",16,18841258.0765433,34.8100199962214,25.2659579265651,0.614018435601904,0.0425949946760829,31.8476422131435,0.00652659339224546,91.5867601596001,0.904037338143421,0.0537376506122344,"Malawi","All","All",1,18841350.6633035,972
"17",17,18841235.0873013,41.4785575557093,31.986018918625,0.792178636572007,0.0553888665713179,41.2551870886377,0.00867115750198476,114.576002223617,1.17100539022704,0.0701928720924209,"Malawi","All","All",1,18841350.6633035,972
"18",18,18841206.3420609,50.5164708522218,39.6888581491884,1.01197266348494,0.0717625320562826,53.0207234122959,0.0114550379763865,143.321242647224,1.50481788371621,0.0913193726981525,"Malawi","All","All",1,18841350.6633035,972
"19",19,18841170.8060586,61.9495924351746,48.9512911576185,1.27977608077273,0.0924645599696238,67.5690687752247,0.0150519286310917,178.857244937391,1.91749078517823,0.118162263477711,"Malawi","All","All",1,18841350.6633035,972
"20",20,18841127.0261859,76.1328007003379,60.2646868616557,1.60576039288192,0.11837965594316,85.4958188039861,0.0196711805496845,222.637117595354,2.42589927063244,0.151963668850028,"Malawi","All","All",1,18841350.6633035,972
"21",21,18841073.1467928,93.6247523565463,74.15105841422,2.00327797520106,0.150595609533004,107.561260977356,0.0255653435070154,276.516510676363,3.05159345308867,0.19424254898026,"Malawi","All","All",1,18841350.6633035,972
"22",22,18841006.8595762,115.158769767159,91.2213539700152,2.48903544965029,0.19046159864887,134.711066193229,0.0330403745189763,342.803727353221,3.82138048559314,0.246870432958047,"Malawi","All","All",1,18841350.6633035,972
"23",23,18840925.3152054,141.654360065964,112.215396032087,3.08366055168851,0.239651343315609,168.11256154306,0.0424685335944511,424.34809806971,4.7683510872207,0.312156589087179,"Malawi","All","All",1,18841350.6633035,972
"24",24,18840825.0055031,174.249034022996,138.038665090912,3.81252578978347,0.300237116951298,209.203034241459,0.0543041758702786,524.657800437972,5.93324814627113,0.392948997599128,"Malawi","All","All",1,18841350.6633035,972
"25",25,18840701.6133901,214.344598647257,169.803374810829,4.70682085588711,0.374780619220912,259.751235126935,0.069103318809686,648.049913378939,7.36620985895255,0.492758629994096,"Malawi","All","All",1,18841350.6633035,972
"26",26,18840549.829172,263.665893728924,208.876695818579,5.80487363907216,0.466443187357277,321.932677820834,0.0875473568202761,799.834131551586,9.12890405424643,0.615910147613584,"Malawi","All","All",1,18841350.6633035,972
"27",27,18840363.1194619,324.335489814527,256.940583415292,7.15381477459034,0.579124144645344,398.424356731391,0.110472755585942,986.543841636032,11.2972130060755,0.767730946361424,"Malawi","All","All",1,18841350.6633035,972
"28",28,18840133.4495348,398.963741594919,316.063347344081,8.81157860872456,0.717627070090306,492.518567429639,0.138906647843689,1216.2137686953,13.9644597263453,0.954778197967431,"Malawi","All","All",1,18841350.6633035,972
"29",29,18839850.9360853,490.761410146979,388.78914480298,10.8494056112558,0.887867948852064,608.265278369126,0.174111308638522,1498.72721818783,17.2454435494132,1.18512293168234,"Malawi","All","All",1,18841350.6633035,972
"30",30,18839503.4231659,603.677392310108,478.247047685314,13.3548992893996,1.09712945614603,750.646030488241,0.217638419858564,1846.24013764907,21.2813693963577,1.46869696238182,"Malawi","All","All",1,18841350.6633035,972
