"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP","runNum"
"1",1,18841349.6633035,0,1,0,0,0,0,0,0,0,"Malawi","All","All",1,18841350.6633035,352
"2",2,18841348.3664199,0.970600648978205,1.0158592211728,0.00949444018860409,0.000115718745750437,0.300812104440798,0.00000148183396822999,1.29688361536012,0.0101343736988085,0.000118234744751578,"Malawi","All","All",1,18841350.6633035,352
"3",3,18841346.7322788,1.76926921387443,1.46018157000784,0.020324749449075,0.000457034131954034,0.680780605222004,0.0000115144952261637,2.93102468718053,0.0229042147164565,0.000476584539832909,"Malawi","All","All",1,18841350.6633035,352
"4",4,18841344.2613119,2.84505488032317,2.26390886939911,0.0359744734332304,0.00108561603985733,1.25592826338122,0.0000395111202488359,5.40199161369683,0.0422133544186917,0.00115270178712143,"Malawi","All","All",1,18841350.6633035,352
"5",5,18841340.3969943,4.49331319570725,3.55499974117323,0.0599326878759693,0.00213798497334934,2.15582696055939,0.0000986316404330312,9.26630920192962,0.0724107074909069,0.00230545117680451,"Malawi","All","All",1,18841350.6633035,352
"6",6,18841334.3204852,7.07659168197768,5.59374838276804,0.0971896009228857,0.00384059553910818,3.57123930408568,0.000208778282616434,15.342818343576,0.119895039773296,0.0041950792139225,"Malawi","All","All",1,18841350.6633035,352
"7",7,18841324.7570743,11.1401102300744,8.80452786850787,0.155470379355614,0.00655429401166452,5.79916566044437,0.000400737720650136,24.9062291701146,0.19462748159838,0.00723470472331768,"Malawi","All","All",1,18841350.6633035,352
"8",8,18841309.7038073,17.5357499754495,13.8589795223915,0.246898310937703,0.0108494767389078,9.30629633801917,0.000722549776637013,39.9594961733133,0.312260003711531,0.0120762906433459,"Malawi","All","All",1,18841350.6633035,352
"9",9,18841286.0087342,27.6028706360714,21.8152331184727,0.390543571387685,0.017625722073369,14.8270467434738,0.00124948843404955,63.654569279913,0.497423402256419,0.0197472226729003,"Malawi","All","All",1,18841350.6633035,352
"10",10,18841248.7106708,43.449324700884,34.3390909639543,0.616417516163909,0.0283004382544079,23.5173993890135,0.00209975422359618,100.952632762494,0.788886836094978,0.0318656011825595,"Malawi","All","All",1,18841350.6633035,352
"11",11,18841190.0005469,68.3928518877142,54.0526595079853,0.971755018170335,0.0451058897589664,37.1969251802994,0.00345916327937416,159.662756647208,1.24767467403913,0.0509791869989293,"Malawi","All","All",1,18841350.6633035,352
"12",12,18841097.5861881,107.655811951599,85.0833964110641,1.53090503431674,0.0715569237023215,58.729825067799,0.00562001445780815,252.077115402939,1.96984575950589,0.081099120105831,"Malawi","All","All",1,18841350.6633035,352
"13",13,18840952.1193655,169.458241138657,133.928063300712,2.41089349806582,0.113186997274753,92.624510817408,0.00904224426773412,397.543937996386,3.10660197115857,0.128539781752265,"Malawi","All","All",1,18841350.6633035,352
"14",14,18840723.1454622,266.738440602234,210.812788804835,3.7959238870153,0.178706961699793,145.977531322659,0.0144497026229765,626.517841281065,4.89594533450206,0.203241044563083,"Malawi","All","All",1,18841350.6633035,352
