"","TA","ID","Population","Incidents","Recovered","Deaths","Peak_Hospital","Peak_Crit","Cumulative_Hospital","Cumulative_Critical"
"18","Chikwawa",157,37372,11685.8547560257,11651.2048291922,34.6499268334514,48.2122799203555,13.6691033151785,338.942144209455,58.8435033519064
"19","Chikwawa",177,95673,23870.8725151321,23785.8190986018,85.0534165302877,69.9490486433609,24.4538299069071,744.001155031824,143.967150009184
"20","Chikwawa",185,40611,12425.7687022754,12388.6677690839,37.1009331914812,50.3214030530527,14.2764981704508,366.090041476511,62.9990557791581
"21","Chikwawa",214,228307,48740.3201131794,48575.6078091356,164.712304043749,95.9600857760272,34.6720532399693,1477.3190564445,279.135716974837
"22","Chiradzulu",8,3806,2122.04262368001,2116.94442036798,5.09820331203322,15.4407249067439,3.02303297171349,60.1940074858599,8.69352922238051
"23","Chiradzulu",125,27860,9422.46068679823,9386.23704567093,36.2236411273024,49.8742754859727,15.4554962263459,312.590963365926,61.3000053830088
"24","Chiradzulu",137,117760,28161.8897528216,28046.7879451692,115.101807652446,81.7779879769659,30.6540563829584,955.646754954968,194.693382315678
"25","Chiradzulu",168,86460,22047.3129446037,21972.3401253729,74.972819230841,68.269116847586,22.404770810729,693.298819815577,127.174503546863
"26","Chiradzulu",194,88254,22404.2703891215,22324.66140335,79.6089857714856,70.3112824407562,23.5899109585543,720.737090385367,134.900317279183
"27","Chiradzulu",210,50615,14640.1842151485,14582.8920266677,57.2921884807901,61.5026627552331,20.5166538910075,491.222761114167,96.9760208743627
"28","Chiradzulu",218,63598,17397.1136518947,17325.5546167741,71.5590351206003,67.5349460066599,23.7458376183339,596.601104204876,121.064667030433
"29","Chitipa",9,21215,7727.65085945105,7712.17469297917,15.4761664718799,35.2219381953969,7.14585038456215,200.213867024204,26.4716741802994
"30","Chitipa",144,28948,9689.62262250555,9658.32937466374,31.2932478418131,45.7062804842931,13.2221328896816,290.654000392706,52.9734524146997
"31","Chitipa",200,107405,26162.5669679153,26078.3072944301,84.2596734851742,70.4125750999504,23.235367434665,789.325292124556,142.684046111222
"32","Chitipa",205,42023,12744.3960621092,12697.824042116,46.572019993211,55.8925941809898,17.6623258388703,412.399783375801,78.7599052414712
"33","Chitipa",206,29517,9828.3696535521,9794.92184444601,33.4478091060949,46.5220863595895,14.0398920113417,298.003864544955,56.5478533382207
"34","Chitipa",222,36875,11571.1234666496,11534.0472766649,37.0761899846879,49.1312488535406,14.6354210382347,343.551206829554,62.7588460444269
"35","Dedza",10,30623,10096.2448662605,10077.4580851587,18.7867811018306,39.7149507342724,7.93411753481263,258.00067374409,32.2796157992797
"36","Dedza",45,31902,10403.1945467958,10360.7480516903,42.4464951054727,53.1943326551314,17.430458562906,351.169176144128,71.7134246474412
"37","Dedza",47,92925,23329.3515879804,23244.8108806339,84.5407073464872,70.3253958099878,24.5580907667425,738.059713392497,143.0747617264
"38","Dedza",63,46478,13735.9363787619,13691.1356503222,44.8007284396973,54.6593790477511,16.5062258575771,420.839916752448,75.9352279773987
"39","Dedza",136,142408,32852.5599575936,32750.9306197958,101.629337797817,75.5465846911791,25.30805822711,960.11033655355,172.345593973466
"40","Dedza",150,202156,43957.8004604194,43803.9246814274,153.87577899203,94.6132031661224,33.7621042886481,1390.30977054288,260.705737394542
"41","Dedza",154,109044,26480.3657133554,26400.2836102567,80.0821030986694,67.3408519696676,21.9932378632552,760.131153750773,135.803024352573
"42","Dedza",227,202433,44008.688780144,43866.6372671444,142.051512999591,82.0682731836869,31.0845096590966,1206.6170203687,240.145744638436
"43","Dedza",232,96260,23986.2898137704,23892.0226369204,94.2671768499738,72.9770159190921,27.0062268713201,778.345895698977,159.349300263799
"44","Dowa",11,7260,3507.85729417096,3500.79369125211,7.06360291884879,22.6585491011056,3.96311553560603,96.5789233624377,12.1139924815341
"45","Dowa",41,184981,40794.649351696,40665.8845368971,128.764814798906,87.7485125854417,29.1818350408697,1244.67879468141,218.412544148479
"46","Dowa",65,130321,30562.9906158741,30465.5843494377,97.4062664363869,75.1966371424836,25.0393280611888,919.265006912022,165.07074634477
"47","Dowa",81,113569,27355.0810196607,27274.7126134976,80.3684061631245,69.6554718472941,21.7732947397855,800.818548892888,136.46242426439
"48","Dowa",86,51609,14855.3449641133,14813.5977164282,41.7472476851043,53.1635549297873,14.9184690829183,428.249060737363,70.9599290969693
"49","Dowa",128,125025,29553.5828985784,29451.3774893988,102.205409179566,77.5291247023458,26.667851094793,930.488434109948,173.149029294359
"50","Dowa",131,114142,27465.5713916215,27374.3714700192,91.1999216022819,74.210278739525,24.618338633248,855.095127503889,154.579495272858
"51","Dowa",198,100996,24914.4997687446,24832.7322077192,81.76756102541,71.0206020550369,23.0855563128404,774.22106898927,138.615630294543
"52","Karonga",12,61246,16905.4187542012,16869.5591244351,35.8596297661138,51.2538253989662,12.1803013912881,445.253729493984,61.3086979729563
"53","Karonga",91,29428,9806.71813602962,9777.94597774114,28.7721582884786,44.055180161603,12.1248633555031,281.880825572105,48.7943570475855
"54","Karonga",96,34753,11077.413207193,11046.6735812077,30.7396259853458,45.6309685251051,12.3796932107631,311.536164221152,52.1798907199482
"55","Karonga",161,92690,23282.9632256301,23210.1431702134,72.8200554166922,64.6279688026459,21.1855240124045,677.48583688683,123.311223876482
"56","Karonga",167,98820,24488.6818326964,24405.657476124,83.0243565724371,69.7578356944583,23.5958771700999,752.940801447299,140.559372352812
"57","Karonga",236,78123,20375.0025759461,20311.2489327197,63.7536432264446,62.3961783072893,19.7322748129421,605.026528830905,108.034825486519
"58","Kasungu",13,59620,16563.678791422,16538.0308076406,25.6479837814383,46.967889720506,8.87516301048662,403.123978750098,44.2721596659416
"59","Kasungu",14,68484,18409.3794976998,18361.2985551771,48.0809425227215,55.582667858792,15.625546786467,507.656664155198,81.7087514141788
"60","Kasungu",49,58040,16230.0860821326,16185.4104738625,44.675608270078,55.22811308102,15.3533770150754,468.402177747215,75.8984702891569
"61","Kasungu",50,9582,4319.32043405202,4302.28766291246,17.0327711395626,32.1386398430754,9.06662362809023,145.230005453442,28.7995190490264
"62","Kasungu",69,41315,12584.9219766658,12551.8116946928,33.1102819730384,48.3068202632273,12.693788931017,353.9213367729,56.3078961811331
"63","Kasungu",70,47032,13857.8831721626,13813.0797485993,44.8034235632623,54.6713914182492,16.4337709268503,423.083350929697,75.8815244050572
"64","Kasungu",100,56660,15937.4492254914,15894.2798909672,43.1693345242185,54.0956902042726,14.9582075419527,454.006694542565,73.3632336093871
"65","Kasungu",103,45259,13466.5701892623,13423.9379294674,42.6322597948783,53.3660700677729,15.8332882037357,406.27426118832,72.2376711547126
"66","Kasungu",129,90463,22842.5209627923,22771.8692821122,70.6516806800527,65.4637076632925,20.7629869102274,678.681455386571,119.788597233152
"67","Kasungu",140,69822,18684.5728429557,18622.5107099706,62.0621329851388,63.1057835193759,19.9675413089224,581.470697914682,105.108951850472
"68","Kasungu",147,65114,17712.4804061238,17660.3221731268,52.1582329969593,59.1143030036035,17.2419613251067,527.826316543358,88.6091146316735
"69","Kasungu",148,56701,15946.1614867835,15903.7128802081,42.4486065754031,52.7873533365284,14.7032764586256,443.16491202106,72.1298323132706
"70","Kasungu",204,32061,10441.1451334235,10412.4256620208,28.7194714027391,45.5007827460269,11.8490479583611,300.976607607757,48.8180736449982
"71","Kasungu",229,126014,29742.3892888158,29665.9766289699,76.4126598459163,68.5363167307327,19.9606701702597,825.469765388488,129.973409066292
"72","Kasungu",237,127310,29989.6087252932,29911.1178346384,78.4908906547901,68.9764320169407,20.4162996118047,834.554560538871,133.436348875047
"73","Likoma",17,1,1,1,0,0,0,0,0
"74","Likoma",189,1,1,1,0,0,0,0,0
"75","Lilongwe",51,57954,16211.8893505052,16149.7124638493,62.1768866558669,61.797547158997,21.2658967581864,523.777088428794,105.074868294419
"76","Lilongwe",89,66477,17995.0032160623,17938.1079382157,56.8952778465843,59.9020496882415,18.6367482149364,539.813001009439,96.4578985616035
"77","Lilongwe",99,45555,13532.1015472052,13497.6272956568,34.4742515484232,49.3277851885455,12.8342828001001,376.564254704194,58.6768605941416
"78","Lilongwe",106,35055,11148.0753591775,11125.4212722023,22.6540869752324,41.9662320784234,9.17448599078451,287.519009944932,38.7669182790137
"79","Lilongwe",110,172340,38453.1092647419,38323.4862226144,129.623042127532,85.4230613850031,30.0916088210069,1177.14358547143,219.606753505588
"80","Lilongwe",121,137796,31981.133794751,31876.2841026026,104.84969214843,79.6720153222434,26.4383882942344,998.120824051034,177.886223940899
"81","Lilongwe",124,349655,70567.7907467197,70341.2789672877,226.511779432005,119.043373091252,41.8307554750022,2117.45800695285,384.713342415913
"82","Lilongwe",126,44053,13198.6829207864,13155.965819463,42.7171013233935,53.6797398191804,16.003233644971,404.08804952178,72.3972225923712
"83","Lilongwe",134,175098,38965.0523243507,38842.0885959645,122.963728386173,84.3838386205024,28.4029706004862,1170.45496222955,208.469009531534
"84","Lilongwe",139,216131,46518.1836845424,46362.9057872257,155.277897316654,94.3116466909565,33.3052916186134,1422.21061737766,263.185082991527
"85","Lilongwe",141,32511,10548.3348594116,10523.1453784735,25.1894809381295,42.3624216299046,10.3794545337275,281.737618303888,42.9324044886987
"86","Lilongwe",142,88406,22434.4683462498,22348.4660972016,86.0022490481965,71.0844639908411,25.4159354940716,729.232131576715,145.434056824615
"87","Lilongwe",160,152146,34684.4605752127,34580.6710045103,103.789570702396,76.9130509570629,25.2294514070242,1005.73828867095,176.008589036466
"88","Lilongwe",182,129131,30336.5400324909,30244.2823080132,92.2577244776543,73.8748859719364,23.823335455178,899.429504871295,156.521441044944
"89","Lilongwe",186,145652,33463.9754194801,33339.557092753,124.418326727111,84.6615740891981,30.6690798679784,1086.53129193556,210.586706476556
"90","Lilongwe City",1,1055723,192187.310665467,191899.792038567,287.518626899713,209.731095364855,44.0255417412238,4695.61765404985,502.971014071844
"91","Machinga",18,118229,28252.0064516462,28157.6122896957,94.3941619504672,71.8901643018873,25.1252683710634,841.573857351657,159.810957572935
"92","Machinga",19,34828,11094.9782575313,11073.9331981441,21.045059387223,40.7378724161793,8.55260634177325,278.371108735667,36.0712629958456
"93","Machinga",21,1,1,1,0,0,0,0,0
"94","Machinga",42,33978,10895.4139641411,10859.1328178394,36.2811463016863,48.0756947209762,14.6715810328883,325.284275005574,61.4448670835939
"95","Machinga",46,83265,21409.1476327725,21344.2776817716,64.869951000928,59.0482490768726,19.6154694117123,589.426467433792,109.855353875814
"96","Machinga",52,29726,9879.17657110814,9847.61024819571,31.5663229124352,44.5499356304117,13.2520083551474,286.13258759725,53.4783039793645
"97","Machinga",83,57149,16041.2941281957,15991.9478012342,49.3463269615254,54.1855499826815,17.0010382368346,456.459027757378,83.6160168303799
"98","Machinga",87,33914,10880.346141057,10846.2524697315,34.09367132546,46.6443001822138,13.8125613195495,315.363832038921,57.8166662564085
"99","Machinga",98,39617,12200.0742521196,12165.1172603298,34.95699178984,45.8082093580149,13.5307433077088,329.871370653506,59.2701956055843
"100","Machinga",104,60159,16677.1412451214,16619.3678505599,57.7733945614873,58.0935035903848,19.5412839535383,500.635134556996,97.7784172571231
"101","Machinga",158,177282,39369.9988580289,39235.4021154489,134.596742579978,83.3532848967676,30.9004924965066,1162.06019778311,227.805205839853
"102","Machinga",225,74401,19620.483299598,19553.8231739394,66.6601256586346,60.6908450909048,20.9579388237479,575.543353093012,112.792007300934
"103","Mangochi",15,3883,2156.35713336019,2148.58174004414,7.77539331605206,17.3701037598222,4.56861673437586,67.8408089146007,13.1580860734534
"104","Mangochi",23,58764,16383.1495331629,16354.73981273,28.4097204328767,45.770418085869,9.83218860671165,390.320734381188,48.8065304832137
"105","Mangochi",25,19823,7355.81657057589,7342.66928443054,13.1472861453532,33.3794683518301,6.19932337179637,185.398317981783,22.6090128155167
"106","Mangochi",53,167100,37478.7426424131,37349.4050407399,129.337601673172,81.5945125558373,30.3184546414689,1110.05978447864,218.819625880032
"107","Mangochi",78,123245,29213.3840334534,29112.5906457738,100.793387679582,72.4580577774221,26.3970165489517,864.105236717185,170.481242343609
"108","Mangochi",97,50224,14555.3347695812,14507.7894304267,47.5453391544668,53.1416689918762,17.0700170492933,423.017975222624,80.4854517879928
"109","Mangochi",122,170805,38167.9416900228,38043.9400390219,124.001651000922,81.5913111773615,28.8819511886064,1120.17452348829,210.111352527342
"110","Mangochi",133,113488,27339.4651943566,27234.7247790549,104.740415301722,74.0424244370292,28.2398883255649,850.984428620611,176.944779152569
"111","Mangochi",155,75930,19931.0774574412,19861.6175218082,69.4599356330129,62.7751781302354,21.6676388106798,600.799077461261,117.458153832584
"112","Mangochi",175,106239,25936.1362105314,25847.8104450641,88.325765467276,68.5708055362708,24.4365220229759,764.882020096955,149.467463488305
"113","Mangochi",197,165365,37155.6354720753,37044.5328041364,111.102667938885,77.1183138909633,26.2108490571177,1044.60214322787,188.471611844997
"114","Mchinji",24,26808,9161.67788573395,9146.74513471354,14.9327510204153,36.7117686841899,6.55699841088274,226.784070221461,25.7432422955886
"115","Mchinji",54,81940,21143.5221636643,21087.4792693198,56.0428943444715,58.8968651346198,17.0930265409071,583.627113319457,95.1812864357447
"116","Mchinji",74,137172,31863.0201845563,31763.9541151131,99.0660694431672,76.2656350553156,25.016404851034,953.560909411579,168.039013964511
"117","Mchinji",79,121121,28806.7968064235,28726.1597755572,80.6370308662649,69.1513845516983,21.3379773901153,818.295517859554,136.936352336144
"118","Mchinji",187,130951,30682.8224884653,30600.5838866442,82.2386018210751,69.7893432854944,21.1579466357358,855.003334845333,139.726110410165
"119","Mchinji",192,55619,15715.8914561182,15671.9292653971,43.9621907210536,54.2111121217022,15.3148917328693,451.215756392033,74.6498109120904
"120","Mchinji",239,142016,32778.5983566246,32689.8700988514,88.728257773239,73.4457900446147,22.1792238933014,932.298916621279,150.88653679817
"121","Mulanje",26,22847,8155.30004766919,8137.88612326091,17.4139244082797,37.9265759298451,7.90259979644614,221.153339081114,29.8031475212425
"122","Mulanje",27,138470,32108.6452676787,31989.5030522299,119.14221544875,81.8028444494851,29.9292970518969,1027.00350447834,201.73637466013
"123","Mulanje",58,119514,28498.6803895344,28396.8465031889,101.83388634555,76.767539666952,27.0169114633377,902.99515358457,172.53029983532
"124","Mulanje",68,100417,24801.2974153632,24728.3599516993,72.9374636639291,65.0908962376378,20.6659784164287,707.748873513302,123.825676343412
"125","Mulanje",118,108315,26339.0882360145,26234.289911656,104.798324358507,77.954229481238,28.7960084001871,877.2431885925,177.372842061667
"126","Mulanje",171,234365,49843.120168181,49670.4383312657,172.681836915344,100.105674871069,36.0591643208056,1556.20861036067,292.868641897708
"127","Mulanje",223,63829,17445.2407793998,17371.283058059,73.9577213408191,67.086870838589,24.4841025477256,593.612444552226,124.985717941786
"128","Mwanza",29,21691,7853.25947536588,7841.08270652704,12.1767688388404,33.1868536735458,5.64819541428676,190.119378088579,21.0344366196225
"129","Mwanza",145,46568,13755.7579293927,13713.5507042725,42.2072251202407,52.0827261580219,15.548174767505,401.334581800546,71.5707741813377
"130","Mwanza",221,65092,17707.9057497983,17654.8918997296,53.0138500687234,57.5450517036836,17.5008964279964,513.735576217824,89.9295885405704
"131","Mzimba",30,31467,10299.1285817262,10277.3923126427,21.7362690835218,41.721212667857,9.07447327904055,273.931310262083,37.1927162325053
"132","Mzimba",57,22405,8040.3126028633,8010.64550859019,29.6670942731126,44.8797490488652,13.3716352383887,259.93676992692,50.1946764471219
"133","Mzimba",64,86851,22125.1950463046,22042.5495871316,82.645459173012,70.0063861962095,24.5721935406745,712.430888473599,139.703386128478
"134","Mzimba",66,55693,15731.6649413902,15688.380211937,43.2847294531921,53.2893636225364,15.0628284166703,443.806331897759,73.4538370098054
"135","Mzimba",123,200635,43678.4260000255,43510.1376938019,168.288306223561,96.1128687538778,36.9332178344093,1408.17720858866,284.439038445679
"136","Mzimba",170,178416,39580.0819864453,39424.4496411929,155.632345252413,93.7969218645068,35.5967873990054,1311.1190652887,263.021829864733
"137","Mzimba",172,100057,24730.87471289,24639.4698509809,91.4048619091263,73.578583615833,25.8357534855245,798.749149715536,154.598534517923
"138","Mzimba",196,64069,17495.2218268961,17446.9944039933,48.2274229028365,56.6643837277749,16.0282299315742,502.240846468724,81.9254220788248
"139","Mzimba",199,210743,45532.3544889588,45378.1786711698,154.175817788968,95.3636085677708,33.3564221333499,1424.20593328252,261.311024948152
"140","Mzimba",207,103567,25416.221102585,25335.1169478296,81.1041547554142,69.6175744710175,22.6835726949788,767.650778767552,137.453135509051
"141","Mzimba",208,49601,14419.8884163937,14368.4796292874,51.4087871063047,58.0803713680609,18.5277467579997,459.851419290915,87.0149817678175
"142","Mzuzu City",5,203815,44262.4576956712,44184.1955762462,78.262119425029,76.4354098041937,17.3962256223993,1126.8242225951,134.716417289067
"143","Neno",31,1,1,1,0,0,0,0,0
"144","Neno",130,32254,10487.1553929268,10455.5124322712,31.6429606556234,44.9991946331158,12.9930902690866,298.367385348241,53.6222019816865
"145","Neno",190,37729,11768.0624792389,11732.1581807793,35.9042984595705,48.5447955428455,14.1061673225109,342.595581095163,60.8949242952683
"146","Neno",216,35362,11219.7648926925,11184.5412374716,35.2236552209339,48.704823313744,14.1009181788969,334.871220589203,59.7353706470846
"147","Neno",231,57118,16034.7074849456,15989.1702834231,45.537201522484,55.670777054179,15.7374368650896,468.86037176242,77.3875888381338
"148","Nkhata Bay",32,1,1,1,0,0,0,0,0
"149","Nkhata Bay",55,7426,3568.36887698722,3553.70020225951,14.668674727708,27.20855127982,8.07650750586859,116.467945396077,24.757781810864
"150","Nkhata Bay",73,31827,10385.272960823,10349.9271585454,35.345802277633,49.0322342330281,14.5492690203222,323.389280396591,59.8201512634945
"151","Nkhata Bay",80,1,1,1,0,0,0,0,0
"152","Nkhata Bay",82,1,1,1,0,0,0,0,0
"153","Nkhata Bay",102,5566,2862.44635854212,2854.08016329482,8.3661952472955,20.2862349647607,4.78069731352592,82.670868599123,14.1890000837771
"154","Nkhata Bay",107,20321,7489.63232167538,7465.77892043624,23.8534012391448,39.1788146729188,11.0110049499494,219.42679903884,40.3897635513404
"155","Nkhata Bay",108,1,1,1,0,0,0,0,0
"156","Nkhata Bay",132,25445,8819.97933466145,8789.75276530631,30.2265693551412,44.3252224317197,13.2006773876935,268.66784290921,51.1365929645597
"157","Nkhata Bay",135,56944,15997.7838827173,15946.4049484685,51.3789342488103,57.8107432427582,17.7205833546348,486.237552690295,87.0527387004366
"158","Nkhata Bay",181,13615,5595.08775793284,5571.46902440949,23.6187335233497,37.3176838693198,11.8193802883202,184.621323398628,39.8556501102702
"159","Nkhata Bay",183,1,1,1,0,0,0,0,0
"160","Nkhata Bay",235,34749,11076.4787353726,11039.8181866779,36.6605486946739,49.3967657516141,14.723289077807,337.230675052161,62.0559811736014
"161","Nkhotakota",33,37379,11687.4610519201,11655.1259527407,32.3350991793592,48.0629396285349,12.7786507205615,337.918080580444,55.0132958631775
"162","Nkhotakota",34,4762,2534.78865310733,2527.70630100553,7.08235210179889,17.1955977019634,4.10110265388977,68.6085845661263,11.9991680413819
"163","Nkhotakota",60,26662,9125.28734187421,9097.51647083195,27.7708710422647,42.5350789480611,12.0008528343052,262.226319861874,47.0484426475525
"164","Nkhotakota",84,28796,9652.44309168976,9622.24958030409,30.1935113856665,43.7499236155932,12.776760411073,277.671184492553,51.1169574323645
"165","Nkhotakota",94,36676,11525.0952169302,11489.4906843983,35.6045325319027,47.9307077013412,14.1026420665284,334.433879447082,60.3801577101885
"166","Nkhotakota",146,137628,31949.3550954966,31877.495837723,71.8592577736094,67.6518134294519,18.2211459584831,847.082995589242,122.543048088109
"167","Nkhotakota",180,75853,19915.4701707812,19853.5234897141,61.9466810671075,60.0475047717428,19.3607517280476,574.427943111136,104.914433569149
"168","Nkhotakota",201,103416,25386.8077262874,25310.4369315248,76.370794762624,65.6764674150262,21.373339302362,723.707904136418,129.445073885403
"169","Nsanje",28,8422,3922.8451927122,3909.63633310821,13.2088596039891,26.2928104573541,7.16631879384858,115.547377699737,22.3380627588237
"170","Nsanje",35,30549,10078.4002501686,10048.510225571,29.8900245976324,45.3713714173695,12.4807079087304,294.470447650467,50.7443697349354
"171","Nsanje",71,10263,4544.98460971842,4528.12306277199,16.8615469464331,30.2423644235153,8.87073031183013,138.955641571076,28.4785917579808
"172","Nsanje",76,67203,18145.1190576199,18082.5368671469,62.5821904730415,60.5508637483604,20.3932829081007,548.323418299584,105.947850399545
"173","Nsanje",120,15455,6137.5500772914,6112.80811453996,24.7419627514357,38.4408948008184,12.0850249699349,197.398911450024,41.7724910857343
"174","Nsanje",179,21112,7700.3640505287,7668.50868805406,31.8553624746369,44.6696068403259,14.5337188001058,253.485981978281,53.7785776793556
"175","Nsanje",191,87576,22269.4780943298,22185.7652568945,83.712837435289,68.1931485430224,24.8179900168812,696.590925217615,141.525273982218
"176","Nsanje",212,40275,12349.6015879466,12304.4912564067,45.1103315399027,52.3707732862278,17.3238468731055,379.714639592293,76.2563054919051
"177","Nsanje",215,16978,6572.29854664072,6545.15364993535,27.1448967053702,40.747263114757,13.0087463200231,215.263243617475,45.8457872325797
"178","Nsanje",224,5447,2814.92512042516,2805.96979599507,8.95532443009095,20.3169597987194,5.11882589745932,82.5463111065654,15.1581556750579
"179","Nsanje",233,51323,14793.5184277852,14737.9310395248,55.5873882603996,57.5300581065903,19.789403521161,462.291104038224,93.9584436420971
"180","Ntcheu",36,22268,8004.54269170679,7991.25908045136,13.2836112554293,34.3301734854036,6.10979091489509,198.418701525344,22.900041553516
"181","Ntcheu",43,24610,8608.35540100271,8577.26678490958,31.0886160931293,46.1104810461659,13.7090863392567,276.139496411756,52.66144924902
"182","Ntcheu",56,160435,36235.9385076129,36113.6052993908,122.333208222145,83.6991752945728,29.1560951568998,1119.42561564269,207.367417035854
"183","Ntcheu",72,130258,30551.0128943731,30434.6801213618,116.332773011296,81.7378631370213,29.8751973506595,999.013423445779,196.916499701835
"184","Ntcheu",111,39594,12194.8435138764,12152.694901764,42.1486121124337,53.8112501206689,16.3085794720866,387.407587806957,71.4260529926763
"185","Ntcheu",166,62432,17153.7372712921,17090.769257389,62.9680139030624,63.368770674451,21.053855093576,555.181617534676,106.66037011455
"186","Ntcheu",184,37563,11729.8604691358,11694.7506055343,35.1098636014865,48.0696254201678,13.8145842434809,338.63599647831,59.5587159414448
"187","Ntcheu",195,76324,20010.9744360095,19958.5461706879,52.4282653216389,56.5356743554658,16.406605501938,542.359018385845,89.0982489678835
"188","Ntcheu",217,79638,20680.6470269772,20604.389397129,76.2576298481748,68.7056546585565,23.425962315143,672.005123657094,129.139792039817
"189","Ntcheu",228,83109,21377.9069349432,21304.0541972197,73.8527377234576,66.5224051674801,22.3608765743497,663.473358389482,125.146331537918
"190","Ntchisi",37,11814,5042.2495789934,5032.88488035099,9.36469864241307,27.5445172973125,4.89544231221916,131.081753836225,16.0885066347481
"191","Ntchisi",48,95273,23792.1727145066,23719.0169360127,73.1557784939147,66.0157522211447,21.1029362526161,700.803444507497,124.050485322331
"192","Ntchisi",101,28307,9532.51847835592,9503.24294267023,29.275535685691,44.1006374546137,12.4660055790708,278.099483258862,49.6480701028255
"193","Ntchisi",115,41072,12530.0490422643,12491.7075109222,38.3415313421193,49.0894876030445,14.6658012834857,358.782461049117,64.9384407701546
"194","Ntchisi",143,138197,32056.9940074078,31957.0184785936,99.9755288141872,76.9345112358918,25.1885085941209,965.050700810291,169.658072848553
"195","Ntchisi",153,22545,8076.80719007814,8049.48988739684,27.3173026812998,42.0079054568568,12.3024136775422,243.824658724565,46.251009339267
"196","Phalombe",38,1,1,1,0,0,0,0,0
"197","Phalombe",127,1,1,1,0,0,0,0,0
"198","Phalombe",188,322559,65734.5180839157,65520.0773073167,214.440776598964,113.113578953788,40.5222271034575,1962.32498533712,364.078516267035
"199","Phalombe",209,156135,35431.9484467406,35310.9964089454,120.952037795182,80.9141099722201,29.0967620088727,1069.79479037171,204.910869678354
"200","Rumphi",39,27139,9243.99555158782,9224.84328740657,19.1522641812543,39.3298425394577,8.32047961008578,244.071026742817,32.7736252962101
"201","Rumphi",44,3749,2096.51097793176,2089.0747292988,7.43624863296266,16.6251867911378,4.37593381725981,64.7101971301345,12.5704688796817
"202","Rumphi",59,13425,5537.85985276239,5519.50724915662,18.3526036057744,33.7876594719901,9.23661992533611,166.513964981838,31.0627497267709
"203","Rumphi",90,18564,7013.26920556768,6991.35319189603,21.9160136716478,38.5859102752877,10.3428707149526,209.828963476649,37.1653619331459
"204","Rumphi",92,29434,9808.17628834628,9777.50088791379,30.6754004324909,45.5603977562249,12.9117044785838,291.534211577551,51.9637714757667
"205","Rumphi",93,32285,10494.5362443438,10463.6924728641,30.8437714796589,46.580762258772,12.6820191017044,308.967313322664,52.3526660200581
"206","Rumphi",117,93235,23390.5474151954,23318.3297334609,72.21768173452,66.5493705109886,20.9922372225715,699.489169417968,122.446604970717
"207","Rumphi",156,14221,5776.02791072923,5756.74971427966,19.2781964495694,35.6792532985821,9.59701196531546,178.70007424396,32.6362479524256
"208","Rumphi",203,10817,4725.12351940682,4707.14097031605,17.9825490907679,33.2316010756016,9.38768791071131,154.682839005361,30.4017189374861
"209","Rumphi",238,1,1,1,0,0,0,0,0
"210","Salima",40,41183,12555.1141123894,12530.6267523725,24.4873600168641,44.2746110581076,9.48596245099113,323.951716641038,42.0373201193092
